ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
30,HSPA5,EIF2S1,AP2B1,ARF6,BIN1,SNX6,COPG1,AP2A1,RTN4,ECE1,ADAM17,SAR1A,SYK,VLDLR,SEC24A,SORL1,PLCG2,SEC16A,BACE1,RAB1A,COPB1,COPA,ABCA7,SAR1B,GGA1,APBA2,SEC23A,GGA2,APBA1,RAB1B,SEC13,IDE,NCSTN,SEC31A,PICALM,VPS35,TMED10,MAP2K3,AP4B1,SIGMAR1,TMED2,SORT1,PLG,ITPR1,MFN2,GORASP1,VPS29,SNX4,ADAM10,COPZ1,VPS26A,SEC24B,TMED9,APP,AP4E1,GGA3,VDAC1,MAPK14,SEC24C,HSPA9,PREB,SEC23B,SEC24D,ITPR2,AP4S1,CLU,MAPKAPK2,AP1G1,SREBF2,AP4M1,PSEN1,LRP1,COPG2,OSBP,MIA3,RTN3,COPB2,APOE,AP3B2,COPE
31,EIF2S1,VLDLR,SEC24A,HSPA5,SNX6,COPG1,RAB1A,ARF6,ADAM17,SEC16A,BACE1,SORT1,AP2A1,AP2B1,BIN1,ECE1,AP1G1,RTN4,SAR1A,SYK,PLCG2,GGA3,VDAC1,SEC13,SORL1,APBA2,IDE,NCSTN,SEC24C,GGA1,TMED10,MAP2K3,COPZ1,AP4S1,VPS35,SEC23A,AP4B1,AP4E1,SIGMAR1,COPG2,ABCA7,COPA,SAR1B,AP4M1,APBA1,COPB1,PREB,GGA2,PSEN1,PICALM,SEC24D,ADAM10,VPS29,SEC23B,OSBP,ITPR1,AP3B2,GORASP1,MFN2,COPE,TMED9,RAB1B,RTN3,SREBF2,ITPR2,SEC31A,APP,VPS26A,CLU,APOE,SNX4,MIA3,PLG,HSPA9,LRP1,MAPK14,COPB2,MAPKAPK2,SEC24B,TMED2
32,ADAM17,SYK,SAR1A,HSPA5,SNX6,EIF2S1,RAB1A,BIN1,RTN4,SEC16A,BACE1,COPG1,VPS29,AP2A1,AP4S1,SORT1,RAB1B,GGA2,AP2B1,NCSTN,PLCG2,ECE1,SORL1,IDE,VLDLR,COPA,SEC24A,VPS35,SAR1B,TMED2,VDAC1,PLG,TMED10,COPB1,APBA2,SEC23A,GGA3,GGA1,AP4B1,VPS26A,PICALM,MAPK14,SEC13,SEC24C,TMED9,LRP1,SNX4,SIGMAR1,GORASP1,COPZ1,SEC23B,ABCA7,COPE,MAP2K3,AP4E1,APP,MFN2,AP4M1,PREB,APBA1,SEC24D,HSPA9,ADAM10,AP1G1,ARF6,ITPR1,RTN3,APOE,COPG2,CLU,OSBP,PSEN1,AP3B2,MAPKAPK2,MIA3,COPB2,ITPR2,SREBF2,SEC31A,SEC24B
33,HSPA5,EIF2S1,AP2B1,VLDLR,SEC24A,VPS35,SAR1A,ADAM17,SNX6,RAB1A,COPG1,BIN1,SORL1,COPB1,SYK,RTN4,ABCA7,BACE1,SORT1,ECE1,AP2A1,AP4S1,PLCG2,AP4B1,NCSTN,SEC23B,RAB1B,OSBP,MAPK14,TMED2,VDAC1,PLG,SEC23A,GGA1,SNX4,ARF6,AP1G1,SEC16A,GGA3,SAR1B,APBA2,MFN2,TMED9,SEC24B,APBA1,SEC13,SEC31A,MAP2K3,COPE,TMED10,ADAM10,AP4E1,GGA2,ITPR2,SIGMAR1,COPA,LRP1,SEC24C,VPS29,IDE,SREBF2,APP,PSEN1,HSPA9,COPB2,AP4M1,VPS26A,PICALM,RTN3,PREB,SEC24D,CLU,AP3B2,APOE,COPZ1,MAPKAPK2,GORASP1,ITPR1,COPG2,MIA3
34,HSPA5,EIF2S1,ADAM17,SAR1A,SORT1,SNX6,BIN1,AP2B1,VLDLR,RAB1A,SEC24A,AP2A1,SYK,ABCA7,ECE1,BACE1,COPG1,ARF6,SORL1,COPA,COPB1,SEC16A,APBA2,RTN4,SEC13,GGA2,AP4S1,OSBP,GGA1,SEC23B,SEC23A,PLCG2,APBA1,VPS35,NCSTN,SEC24C,GGA3,TMED10,PICALM,AP4B1,MFN2,MAP2K3,TMED9,SEC24B,RAB1B,AP3B2,MAPK14,TMED2,VPS26A,COPG2,SNX4,RTN3,SIGMAR1,PREB,PSEN1,AP4E1,ITPR1,HSPA9,MIA3,COPB2,COPZ1,ADAM10,ITPR2,LRP1,PLG,VPS29,IDE,SEC31A,AP1G1,SREBF2,APOE,VDAC1,APP,SEC24D,MAPKAPK2,SAR1B,AP4M1,CLU,COPE,GORASP1
35,VPS35,EIF2S1,RAB1B,SEC24A,VLDLR,ARF6,HSPA5,COPG1,COPB1,BACE1,SNX6,ADAM17,BIN1,SORT1,RTN4,SEC16A,SORL1,SAR1A,SEC23A,RAB1A,SAR1B,ECE1,APBA2,GGA1,VPS29,PLCG2,VPS26A,SEC24B,AP2A1,AP3B2,GGA3,TMED9,TMED2,ABCA7,VDAC1,IDE,PICALM,APBA1,MFN2,SEC24C,AP4S1,CLU,AP1G1,GGA2,AP4B1,SYK,NCSTN,SEC13,RTN3,SEC31A,SEC23B,PLG,PREB,HSPA9,SIGMAR1,PSEN1,AP2B1,TMED10,MAPK14,SREBF2,SEC24D,APOE,COPG2,AP4E1,GORASP1,COPE,AP4M1,ITPR1,LRP1,ADAM10,MAP2K3,COPZ1,SNX4,OSBP,ITPR2,MIA3,COPB2,COPA,MAPKAPK2,APP
36,SORL1,AP2A1,BIN1,SNX6,RTN4,ARF6,SEC23A,HSPA5,BACE1,COPB1,ADAM17,COPG1,RAB1A,ECE1,SAR1A,AP2B1,EIF2S1,VLDLR,APBA2,GGA1,SEC16A,SORT1,VDAC1,AP4S1,VPS35,TMED10,SEC24A,NCSTN,IDE,PLCG2,AP3B2,SYK,MAPK14,SEC24C,TMED2,SEC31A,SAR1B,TMED9,PREB,PLG,PICALM,SNX4,COPA,RAB1B,GGA3,MAP2K3,ABCA7,APBA1,OSBP,GGA2,SEC24B,SEC13,COPZ1,AP4B1,COPB2,AP1G1,HSPA9,CLU,GORASP1,SEC23B,MIA3,SEC24D,COPG2,MFN2,VPS26A,RTN3,PSEN1,ADAM10,SREBF2,VPS29,MAPKAPK2,LRP1,ITPR2,APOE,COPE,APP,ITPR1,AP4M1,SIGMAR1,AP4E1
37,EIF2S1,HSPA5,SNX6,BIN1,COPG1,COPB1,AP2B1,AP2A1,SEC24A,VLDLR,BACE1,ECE1,RTN4,ADAM17,SORL1,VPS35,SAR1A,PLCG2,GGA1,SEC13,NCSTN,RAB1B,VDAC1,TMED10,SAR1B,COPZ1,APBA2,RAB1A,SYK,ARF6,PLG,MAPK14,SEC31A,PSEN1,GGA3,MFN2,IDE,SEC23A,GGA2,RTN3,AP4S1,ABCA7,ADAM10,SIGMAR1,COPA,SORT1,SEC23B,APBA1,GORASP1,AP4E1,PICALM,SEC24B,AP1G1,MAP2K3,COPE,SEC16A,VPS26A,TMED2,SEC24C,OSBP,CLU,PREB,AP3B2,TMED9,VPS29,ITPR1,SNX4,AP4M1,LRP1,AP4B1,SEC24D,APP,MIA3,APOE,ITPR2,COPG2,MAPKAPK2,SREBF2,HSPA9,COPB2
38,HSPA5,EIF2S1,AP1G1,ARF6,NCSTN,VDAC1,SEC13,AP2A1,ABCA7,ADAM17,TMED10,BIN1,RAB1A,SNX6,SEC16A,AP2B1,VLDLR,SEC24A,PLCG2,GGA3,SORT1,SYK,RTN4,AP3B2,SAR1A,GGA1,AP4S1,PLG,IDE,APBA2,COPG2,BACE1,MAPK14,SORL1,ECE1,APBA1,PREB,PICALM,SEC24C,SNX4,ITPR1,RTN3,SAR1B,OSBP,SIGMAR1,SEC23B,GGA2,SEC23A,TMED2,TMED9,RAB1B,HSPA9,COPE,ADAM10,AP4B1,ITPR2,MAPKAPK2,AP4E1,COPZ1,SEC24B,MFN2,COPA,SEC31A,CLU,LRP1,MIA3,SEC24D,VPS29,COPB1,GORASP1,VPS35,MAP2K3,APP,APOE,SREBF2,COPB2,COPG1,PSEN1,VPS26A,AP4M1
39,BIN1,SNX6,RAB1A,SAR1A,ADAM17,HSPA5,EIF2S1,RTN4,SORL1,AP3B2,AP2A1,COPG2,ARF6,SEC16A,ECE1,BACE1,VLDLR,SEC24A,SORT1,SEC13,SYK,SEC24C,IDE,APBA1,VPS35,VDAC1,NCSTN,AP4S1,SEC23B,TMED10,GGA1,SNX4,ABCA7,MAP2K3,GGA3,AP1G1,VPS26A,COPZ1,ITPR1,PLG,MAPK14,SAR1B,SEC24B,SEC23A,MFN2,TMED9,AP2B1,OSBP,PLCG2,ADAM10,AP4E1,SEC31A,SEC24D,COPB1,COPG1,APBA2,GORASP1,RTN3,LRP1,COPA,PICALM,RAB1B,PREB,MIA3,GGA2,COPE,SIGMAR1,TMED2,CLU,SREBF2,VPS29,COPB2,ITPR2,MAPKAPK2,AP4B1,AP4M1,APOE,PSEN1,APP,HSPA9
40,ARF6,AP1G1,BIN1,SORT1,AP2B1,EIF2S1,SYK,COPB1,SEC16A,COPG1,HSPA5,RTN4,AP2A1,TMED9,ADAM17,SEC24A,RAB1A,SNX6,SAR1A,ECE1,AP4S1,BACE1,SEC24C,SEC23A,SEC13,SEC24B,NCSTN,IDE,SORL1,VDAC1,TMED2,GGA2,OSBP,ABCA7,PLG,MFN2,VLDLR,GGA1,APBA1,GGA3,VPS35,SIGMAR1,SAR1B,RAB1B,APBA2,PLCG2,AP4B1,SEC31A,MAPKAPK2,AP4E1,VPS29,LRP1,MAP2K3,VPS26A,TMED10,COPA,SEC23B,AP3B2,COPB2,PSEN1,ITPR1,APP,ADAM10,HSPA9,SNX4,COPZ1,SEC24D,GORASP1,MIA3,RTN3,COPG2,SREBF2,CLU,APOE,ITPR2,PICALM,PREB,MAPK14,COPE,AP4M1
41,SYK,EIF2S1,RAB1A,HSPA5,SAR1A,VPS29,AP2B1,RTN4,AP2A1,COPB1,SORT1,ADAM17,COPG1,ECE1,VPS35,BIN1,ABCA7,VLDLR,SEC24A,BACE1,SNX6,SEC13,NCSTN,GGA1,SEC23A,IDE,PLCG2,MAPK14,TMED2,APBA2,SAR1B,VDAC1,GGA2,SORL1,GGA3,OSBP,ARF6,RAB1B,SEC31A,SIGMAR1,PICALM,COPZ1,TMED10,AP4S1,SEC16A,APBA1,MFN2,MIA3,AP4M1,RTN3,ITPR1,AP3B2,SEC24D,APOE,PLG,TMED9,HSPA9,PREB,MAP2K3,AP4B1,COPE,SEC24B,PSEN1,COPA,SNX4,VPS26A,SEC24C,ADAM10,SEC23B,MAPKAPK2,COPG2,ITPR2,AP1G1,LRP1,APP,GORASP1,CLU,SREBF2,COPB2,AP4E1
42,SNX6,BIN1,EIF2S1,HSPA5,RAB1A,SAR1A,ADAM17,SYK,SEC24A,AP2B1,VLDLR,BACE1,AP2A1,COPG1,SORL1,SEC16A,PLCG2,ARF6,ECE1,RTN4,GGA1,SEC13,ABCA7,GGA3,TMED9,SEC23A,IDE,AP4S1,NCSTN,SEC23B,SEC24C,APBA1,GGA2,SAR1B,SNX4,PLG,PICALM,VPS35,MAPK14,SORT1,COPB2,TMED10,COPG2,AP4E1,AP4B1,VPS29,COPZ1,APBA2,RTN3,COPA,COPB1,TMED2,AP3B2,MAP2K3,GORASP1,PSEN1,MFN2,ADAM10,MIA3,OSBP,SEC31A,ITPR1,SEC24B,AP4M1,LRP1,AP1G1,SEC24D,HSPA9,COPE,RAB1B,SIGMAR1,MAPKAPK2,SREBF2,APOE,CLU,VDAC1,VPS26A,ITPR2,PREB,APP
43,COPB1,COPG1,BACE1,SYK,RAB1A,EIF2S1,ADAM17,AP2A1,RAB1B,SNX6,HSPA5,AP3B2,ECE1,ARF6,RTN4,SAR1A,BIN1,SORT1,VLDLR,SEC24A,PLCG2,TMED2,VDAC1,SEC16A,GGA2,SORL1,GGA1,COPA,SAR1B,SEC13,APBA2,PLG,SEC23B,VPS35,MAP2K3,AP4S1,SNX4,AP2B1,APBA1,VPS26A,SEC24B,SEC24C,SEC23A,MFN2,PREB,AP1G1,NCSTN,SIGMAR1,ADAM10,PICALM,SEC24D,COPG2,TMED9,IDE,PSEN1,APP,ITPR1,AP4M1,HSPA9,COPE,TMED10,SREBF2,SEC31A,APOE,MAPK14,AP4E1,COPZ1,MIA3,GGA3,GORASP1,RTN3,CLU,ABCA7,ITPR2,MAPKAPK2,AP4B1,OSBP,COPB2,LRP1,VPS29
44,SYK,EIF2S1,ADAM17,PICALM,SNX4,RAB1A,HSPA5,BACE1,AP1G1,SORL1,ARF6,SAR1A,SORT1,ABCA7,COPG1,COPB1,BIN1,SNX6,SEC16A,NCSTN,AP4S1,VPS35,PLG,AP4B1,SEC23B,VLDLR,GGA1,AP2A1,AP2B1,SEC24A,COPA,ECE1,MAP2K3,RAB1B,TMED10,SEC24B,SEC13,APBA1,SEC23A,COPG2,MAPK14,GGA2,RTN4,PLCG2,AP3B2,SIGMAR1,SEC31A,GGA3,SAR1B,AP4M1,VPS26A,IDE,GORASP1,ADAM10,COPZ1,VDAC1,PREB,MAPKAPK2,APBA2,ITPR1,CLU,COPE,TMED9,PSEN1,AP4E1,LRP1,OSBP,HSPA9,RTN3,MFN2,VPS29,SREBF2,TMED2,SEC24D,SEC24C,MIA3,APOE,COPB2,ITPR2,APP
45,AP2A1,AP2B1,EIF2S1,SYK,BIN1,SORT1,COPG1,SEC16A,ARF6,SNX6,ECE1,COPB1,APBA1,ADAM17,RTN4,HSPA5,SAR1A,AP4S1,VDAC1,VPS35,NCSTN,RAB1A,PLG,SEC13,GGA2,BACE1,SORL1,PLCG2,SEC31A,MFN2,VLDLR,ABCA7,IDE,MAPK14,PICALM,SAR1B,VPS26A,SEC24A,SEC23B,ITPR1,AP4B1,RAB1B,SEC23A,ADAM10,TMED10,AP4E1,GGA1,SEC24D,COPZ1,SIGMAR1,TMED9,SNX4,MAP2K3,TMED2,LRP1,AP1G1,SEC24C,HSPA9,RTN3,COPE,MIA3,GGA3,MAPKAPK2,AP4M1,AP3B2,APOE,PSEN1,APBA2,COPA,APP,GORASP1,CLU,ITPR2,COPB2,COPG2,SREBF2,PREB,VPS29,OSBP,SEC24B
46,SAR1A,BIN1,COPB1,SORT1,COPG1,SEC24A,ADAM17,VLDLR,ARF6,AP1G1,RAB1A,SEC23A,HSPA5,SEC16A,ABCA7,ECE1,SORL1,BACE1,AP2B1,SYK,VDAC1,AP2A1,SEC13,NCSTN,GGA3,SNX6,EIF2S1,SAR1B,GGA1,APBA2,SNX4,AP4B1,TMED2,PICALM,COPA,SEC24C,TMED9,SEC23B,MFN2,GGA2,RTN4,SEC24B,MAP2K3,PLCG2,AP4S1,AP3B2,PREB,SEC31A,RTN3,HSPA9,PLG,COPG2,APBA1,ADAM10,COPZ1,IDE,VPS26A,PSEN1,APP,VPS35,OSBP,GORASP1,MAPK14,RAB1B,VPS29,AP4M1,TMED10,ITPR1,APOE,SEC24D,LRP1,CLU,SIGMAR1,MAPKAPK2,ITPR2,COPE,MIA3,SREBF2,COPB2,AP4E1
47,SNX6,SAR1A,AP2B1,AP2A1,SEC24A,VLDLR,SEC16A,RTN4,AP1G1,BIN1,TMED10,RAB1A,SORT1,HSPA5,EIF2S1,BACE1,ADAM17,COPG1,GGA1,ECE1,AP4S1,SEC13,APBA1,SEC24C,PLCG2,NCSTN,ABCA7,GGA3,GGA2,SAR1B,GORASP1,TMED9,VPS35,APBA2,ARF6,VDAC1,AP3B2,TMED2,SYK,SIGMAR1,VPS29,VPS26A,ITPR1,SEC31A,PREB,COPA,PICALM,SORL1,COPB1,SEC23A,ADAM10,SEC23B,COPB2,IDE,APP,COPG2,RTN3,MFN2,PLG,OSBP,MIA3,COPZ1,SEC24B,SEC24D,LRP1,MAPK14,SNX4,PSEN1,COPE,RAB1B,MAPKAPK2,AP4M1,CLU,SREBF2,ITPR2,MAP2K3,HSPA9,AP4E1,APOE,AP4B1
48,SNX6,BIN1,RAB1A,ADAM17,EIF2S1,HSPA5,RTN4,SEC16A,SYK,VPS35,VLDLR,SEC24A,AP2B1,SORL1,MFN2,NCSTN,SEC13,TMED2,VDAC1,ARF6,PICALM,AP2A1,SORT1,COPB1,AP4B1,PLCG2,TMED9,PLG,SEC23A,COPG1,GGA1,ECE1,GGA3,GGA2,AP3B2,BACE1,AP4S1,RAB1B,SEC23B,COPZ1,SAR1B,COPA,MAP2K3,ABCA7,APBA1,APBA2,AP4E1,COPE,RTN3,TMED10,COPB2,VPS26A,ITPR1,SAR1A,LRP1,MIA3,SEC24B,SNX4,MAPK14,ITPR2,GORASP1,OSBP,PREB,ADAM10,SEC24C,COPG2,VPS29,APP,SREBF2,SIGMAR1,SEC31A,SEC24D,HSPA9,AP1G1,PSEN1,AP4M1,CLU,MAPKAPK2,IDE,APOE
49,SEC16A,EIF2S1,HSPA5,SORL1,BIN1,SNX6,AP2B1,SEC24A,VLDLR,AP2A1,ADAM17,SAR1A,RTN4,RAB1A,APBA1,SEC13,VDAC1,ECE1,SYK,NCSTN,COPB1,COPG1,BACE1,VPS26A,ARF6,VPS35,SEC23A,MFN2,GGA1,PICALM,COPA,PLCG2,GGA3,COPZ1,ABCA7,SEC24C,SEC24B,RAB1B,TMED10,SAR1B,AP3B2,GGA2,PREB,APBA2,IDE,TMED9,AP1G1,COPB2,COPG2,AP4B1,MAPK14,AP4S1,MAP2K3,APOE,SEC31A,ADAM10,RTN3,SORT1,AP4E1,VPS29,SIGMAR1,SNX4,OSBP,CLU,SEC23B,LRP1,ITPR1,AP4M1,APP,SEC24D,TMED2,MIA3,HSPA9,MAPKAPK2,SREBF2,PLG,COPE,PSEN1,ITPR2,GORASP1
50,PLCG2,SORL1,SNX6,COPB1,COPG1,BIN1,SYK,SAR1A,AP2B1,VPS29,SEC24A,VLDLR,ADAM17,HSPA5,EIF2S1,SEC24C,RAB1A,AP2A1,GGA2,RTN4,PICALM,ABCA7,BACE1,SNX4,APBA2,SEC16A,SEC31A,AP4B1,ARF6,VPS26A,ECE1,GGA1,GGA3,VPS35,OSBP,AP4S1,ITPR1,TMED2,TMED10,MAP2K3,SORT1,MAPK14,VDAC1,APBA1,SEC24B,SEC23B,MFN2,IDE,SEC23A,AP3B2,COPZ1,PREB,SEC13,TMED9,COPG2,RAB1B,AP4M1,PLG,MIA3,AP1G1,LRP1,AP4E1,ITPR2,NCSTN,GORASP1,CLU,SAR1B,APP,RTN3,SIGMAR1,HSPA9,PSEN1,COPE,SEC24D,COPA,ADAM10,COPB2,APOE,MAPKAPK2,SREBF2
51,SEC23A,HSPA5,ARF6,SAR1A,APBA1,RAB1A,ADAM17,VLDLR,SORT1,COPG1,SNX6,AP2B1,EIF2S1,BIN1,SEC24A,RTN4,SEC16A,COPB1,AP4S1,GGA1,SNX4,APBA2,SEC24C,BACE1,AP2A1,PLG,GGA3,VDAC1,NCSTN,SEC24B,SYK,GGA2,VPS29,IDE,SEC31A,ECE1,TMED10,VPS35,SORL1,ABCA7,PLCG2,TMED9,PICALM,AP3B2,LRP1,COPE,OSBP,COPZ1,COPG2,AP4B1,MFN2,ITPR1,MAPK14,GORASP1,SEC13,COPA,SEC23B,CLU,RAB1B,MIA3,SEC24D,PREB,MAP2K3,ADAM10,HSPA9,AP4E1,APOE,APP,AP4M1,AP1G1,SAR1B,RTN3,SIGMAR1,TMED2,SREBF2,ITPR2,VPS26A,MAPKAPK2,COPB2,PSEN1
52,SNX6,BIN1,ADAM17,RAB1A,COPG1,EIF2S1,HSPA5,VPS35,BACE1,ECE1,RTN4,SAR1A,SEC24A,VLDLR,AP2B1,SEC13,NCSTN,AP2A1,SYK,ARF6,ABCA7,PLCG2,GGA1,PICALM,SEC23A,MFN2,GGA3,PLG,SAR1B,SIGMAR1,GGA2,RAB1B,APBA2,SORT1,TMED10,COPA,SEC16A,IDE,AP4S1,TMED2,SEC23B,ITPR1,OSBP,AP1G1,APBA1,AP4B1,VDAC1,SNX4,PREB,COPB2,MAPK14,AP3B2,AP4E1,MAP2K3,SEC24C,COPG2,COPZ1,ITPR2,SEC24B,TMED9,VPS29,CLU,HSPA9,GORASP1,MIA3,SEC31A,COPE,VPS26A,LRP1,SREBF2,SORL1,AP4M1,RTN3,PSEN1,SEC24D,MAPKAPK2,COPB1,APP,APOE,ADAM10
53,HSPA5,EIF2S1,ADAM17,SAR1A,SEC16A,RTN4,APBA1,RAB1A,AP4S1,ARF6,BIN1,AP2B1,SNX6,AP1G1,SYK,BACE1,COPB1,COPG1,SORT1,MAPK14,SEC23A,ECE1,SORL1,NCSTN,ABCA7,SEC24A,GGA2,PLCG2,SAR1B,MAP2K3,RAB1B,SEC23B,AP2A1,GGA3,SEC13,TMED10,PLG,APBA2,VPS35,PICALM,GGA1,VLDLR,SNX4,SIGMAR1,VDAC1,COPG2,AP3B2,SEC24B,PREB,ITPR1,COPA,IDE,AP4B1,OSBP,VPS29,TMED2,MFN2,CLU,SREBF2,SEC31A,MAPKAPK2,AP4E1,SEC24D,MIA3,COPZ1,PSEN1,APOE,AP4M1,COPB2,HSPA9,TMED9,SEC24C,GORASP1,COPE,RTN3,LRP1,ITPR2,APP,VPS26A,ADAM10
54,AP2A1,AP2B1,ADAM17,RAB1A,COPG1,SNX6,SEC16A,BIN1,RTN4,SORT1,COPB1,ABCA7,ARF6,VLDLR,SEC24A,HSPA5,EIF2S1,SAR1A,SORL1,VPS35,AP4S1,GGA1,BACE1,SAR1B,APBA2,SEC13,APBA1,SEC23A,NCSTN,PLG,MFN2,PICALM,GGA3,IDE,GGA2,TMED10,RAB1B,MAP2K3,VPS29,PREB,SEC24B,SEC31A,RTN3,PLCG2,COPA,TMED2,VPS26A,AP4M1,MAPK14,SEC23B,COPB2,AP1G1,SEC24C,CLU,VDAC1,ECE1,ITPR1,SYK,SEC24D,ADAM10,ITPR2,SREBF2,SIGMAR1,LRP1,AP3B2,TMED9,MIA3,MAPKAPK2,SNX4,APP,AP4B1,COPZ1,AP4E1,COPG2,PSEN1,APOE,HSPA9,OSBP,GORASP1,COPE
55,SAR1A,RAB1A,AP2A1,AP2B1,SORT1,BIN1,HSPA5,SNX6,EIF2S1,GGA1,AP4S1,ADAM17,BACE1,SEC24A,SYK,COPG1,AP3B2,RTN4,GGA2,COPB1,VLDLR,SEC16A,PLCG2,SEC13,ECE1,VDAC1,COPA,PLG,ARF6,VPS35,SEC23A,SAR1B,SNX4,APBA1,NCSTN,SEC23B,SORL1,PSEN1,GGA3,AP4B1,APBA2,MAPK14,RAB1B,ABCA7,ITPR1,GORASP1,SEC24B,PICALM,IDE,MAP2K3,LRP1,OSBP,TMED10,COPZ1,RTN3,ADAM10,APOE,MIA3,PREB,SEC31A,MAPKAPK2,MFN2,TMED9,APP,HSPA9,SIGMAR1,VPS26A,TMED2,COPG2,ITPR2,CLU,AP4E1,SREBF2,SEC24C,AP1G1,VPS29,COPB2,COPE,AP4M1,SEC24D
56,EIF2S1,SEC23A,ADAM17,VPS35,PLCG2,SNX6,COPG1,RAB1A,AP1G1,SEC16A,BIN1,HSPA5,GGA2,RTN4,SORL1,ARF6,SNX4,AP2B1,BACE1,NCSTN,VDAC1,SAR1A,ECE1,SORT1,COPG2,COPB1,SYK,PLG,VLDLR,SEC24A,OSBP,GGA1,AP4B1,AP4S1,COPA,SEC13,SEC24C,AP2A1,ITPR1,IDE,COPB2,TMED10,PICALM,TMED9,SIGMAR1,GGA3,RAB1B,MFN2,COPZ1,MAPKAPK2,ABCA7,APBA2,AP3B2,MAP2K3,SREBF2,CLU,COPE,SEC31A,SEC24D,PREB,MAPK14,AP4E1,VPS26A,ADAM10,SEC23B,APBA1,ITPR2,TMED2,APP,RTN3,AP4M1,PSEN1,GORASP1,SEC24B,HSPA9,SAR1B,MIA3,LRP1,VPS29,APOE
57,VPS35,VPS29,COPG1,COPB1,ARF6,BIN1,AP1G1,SEC16A,ECE1,BACE1,HSPA5,ADAM17,RAB1A,SNX6,SAR1A,AP2B1,SYK,PLG,EIF2S1,SORL1,SEC23A,VLDLR,GGA1,GGA2,RTN4,SORT1,MAP2K3,AP2A1,MAPK14,SEC24A,GGA3,ABCA7,APBA2,PLCG2,COPG2,TMED10,SEC13,RAB1B,AP4B1,AP4S1,SEC24B,NCSTN,VDAC1,SEC24C,TMED2,SEC23B,OSBP,SNX4,SAR1B,COPA,COPE,SIGMAR1,COPZ1,PSEN1,SEC24D,MFN2,RTN3,PREB,LRP1,ITPR2,TMED9,ITPR1,HSPA9,AP3B2,VPS26A,MIA3,ADAM10,COPB2,MAPKAPK2,AP4E1,GORASP1,SEC31A,IDE,PICALM,APP,CLU,AP4M1,SREBF2,APOE,APBA1
58,SYK,AP2B1,RAB1A,SAR1A,BACE1,AP2A1,SORT1,ADAM17,HSPA5,SNX6,ECE1,SORL1,SEC24A,GGA2,RTN4,COPB1,COPG1,ARF6,SEC16A,BIN1,EIF2S1,SEC23A,VLDLR,PLCG2,AP1G1,AP3B2,GGA3,SEC24C,MAPK14,AP4B1,VDAC1,SEC13,SNX4,AP4E1,SEC31A,VPS29,PICALM,GGA1,COPG2,SEC24B,MFN2,IDE,AP4S1,VPS35,RTN3,HSPA9,ABCA7,COPE,SAR1B,SIGMAR1,PSEN1,APBA1,ITPR1,TMED9,SEC24D,PLG,TMED2,ADAM10,NCSTN,CLU,APBA2,AP4M1,MIA3,VPS26A,GORASP1,MAP2K3,SEC23B,RAB1B,TMED10,COPB2,APOE,OSBP,COPZ1,LRP1,APP,ITPR2,SREBF2,MAPKAPK2,PREB,COPA
59,SAR1A,RAB1A,SEC16A,ARF6,COPG1,AP2B1,RTN4,SORT1,COPB1,SNX6,BACE1,AP2A1,GGA2,SYK,HSPA5,VPS35,ADAM17,EIF2S1,BIN1,PLCG2,VDAC1,GGA1,AP4S1,SEC23A,NCSTN,MAPK14,SORL1,TMED2,SNX4,AP1G1,ECE1,TMED10,SAR1B,SEC24A,PLG,VPS26A,SEC13,APBA2,PICALM,AP3B2,SEC24C,SEC31A,SEC24B,APBA1,RAB1B,AP4B1,ABCA7,MFN2,OSBP,ITPR1,COPB2,SEC23B,GGA3,SEC24D,SIGMAR1,LRP1,VLDLR,MIA3,COPZ1,RTN3,SREBF2,ADAM10,MAP2K3,GORASP1,IDE,APOE,VPS29,COPA,CLU,COPE,PREB,AP4E1,ITPR2,HSPA9,TMED9,PSEN1,MAPKAPK2,COPG2,AP4M1,APP
60,EIF2S1,HSPA5,RAB1A,AP2A1,ADAM17,AP2B1,BIN1,ECE1,SAR1A,SNX6,RTN4,AP4S1,SORT1,GGA1,GGA2,SYK,SORL1,COPB1,SEC24A,COPG1,ARF6,BACE1,SEC31A,SEC16A,AP3B2,VPS26A,PLCG2,SAR1B,COPA,ABCA7,VLDLR,IDE,APBA2,VPS29,MAPK14,MFN2,PLG,SEC23A,SEC23B,VDAC1,PICALM,TMED9,SEC24B,TMED2,SEC24C,SEC13,ITPR1,AP1G1,CLU,MAP2K3,ITPR2,GORASP1,OSBP,SIGMAR1,APOE,SNX4,COPZ1,AP4B1,GGA3,RTN3,ADAM10,APBA1,MIA3,COPB2,SEC24D,MAPKAPK2,PREB,TMED10,NCSTN,COPE,RAB1B,AP4E1,SREBF2,VPS35,APP,PSEN1,COPG2,AP4M1,HSPA9,LRP1
