ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
30,SEC24C,VPS26A,ADAM10,VDAC1,SEC23A,MFN2,TMED2,COPA,SAR1A,VPS35,SNX6,RTN4,AP3B2,COPB2,RTN3,AP2B1,ABCA7,COPE,AP4B1,NCSTN,ADAM17,HSPA5,HSPA9,COPZ1,TMED10,COPB1,SEC24A,SORT1,COPG1,SORL1,APP,SEC31A,LRP1,APBA1,PLG,GGA3,RAB1A,CLU,PICALM,MAP2K3,ARF6,GGA2,PREB,AP4E1,SEC13,AP4S1,PSEN1,SREBF2,TMED9,ITPR1,RAB1B,SAR1B,SEC23B,MAPK14,EIF2S1,MIA3,VPS29,BIN1,MAPKAPK2,VLDLR,BACE1,GORASP1,SEC24B,IDE,SEC24D,AP1G1,ITPR2,APOE,ECE1,AP4M1,AP2A1,OSBP,GGA1,SEC16A,SYK,COPG2,APBA2,SNX4,SIGMAR1,PLCG2
31,ADAM10,LRP1,SORT1,MFN2,NCSTN,SEC13,VPS29,SNX4,HSPA9,BIN1,SEC23A,OSBP,VPS26A,COPE,PICALM,PLG,AP3B2,SEC24C,VDAC1,TMED2,TMED10,SORL1,AP2A1,RAB1B,HSPA5,COPZ1,SEC31A,APBA1,ITPR1,MAPKAPK2,SEC24B,MAPK14,RAB1A,AP4E1,RTN4,RTN3,TMED9,ITPR2,VLDLR,SAR1B,AP4B1,PREB,GGA2,AP1G1,GORASP1,SAR1A,CLU,IDE,GGA3,SEC24D,ABCA7,SNX6,AP4S1,AP4M1,COPB1,COPB2,AP2B1,ADAM17,COPG1,ARF6,PSEN1,SEC23B,SREBF2,EIF2S1,VPS35,APOE,COPG2,MIA3,SIGMAR1,APP,BACE1,ECE1,APBA2,SYK,COPA,MAP2K3,SEC24A,GGA1,PLCG2,SEC16A
32,SEC31A,APBA1,SORL1,GGA3,HSPA5,SEC23A,RTN4,BIN1,AP2A1,VDAC1,AP4B1,VPS26A,SEC13,SAR1B,TMED10,ITPR1,VPS29,AP2B1,IDE,TMED2,COPE,COPB1,TMED9,COPG1,SAR1A,ABCA7,EIF2S1,OSBP,SORT1,NCSTN,ITPR2,MIA3,SYK,RTN3,PLG,AP4S1,PREB,HSPA9,AP1G1,COPA,VLDLR,SEC24D,GORASP1,SNX4,COPZ1,RAB1B,AP4E1,COPB2,APOE,CLU,MFN2,VPS35,AP4M1,LRP1,ADAM10,GGA2,AP3B2,SEC24B,PICALM,SEC24C,MAPKAPK2,BACE1,SEC16A,SNX6,ADAM17,PSEN1,SEC23B,ECE1,MAPK14,SREBF2,GGA1,COPG2,RAB1A,PLCG2,ARF6,APBA2,MAP2K3,APP,SEC24A,SIGMAR1
33,IDE,AP2B1,VDAC1,SEC24C,HSPA5,SEC23A,SNX4,NCSTN,PLG,OSBP,APBA1,RAB1A,HSPA9,TMED10,SORT1,SNX6,VLDLR,EIF2S1,SEC24D,TMED2,VPS29,COPB2,SEC24A,SORL1,TMED9,BIN1,SAR1A,VPS26A,AP1G1,ITPR2,SYK,COPA,GGA3,AP4S1,SEC13,SEC31A,ADAM17,COPE,MAPKAPK2,COPZ1,SAR1B,RTN3,ITPR1,RAB1B,COPB1,LRP1,COPG1,VPS35,PICALM,ARF6,AP4B1,PSEN1,MAP2K3,SREBF2,MIA3,MFN2,SEC16A,CLU,ABCA7,PREB,SEC23B,AP2A1,ECE1,GGA2,AP4E1,BACE1,APOE,APP,SIGMAR1,RTN4,AP3B2,MAPK14,AP4M1,APBA2,COPG2,ADAM10,SEC24B,PLCG2,GGA1,GORASP1
34,AP2A1,PICALM,ADAM17,VPS26A,ITPR1,VPS35,ABCA7,EIF2S1,PLG,RTN4,AP3B2,AP4S1,COPB1,MFN2,RAB1B,COPB2,ADAM10,SEC24C,SEC31A,SEC23A,AP1G1,AP4B1,AP2B1,SNX4,SORT1,ARF6,NCSTN,GGA3,AP4E1,RTN3,BIN1,SAR1A,COPE,GGA2,VLDLR,TMED10,SORL1,TMED2,TMED9,LRP1,SNX6,COPA,VDAC1,HSPA5,SEC24A,MIA3,OSBP,COPG1,SEC23B,CLU,ITPR2,MAPK14,MAP2K3,RAB1A,SAR1B,VPS29,MAPKAPK2,SEC24D,APBA1,ECE1,SEC13,SYK,COPG2,HSPA9,PREB,IDE,COPZ1,BACE1,SREBF2,GORASP1,SEC16A,PSEN1,APOE,GGA1,AP4M1,APBA2,PLCG2,SIGMAR1,APP,SEC24B
35,COPB1,SNX4,VPS29,ITPR1,IDE,PREB,SORL1,SORT1,AP1G1,HSPA9,AP4B1,ABCA7,RTN4,LRP1,VPS35,VPS26A,SEC23A,HSPA5,BACE1,AP2B1,COPG1,PLG,COPE,AP4E1,MAPKAPK2,SNX6,SEC24C,AP4S1,COPA,SEC13,MFN2,ADAM10,SAR1A,SEC31A,SEC23B,BIN1,GGA3,PSEN1,SEC24A,TMED9,VLDLR,PICALM,TMED10,COPZ1,APBA1,APOE,VDAC1,AP2A1,CLU,EIF2S1,GORASP1,TMED2,ITPR2,ADAM17,RAB1B,SYK,ARF6,MAPK14,SAR1B,OSBP,NCSTN,ECE1,MAP2K3,APP,RAB1A,SREBF2,SEC16A,APBA2,COPG2,RTN3,MIA3,GGA1,GGA2,SEC24B,SEC24D,AP4M1,SIGMAR1,PLCG2,AP3B2,COPB2
36,HSPA5,SAR1B,ADAM17,ITPR1,IDE,VDAC1,SEC13,TMED9,AP2A1,AP3B2,VLDLR,SNX6,SAR1A,COPB2,TMED10,ADAM10,SORL1,BACE1,SORT1,COPZ1,AP1G1,LRP1,ABCA7,APBA1,COPB1,MIA3,AP2B1,RTN4,ARF6,SEC24A,AP4M1,ITPR2,SYK,SEC24C,HSPA9,MFN2,AP4B1,APOE,CLU,GORASP1,SEC24D,RTN3,PICALM,SEC31A,SREBF2,BIN1,PREB,NCSTN,RAB1B,PSEN1,GGA2,SEC23A,GGA3,MAPK14,TMED2,PLG,MAP2K3,ECE1,VPS26A,VPS35,COPE,VPS29,EIF2S1,AP4E1,RAB1A,COPA,OSBP,COPG1,MAPKAPK2,SEC16A,AP4S1,APP,COPG2,SNX4,GGA1,APBA2,PLCG2,SIGMAR1,SEC24B,SEC23B
37,SNX4,ADAM10,VPS35,AP1G1,SEC24C,SEC23A,SNX6,CLU,VLDLR,RTN4,NCSTN,AP4S1,SAR1A,IDE,COPA,MFN2,BACE1,PREB,AP2A1,TMED10,OSBP,TMED9,RAB1B,APBA1,SEC24D,SEC13,BIN1,EIF2S1,COPZ1,PICALM,PLG,ADAM17,VPS29,HSPA9,COPB1,SEC23B,SEC31A,SEC24A,MIA3,TMED2,MAPKAPK2,COPB2,SYK,SORL1,ITPR2,PSEN1,RTN3,SAR1B,VDAC1,AP4E1,VPS26A,COPG2,RAB1A,MAPK14,AP2B1,GGA2,ABCA7,LRP1,MAP2K3,SREBF2,COPG1,COPE,APOE,SORT1,HSPA5,ITPR1,AP4B1,ECE1,ARF6,SEC24B,AP3B2,SEC16A,SIGMAR1,GGA3,APP,GGA1,AP4M1,GORASP1,PLCG2,APBA2
38,SEC31A,EIF2S1,COPE,BACE1,SEC24C,SEC23A,HSPA5,AP4B1,OSBP,RTN3,MFN2,SEC24A,SORT1,SNX6,PREB,ARF6,APOE,MAPKAPK2,TMED2,SEC23B,TMED10,LRP1,VPS26A,AP2A1,AP1G1,RAB1B,IDE,SNX4,SORL1,TMED9,COPB2,AP4E1,MAPK14,VPS29,RTN4,AP4S1,PSEN1,ADAM10,COPA,MIA3,PICALM,CLU,VLDLR,COPZ1,SEC24D,AP2B1,SAR1A,COPG2,ITPR2,GGA3,MAP2K3,HSPA9,AP3B2,PLG,VDAC1,SAR1B,GGA2,BIN1,SEC13,NCSTN,RAB1A,SYK,APBA1,GORASP1,SEC16A,COPG1,SEC24B,ABCA7,ADAM17,SIGMAR1,ECE1,APP,AP4M1,SREBF2,ITPR1,GGA1,PLCG2,VPS35,COPB1,APBA2
39,IDE,HSPA5,RAB1A,SEC13,COPB1,RTN3,VDAC1,SEC31A,ITPR1,VPS29,APBA2,TMED2,PLG,AP4B1,SEC23A,HSPA9,ABCA7,VPS35,GGA3,AP1G1,SAR1B,SAR1A,RTN4,SORL1,MFN2,AP3B2,SEC24A,TMED9,ITPR2,COPB2,LRP1,ADAM17,AP2B1,COPZ1,COPE,AP2A1,PREB,VPS26A,VLDLR,TMED10,SNX6,COPA,SEC24D,BIN1,SEC24C,OSBP,SORT1,SREBF2,ARF6,PSEN1,GGA2,AP4M1,NCSTN,APBA1,MAP2K3,CLU,ADAM10,EIF2S1,MIA3,GORASP1,AP4E1,RAB1B,SYK,APOE,MAPKAPK2,SNX4,BACE1,SEC16A,COPG1,SEC24B,COPG2,MAPK14,ECE1,SEC23B,PLCG2,APP,AP4S1,PICALM,GGA1,SIGMAR1
40,APBA1,RAB1A,AP2A1,ITPR1,BIN1,COPA,SORT1,VDAC1,MFN2,AP2B1,SNX4,RAB1B,LRP1,HSPA5,VPS35,SORL1,PLG,SEC23A,GGA2,SEC23B,AP3B2,HSPA9,RTN4,AP4E1,SEC13,COPZ1,ARF6,COPB1,AP4B1,PREB,GGA3,BACE1,MAPK14,TMED9,COPE,SEC24C,MIA3,NCSTN,SEC24A,OSBP,TMED10,SYK,VPS29,AP4S1,ADAM10,COPB2,RTN3,SREBF2,SEC24D,TMED2,VPS26A,SNX6,IDE,EIF2S1,SAR1A,ITPR2,MAPKAPK2,SAR1B,CLU,ECE1,ABCA7,GORASP1,PICALM,ADAM17,PSEN1,MAP2K3,COPG1,VLDLR,SEC16A,APOE,COPG2,SIGMAR1,AP4M1,SEC31A,APBA2,AP1G1,GGA1,PLCG2,APP,SEC24B
41,TMED9,PSEN1,TMED10,COPB1,APBA1,RTN4,SEC31A,COPZ1,VPS35,NCSTN,VDAC1,SEC13,HSPA5,TMED2,COPB2,COPE,SAR1A,SEC23A,PREB,SEC24C,ABCA7,SORL1,SNX6,LRP1,GGA2,VPS26A,AP4E1,MAPK14,AP3B2,AP4S1,IDE,ARF6,SORT1,COPG1,MFN2,AP4B1,VPS29,AP2B1,COPA,SAR1B,SEC24D,AP1G1,GGA3,AP2A1,BACE1,ADAM10,PLG,HSPA9,EIF2S1,ADAM17,PICALM,SREBF2,SEC23B,ITPR2,SNX4,COPG2,MIA3,SYK,RTN3,OSBP,ITPR1,SEC24A,SIGMAR1,APOE,APBA2,VLDLR,APP,ECE1,AP4M1,RAB1A,MAPKAPK2,GGA1,BIN1,MAP2K3,SEC16A,RAB1B,PLCG2,SEC24B,CLU,GORASP1
42,SEC31A,MIA3,AP1G1,AP2A1,VPS26A,PICALM,HSPA9,AP2B1,APBA1,MFN2,OSBP,COPE,SEC23B,VPS35,IDE,COPZ1,AP4B1,PREB,ARF6,SEC24C,ECE1,COPB2,VDAC1,TMED2,SNX6,VLDLR,AP4S1,AP3B2,SNX4,HSPA5,MAPKAPK2,GGA2,MAP2K3,ADAM10,COPG1,SEC13,SEC24A,EIF2S1,COPB1,BIN1,SORL1,LRP1,PLG,ITPR2,ITPR1,SYK,SAR1B,VPS29,SAR1A,RAB1A,BACE1,SEC23A,PSEN1,ADAM17,COPA,CLU,TMED10,SEC24D,TMED9,ABCA7,RAB1B,RTN3,NCSTN,APOE,SREBF2,SORT1,COPG2,AP4E1,APP,MAPK14,GGA3,AP4M1,SEC16A,SIGMAR1,SEC24B,GGA1,GORASP1,RTN4,APBA2,PLCG2
43,VPS35,TMED10,APBA1,ADAM10,SNX6,SEC23A,VPS26A,GGA3,TMED2,HSPA9,SORT1,IDE,VLDLR,MFN2,TMED9,SEC13,ARF6,MIA3,VDAC1,SEC24C,VPS29,PLG,NCSTN,COPB1,OSBP,ABCA7,AP3B2,PSEN1,COPE,HSPA5,SEC24A,RTN3,PREB,BIN1,ADAM17,ITPR1,SEC31A,APBA2,COPG1,AP1G1,AP4B1,COPZ1,SAR1A,AP2B1,MAP2K3,AP4S1,COPB2,EIF2S1,SEC16A,SEC23B,SNX4,COPA,LRP1,RAB1B,SEC24D,SREBF2,GGA2,MAPKAPK2,SEC24B,ITPR2,SYK,RAB1A,RTN4,COPG2,PLCG2,CLU,SORL1,SAR1B,MAPK14,AP4E1,AP4M1,ECE1,APOE,GORASP1,AP2A1,APP,SIGMAR1,BACE1,GGA1,PICALM
44,CLU,MFN2,EIF2S1,BIN1,AP3B2,LRP1,SORT1,HSPA5,COPG1,COPB2,TMED9,TMED2,VPS29,SAR1A,BACE1,VPS35,HSPA9,AP2B1,ADAM10,SNX6,RTN3,SAR1B,AP4E1,AP1G1,VLDLR,AP4B1,AP2A1,RTN4,VDAC1,SEC31A,PSEN1,GGA2,ITPR1,ADAM17,PICALM,VPS26A,TMED10,SEC13,COPZ1,ABCA7,GORASP1,RAB1A,SEC23A,GGA3,NCSTN,COPE,AP4S1,SREBF2,SNX4,MAPK14,PLG,SEC24C,ITPR2,COPB1,MAP2K3,APBA1,ARF6,SORL1,MAPKAPK2,SYK,SEC16A,MIA3,SEC24A,OSBP,SEC23B,APBA2,GGA1,COPA,APOE,IDE,PREB,SEC24D,SIGMAR1,SEC24B,ECE1,COPG2,RAB1B,PLCG2,APP,AP4M1
45,VPS35,SEC24C,AP1G1,COPB1,APBA1,EIF2S1,VDAC1,SEC13,MFN2,SORL1,TMED9,PSEN1,SAR1A,HSPA9,AP4S1,ITPR1,PREB,SEC23A,SYK,SORT1,GGA2,AP3B2,SNX6,SEC23B,MAPKAPK2,OSBP,CLU,AP2B1,ABCA7,ITPR2,SNX4,SEC31A,COPE,RTN4,NCSTN,RTN3,GGA3,ARF6,APP,PICALM,ADAM17,LRP1,COPB2,AP4E1,AP2A1,AP4B1,PLG,IDE,COPZ1,HSPA5,VPS26A,BIN1,APOE,RAB1A,TMED2,SREBF2,COPG1,MAPK14,COPA,BACE1,AP4M1,MAP2K3,SEC24D,SEC24A,VLDLR,SAR1B,MIA3,ADAM10,GGA1,TMED10,ECE1,VPS29,SIGMAR1,GORASP1,PLCG2,APBA2,SEC24B,RAB1B,SEC16A,COPG2
46,ADAM10,SEC24C,MFN2,SORL1,VDAC1,GGA3,APBA1,HSPA5,RTN3,COPZ1,APP,PLG,RAB1B,RAB1A,CLU,AP4B1,NCSTN,AP2B1,SNX6,AP1G1,AP3B2,OSBP,SNX4,LRP1,BIN1,ABCA7,COPE,VLDLR,RTN4,TMED10,TMED2,SAR1A,SEC31A,COPB1,VPS35,COPA,PICALM,ADAM17,AP2A1,HSPA9,PREB,AP4S1,SEC23A,TMED9,SEC24A,MAPK14,AP4E1,MAPKAPK2,VPS26A,COPG1,MAP2K3,GGA2,BACE1,MIA3,COPB2,ITPR1,SEC24D,IDE,SREBF2,ECE1,APBA2,APOE,VPS29,GORASP1,SEC23B,SORT1,SEC16A,SEC13,PSEN1,ITPR2,PLCG2,EIF2S1,SYK,SEC24B,COPG2,SIGMAR1,SAR1B,GGA1,AP4M1,ARF6
47,ITPR1,VLDLR,TMED10,AP3B2,COPZ1,APBA1,AP1G1,SORT1,BIN1,EIF2S1,AP2B1,ADAM17,HSPA9,TMED9,AP4S1,SAR1A,RTN4,SEC23B,IDE,VPS35,ABCA7,SEC13,SNX6,SEC24C,MFN2,NCSTN,PSEN1,AP2A1,OSBP,SORL1,SYK,SAR1B,COPB1,SEC23A,VPS29,RTN3,COPE,PREB,RAB1B,GGA2,VPS26A,SEC31A,LRP1,ADAM10,COPG2,ARF6,MIA3,PLG,MAPK14,AP4E1,SREBF2,BACE1,AP4M1,ITPR2,SEC24A,TMED2,COPG1,AP4B1,GGA3,COPB2,ECE1,APP,MAP2K3,MAPKAPK2,COPA,SNX4,VDAC1,APBA2,HSPA5,APOE,SEC24B,PICALM,CLU,SEC24D,SEC16A,GGA1,GORASP1,PLCG2,RAB1A,SIGMAR1
48,BIN1,RTN4,RTN3,VPS26A,VPS35,COPB2,ADAM10,AP3B2,TMED2,SEC24C,SAR1A,SEC23A,TMED9,NCSTN,BACE1,PSEN1,LRP1,HSPA9,HSPA5,AP4B1,COPB1,AP1G1,COPZ1,SEC23B,MFN2,RAB1B,SEC24A,VLDLR,IDE,TMED10,ABCA7,ADAM17,AP2B1,PICALM,SEC31A,PREB,VDAC1,SNX6,ARF6,PLG,SORT1,COPA,SEC13,OSBP,GGA2,SEC16A,SORL1,AP4E1,ITPR2,MIA3,MAPKAPK2,AP4S1,APOE,SYK,SREBF2,VPS29,ECE1,MAP2K3,EIF2S1,CLU,AP4M1,SNX4,RAB1A,COPG1,ITPR1,AP2A1,GORASP1,SEC24D,GGA1,SAR1B,GGA3,APBA1,APP,MAPK14,COPE,COPG2,SEC24B,PLCG2,SIGMAR1,APBA2
49,IDE,AP2A1,COPA,COPB2,TMED2,OSBP,SEC23A,VPS26A,RAB1B,TMED9,VPS35,SAR1A,ITPR2,SORT1,ITPR1,SEC24C,SEC13,CLU,GORASP1,PICALM,PLG,NCSTN,HSPA5,RAB1A,AP2B1,RTN4,AP1G1,VPS29,HSPA9,AP4E1,ADAM10,ABCA7,VDAC1,MAPK14,SNX6,RTN3,ADAM17,SREBF2,GGA2,MAPKAPK2,MFN2,AP3B2,VLDLR,PREB,COPG1,APOE,SEC31A,SORL1,SEC24D,TMED10,SEC16A,BACE1,COPE,LRP1,SAR1B,COPZ1,ARF6,COPB1,AP4S1,GGA3,EIF2S1,AP4M1,MIA3,BIN1,SEC24A,APBA1,APBA2,AP4B1,ECE1,COPG2,SEC24B,SEC23B,PSEN1,SIGMAR1,SYK,MAP2K3,GGA1,PLCG2,APP,SNX4
50,MFN2,HSPA9,PSEN1,TMED9,AP2B1,AP2A1,SORL1,OSBP,COPZ1,SORT1,APBA1,IDE,SEC24C,COPB2,COPA,SEC31A,ADAM10,AP1G1,ARF6,NCSTN,RAB1A,AP4B1,VDAC1,COPB1,AP4M1,PLG,PICALM,AP4S1,LRP1,SAR1A,SEC23A,VPS35,MIA3,MAPKAPK2,BACE1,RTN3,SREBF2,AP4E1,SEC13,VLDLR,VPS26A,HSPA5,GGA2,APP,SNX6,EIF2S1,ITPR1,RTN4,COPE,BIN1,AP3B2,GGA3,SYK,SEC24A,SEC23B,TMED10,COPG1,ITPR2,APOE,MAPK14,GORASP1,PREB,VPS29,ECE1,ADAM17,SEC24B,COPG2,SNX4,MAP2K3,TMED2,CLU,ABCA7,APBA2,SEC24D,SAR1B,GGA1,SIGMAR1,RAB1B,PLCG2,SEC16A
51,SNX4,AP3B2,IDE,LRP1,SAR1A,AP4S1,ADAM10,SEC24C,COPB2,SEC23A,SEC23B,PLG,AP2B1,TMED2,SORT1,ABCA7,ITPR1,HSPA9,ADAM17,NCSTN,SEC13,RTN3,PSEN1,EIF2S1,BIN1,MFN2,AP1G1,AP4E1,TMED9,GGA3,GGA2,ARF6,MIA3,ITPR2,VPS26A,SAR1B,HSPA5,VDAC1,SORL1,APBA1,VPS29,RTN4,PREB,RAB1A,COPE,AP2A1,COPZ1,VPS35,TMED10,SEC31A,SEC24D,SYK,MAP2K3,COPB1,APOE,MAPKAPK2,CLU,SEC24A,RAB1B,GORASP1,MAPK14,ECE1,COPA,SREBF2,SEC24B,COPG2,AP4M1,PICALM,SEC16A,SIGMAR1,AP4B1,COPG1,SNX6,APBA2,OSBP,VLDLR,PLCG2,BACE1,APP,GGA1
52,EIF2S1,SNX6,SORT1,COPB2,COPE,OSBP,SEC23B,AP1G1,SEC23A,SEC24C,TMED9,AP4M1,TMED2,VDAC1,IDE,ABCA7,SEC13,COPB1,TMED10,RTN3,VPS26A,AP2A1,PREB,ITPR1,RTN4,BACE1,APBA2,BIN1,LRP1,MIA3,COPZ1,PICALM,APBA1,SAR1A,PSEN1,SYK,AP2B1,VPS35,AP4B1,VPS29,SEC31A,HSPA9,SAR1B,ADAM10,APOE,MAPKAPK2,AP4E1,AP4S1,MFN2,ARF6,SEC24D,COPG1,RAB1B,VLDLR,COPG2,AP3B2,NCSTN,RAB1A,SORL1,GGA3,ECE1,PLG,ADAM17,GGA2,HSPA5,MAP2K3,COPA,SEC16A,SEC24A,ITPR2,SNX4,MAPK14,APP,GORASP1,SREBF2,SEC24B,GGA1,PLCG2,SIGMAR1,CLU
53,HSPA5,SEC31A,ADAM10,COPE,AP2B1,SAR1B,VPS29,OSBP,NCSTN,RTN4,SORT1,COPZ1,SEC13,SAR1A,TMED10,SNX6,LRP1,COPG2,TMED2,APBA1,HSPA9,RAB1A,ABCA7,SORL1,MAPKAPK2,VPS35,BACE1,EIF2S1,VLDLR,AP1G1,AP4E1,COPG1,AP4S1,VPS26A,COPA,BIN1,PLG,GGA3,AP4B1,ITPR1,SEC23A,SYK,RTN3,PREB,AP2A1,VDAC1,ARF6,MIA3,COPB2,SEC23B,MFN2,SEC24C,ITPR2,IDE,SEC24D,GGA2,APBA2,APP,RAB1B,COPB1,SREBF2,PSEN1,SEC24A,TMED9,MAPK14,GORASP1,SEC16A,PICALM,SEC24B,APOE,MAP2K3,ECE1,AP4M1,ADAM17,SNX4,SIGMAR1,CLU,PLCG2,GGA1,AP3B2
54,CLU,APOE,HSPA9,MFN2,ADAM10,RAB1A,COPZ1,RTN4,SAR1B,COPB2,VPS35,AP2B1,TMED2,RTN3,BIN1,SEC23A,APBA1,SORL1,PREB,NCSTN,AP1G1,VLDLR,TMED10,AP4S1,MIA3,IDE,PLG,SEC31A,AP2A1,AP4B1,SAR1A,OSBP,ARF6,SEC24C,VPS29,COPB1,SORT1,COPG1,SNX6,SEC24A,COPE,ITPR1,AP4E1,PICALM,LRP1,SEC23B,SEC24D,PSEN1,VPS26A,TMED9,ABCA7,GGA3,SEC13,EIF2S1,VDAC1,HSPA5,ITPR2,GGA2,MAPK14,COPA,ECE1,SNX4,ADAM17,COPG2,RAB1B,GORASP1,SEC16A,SREBF2,MAPKAPK2,SIGMAR1,APBA2,APP,MAP2K3,AP3B2,SEC24B,GGA1,PLCG2,SYK,BACE1,AP4M1
55,SEC31A,AP2B1,AP1G1,COPA,COPE,SEC13,APBA1,VPS35,SEC24A,BIN1,SAR1A,OSBP,COPZ1,VPS26A,NCSTN,IDE,VPS29,PLG,MFN2,EIF2S1,AP4S1,VDAC1,TMED2,LRP1,SEC23A,HSPA5,SORL1,COPG1,SEC24C,SAR1B,TMED9,AP4B1,MAPKAPK2,ADAM10,RTN4,TMED10,AP2A1,SNX6,ITPR2,VLDLR,MAPK14,PICALM,GGA3,COPB1,BACE1,SORT1,COPB2,PSEN1,ARF6,MIA3,HSPA9,CLU,APOE,ADAM17,AP4E1,SEC24D,AP4M1,AP3B2,COPG2,GORASP1,ABCA7,APBA2,MAP2K3,ECE1,SNX4,PREB,SREBF2,SEC16A,GGA1,RAB1B,RTN3,GGA2,PLCG2,RAB1A,SYK,SEC24B,APP,SIGMAR1,SEC23B,ITPR1
56,SAR1B,SORT1,VPS26A,TMED10,APBA1,RTN3,BIN1,PLG,TMED2,COPB2,CLU,GGA2,LRP1,ADAM17,COPZ1,NCSTN,SNX6,MIA3,HSPA5,IDE,SREBF2,VDAC1,COPA,MFN2,OSBP,SEC24C,SEC23A,SEC23B,AP2B1,AP4B1,COPG1,COPE,EIF2S1,AP2A1,AP4S1,SEC31A,PSEN1,ARF6,VPS29,SEC24A,TMED9,VPS35,ABCA7,AP3B2,VLDLR,GGA3,PREB,ITPR1,PICALM,RAB1B,SEC24D,SEC13,APP,AP4E1,MAPK14,APOE,SEC16A,ECE1,RTN4,ITPR2,HSPA9,SNX4,MAPKAPK2,BACE1,ADAM10,AP4M1,GORASP1,AP1G1,APBA2,MAP2K3,SORL1,COPB1,SYK,SAR1A,SIGMAR1,COPG2,RAB1A,PLCG2,GGA1,SEC24B
57,COPZ1,SEC24C,RTN3,APBA1,NCSTN,SEC13,VPS35,PREB,BIN1,BACE1,COPG2,COPB1,SAR1B,MAPKAPK2,VPS26A,SEC31A,RTN4,ADAM10,HSPA9,ITPR2,SNX6,TMED2,TMED10,AP2B1,SEC23A,VPS29,VDAC1,PLG,SORT1,PICALM,MAPK14,GGA3,ABCA7,AP4E1,ADAM17,TMED9,PSEN1,SORL1,SAR1A,VLDLR,EIF2S1,SYK,AP4B1,HSPA5,RAB1B,AP2A1,IDE,COPA,COPB2,SEC24A,ARF6,MFN2,MIA3,SREBF2,GGA2,COPG1,OSBP,COPE,CLU,SEC23B,LRP1,MAP2K3,AP1G1,AP3B2,SEC24B,GGA1,SNX4,SEC16A,ITPR1,AP4M1,AP4S1,APOE,ECE1,GORASP1,APBA2,APP,SEC24D,PLCG2,RAB1A,SIGMAR1
58,SYK,SEC24C,AP1G1,AP2A1,SORL1,CLU,VDAC1,SEC23B,APBA1,SEC23A,EIF2S1,LRP1,SEC13,AP3B2,SEC24D,COPB1,PICALM,ABCA7,AP4B1,RTN3,OSBP,VPS35,ADAM17,ARF6,IDE,MIA3,AP4E1,BACE1,MAPK14,VPS29,COPZ1,AP2B1,PLG,RAB1A,RTN4,SORT1,MAP2K3,PREB,SNX4,VPS26A,SNX6,BIN1,SEC24A,SAR1A,SEC16A,NCSTN,COPA,COPE,SEC31A,ITPR2,HSPA9,TMED10,MFN2,HSPA5,COPB2,ECE1,RAB1B,SREBF2,GORASP1,GGA2,PSEN1,ITPR1,TMED9,MAPKAPK2,ADAM10,AP4S1,SAR1B,AP4M1,VLDLR,COPG2,TMED2,GGA3,APBA2,SEC24B,GGA1,PLCG2,APOE,APP,COPG1,SIGMAR1
59,SNX6,EIF2S1,SEC24D,IDE,AP3B2,AP4B1,COPE,SAR1A,SEC23A,AP4S1,COPG1,SEC13,GGA3,NCSTN,RTN4,ADAM10,RTN3,VPS35,SYK,AP1G1,SORL1,APBA1,VPS29,TMED9,VDAC1,TMED2,ADAM17,TMED10,COPZ1,COPA,BIN1,RAB1B,VPS26A,HSPA5,OSBP,PLG,ARF6,ITPR2,HSPA9,MIA3,SORT1,MFN2,SEC24C,ABCA7,SEC31A,ITPR1,PSEN1,SNX4,AP4E1,MAPKAPK2,SREBF2,BACE1,MAP2K3,COPB1,PREB,SEC24A,GGA2,MAPK14,CLU,LRP1,AP2A1,COPG2,PICALM,RAB1A,SAR1B,AP4M1,AP2B1,APOE,APP,GGA1,GORASP1,SEC16A,PLCG2,SEC23B,SEC24B,VLDLR,SIGMAR1,ECE1,APBA2,COPB2
60,RTN4,OSBP,AP2B1,HSPA9,IDE,ADAM17,HSPA5,SREBF2,MFN2,ABCA7,AP2A1,PLG,RTN3,SNX6,ADAM10,SORL1,SEC23A,BIN1,EIF2S1,BACE1,SORT1,NCSTN,SEC13,VLDLR,TMED9,MAPKAPK2,GGA2,LRP1,VPS26A,SEC24A,RAB1B,VPS35,TMED10,GGA3,COPZ1,SAR1B,APBA1,SAR1A,SEC24C,COPA,ARF6,MIA3,PREB,COPB2,APOE,COPB1,CLU,AP3B2,SEC16A,MAP2K3,SEC23B,COPG2,MAPK14,COPE,TMED2,COPG1,AP4B1,VDAC1,AP4E1,AP1G1,RAB1A,SNX4,SEC31A,SEC24D,APBA2,ITPR1,PICALM,PSEN1,SEC24B,SYK,GORASP1,VPS29,ITPR2,ECE1,AP4S1,SIGMAR1,APP,AP4M1,GGA1,PLCG2
