ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
30,PLCG2,MFN2,LRP1,SORL1,SORT1,SNX6,PICALM,ARF6,COPA,SEC31A,COPB2,SEC23A,SEC24C,SNX4,TMED10,SYK,ECE1,SEC24B,SAR1A,RTN3,RTN4,APBA1,EIF2S1,COPE,COPG1,AP4B1,COPB1,VPS29,TMED9,RAB1A,MAPKAPK2,GGA3,MAPK14,VPS26A,GORASP1,BIN1,MIA3,OSBP,VDAC1,HSPA5,APOE,CLU,ABCA7,GGA1,APP,AP2A1,IDE,ADAM10,HSPA9,BACE1,APBA2,SEC23B,PLG,SEC24D,TMED2,NCSTN,ADAM17,VPS35,AP4E1,RAB1B,AP1G1,COPZ1,COPG2,SAR1B,SEC13,SREBF2,AP4S1,ITPR2,ITPR1,AP4M1,SEC16A,AP2B1,SIGMAR1,AP3B2,MAP2K3,PREB,VLDLR,GGA2,PSEN1,SEC24A
31,RAB1A,COPA,SEC23A,ADAM10,BIN1,SEC13,SEC24C,TMED10,SEC31A,TMED2,SNX6,AP2B1,APBA1,VPS26A,VDAC1,MFN2,HSPA9,COPE,COPB1,CLU,SNX4,ABCA7,SORL1,COPG1,TMED9,RAB1B,AP2A1,SEC24B,MAPK14,MAPKAPK2,VPS35,EIF2S1,AP3B2,SAR1B,SEC23B,SAR1A,APBA2,IDE,PLCG2,LRP1,ITPR2,COPZ1,AP4M1,AP1G1,SYK,PREB,APP,COPG2,ECE1,GGA3,COPB2,RTN4,SORT1,OSBP,GORASP1,AP4B1,SEC24D,APOE,RTN3,PLG,MAP2K3,VPS29,ARF6,BACE1,NCSTN,AP4E1,MIA3,PICALM,GGA2,SEC16A,HSPA5,GGA1,ADAM17,SEC24A,ITPR1,AP4S1,VLDLR,SIGMAR1,PSEN1,SREBF2
32,PICALM,GORASP1,ARF6,RAB1A,MFN2,HSPA9,TMED2,LRP1,TMED9,SORL1,SAR1A,AP1G1,TMED10,SEC24B,IDE,SNX6,SAR1B,OSBP,AP2A1,MAPKAPK2,COPG1,COPB2,AP2B1,SEC31A,VPS35,ADAM10,VPS29,APBA1,ECE1,ABCA7,RAB1B,MAPK14,COPA,SYK,NCSTN,VDAC1,GGA3,GGA1,RTN4,RTN3,VPS26A,CLU,SEC23B,HSPA5,PREB,SEC23A,SEC24D,BIN1,SEC24C,APBA2,MIA3,AP4B1,COPE,EIF2S1,SORT1,GGA2,SEC13,APP,SNX4,BACE1,AP4M1,PLG,COPB1,SREBF2,APOE,AP4E1,ADAM17,AP3B2,ITPR2,MAP2K3,PLCG2,VLDLR,COPG2,ITPR1,COPZ1,SIGMAR1,AP4S1,SEC16A,SEC24A,PSEN1
33,AP2B1,MFN2,RAB1B,APBA1,OSBP,ARF6,SEC24C,VPS29,MIA3,SAR1A,AP1G1,TMED2,TMED10,SEC31A,SORT1,SNX6,SAR1B,COPG1,RAB1A,PICALM,SEC23A,TMED9,HSPA5,VDAC1,SEC24D,ADAM17,COPG2,SNX4,EIF2S1,APOE,SORL1,CLU,APP,VPS35,SEC24B,AP2A1,VPS26A,IDE,ABCA7,MAPKAPK2,PLG,LRP1,AP4E1,GGA1,AP3B2,COPE,COPA,GGA3,HSPA9,COPB2,SEC13,NCSTN,BIN1,RTN3,PLCG2,ADAM10,SIGMAR1,ITPR2,ECE1,RTN4,GORASP1,SYK,SEC24A,MAPK14,VLDLR,PREB,APBA2,MAP2K3,BACE1,GGA2,SEC16A,SEC23B,AP4B1,ITPR1,SREBF2,COPZ1,COPB1,AP4S1,AP4M1,PSEN1
34,ADAM10,VPS29,SAR1B,EIF2S1,VDAC1,VPS35,SORL1,BIN1,RTN3,RAB1B,RTN4,LRP1,TMED10,HSPA5,COPG1,MFN2,TMED2,COPA,MAPK14,COPE,SEC31A,VPS26A,SAR1A,AP2B1,SNX6,GORASP1,COPB1,SEC24B,PLCG2,SYK,HSPA9,COPB2,NCSTN,SORT1,ECE1,AP2A1,ABCA7,TMED9,SEC24D,APBA1,ARF6,GGA1,APP,MIA3,PICALM,APOE,AP4M1,SEC23B,CLU,SEC13,GGA3,MAPKAPK2,AP1G1,PLG,SREBF2,MAP2K3,RAB1A,BACE1,AP4E1,AP3B2,SEC23A,SEC24C,OSBP,ITPR1,IDE,SNX4,COPG2,SEC24A,VLDLR,PREB,ITPR2,APBA2,SEC16A,AP4S1,ADAM17,AP4B1,COPZ1,PSEN1,GGA2,SIGMAR1
35,GGA3,TMED2,TMED9,APBA2,RAB1A,SEC31A,AP1G1,BIN1,ADAM10,COPG1,LRP1,EIF2S1,VPS26A,SAR1B,SEC13,AP2A1,SORL1,HSPA5,BACE1,CLU,GORASP1,OSBP,RTN4,VPS29,RTN3,SEC24C,TMED10,APOE,SNX6,SORT1,MAPKAPK2,SNX4,RAB1B,GGA1,VDAC1,HSPA9,AP2B1,NCSTN,PREB,PICALM,ECE1,SEC24D,ARF6,MIA3,MAPK14,SEC24B,ABCA7,AP4B1,PLCG2,MFN2,SYK,SAR1A,SREBF2,COPA,VPS35,COPB2,PLG,APBA1,APP,COPG2,ADAM17,AP4E1,AP4M1,SEC23B,SEC23A,COPE,ITPR1,SEC16A,IDE,COPB1,ITPR2,AP4S1,AP3B2,COPZ1,SEC24A,GGA2,SIGMAR1,VLDLR,MAP2K3,PSEN1
36,SNX4,MIA3,HSPA5,MAPK14,GGA3,COPB1,GORASP1,RAB1B,RAB1A,SEC23A,RTN4,COPB2,RTN3,VPS26A,COPE,OSBP,SNX6,SEC24C,MAPKAPK2,LRP1,BIN1,TMED9,AP1G1,AP4B1,AP2B1,SAR1B,ABCA7,AP2A1,COPG2,HSPA9,SORT1,VPS29,VPS35,SEC24B,ITPR2,APP,SAR1A,APBA2,PLG,COPG1,SEC31A,ADAM17,MFN2,COPA,TMED10,TMED2,ECE1,AP4M1,APOE,SYK,SEC24D,SEC24A,PICALM,SORL1,ARF6,PREB,VDAC1,NCSTN,GGA2,AP4E1,SEC13,APBA1,ADAM10,ITPR1,SREBF2,MAP2K3,BACE1,CLU,SEC23B,GGA1,SEC16A,IDE,PLCG2,COPZ1,VLDLR,SIGMAR1,EIF2S1,AP4S1,AP3B2,PSEN1
37,SNX6,SEC24B,SAR1A,BIN1,VPS29,AP2B1,AP1G1,GORASP1,MAPKAPK2,RAB1A,CLU,TMED2,HSPA5,GGA3,ARF6,ADAM10,MIA3,COPG2,ADAM17,SEC24D,SORT1,TMED9,EIF2S1,COPA,APBA1,COPE,COPB1,COPG1,MFN2,ABCA7,SEC13,APOE,VPS26A,PLCG2,RTN3,MAPK14,SYK,VPS35,PICALM,SORL1,APP,SEC24C,RTN4,ECE1,SEC23A,VDAC1,LRP1,HSPA9,PLG,AP4M1,SAR1B,SEC31A,COPZ1,RAB1B,BACE1,NCSTN,TMED10,AP4B1,AP2A1,COPB2,SNX4,ITPR1,SEC23B,VLDLR,SREBF2,IDE,GGA1,ITPR2,AP4E1,SEC24A,OSBP,SIGMAR1,AP3B2,MAP2K3,GGA2,PREB,AP4S1,PSEN1,SEC16A,APBA2
38,OSBP,HSPA5,ADAM10,APBA1,BIN1,SEC23A,SEC24C,SNX4,AP2A1,TMED9,TMED2,AP1G1,VPS26A,HSPA9,TMED10,SORL1,PICALM,MIA3,SEC24B,AP2B1,SEC31A,SNX6,COPE,RTN3,COPG1,RTN4,SORT1,MFN2,LRP1,ECE1,SEC24D,ARF6,COPB2,GGA3,GGA1,RAB1B,RAB1A,GORASP1,PREB,ABCA7,MAPK14,APBA2,VPS35,SAR1B,CLU,AP4B1,SEC13,VPS29,SAR1A,AP4M1,COPA,VDAC1,EIF2S1,PLCG2,SYK,NCSTN,COPZ1,AP4E1,MAPKAPK2,PLG,APP,IDE,APOE,SEC23B,ITPR1,GGA2,ITPR2,VLDLR,BACE1,SREBF2,COPG2,SEC16A,MAP2K3,AP3B2,SEC24A,ADAM17,COPB1,PSEN1,SIGMAR1,AP4S1
39,COPB1,SEC31A,APBA1,RAB1B,EIF2S1,CLU,SEC24C,VPS35,AP1G1,TMED2,TMED9,SORT1,SNX6,COPE,OSBP,SYK,COPB2,AP2B1,LRP1,MFN2,SAR1B,COPZ1,APBA2,RAB1A,APP,GGA3,SEC23A,SEC24B,AP2A1,COPG1,HSPA5,MIA3,SEC13,APOE,BIN1,RTN4,MAPKAPK2,RTN3,VDAC1,MAPK14,VPS29,SAR1A,TMED10,BACE1,ADAM10,SEC24A,PLCG2,ECE1,VPS26A,SNX4,ABCA7,AP4B1,SORL1,MAP2K3,IDE,PICALM,COPG2,COPA,SREBF2,ADAM17,ITPR2,PREB,PLG,SEC24D,HSPA9,ARF6,VLDLR,GORASP1,SEC16A,ITPR1,NCSTN,AP4M1,GGA1,SEC23B,AP4E1,AP4S1,AP3B2,PSEN1,SIGMAR1,GGA2
40,SEC24C,COPG1,SNX6,MAPKAPK2,AP2B1,VPS26A,RTN4,SEC24B,VPS29,ABCA7,RTN3,ARF6,COPB1,MIA3,HSPA5,LRP1,AP2A1,AP4B1,SEC31A,SEC24D,RAB1B,SAR1B,EIF2S1,BIN1,COPE,IDE,PICALM,HSPA9,SYK,SEC23A,GGA3,SORL1,PLCG2,MFN2,APOE,CLU,APP,COPA,OSBP,APBA1,TMED10,PLG,SORT1,TMED9,SEC23B,COPZ1,TMED2,GORASP1,COPB2,SAR1A,VPS35,COPG2,BACE1,ECE1,AP4M1,AP1G1,AP4E1,MAPK14,ADAM17,RAB1A,SEC13,PREB,ADAM10,GGA1,APBA2,NCSTN,SIGMAR1,VDAC1,SEC16A,ITPR1,AP3B2,GGA2,SREBF2,SNX4,VLDLR,ITPR2,SEC24A,MAP2K3,PSEN1,AP4S1
41,MFN2,AP2B1,GGA3,SEC13,CLU,EIF2S1,COPE,COPG1,AP2A1,SORT1,LRP1,ECE1,SAR1B,VPS29,APOE,VPS35,SAR1A,RAB1B,PICALM,OSBP,RAB1A,PLCG2,SYK,VDAC1,MAPK14,GORASP1,BIN1,BACE1,SORL1,MIA3,ADAM10,COPB2,NCSTN,MAPKAPK2,PREB,SEC23A,ARF6,SNX6,COPB1,TMED10,APBA2,SEC24D,HSPA9,COPA,SEC24B,VPS26A,SEC31A,AP1G1,SNX4,RTN4,GGA2,HSPA5,APP,TMED2,APBA1,AP3B2,SEC24C,PLG,TMED9,AP4B1,AP4E1,SREBF2,RTN3,SEC16A,COPG2,GGA1,ABCA7,ITPR2,AP4M1,SEC23B,ADAM17,VLDLR,IDE,COPZ1,MAP2K3,SEC24A,ITPR1,AP4S1,PSEN1,SIGMAR1
42,HSPA5,COPB2,APBA1,RAB1B,PICALM,TMED2,BIN1,AP2A1,SEC24C,SEC31A,SNX6,COPA,SAR1A,TMED10,ITPR2,MFN2,AP2B1,LRP1,ARF6,RTN3,ADAM10,RTN4,MAPK14,EIF2S1,APBA2,HSPA9,SEC24D,MAPKAPK2,ECE1,VPS35,SORL1,APP,SORT1,COPE,COPB1,TMED9,SYK,PLCG2,VDAC1,GORASP1,SEC24B,VPS29,AP1G1,PREB,APOE,COPG2,AP4M1,COPG1,SAR1B,PLG,IDE,AP4E1,RAB1A,SEC23B,CLU,ABCA7,OSBP,VLDLR,VPS26A,SEC13,SEC24A,AP3B2,SNX4,ADAM17,GGA3,ITPR1,MIA3,GGA1,SEC23A,BACE1,SREBF2,AP4B1,GGA2,NCSTN,COPZ1,SEC16A,MAP2K3,AP4S1,SIGMAR1,PSEN1
43,SYK,PLCG2,HSPA5,VPS29,SAR1B,SORT1,APBA2,GGA3,AP2B1,OSBP,COPG1,SNX6,MIA3,SEC13,APOE,RAB1B,MAPK14,RAB1A,BIN1,RTN4,VDAC1,RTN3,ECE1,CLU,HSPA9,GGA1,COPA,SORL1,MFN2,PREB,MAPKAPK2,COPB2,TMED2,TMED9,LRP1,EIF2S1,TMED10,AP4M1,APP,SEC23A,COPE,SEC24D,ARF6,SEC24C,VPS26A,AP2A1,PLG,APBA1,ADAM10,GORASP1,ABCA7,VPS35,PICALM,AP4B1,SEC31A,SEC24B,SAR1A,SEC23B,NCSTN,AP1G1,ADAM17,IDE,SREBF2,BACE1,GGA2,SEC16A,SNX4,COPB1,SEC24A,ITPR2,SIGMAR1,AP4E1,MAP2K3,ITPR1,AP3B2,COPZ1,COPG2,VLDLR,AP4S1,PSEN1
44,SEC13,SEC31A,AP2A1,RAB1B,VPS35,ARF6,GGA1,RAB1A,TMED10,COPB1,TMED9,SAR1B,SAR1A,COPE,GGA3,APBA2,CLU,ADAM10,SORL1,MAPKAPK2,COPG1,PICALM,HSPA5,OSBP,VPS26A,COPB2,SEC23A,HSPA9,GORASP1,SNX6,MIA3,RTN4,SREBF2,TMED2,RTN3,SYK,SORT1,MFN2,SEC24B,ITPR2,BACE1,APBA1,IDE,APP,SEC24C,PLG,LRP1,ECE1,VDAC1,ABCA7,AP2B1,BIN1,COPA,SNX4,MAPK14,PREB,COPZ1,PLCG2,SEC24A,GGA2,AP1G1,COPG2,EIF2S1,MAP2K3,AP4E1,VPS29,AP4B1,ADAM17,AP4M1,AP3B2,APOE,VLDLR,SEC23B,SEC24D,ITPR1,NCSTN,SEC16A,PSEN1,SIGMAR1,AP4S1
45,LRP1,BIN1,ARF6,SNX4,AP2B1,COPG1,SEC31A,COPB1,AP1G1,APBA1,AP2A1,COPG2,ADAM10,TMED10,SEC24C,COPA,GORASP1,SORT1,VPS35,RAB1A,MFN2,TMED2,VDAC1,HSPA9,SORL1,GGA3,TMED9,VPS29,SEC24D,COPE,SEC23A,COPB2,MAPKAPK2,SEC24B,SNX6,MIA3,RAB1B,PICALM,ABCA7,HSPA5,SAR1A,AP4E1,ADAM17,GGA1,CLU,EIF2S1,ECE1,VPS26A,MAPK14,SYK,SEC13,NCSTN,APBA2,PLG,PREB,PLCG2,IDE,APP,SREBF2,ITPR1,ITPR2,RTN3,COPZ1,VLDLR,RTN4,APOE,AP3B2,GGA2,AP4B1,OSBP,BACE1,SEC23B,PSEN1,AP4M1,SAR1B,MAP2K3,AP4S1,SEC24A,SIGMAR1,SEC16A
46,COPB1,COPB2,TMED9,APBA1,HSPA5,MIA3,MAPK14,SNX6,PICALM,SORL1,RAB1A,MAPKAPK2,EIF2S1,SORT1,COPE,AP2B1,TMED10,ECE1,MFN2,VPS29,SAR1B,BIN1,ARF6,HSPA9,ADAM10,AP1G1,SREBF2,ADAM17,VPS35,TMED2,ITPR2,AP2A1,RTN3,AP4B1,LRP1,OSBP,SAR1A,VPS26A,SYK,BACE1,COPA,GORASP1,SNX4,SEC23A,ABCA7,SEC31A,RAB1B,COPG1,RTN4,COPG2,APP,CLU,SEC24C,PLCG2,SEC24D,SEC13,SEC24B,PREB,GGA3,APBA2,VDAC1,SEC23B,PLG,ITPR1,APOE,SEC24A,NCSTN,COPZ1,IDE,AP4E1,AP3B2,GGA2,AP4M1,GGA1,AP4S1,SIGMAR1,MAP2K3,PSEN1,SEC16A,VLDLR
47,RAB1B,APBA1,SORT1,SNX6,TMED2,TMED10,MFN2,HSPA5,AP1G1,PICALM,ADAM10,VPS35,SAR1A,COPA,COPG1,ITPR2,ARF6,SAR1B,SORL1,OSBP,VPS26A,COPE,SEC31A,MAPK14,ABCA7,EIF2S1,TMED9,COPB2,GORASP1,MAPKAPK2,LRP1,RTN3,APBA2,CLU,VDAC1,AP2B1,SEC23A,APOE,BIN1,SEC24C,RTN4,SYK,GGA1,AP4M1,PREB,BACE1,COPB1,COPG2,SEC24D,AP2A1,VPS29,IDE,SNX4,MIA3,APP,GGA3,SEC24B,AP4E1,ECE1,PLCG2,ADAM17,NCSTN,HSPA9,ITPR1,SEC24A,SREBF2,AP4B1,SEC13,RAB1A,GGA2,SEC23B,AP3B2,PLG,SEC16A,SIGMAR1,AP4S1,VLDLR,MAP2K3,PSEN1,COPZ1
48,TMED2,GORASP1,MIA3,CLU,HSPA5,TMED10,SNX4,AP2B1,VPS26A,VPS35,BIN1,SAR1B,OSBP,SAR1A,RTN3,RTN4,LRP1,RAB1A,MAPKAPK2,MAPK14,SNX6,ADAM10,GGA3,SEC31A,COPA,APP,ECE1,SEC24B,COPB2,PLG,COPB1,ABCA7,SORL1,ITPR1,PICALM,SYK,APBA1,AP4B1,ITPR2,BACE1,APBA2,MFN2,AP1G1,ARF6,SEC13,SEC24C,COPG1,RAB1B,PREB,SEC23A,SEC24D,SREBF2,COPG2,VDAC1,GGA1,PLCG2,APOE,HSPA9,ADAM17,SORT1,EIF2S1,GGA2,VPS29,SEC24A,COPE,TMED9,NCSTN,COPZ1,AP4E1,AP2A1,MAP2K3,VLDLR,SIGMAR1,IDE,AP4M1,AP3B2,SEC16A,PSEN1,AP4S1,SEC23B
49,CLU,OSBP,SORL1,AP2A1,RAB1A,SNX6,GORASP1,MAPKAPK2,SEC24C,RAB1B,ADAM10,LRP1,VDAC1,VPS26A,VPS35,AP4E1,HSPA9,SEC23A,COPG1,RTN3,RTN4,AP2B1,MFN2,SYK,PLCG2,SAR1B,TMED9,SORT1,AP1G1,COPB2,TMED2,APOE,TMED10,VPS29,PICALM,COPE,BIN1,ITPR2,SEC24B,SEC31A,SEC24D,ARF6,ECE1,APBA2,AP4M1,COPZ1,COPG2,GGA3,ABCA7,APP,SNX4,MAPK14,HSPA5,SAR1A,GGA1,NCSTN,IDE,ADAM17,GGA2,APBA1,COPB1,PLG,SEC13,BACE1,SEC23B,AP4B1,PREB,ITPR1,SREBF2,AP3B2,PSEN1,MIA3,SIGMAR1,MAP2K3,SEC24A,SEC16A,EIF2S1,AP4S1,VLDLR,COPA
50,COPG1,SEC31A,VPS29,CLU,VPS26A,MFN2,SORL1,VPS35,APBA2,PREB,MIA3,HSPA5,TMED9,RTN3,RTN4,ADAM10,SAR1A,BIN1,COPB2,HSPA9,PLCG2,AP1G1,SYK,SEC24B,MAPK14,TMED2,COPB1,SORT1,AP2B1,TMED10,PICALM,RAB1B,LRP1,SEC24D,ARF6,IDE,APOE,COPA,GGA2,GGA1,SREBF2,AP4B1,NCSTN,VDAC1,MAPKAPK2,AP2A1,SEC13,SAR1B,APP,SNX6,GORASP1,SEC23A,AP4M1,SEC23B,SEC24C,SNX4,PLG,RAB1A,AP3B2,APBA1,AP4E1,BACE1,ECE1,AP4S1,COPG2,ADAM17,EIF2S1,ITPR2,COPE,SEC24A,ITPR1,GGA3,SEC16A,COPZ1,SIGMAR1,MAP2K3,VLDLR,ABCA7,PSEN1,OSBP
51,VPS26A,EIF2S1,AP2A1,AP2B1,SAR1A,SEC24B,ARF6,SEC23A,APBA2,GGA3,OSBP,MAPK14,SNX6,TMED10,RAB1B,RAB1A,BIN1,COPB1,SEC24C,SEC31A,SEC24D,LRP1,RTN4,RTN3,VPS29,TMED2,COPE,MAPKAPK2,TMED9,PICALM,APP,MIA3,SORL1,HSPA5,PREB,COPZ1,PLCG2,CLU,SYK,PLG,AP1G1,COPG1,ECE1,ABCA7,VPS35,SAR1B,GORASP1,MFN2,ITPR2,SORT1,VDAC1,HSPA9,ADAM10,NCSTN,COPA,APBA1,GGA2,AP4M1,COPG2,SNX4,IDE,BACE1,AP4B1,ITPR1,APOE,ADAM17,COPB2,SREBF2,GGA1,VLDLR,AP4E1,SEC24A,SEC13,SEC23B,PSEN1,SIGMAR1,SEC16A,AP3B2,AP4S1,MAP2K3
52,LRP1,SNX6,BIN1,VPS35,SAR1B,APBA1,VPS29,RAB1A,IDE,HSPA9,TMED9,TMED2,MAPK14,GGA3,ARF6,MFN2,GORASP1,SORT1,COPE,TMED10,COPG1,MIA3,ADAM10,HSPA5,RAB1B,SEC24D,CLU,ECE1,RTN4,AP4B1,RTN3,COPB2,AP1G1,AP4E1,COPB1,APOE,SEC23A,SEC24C,SORL1,SREBF2,APBA2,GGA2,PICALM,AP4M1,APP,COPA,SEC24B,SAR1A,PLCG2,BACE1,SEC23B,AP2A1,MAPKAPK2,OSBP,SEC13,VPS26A,VDAC1,SYK,ADAM17,COPZ1,PREB,SEC31A,COPG2,SEC16A,GGA1,SIGMAR1,PLG,ITPR2,EIF2S1,SNX4,AP3B2,ABCA7,SEC24A,AP2B1,AP4S1,NCSTN,PSEN1,MAP2K3,VLDLR,ITPR1
53,RAB1A,VPS35,VPS26A,APBA1,MAPK14,COPB2,SEC13,GGA1,COPA,TMED10,TMED2,ADAM10,AP2B1,MFN2,AP1G1,SNX6,ARF6,SEC31A,MAPKAPK2,BIN1,SAR1B,LRP1,SORT1,GORASP1,RTN3,COPB1,SEC24C,CLU,SYK,SNX4,RTN4,EIF2S1,APOE,AP2A1,SEC23A,OSBP,GGA3,TMED9,MIA3,PLCG2,PICALM,SREBF2,APP,AP4M1,VDAC1,HSPA5,COPG1,AP4B1,RAB1B,ITPR2,NCSTN,ECE1,BACE1,HSPA9,PREB,SEC24B,APBA2,COPG2,SORL1,COPE,ADAM17,VPS29,PLG,ABCA7,SAR1A,ITPR1,SEC24D,SEC16A,VLDLR,SEC23B,AP4S1,MAP2K3,AP4E1,SIGMAR1,COPZ1,GGA2,SEC24A,PSEN1,IDE,AP3B2
54,GGA3,VPS29,APBA1,AP2A1,HSPA9,RAB1B,TMED10,VPS26A,TMED2,SYK,MAPK14,EIF2S1,COPG1,GORASP1,OSBP,RAB1A,AP1G1,SEC23A,COPG2,SNX6,MFN2,COPB2,SEC24C,SAR1B,MAPKAPK2,COPA,BIN1,RTN4,SNX4,HSPA5,MIA3,LRP1,APBA2,ADAM10,PLCG2,AP4B1,RTN3,ECE1,SEC24B,SAR1A,APP,TMED9,APOE,COPE,PREB,ARF6,ABCA7,PLG,COPB1,SORT1,SEC23B,SORL1,VDAC1,NCSTN,PICALM,AP4E1,SEC24A,SREBF2,SEC31A,IDE,CLU,COPZ1,ITPR2,ADAM17,SEC24D,VPS35,GGA2,SEC13,AP2B1,AP4M1,ITPR1,BACE1,AP4S1,VLDLR,SIGMAR1,AP3B2,MAP2K3,GGA1,PSEN1,SEC16A
55,TMED10,TMED9,VPS29,AP1G1,CLU,MFN2,HSPA5,GGA3,RTN4,RTN3,ADAM10,BIN1,AP2A1,SAR1A,HSPA9,GORASP1,MIA3,MAPK14,LRP1,SEC31A,SNX4,RAB1A,PREB,VDAC1,APBA2,APP,COPB1,AP4E1,ECE1,COPB2,SEC24B,PLCG2,PLG,SEC23A,SYK,SEC24C,VPS26A,MAPKAPK2,SNX6,SORT1,COPA,SORL1,GGA1,NCSTN,EIF2S1,COPE,AP2B1,OSBP,PICALM,SREBF2,APBA1,COPG1,BACE1,APOE,RAB1B,SEC23B,VPS35,ARF6,TMED2,SAR1B,SEC24D,IDE,ABCA7,SIGMAR1,SEC13,SEC24A,ITPR1,AP4M1,AP3B2,COPG2,VLDLR,COPZ1,AP4B1,ITPR2,MAP2K3,GGA2,AP4S1,ADAM17,SEC16A,PSEN1
56,SORT1,COPA,BIN1,ARF6,COPB2,OSBP,SEC23A,MAPK14,MFN2,RAB1B,ABCA7,PICALM,VPS26A,COPG1,SAR1A,SNX4,ADAM17,COPG2,AP2B1,VPS35,RTN4,RTN3,APBA2,MIA3,CLU,AP1G1,PREB,SEC24C,HSPA5,SEC31A,TMED2,APOE,MAPKAPK2,COPE,SNX6,EIF2S1,TMED10,SIGMAR1,APBA1,BACE1,VDAC1,SYK,SAR1B,APP,ITPR2,LRP1,COPB1,PLCG2,SEC24D,SORL1,VPS29,SEC24A,ADAM10,IDE,ECE1,TMED9,AP4S1,PLG,HSPA9,GGA3,AP4M1,GORASP1,AP2A1,SEC13,RAB1A,ITPR1,SEC24B,AP3B2,AP4B1,SEC16A,SREBF2,NCSTN,AP4E1,COPZ1,SEC23B,GGA1,PSEN1,VLDLR,GGA2,MAP2K3
57,ITPR2,GGA3,COPB2,CLU,SORL1,COPB1,SNX6,AP2B1,ABCA7,COPG1,SAR1A,RAB1B,VPS29,MAPKAPK2,BIN1,EIF2S1,AP1G1,RAB1A,SYK,SAR1B,COPE,MFN2,GORASP1,RTN4,RTN3,GGA2,SEC13,TMED2,LRP1,PLCG2,PICALM,APBA1,MIA3,VPS26A,AP4B1,SNX4,SEC24B,HSPA9,HSPA5,GGA1,TMED10,TMED9,SEC23A,SEC31A,ADAM10,SEC24D,APBA2,SORT1,ARF6,ECE1,NCSTN,VDAC1,APP,PLG,MAPK14,BACE1,AP2A1,AP4E1,SEC24C,COPA,AP3B2,COPG2,IDE,SEC24A,VPS35,COPZ1,ADAM17,VLDLR,PREB,OSBP,ITPR1,SIGMAR1,SREBF2,MAP2K3,APOE,SEC23B,SEC16A,PSEN1,AP4M1,AP4S1
58,SORL1,LRP1,GORASP1,RTN4,SAR1B,AP1G1,VPS35,BIN1,RTN3,HSPA9,MFN2,TMED10,TMED9,SEC31A,AP2A1,AP2B1,GGA3,COPB2,VPS29,OSBP,SEC13,MIA3,APP,AP4M1,RAB1B,HSPA5,PLG,MAPKAPK2,SNX6,COPG1,SEC24B,APOE,ABCA7,CLU,COPB1,TMED2,APBA1,SNX4,MAPK14,SAR1A,VDAC1,COPE,GGA1,PLCG2,SEC24C,SYK,NCSTN,RAB1A,SORT1,VPS26A,COPA,PREB,APBA2,BACE1,MAP2K3,ITPR2,COPG2,EIF2S1,ADAM10,IDE,ADAM17,PICALM,SEC24D,ARF6,AP4B1,AP4E1,ITPR1,SEC23A,VLDLR,COPZ1,SEC23B,PSEN1,SREBF2,AP4S1,AP3B2,ECE1,SIGMAR1,SEC24A,GGA2,SEC16A
59,RAB1A,ARF6,TMED2,APBA2,APBA1,RAB1B,COPB2,GGA3,LRP1,SORL1,PICALM,SAR1B,PREB,SEC24C,COPE,ADAM10,TMED9,SNX6,COPB1,SEC31A,RTN4,RTN3,ADAM17,SEC23A,MIA3,EIF2S1,ECE1,OSBP,COPG1,COPA,AP1G1,PLCG2,SYK,AP2B1,VDAC1,SORT1,AP2A1,ABCA7,SAR1A,AP4B1,CLU,VPS35,HSPA9,COPG2,HSPA5,IDE,APP,ITPR2,SNX4,AP4E1,SEC24D,PLG,COPZ1,APOE,AP3B2,GORASP1,NCSTN,VPS29,MAPKAPK2,AP4M1,SEC13,SEC24B,VPS26A,TMED10,SEC23B,SEC24A,GGA1,GGA2,MAP2K3,VLDLR,MAPK14,BIN1,BACE1,ITPR1,AP4S1,MFN2,SIGMAR1,SREBF2,SEC16A,PSEN1
60,RTN4,RTN3,GGA3,SYK,MFN2,EIF2S1,HSPA9,ADAM10,APBA1,VPS26A,AP2A1,OSBP,BIN1,HSPA5,ARF6,SAR1A,COPG1,COPE,AP1G1,TMED10,MIA3,COPB1,LRP1,SEC23A,COPB2,SEC31A,PICALM,SNX6,TMED2,MAPK14,ABCA7,SEC24C,GORASP1,TMED9,PLCG2,SAR1B,ECE1,SEC13,RAB1B,VDAC1,VPS35,SNX4,CLU,APOE,PLG,SORT1,APP,AP2B1,APBA2,SEC24D,BACE1,AP4B1,SORL1,AP4E1,PREB,SEC24B,COPA,MAPKAPK2,VPS29,COPG2,AP4M1,SREBF2,ADAM17,RAB1A,GGA1,NCSTN,COPZ1,AP4S1,SEC23B,SIGMAR1,IDE,SEC24A,MAP2K3,ITPR2,AP3B2,GGA2,ITPR1,PSEN1,SEC16A,VLDLR
