source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
COPB1,HSPA5,0.2,0.0,0.0,400,8.724357414977681e-05,0.0004564583799516323,0
COPB1,MIA3,0.2,0.0,0.0,400,6.2639497814590075e-06,4.2233228423445266e-05,0
COPB1,SEC23A,0.2,0.0,0.0,400,2.352634645400218e-06,1.7095811756574917e-05,0
COPB1,SEC24A,0.2,0.0,0.0,400,0.0003213954258573063,0.0015231348442802778,0
SEC13,MIA3,0.2,0.0,0.0,400,1.7779418944331554e-06,1.3679694105403336e-05,0
RTN4,GGA3,0.2,0.0,0.0,328,0.04516569501935524,0.1022088738500288,0
RTN4,RAB1B,0.4,0.0,0.0,328,0.002604062484954581,0.009156219705162881,0
COPB2,ARF6,0.4,0.0,0.0,400,6.192418486682904e-06,4.218585094052728e-05,0
COPB2,COPZ1,1.0,0.0,0.0,400,2.389704886307152e-12,4.3412972101246595e-11,0
COPA,COPG1,1.0,0.0,0.0,400,1.536993238395124e-14,3.7229391774459676e-13,0
COPA,PREB,0.2,0.0,0.0,400,0.0032255511209954195,0.010904658207383079,0
COPA,RAB1A,0.6,0.0,0.0,400,3.7197365232143374e-05,0.000213395411068612,0
COPB1,COPZ1,1.0,0.0,0.0,400,1.0626999467365373e-23,5.791714709714128e-22,0
SEC13,COPB1,0.2,0.0,0.0,400,9.297762219232209e-13,1.7373532832508183e-11,0
SEC13,COPB2,0.2,0.0,0.0,400,1.3852024190425811e-08,1.589337512375172e-07,0
RTN4,COPA,0.4,0.0,0.0,328,0.001188275169637836,0.004797110870019412,0
RTN3,COPE,0.4,0.0,0.0,288,0.0018510525355484486,0.006997620567911476,0
RTN3,COPZ1,0.4,0.0,0.0,288,0.9037141916170057,0.9415011369885635,0
COPG2,COPA,1.0,0.0,0.0,400,7.31470606789796e-07,5.763635865548513e-06,0
COPG2,COPB1,1.0,0.0,0.0,400,2.9464723727005216e-08,3.1080531157195826e-07,0
COPG2,COPB2,1.0,0.0,0.0,400,8.810015817628053e-08,8.59962738019216e-07,0
COPG2,COPE,1.0,0.0,0.0,400,3.642799783108997e-07,3.0543475104529283e-06,0
COPG2,COPG1,0.2,0.0,0.0,400,1.898498046917188e-06,1.4437415380044662e-05,0
COPG2,COPZ1,1.0,0.0,0.0,400,0.036362504471159865,0.08554344577028256,0
RAB1A,RTN4,0.4,0.0,0.0,328,1.4842918948107547e-07,1.3867527131517621e-06,0
SAR1A,HSPA5,0.2,0.0,0.0,400,0.0013272960295181097,0.005292997581127096,0
RAB1A,SEC16A,0.6,0.0,0.0,400,0.445928694756539,0.6036771993070471,0
COPG2,RTN3,0.4,0.0,0.0,288,0.8488544709056525,0.9076804238905979,0
COPG2,SAR1A,0.4,0.0,0.0,400,0.015324875893747522,0.04211121359038185,0
COPG2,SEC13,0.2,0.0,0.0,400,1.705862172011097e-07,1.5713152964721934e-06,0
COPG2,SEC23B,0.2,0.0,0.0,400,0.6002965379407402,0.7379585259647445,0
RTN3,COPA,0.4,0.0,0.0,288,0.9631963557393366,0.9842662760211345,0
RAB1A,SEC24B,0.6,0.0,0.0,400,0.30439494398961475,0.45698501767773114,0
RAB1A,SEC24C,0.6,0.0,0.0,400,0.8564934394835769,0.9108076575971695,0
RAB1A,SEC24D,0.6,0.0,0.0,392,0.5856553452988503,0.7254140072451669,0
RAB1A,SEC13,0.6,0.0,0.0,400,0.7277690171480226,0.8248889726426459,0
PSEN1,LRP1,0.6,0.0,0.0,400,0.9112028396777866,0.9474191687587796,0
PSEN1,NCSTN,1.0,0.0,0.0,384,0.00798203850378059,0.024056466274066848,0
RAB1B,RAB1A,0.4,0.0,0.0,400,3.622851493071976e-21,1.5795632509793816e-19,0
RAB1B,SAR1B,0.6,0.0,0.0,400,0.010057175838173582,0.02910350884144037,0
RAB1B,SEC13,0.6,0.0,0.0,400,0.15537919694914612,0.2746432292020042,0
COPG2,TMED10,0.6,0.0,0.0,400,0.01609351555157275,0.04403832289007773,0
COPG2,TMED2,0.6,0.0,0.0,400,0.10014818198450601,0.1893908458603457,0
COPG2,TMED9,0.6,0.0,0.0,400,0.8249153261864209,0.8917266501254865,0
COPZ1,AP4B1,0.2,0.0,0.0,232,0.2074319455113903,0.3461482480994612,0
COPG1,SEC24C,0.2,0.0,0.0,400,1.0259028684781303e-08,1.1981079928298166e-07,0
PSEN1,APP,1.0,0.0,0.0,312,0.262021466438688,0.4109401416088776,0
PSEN1,BACE1,0.4,0.0,0.0,400,0.12701737534737395,0.22947337977122256,0
PSEN1,BIN1,0.2,0.0,0.0,400,0.0010424503061399258,0.0042610156263469465,0
COPG2,RAB1A,0.6,0.0,0.0,400,0.039861100111778444,0.09277280951282244,0
COPG2,RAB1B,0.6,0.0,0.0,400,0.00013933860246472373,0.0006916908075089263,0
COPG1,COPZ1,1.0,0.0,0.0,400,6.350681818797485e-11,1.0383364773733889e-09,0
COPG1,HSPA5,0.2,0.0,0.0,400,0.017837146891931634,0.04761426149927873,0
COPG1,RAB1B,0.6,0.0,0.0,400,0.0030161048007366835,0.010381750208851532,0
COPG1,SEC13,0.2,0.0,0.0,400,1.5446735169688057e-08,1.741752551892412e-07,0
COPG1,SEC23B,0.2,0.0,0.0,400,0.19780017187663057,0.3329404525279467,0
COPZ1,COPA,1.0,0.0,0.0,400,0.00033637087695033777,0.0015713325251822921,0
COPG1,COPE,1.0,0.0,0.0,400,8.82799186715278e-22,4.123933343655656e-20,0
COPE,COPA,1.0,0.0,0.0,400,0.01720698924480897,0.04612037281190601,0
COPE,COPB1,1.0,0.0,0.0,400,8.95065433228975e-28,9.756213222195828e-26,0
COPE,COPB2,1.0,0.0,0.0,400,4.0397581277913724e-23,2.032309088904275e-21,0
COPE,COPZ1,1.0,0.0,0.0,400,2.5577842936231725e-13,5.575969760098516e-12,0
COPE,SEC13,0.2,0.0,0.0,400,0.0014484034574388828,0.005662603795086693,0
COPE,TMED2,1.0,0.0,0.0,400,0.0001964947392756398,0.0009590116379572271,0
COPG1,TMED2,1.0,0.0,0.0,400,0.04814948045937818,0.10747358437007963,0
COPG2,AP2B1,0.2,0.0,0.0,400,0.00011000715336032983,0.0005620677992004352,0
RAB1A,TMED10,0.6,0.0,0.0,400,0.6516042558716049,0.779066148702065,0
RAB1B,TMED9,0.6,0.0,0.0,400,0.7157788991476071,0.8155390244643467,0
RAB1B,VDAC1,0.4,0.0,0.0,400,0.0006779313110127954,0.0028913361875374448,0
RTN3,APP,0.2,0.0,0.0,232,0.6641333246446971,0.7888196764157235,0
COPG1,AP2B1,0.2,0.0,0.0,400,0.005363571504203776,0.017194979234065048,0
COPG1,COPB1,1.0,0.0,0.0,400,2.784119549082915e-45,6.069380617000755e-43,0
RTN4,VDAC1,0.4,0.0,0.0,328,0.009154874356220482,0.027091800131077808,0
SAR1A,BIN1,0.4,0.0,0.0,400,0.05532332119307513,0.11941073287218196,0
SAR1A,COPA,0.2,0.0,0.0,400,0.9933665022709727,0.9975732507324389,0
SAR1A,COPB1,0.2,0.0,0.0,400,0.00232171900606968,0.00829729087415066,0
RAB1B,TMED10,0.6,0.0,0.0,400,0.04024429951866,0.09333252441561574,0
RAB1A,COPG1,0.6,0.0,0.0,400,0.0025336464129441733,0.009005460619921137,0
RAB1A,COPZ1,0.6,0.0,0.0,400,0.09995743990425947,0.1893908458603457,0
RAB1A,HSPA5,0.2,0.0,0.0,400,0.0016649968657880395,0.006367882749856011,0
RAB1A,HSPA9,0.4,0.0,0.0,400,0.0004822939269336179,0.002160412522017713,0
COPB2,SEC24C,0.2,0.0,0.0,400,4.640420298122497e-08,4.6689767307263277e-07,0
RTN4,RTN3,0.8,0.0,0.0,288,0.009780750410817744,0.028556298074441093,0
RTN4,SORT1,0.2,0.0,0.0,328,0.21311547904119132,0.34931710098480984,0
IDE,APP,0.8,0.0,0.0,312,0.2420327369652143,0.3860717316469516,0
IDE,BIN1,0.2,0.0,0.0,400,0.4473704391662443,0.6036771993070471,0
COPG1,COPB2,1.0,0.0,0.0,400,6.103766552423256e-18,1.995931662642405e-16,0
IDE,ECE1,0.4,0.0,0.0,384,0.07615640659215546,0.15231281318431092,0
LRP1,RTN3,0.2,0.0,0.0,288,0.7463104283468691,0.8391320365183107,0
SAR1A,SEC16A,0.6,0.0,0.0,400,0.9672320491383068,0.9855005818745137,0
SAR1A,RAB1A,0.2,0.0,0.0,400,0.00219138590996912,0.008006516117987736,0
SAR1A,RAB1B,0.4,0.0,0.0,400,0.20906507339340547,0.3461482480994612,0
SAR1A,SAR1B,0.4,0.0,0.0,400,7.722618299322072e-05,0.00040902700768199877,0
SAR1A,SEC13,0.6,0.0,0.0,400,4.426772001156973e-05,0.0002474452041672359,0
COPB2,RTN3,0.4,0.0,0.0,288,0.6160731945535048,0.7503014324729835,0
COPB2,RTN4,0.4,0.0,0.0,328,0.8325818861266397,0.8965439442757587,0
COPB2,SEC23A,0.2,0.0,0.0,400,2.149219898941403e-06,1.6156204757559512e-05,0
IDE,CLU,0.2,0.0,0.0,400,0.01498004128108508,0.041337329104766424,0
