source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
AP2B1,AP2A1,1.0,0.8012,0.7412,676,1.7712727647822602e-152,1.1584123881675982e-149,1
COPA,COPB1,1.0,0.7119,0.5629,676,1.4666273646727869e-105,2.3979357412400067e-103,1
SEC24C,SEC23A,1.0,0.6678,0.5419,676,1.6893475377717203e-88,1.5783332710038643e-86,1
COPA,COPG1,1.0,0.6643,0.4303,676,2.874431431286122e-87,2.3498476950764047e-85,1
COPB1,COPG1,1.0,0.6619,0.5039,676,2.0378821162830327e-86,1.480861004499004e-84,1
TMED10,TMED2,1.0,0.6516,0.578,676,6.036728294876229e-83,3.9480203048490537e-81,1
SEC31A,SEC13,1.0,0.6451,0.3643,676,8.1416848502330045e-81,4.840601720047623e-79,1
COPB1,COPB2,1.0,0.6386,0.4275,676,1.0196401493099074e-78,5.557038813738995e-77,1
COPB2,COPA,1.0,0.6358,0.4201,676,7.465408140773528e-78,3.75567455697376e-76,1
VPS26A,VPS29,1.0,0.5949,0.344,676,5.882266629069278e-66,2.4043764846320672e-64,1
VPS35,VPS29,1.0,0.5842,0.3721,676,4.0714258964776634e-63,1.4014276506823113e-61,1
TMED9,TMED10,0.8,0.5431,0.6757,676,1.670598722285955e-92,1.820952607291691e-90,1
COPB2,COPZ1,1.0,0.5314,0.7592,676,1.5322692012198062e-50,4.3569741634684925e-49,1
COPE,COPA,1.0,0.518,0.1526,676,1.089690562424745e-47,2.96940678260743e-46,1
COPB2,COPE,1.0,0.5073,0.3412,676,1.7421118657110264e-45,4.2197820747222644e-44,1
COPB1,COPE,1.0,0.4989,0.3037,676,7.882498278919474e-44,1.7183846248044453e-42,1
COPG1,COPB2,1.0,0.4965,0.1245,676,2.345623229242721e-43,4.9485083610475475e-42,1
COPZ1,COPB1,1.0,0.4921,0.1182,676,1.5931456966829838e-42,3.0644626047960923e-41,1
SEC23A,SEC24B,1.0,0.4874,0.1906,676,1.284755656964333e-41,2.400657713299068e-40,1
VPS26A,VPS35,1.0,0.4711,0.5634,676,1.1980996791399547e-38,2.0619926056777113e-37,1
AP2A1,AP3B2,0.6,0.4611,0.8404,676,8.742472327753418e-133,2.8587884511753673e-130,1
TMED9,TMED2,0.8,0.4544,0.2119,676,5.3552998844096915e-59,1.751183062201969e-57,1
COPB2,TMED9,1.0,0.4199,0.3155,676,2.9316735034807113e-30,3.9128866760742554e-29,1
COPZ1,COPE,1.0,0.4156,0.0941,676,1.319044798603509e-29,1.6914809770327351e-28,1
AP2A1,AP1G1,0.6,0.4136,0.3116,676,2.0165065571170047e-96,2.637590576709042e-94,1
SEC31A,SEC16A,0.8,0.4121,0.2933,676,4.262932213165643e-47,1.1151830669641321e-45,1
COPB2,TMED10,1.0,0.4059,-0.0054,676,3.3314307190585217e-28,3.890635161186202e-27,1
SEC31A,SEC23A,0.8,0.4001,0.2482,676,4.647598835445311e-44,1.048113668407322e-42,1
COPA,COPZ1,1.0,0.3999,0.1166,676,2.3726250283247482e-27,2.6299945229226866e-26,1
COPA,COPG2,1.0,0.3963,0.61,676,7.506950483929729e-27,7.918621962080714e-26,1
COPB1,COPG2,1.0,0.3935,0.4399,676,1.8435318654337608e-26,1.8838591249901244e-25,1
SEC23A,SEC24A,1.0,0.3922,0.3301,676,2.775401090665442e-26,2.792480481992614e-25,1
COPE,COPG1,1.0,0.3879,0.0455,676,1.0671977050334795e-25,9.970675701312794e-25,1
SYK,PLCG2,1.0,0.3795,0.4479,664,3.607162416617052e-24,2.842270145141629e-23,1
AP2B1,AP3B2,0.6,0.3736,-0.009,676,7.693320106296507e-74,3.5938795353699393e-72,1
COPE,TMED9,1.0,0.3705,0.2015,676,2.0129594705336047e-23,1.5307854578243926e-22,1
COPE,TMED10,1.0,0.3633,0.0259,676,1.619986581452847e-22,1.177190249189069e-21,1
COPZ1,TMED10,1.0,0.3601,0.1097,676,4.0128988808137403e-22,2.883995459398007e-21,1
AP3B2,AP1G1,0.6,0.355,0.1455,676,4.616322627027258e-65,1.7759264694563688e-63,1
MFN2,VDAC1,0.6,0.3541,0.9207,676,1.1111178256295225e-64,4.0370614331205984e-63,1
COPA,TMED9,1.0,0.3531,0.2964,676,2.7905581567941225e-21,1.8250250345433563e-20,1
VDAC1,HSPA9,0.8,0.35,0.0857,676,5.596052616965361e-33,8.511205608128712e-32,1
SEC23A,SAR1A,1.0,0.3311,0.1215,676,9.213554215385348e-19,5.194538324881049e-18,1
SEC23A,SEC16A,0.8,0.3295,0.2476,676,4.6003453673750235e-29,5.78581898127551e-28,1
SEC13,SEC16A,0.8,0.329,0.1658,676,5.729015283949337e-29,7.069388671137484e-28,1
PSEN1,NCSTN,1.0,0.3282,0.3095,676,1.9551089573184965e-18,1.0744884521733586e-17,1
MFN2,HSPA9,0.6,0.3247,0.4959,676,1.1262905366849478e-52,3.3481545954179816e-51,1
RTN4,RTN3,0.8,0.3231,0.4104,676,6.570402365497277e-28,7.538672187781086e-27,1
AP2A1,PICALM,1.0,0.3185,0.1488,676,2.0950842619248315e-17,1.0621589979060773e-16,1
COPA,TMED10,1.0,0.3182,-0.0696,676,2.250395167639849e-17,1.1321218766434317e-16,1
COPB1,TMED9,1.0,0.3161,-0.0812,676,3.7151487211760795e-17,1.8132143758575793e-16,1
COPB1,TMED10,1.0,0.3136,0.1914,676,6.815562764096729e-17,3.277483858617104e-16,1
COPZ1,TMED9,1.0,0.3085,0.0486,676,2.2887877392324155e-16,1.0616079301120566e-15,1
VPS35,BACE1,0.8,0.3069,0.3463,676,4.026559013200987e-25,3.607355609086912e-24,1
COPB2,TMED2,1.0,0.3051,-0.2287,676,4.971410936326071e-16,2.2422777602463796e-15,1
SEC24C,SEC31A,0.6,0.305,0.3857,676,1.0531893393976507e-45,2.649176261407937e-44,1
SEC23A,SEC13,0.8,0.3046,0.0505,676,9.608432587713904e-25,8.268309095216965e-24,1
SEC24C,SEC16A,0.8,0.3029,-0.0092,676,1.802574867966602e-24,1.4736049545626973e-23,1
HSPA5,HSPA9,0.8,0.2907,0.3068,676,1.5730746692010401e-22,1.1559447569185171e-21,1
COPB2,COPG2,1.0,0.2878,0.1433,676,2.3282320502585064e-14,9.760665133776046e-14,1
AP2B1,AP1G1,0.4,0.2857,0.0452,676,1.522860784676574e-106,3.319836510594931e-104,1
SEC31A,SEC24B,0.6,0.2843,0.1675,676,3.9426884370355825e-39,6.968968210327759e-38,1
COPZ1,TMED2,1.0,0.2821,0.0167,676,7.832103409051392e-14,3.125838776364303e-13,1
COPE,TMED2,1.0,0.2795,0.0432,676,1.344509201253453e-13,5.297042274817821e-13,1
AP2B1,PICALM,1.0,0.2785,0.0929,676,1.6657259767398127e-13,6.523262208310404e-13,1
CLU,APOE,0.6,0.2783,1.0294,676,2.2680071740767735e-37,3.8032735688364354e-36,1
COPB1,TMED2,1.0,0.2776,0.3248,676,2.0004251923143198e-13,7.741290389192694e-13,1
HSPA5,TMED10,0.8,0.2747,-0.0058,676,3.7944912171489464e-20,2.3411294868069915e-19,1
EIF2S1,HSPA5,0.6,0.2717,0.7015,676,1.7837207327817376e-35,2.916383398098141e-34,1
SEC23A,MIA3,0.8,0.2698,0.0887,676,1.9287611461445107e-19,1.1679720273875093e-18,1
SEC16A,MIA3,0.8,0.2683,0.1368,676,3.1444268719565174e-19,1.852662319152759e-18,1
COPA,TMED2,1.0,0.2679,0.1146,676,1.4200741810535285e-12,5.188427454798925e-12,1
SORL1,LRP1,0.6,0.2666,0.2754,676,4.334774224485304e-34,6.749862720984259e-33,1
COPG1,COPZ1,1.0,0.2662,-0.1127,676,1.98591646549791e-12,7.097209663582694e-12,1
GGA3,AP1G1,0.6,0.2587,0.0039,676,5.451329454221599e-32,7.922598806802058e-31,1
SEC13,SEC24C,0.6,0.2563,0.2407,676,2.3505666995179606e-31,3.2707885563505234e-30,1
SEC16A,SEC24B,0.8,0.2544,0.0343,676,2.3577712062994698e-17,1.1770857778014147e-16,1
SEC23A,SEC24D,1.0,0.2542,0.5234,676,1.9970927745166174e-11,6.8382129556747e-11,1
APOE,APP,0.6,0.2498,0.4941,676,1.0118209686670134e-29,1.3234618270164537e-28,1
COPZ1,COPG2,1.0,0.2395,0.042,676,2.8128266252846226e-10,8.973602989932406e-10,1
GGA3,GGA1,0.6,0.2369,0.1982,676,1.2358804890284095e-26,1.2829616505152062e-25,1
PREB,SEC24C,0.6,0.233,0.1334,676,9.432599880201375e-26,8.940464234277824e-25,1
SAR1A,SEC24C,0.6,0.2284,0.1186,676,9.575498368978172e-25,8.268309095216965e-24,1
PREB,SAR1A,1.0,0.2282,0.0722,676,1.9567317117250096e-09,5.979918408729702e-09,1
PREB,MIA3,0.6,0.2276,0.2415,676,1.5016154108330436e-24,1.259046767544629e-23,1
SEC16A,SEC24A,0.8,0.2252,0.1128,676,8.875132423084371e-14,3.5177797604225326e-13,1
SAR1A,SEC24A,0.6,0.2233,0.4336,676,1.2274887859618127e-23,9.444443129635594e-23,1
PREB,SEC16A,0.6,0.2147,0.0873,676,7.400141172513478e-22,5.148608858323207e-21,1
SEC24B,PREB,0.6,0.2136,0.3497,676,1.238582701937386e-21,8.526664074390004e-21,1
PREB,SEC23A,0.6,0.2128,0.0061,676,1.8136079456378643e-21,1.2227830891207868e-20,1
MAPKAPK2,MAPK14,1.0,0.2075,0.2334,667,6.406794606361674e-08,1.760522551496023e-07,1
SEC24C,MIA3,0.6,0.2074,0.0914,676,2.0881294429490746e-20,1.3388594663614654e-19,1
AP4S1,AP4M1,1.0,0.2037,0.2132,609,3.969996030010321e-07,1.0262361279157113e-06,1
CLU,APP,0.6,0.2018,0.2895,676,2.458999983661234e-19,1.4753999901967405e-18,1
SEC24C,SEC23B,1.0,0.2008,0.5396,676,1.39617341996072e-07,3.7422025272717666e-07,1
SEC13,SEC24B,0.6,0.1984,-0.0722,676,1.0385473544697521e-18,5.805213417292461e-18,1
RAB1A,RAB1B,0.4,0.1979,0.666,676,5.28968782158603e-43,1.0483199500961404e-41,1
PREB,SEC31A,0.4,0.1979,0.2792,676,4.9192727191277946e-43,1.005376361971743e-41,1
TMED10,SEC24C,0.6,0.1928,0.0231,676,1.045088065373783e-17,5.467900758035633e-17,1
AP2B1,GGA3,0.4,0.1923,0.6075,676,2.111759222130845e-40,3.8363625868710354e-39,1
COPG1,TMED9,1.0,0.19,-0.1337,676,6.472766072765423e-07,1.628149619841764e-06,1
GGA1,GGA2,0.6,0.1873,0.305,676,9.760461810339328e-17,4.625610162291247e-16,1
AP1G1,GGA1,0.6,0.1859,0.2502,676,1.659700557400204e-16,7.808950824026859e-16,1
TMED2,SEC24C,0.6,0.1848,0.1134,676,2.5031791445757616e-16,1.1528726482764423e-15,1
VDAC1,ITPR1,0.8,0.1804,0.0983,676,3.061262488941706e-09,9.226109068054726e-09,1
BACE1,AP2B1,0.6,0.1782,0.2331,676,3.152285901364706e-15,1.3743966529950118e-14,1
AP4E1,AP4M1,1.0,0.1781,0.1454,609,9.846506620602273e-06,2.22055701030134e-05,1
SEC23A,TMED2,0.6,0.1778,0.1872,676,3.60725415471218e-15,1.5623471636965334e-14,1
SEC24D,SEC16A,0.8,0.1775,0.0847,676,5.472574445441223e-09,1.604961294761686e-08,1
SNX4,BACE1,0.6,0.177,0.3728,676,4.768284186840097e-15,2.0516170119693577e-14,1
SEC24A,TMED10,0.6,0.1768,0.0664,676,5.285255423692598e-15,2.2591876124803656e-14,1
AP4B1,AP4E1,1.0,0.176,0.1459,675,4.2440480394446235e-06,9.912883634988515e-06,1
SEC31A,SEC24A,0.6,0.175,-0.0691,676,1.000282733433665e-14,4.2479539458806286e-14,1
SEC24A,PREB,0.6,0.1724,0.1618,676,2.561916981043418e-14,1.0604390541787313e-13,1
GGA3,ARF6,0.8,0.1717,0.0632,676,1.7462844696564653e-08,4.987205428625888e-08,1
SAR1A,SEC13,0.6,0.1703,0.0957,676,5.397615604911925e-14,2.1925718047281982e-13,1
CLU,SORL1,0.4,0.1687,-0.2284,676,1.5602634573827735e-30,2.1258589606840288e-29,1
COPE,COPG2,1.0,0.1672,-0.1684,676,1.242166237899819e-05,2.7631861210424545e-05,1
SEC31A,SAR1A,0.6,0.1669,0.088,676,1.7945224058141758e-13,6.985819365490899e-13,1
COPG1,TMED10,1.0,0.1647,0.0051,676,1.688331119394629e-05,3.6928714116524665e-05,1
APOE,VLDLR,0.8,0.1644,-0.046,676,7.03982781497725e-08,1.9263796615042349e-07,1
PREB,SEC13,0.4,0.1642,0.0745,676,7.346300318346527e-29,8.897185941108572e-28,1
MFN2,ITPR1,0.6,0.1636,0.1947,676,5.419884000325265e-13,2.0489041249784528e-12,1
SEC23B,SEC24A,1.0,0.163,0.0757,676,2.058729925406254e-05,4.3432560361796454e-05,1
RAB1A,SEC24B,0.6,0.1628,0.1661,676,7.157696511050072e-13,2.6597349535379242e-12,1
HSPA9,ITPR1,0.8,0.1627,-0.1005,676,9.543278017378415e-08,2.589752623803105e-07,1
RAB1B,TMED2,0.6,0.1619,0.1648,676,9.539905382278476e-13,3.5249141920961145e-12,1
AP2A1,ARF6,0.6,0.1564,0.0162,676,5.841322481702403e-12,2.0762091864311803e-11,1
SEC23A,COPA,0.4,0.1563,0.0883,676,4.2802760492086614e-26,4.24136444876131e-25,1
SAR1A,SEC24B,0.6,0.1561,-0.0557,676,6.396383440517919e-12,2.261207983837145e-11,1
RTN3,BACE1,1.0,0.1559,0.0744,676,4.686562140177394e-05,9.638401382628981e-05,1
SORL1,GGA2,0.8,0.1556,0.0582,676,3.461413028441408e-07,9.059039311875391e-07,1
LRP1,APP,0.8,0.1548,2.1548,676,3.954401841634055e-07,1.0262361279157113e-06,1
EIF2S1,TMED9,0.4,0.1539,0.2493,676,2.7403581831495016e-25,2.524217256027851e-24,1
SEC24A,TMED2,0.6,0.1539,-0.0027,676,1.28364241346986e-11,4.4893162481780125e-11,1
SIGMAR1,VDAC1,0.4,0.1532,0.0963,656,2.4535865021560357e-24,1.9568848444024968e-23,1
SORL1,VPS35,0.8,0.1529,-0.1163,676,5.510737870271049e-07,1.4078213152958072e-06,1
SORL1,BACE1,0.8,0.1528,-0.0668,676,5.638274077288264e-07,1.434798150407208e-06,1
APBA1,APBA2,0.8,0.1525,0.1357,676,5.946867124147335e-07,1.5016413510395201e-06,1
BACE1,AP2A1,0.6,0.1518,0.0067,676,2.4424833543405973e-11,8.191713403788465e-11,1
SEC24C,COPA,0.4,0.1516,-0.0158,676,1.6616332312817675e-24,1.375579915516805e-23,1
SEC24C,PICALM,0.4,0.1513,0.1905,676,2.0341819365563175e-24,1.6424135635899154e-23,1
HSPA5,TMED2,0.6,0.1504,-0.1333,676,3.788412473990389e-11,1.2640927336682218e-10,1
AP4S1,AP4E1,1.0,0.1481,0.0923,675,0.00011191284755422556,0.00022179091606201062,1
SEC13,TMED10,0.6,0.1479,0.0914,676,8.24965236844334e-11,2.697636324480972e-10,1
MIA3,SEC24B,0.4,0.1474,0.0408,676,3.542075875285897e-23,2.662663933835605e-22,1
SAR1B,SEC23B,1.0,0.146,0.087,676,0.00013908921454334827,0.00027153536212343215,1
RTN4,BACE1,0.8,0.1458,-0.2548,676,1.846959333597472e-06,4.4582672502498075e-06,1
VPS29,SNX4,0.6,0.1451,0.4554,676,1.856890517230148e-10,6.011912862715429e-10,1
SEC23A,TMED10,0.6,0.1447,-0.0488,676,2.097387763316523e-10,6.757101464083774e-10,1
RAB1A,SEC23A,0.6,0.144,0.0414,676,2.5807487061438943e-10,8.273576734402485e-10,1
GGA2,PICALM,0.4,0.1418,0.0734,676,1.8459958159671348e-21,1.2319196567780676e-20,1
MIA3,HSPA5,0.4,0.1418,0.4971,676,1.8840592299006037e-21,1.2446209458131261e-20,1
VDAC1,ADAM10,0.6,0.1396,-0.1599,676,9.160913170364154e-10,2.8529701016276937e-09,1
SNX4,BIN1,0.4,0.1376,0.2821,676,3.2816337506116253e-20,2.063642762403849e-19,1
AP2B1,SEC24C,0.4,0.1375,0.1804,676,3.485794792490604e-20,2.171152185037005e-19,1
AP4S1,AP2A1,0.8,0.1366,0.0557,676,8.038326983457268e-06,1.8317302603418307e-05,1
MFN2,TMED10,0.4,0.134,0.0789,676,3.350186954592516e-19,1.9562698824138442e-18,1
TMED2,SEC24B,0.6,0.1336,0.042,676,4.8993396970563385e-09,1.4498498470021924e-08,1
AP2A1,VLDLR,0.6,0.1331,0.6157,676,5.531865797954922e-09,1.615107246367196e-08,1
AP3B2,AP4S1,0.6,0.1328,0.3416,676,5.941495926197316e-09,1.7269948158813534e-08,1
SEC23B,SEC24D,1.0,0.1324,0.1837,676,0.000557055043133984,0.0010148022234251408,1
PICALM,BIN1,0.4,0.1306,0.3767,676,3.0048177647747887e-18,1.6376256818022598e-17,1
SEC24C,RAB1A,0.6,0.1283,0.2119,676,1.9685110094195698e-08,5.5491646558637874e-08,1
SEC23A,OSBP,0.4,0.1282,0.1502,676,1.3268039513036824e-17,6.832517985453608e-17,1
GGA3,BACE1,1.0,0.1277,-0.0515,676,0.0008779277740748588,0.0015476139197977295,1
ITPR2,VDAC1,0.4,0.1277,-0.0957,676,1.72586898710623e-17,8.818111855995894e-17,1
SORT1,BACE1,0.6,0.126,0.1037,676,3.59911308912914e-08,1.005905965936093e-07,1
AP2B1,ARF6,0.6,0.1252,0.1411,676,4.3222831662151845e-08,1.1977852502986146e-07,1
AP2A1,AP4E1,0.8,0.1243,0.0681,675,5.005350749707269e-05,0.00010221281547477771,1
SEC23B,SEC16A,0.8,0.124,0.0801,676,5.2119477566492516e-05,0.00010585757244871462,1
LRP1,GGA2,0.4,0.1238,0.4113,676,1.8425677728055433e-16,8.607423738677324e-16,1
HSPA5,COPA,0.4,0.1226,0.0116,676,3.595719054788324e-16,1.6444757075745204e-15,1
SEC31A,TMED10,0.6,0.1224,-0.1016,676,8.763814168719242e-08,2.3881393609759936e-07,1
MAP2K3,MAPKAPK2,1.0,0.122,-0.085,662,0.0016626155651170771,0.002853938529098605,1
TMED9,SEC23A,0.4,0.122,0.0575,676,4.951513307547459e-16,2.2422777602463796e-15,1
PREB,TMED10,0.6,0.1206,-0.0854,676,1.3750699151651586e-07,3.7008054506914145e-07,1
VPS35,AP1G1,0.2,0.1202,0.2152,676,1.192947090943008e-67,5.201249316511514e-66,1
SEC24A,SEC13,0.6,0.1196,-0.0435,676,1.738553307776738e-07,4.622007574333279e-07,1
AP1G1,GGA2,0.6,0.1171,-0.0205,676,3.11731858819998e-07,8.253952861063915e-07,1
VPS35,APP,0.8,0.1166,0.6002,676,0.00014394705618728495,0.00028018266293596537,1
AP4S1,AP1G1,0.6,0.1157,0.0351,676,4.3343790321690747e-07,1.1160172783616437e-06,1
AP1G1,AP4E1,0.6,0.1145,0.1467,675,5.930442389609292e-07,1.5016413510395201e-06,1
SEC13,SEC23B,0.8,0.1138,0.1888,676,0.00020677225962366483,0.0003977325229231671,1
SORT1,VPS35,0.4,0.1137,0.3392,676,4.986823525276612e-14,2.038364115956815e-13,1
ITPR2,ITPR1,0.8,0.1133,-0.5,676,0.00021942097276414613,0.00041959449177705134,1
RAB1A,VDAC1,0.4,0.1128,0.7598,676,7.838494790882961e-14,3.125838776364303e-13,1
APOE,LRP1,1.0,0.1119,-0.0071,676,0.0035853568044203056,0.005876750250854335,1
COPG1,TMED2,1.0,0.1115,-0.0551,676,0.0036909788591935723,0.006019701181826923,1
AP4M1,AP3B2,0.6,0.1114,0.065,609,3.9768269374134634e-06,9.355556895929515e-06,1
AP1G1,PICALM,0.6,0.1109,-0.1271,676,1.3114915683771916e-06,3.2489222943889517e-06,1
PREB,TMED2,0.6,0.1102,0.0627,676,1.5124175528623647e-06,3.7185002991428063e-06,1
SEC31A,COPA,0.2,0.1101,0.1683,676,8.915364515924252e-55,2.776499234959267e-53,1
SAR1B,TMED2,0.6,0.1096,0.0305,676,1.7481428941823738e-06,4.26557266249338e-06,1
SEC16A,TMED10,0.6,0.1093,-0.0343,676,1.8698360483106768e-06,4.495855792629348e-06,1
CLU,PICALM,0.4,0.109,-0.0626,676,5.688700818388753e-13,2.1381668593254276e-12,1
COPA,RTN4,0.4,0.1086,0.5584,676,6.961793886042818e-13,2.6017218294125734e-12,1
GGA3,SORT1,0.6,0.1078,0.1186,676,2.601759392440161e-06,6.232786236834671e-06,1
RAB1A,HSPA9,0.4,0.107,0.0424,676,1.5565561405612728e-12,5.655487310705958e-12,1
VDAC1,PSEN1,0.4,0.1069,0.1758,676,1.602015170460645e-12,5.788496803763877e-12,1
TMED10,SEC24B,0.6,0.1064,-0.0463,676,3.474209075460094e-06,8.292455238506938e-06,1
AP2B1,AP4E1,0.8,0.106,-0.0925,675,0.0005553679685204926,0.0010145548922134138,1
TMED9,RAB1A,0.6,0.1047,0.2313,676,5.016054416022601e-06,1.1591871335967425e-05,1
RAB1B,SEC23A,0.6,0.102,0.0634,676,8.887048120830405e-06,2.0181005107719042e-05,1
SAR1A,SAR1B,0.4,0.1016,0.606,676,2.0986523977816706e-11,7.148534729943815e-11,1
MFN2,ITPR2,0.4,0.1014,-0.2756,676,2.2168462793809672e-11,7.512007599560375e-11,1
SORL1,VPS26A,1.0,0.1014,-0.029,676,0.008331935009291226,0.013036089703532205,1
SEC31A,COPB1,0.2,0.1002,0.0964,676,3.291126099552396e-44,7.687130246811669e-43,1
ADAM10,APP,1.0,0.1001,0.2474,676,0.009230718705631028,0.014339406255303309,1
SAR1A,RAB1B,0.4,0.0994,0.0247,676,5.674587238839439e-11,1.883847743249235e-10,1
TMED9,RAB1B,0.6,0.0989,-0.0314,676,1.6610090602925677e-05,3.645301763192414e-05,1
GGA1,ARF6,0.6,0.0988,0.0646,676,1.6972255530402196e-05,3.699951705627679e-05,1
SEC23A,GORASP1,0.6,0.0987,0.4166,533,0.00013682811812760324,0.00026872549325961717,1
SAR1B,TMED10,0.6,0.0986,-0.0443,676,1.7569287348082307e-05,3.804739710478751e-05,1
SYK,ITPR1,0.6,0.0985,-0.12,670,1.9511954120440556e-05,4.1566182393381514e-05,1
COPG1,RAB1B,0.6,0.0984,-0.3466,676,1.8325501389018413e-05,3.9423940488217244e-05,1
GGA3,GGA2,0.6,0.0984,-0.0374,676,1.8100484951683716e-05,3.90683734600698e-05,1
SAR1A,SEC16A,0.6,0.0981,-0.0444,676,1.92257916551286e-05,4.1090417459000346e-05,1
SAR1B,SEC24B,0.6,0.097,0.0756,676,2.4119654276504537e-05,5.0721073623260345e-05,1
SEC31A,RAB1A,0.6,0.0966,0.0145,676,2.623111285013849e-05,5.498444808971337e-05,1
APBA2,ABCA7,0.6,0.095,0.2417,629,6.706406231969648e-05,0.00013578915404669194,1
SEC24D,RAB1A,0.6,0.0947,0.0661,676,3.736964810308384e-05,7.758650749021217e-05,1
AP2A1,BIN1,0.4,0.0945,-0.1443,676,5.000421871461349e-10,1.572248030738328e-09,1
SEC24D,SAR1A,0.6,0.0933,0.039,676,4.9456883335313934e-05,0.0001013943626999853,1
AP2B1,GGA2,0.4,0.0922,0.2421,676,1.3505872333211484e-09,4.166434200905807e-09,1
COPB2,ARF6,0.4,0.0902,0.2426,676,2.9937210192170197e-09,9.064321974851532e-09,1
SEC31A,TMED2,0.6,0.0899,-0.0967,676,9.165556084639494e-05,0.0001827522463217753,1
SEC31A,SEC24D,0.6,0.0896,0.1777,676,9.8009468671775e-05,0.00019482733286121842,1
COPA,SEC13,0.2,0.0895,0.0876,676,1.267122262777119e-34,2.0212145362347214e-33,1
AP4S1,AP2B1,0.8,0.0885,0.105,676,0.003979317247897219,0.006457750571029233,1
PICALM,SORL1,0.4,0.0884,0.2982,676,6.272945211638389e-09,1.815268216111286e-08,1
AP2A1,SEC16A,0.4,0.0881,0.0326,676,7.262494400064657e-09,2.0923662280362493e-08,1
SEC24D,SAR1B,0.6,0.088,-0.1087,676,0.00012858391959002664,0.0002532948295538477,1
AP4M1,AP2A1,0.8,0.0876,0.0229,609,0.006826625387654013,0.010771227510789122,1
SREBF2,OSBP,0.6,0.0874,0.02,484,0.0013066712246831188,0.0022607486268326977,1
VPS35,RAB1A,0.2,0.0866,0.4108,676,2.75541265967297e-32,4.095545180513915e-31,1
PREB,SAR1B,1.0,0.0864,0.2033,676,0.024620625916651276,0.035623649003296315,1
SEC31A,SEC23B,0.8,0.0861,-0.298,676,0.005093540576280984,0.008184706478839713,1
APBA1,PSEN1,0.6,0.0859,0.1391,676,0.00018837844065827707,0.00036342035454428677,1
SEC31A,COPG1,0.2,0.0858,-0.0199,676,1.1617925705649583e-31,1.6517659590206144e-30,1
AP1G1,ARF6,0.4,0.0856,0.0103,676,1.935370008896072e-08,5.4793592459655025e-08,1
CLU,VLDLR,0.4,0.085,-0.047,676,2.4469123699550524e-08,6.86815746759916e-08,1
PSEN1,VLDLR,0.6,0.0844,0.0525,676,0.00024283109083598583,0.00046032328523691227,1
AP1G1,SORT1,0.6,0.0841,0.2308,676,0.0002573167610936819,0.0004863732998707166,1
TMED10,RAB1B,0.6,0.0838,0.0629,676,0.00026818442295676914,0.000504001760384273,1
ARF6,COPB1,0.4,0.0836,0.0414,676,4.170966103682348e-08,1.1607709922588323e-07,1
TMED2,COPG2,0.6,0.0834,0.0755,676,0.0002890107093458212,0.0005400371540347631,1
VPS29,SNX6,0.8,0.0833,0.0289,676,0.0067615348782518615,0.010707127870161542,1
RTN4,VDAC1,0.4,0.0832,-0.0597,676,4.8896886241102933e-08,1.3493064810836e-07,1
SEC24A,RAB1A,0.6,0.0827,0.1121,676,0.0003247098539266932,0.0006015870948103607,1
PREB,SEC24D,0.6,0.0821,-0.1089,676,0.00036241082822058177,0.0006676526243838323,1
PICALM,SEC13,0.2,0.082,0.1365,676,8.440588894996592e-29,1.003662752241413e-27,1
SEC31A,MIA3,0.2,0.0806,0.0839,676,8.920434003171433e-28,1.0058558341507099e-26,1
COPA,SEC24B,0.2,0.0797,-0.025,676,3.632428546332026e-27,3.959347115501909e-26,1
COPB1,SEC13,0.2,0.0797,0.0461,676,3.8690983661917226e-27,4.148180871294076e-26,1
AP4M1,AP1G1,0.6,0.0793,0.0134,609,0.0010815636182039006,0.0018963608748132736,1
SEC13,TMED2,0.6,0.0792,-0.0764,676,0.0005848665746031655,0.001062507610529084,1
PICALM,SEC24D,0.6,0.0785,0.0274,676,0.0006503886581767279,0.0011782664333727978,1
AP4B1,SORT1,0.6,0.0782,0.0853,676,0.0006819592468080722,0.0012320479210289482,1
SEC31A,COPB2,0.2,0.0779,0.029,676,6.477901891617977e-26,6.323205727042026e-25,1
BACE1,VPS29,0.2,0.0778,0.0456,676,7.843540479148e-26,7.543640402004106e-25,1
BIN1,BACE1,0.8,0.0777,0.0185,676,0.011483302901177939,0.017455084416078424,1
PSEN1,MFN2,0.4,0.0775,0.1081,676,3.78547613992697e-07,9.86335217335553e-07,1
SEC24C,GORASP1,0.6,0.0775,-0.1561,533,0.002819706432265486,0.004728430786414431,1
SAR1A,TMED10,0.2,0.0769,0.1881,676,2.938273508034189e-25,2.6689317697977217e-24,1
PREB,COPA,0.2,0.0763,0.0405,676,7.326050025944936e-25,6.474644212118903e-24,1
SAR1A,TMED2,0.2,0.076,0.0895,676,1.1564692588432159e-24,9.822479159525496e-24,1
SORT1,PICALM,0.6,0.0754,0.0565,676,0.0010549766011114852,0.0018547169277605144,1
VPS35,SNX6,0.6,0.0752,0.0708,676,0.0010890128099998594,0.0019043165180211445,1
AP3B2,AP4E1,0.6,0.0749,0.1401,675,0.0011453208147194785,0.00199212716177271,1
COPB1,SEC24B,0.2,0.0746,-0.0012,676,9.785368573633298e-24,7.618608389471639e-23,1
GORASP1,TMED2,0.4,0.0734,0.0131,533,2.0009307201415803e-05,4.234979582435578e-05,1
