source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
AP2B1,AP2A1,1.0,0.8434,0.7454,189,2.4503186603122175e-52,1.6025084038441903e-49,1
COPB2,COPB1,1.0,0.531,0.1839,189,3.8237801386052465e-15,5.001504421295663e-13,1
TMED2,TMED10,1.0,0.5143,0.647,189,3.7233240548523885e-14,4.058423219789103e-12,1
COPG1,COPB2,1.0,0.4558,0.2496,189,4.366865517557003e-11,2.3799417070685665e-09,1
COPE,COPB1,1.0,0.4479,0.1612,189,1.0266923315473015e-10,4.7961198916566805e-09,1
VPS35,VPS29,1.0,0.4418,0.3956,189,1.9650247368709116e-10,7.139589877297646e-09,1
COPG1,COPB1,1.0,0.4058,0.0684,189,6.925197303514553e-09,2.264539518249259e-07,1
COPE,COPG1,1.0,0.4025,0.2262,189,9.352129836918457e-09,2.9125204349260336e-07,1
COPE,COPB2,1.0,0.4012,0.3086,189,1.0590993041686281e-08,3.148413386028558e-07,1
COPA,COPB2,1.0,0.3909,0.0312,189,2.6848311177279158e-08,7.634258917365465e-07,1
COPZ1,COPB2,1.0,0.3837,0.0769,189,5.053576954735575e-08,1.3220157313588265e-06,1
COPG2,COPB1,1.0,0.3826,0.1473,189,5.520256616192264e-08,1.3885568565345156e-06,1
AP3B2,AP2A1,0.6,0.3818,0.1173,189,7.719129284856439e-23,2.5241552761480556e-20,1
AP3B2,AP2B1,0.6,0.3775,0.8163,189,3.149449288118383e-22,6.865799448098075e-20,1
LRP1,APP,0.8,0.3737,1.5741,189,1.2287069971993103e-11,7.305221601530445e-10,1
COPA,COPB1,1.0,0.3717,0.0735,189,1.3917195625143244e-07,3.250659263872743e-06,1
VPS26A,VPS29,1.0,0.3701,0.2434,189,1.5917694264699275e-07,3.58971449969425e-06,1
SEC23A,SEC24C,1.0,0.3666,0.2899,189,2.1272071640606192e-07,4.63731161765215e-06,1
TMED9,TMED2,0.8,0.3558,0.5243,189,1.4345020769157004e-10,6.254429055352454e-09,1
TMED9,TMED10,0.8,0.3535,0.1846,189,1.9413689867624512e-10,7.139589877297646e-09,1
COPB2,TMED9,1.0,0.3441,0.373,189,1.244296496474338e-06,2.199378131605992e-05,1
COPA,COPG1,1.0,0.3341,0.2553,189,2.6278068491676382e-06,4.2964641983890884e-05,1
VPS26A,VPS35,1.0,0.3317,0.3999,189,3.1247308701441674e-06,4.984326802620209e-05,1
COPG1,TMED9,1.0,0.3259,0.082,189,4.743480385553084e-06,7.214502725934224e-05,1
COPB1,TMED9,1.0,0.3211,0.2392,189,6.616938912327889e-06,9.616617885916533e-05,1
AP4E1,AP4B1,1.0,0.3023,0.6918,78,0.007147406871174128,0.03568247399807542,1
COPA,TMED9,1.0,0.2997,0.1347,189,2.791045620971698e-05,0.0003384538448906004,1
TMED10,COPB2,1.0,0.2997,0.0221,189,2.794573031206792e-05,0.0003384538448906004,1
SEC31A,SEC13,1.0,0.2948,0.0081,189,3.817879114661053e-05,0.00043805139315584714,1
AP2B1,PICALM,1.0,0.2935,0.3876,189,4.146512138966087e-05,0.0004675549894627278,1
CLU,APP,0.6,0.2913,0.5254,189,1.4461303647210995e-12,1.351098940753713e-10,1
AP2B1,AP4M1,0.8,0.2888,-1.683,80,0.0010022561012223007,0.007048123550531018,1
APOE,APP,0.6,0.2857,0.0213,189,4.38086036761281e-12,3.4416658660700255e-10,1
COPE,TMED9,1.0,0.2724,0.1679,189,0.00014955613708898647,0.0014383781420028994,1
AP1G1,AP2A1,0.6,0.2712,-0.0976,189,6.665891787454012e-11,3.353456329996095e-09,1
CLU,APOE,0.6,0.2655,0.6083,189,1.8346896971949496e-10,7.139589877297646e-09,1
RTN3,RTN4,0.8,0.259,0.4475,189,5.5020576135431155e-06,8.178058361948177e-05,1
TMED10,COPE,1.0,0.2584,0.2756,189,0.0003301864378390774,0.0029581086348870766,1
ADAM10,APP,1.0,0.2515,0.909,189,0.00048141905951864383,0.004088935908119391,1
HSPA5,HSPA9,0.8,0.2432,0.313,189,2.1151659227005373e-05,0.0002712389242051277,1
AP2B1,AP1G1,0.4,0.2424,0.5556,189,2.4364745840196518e-20,3.983635944872131e-18,1
TMED10,COPB1,1.0,0.2368,0.0178,189,0.0010336592076475607,0.007191628955335157,1
SEC24D,GORASP1,0.6,0.2332,0.7159,52,0.004399675830787873,0.023978233277793908,1
SEC23A,SEC13,0.8,0.2328,0.3078,189,4.854911190889957e-05,0.0005381545625155987,1
HSPA9,MFN2,0.6,0.2314,0.3538,189,4.2511102028194036e-08,1.1584275302682874e-06,1
AP1G1,AP4M1,0.6,0.2286,-0.8113,80,0.0004903478412932502,0.004111378053920328,1
SORL1,GGA2,0.8,0.2214,0.4625,189,0.00011595341623939642,0.0011821098303914997,1
BACE1,APP,1.0,0.2213,0.0605,181,0.0027551878549054226,0.016233268982956274,1
COPG1,RAB1A,0.6,0.2193,-0.308,189,2.3306867020333997e-07,4.916997106870463e-06,1
VPS35,APP,0.8,0.2186,1.946,189,0.0001425112232400867,0.0013910797014778614,1
COPZ1,COPE,1.0,0.2181,0.1662,189,0.002565560829423346,0.015535896133730263,1
LRP1,SORL1,0.6,0.2175,0.7532,189,2.9681435726368495e-07,6.066143426576561e-06,1
VDAC1,HSPA9,0.8,0.2071,0.1519,189,0.00032164219184000587,0.00292158324254672,1
COPG2,COPA,1.0,0.2058,0.0668,189,0.00450519139921889,0.024350373347844248,1
AP3B2,AP1G1,0.6,0.2012,-0.0242,189,2.3870773684350163e-06,4.002945125529488e-05,1
SEC23A,SEC24B,1.0,0.1998,0.2131,189,0.005841278018319326,0.030561566591846712,1
HSPA5,TMED10,0.8,0.1926,0.1024,189,0.000844132299676609,0.006134028044316692,1
AP2A1,PICALM,1.0,0.1909,-0.0632,189,0.00851931501743985,0.04096788251033574,1
RAB1B,RAB1A,0.4,0.1895,0.5797,189,5.754710524746709e-12,3.7635806831843473e-10,1
AP2A1,AP4M1,0.8,0.1892,0.1016,80,0.03466169186591942,0.11806638791828804,0
ADAM10,VDAC1,0.6,0.1877,-0.4167,189,1.1659655929911892e-05,0.00015562071384004852,1
COPA,TMED10,1.0,0.1838,0.214,189,0.011351142589747886,0.05119756726686288,0
COPZ1,RAB1A,0.6,0.1827,0.1799,189,2.036408494711134e-05,0.00026636223110821635,1
EIF2S1,HSPA5,0.6,0.1806,0.5042,189,2.5815552359821303e-05,0.00032468021621775257,1
COPB2,COPG2,1.0,0.178,0.5518,189,0.014274191992553047,0.060618971189153846,0
BIN1,BACE1,0.8,0.1777,0.2948,181,0.0026550356606436457,0.015785393836917676,1
AP1G1,PICALM,0.6,0.1776,0.0449,189,3.551099715790519e-05,0.00041471771680839275,1
HSPA5,MIA3,0.4,0.1755,0.0723,189,2.6825870469332696e-10,9.233746993128201e-09,1
COPB1,GORASP1,0.6,0.1717,0.4131,52,0.03974883740179661,0.13050975231116904,0
AP4E1,AP4M1,1.0,0.1695,-0.1711,45,0.26567342641306796,0.4950154440858873,0
RAB1B,COPZ1,0.6,0.1686,0.2465,189,9.010605146197305e-05,0.0009353866294623869,1
APBA1,APBA2,0.8,0.1671,0.1619,189,0.0039251458178566605,0.02228897681245746,1
TMED2,COPB1,1.0,0.165,0.0122,189,0.023232717355722115,0.08732297213012795,0
TMED10,COPZ1,1.0,0.1649,0.1035,189,0.023389702628596916,0.08741066010915648,0
SORL1,BACE1,0.8,0.1635,-0.2654,181,0.00579029287391747,0.030539125318887302,1
GORASP1,COPA,0.6,0.157,0.1075,52,0.06103496215198168,0.18144029657907282,0
COPG1,TMED10,1.0,0.1554,0.3089,189,0.032797147299303504,0.11289123333549733,0
AP2B1,ARF6,0.6,0.1512,0.3057,189,0.00047010469277635597,0.004062035588864304,1
PREB,MIA3,0.6,0.1511,0.8838,189,0.0004720408329567081,0.004062035588864304,1
SNX6,VPS29,0.8,0.1504,0.074,189,0.009567842498180485,0.04469549281292884,1
SEC23A,RAB1A,0.6,0.1481,-0.1245,189,0.0006188678905786718,0.004996785190598165,1
SEC31A,SEC24C,0.6,0.1471,0.2405,189,0.0006758515935919998,0.0053253848458935885,1
VPS26A,APP,0.6,0.1468,-0.8962,189,0.0006910267986441398,0.005380137218015089,1
RAB1A,TMED2,0.6,0.1457,-0.1936,189,0.0007596684523793865,0.005844978445366103,1
SEC13,SEC24C,0.6,0.1455,0.2434,189,0.0007751408291155617,0.005855779883042452,1
MFN2,ITPR1,0.6,0.1451,0.3909,189,0.0008042259536949487,0.005976861064960187,1
SEC24C,RAB1B,0.6,0.1407,-0.3457,189,0.0011598921600998447,0.007820303842322664,1
SEC24C,RAB1A,0.6,0.1379,0.1624,189,0.0014642462631820918,0.009771602613480491,1
NCSTN,PSEN1,1.0,0.1378,0.0052,189,0.058611089819842734,0.17828675694035884,0
TMED2,COPB2,1.0,0.1371,0.0421,189,0.05985099475900891,0.17955298427702673,0
SEC31A,RAB1B,0.6,0.1353,-0.1917,189,0.0018029033244905863,0.011674245289275678,1
BIN1,SNX4,0.4,0.1351,0.4517,189,2.0090093387056627e-06,3.457610809246062e-05,1
RAB1A,TMED9,0.6,0.1333,-0.113,189,0.0021241947295115027,0.01323069860095736,1
COPB1,COPZ1,1.0,0.1332,0.4292,189,0.06772518398143537,0.19091495829249452,0
ABCA7,APP,0.6,0.133,-0.5397,113,0.018306696939306515,0.07169209460063748,0
SEC24C,MIA3,0.6,0.133,0.3106,189,0.0021819631417784933,0.01346230089361448,1
AP1G1,SORT1,0.6,0.1324,-0.4155,189,0.002272251000485766,0.01388833789081954,1
LRP1,HSPA5,0.6,0.1307,0.1914,189,0.002604165891271243,0.015624995347627457,1
COPZ1,COPA,1.0,0.1276,0.0509,189,0.08014540078103298,0.21739489221321517,0
MFN2,ITPR2,0.4,0.1273,-0.4385,189,8.0560977527847e-06,0.00011209974319832326,1
PICALM,APP,0.8,0.1266,1.7762,189,0.02964715803359207,0.10639708580674213,0
APP,APBA2,1.0,0.126,0.0009,189,0.08397961985175194,0.2214623846090555,0
SEC13,RAB1B,0.6,0.126,0.2858,189,0.003728544841166201,0.021579365717899958,1
CLU,BIN1,0.8,0.1257,-0.0334,189,0.030893181130806403,0.10921157005160749,0
SEC24C,TMED2,0.6,0.1254,0.2212,189,0.0039004980223702255,0.02228897681245746,1
SEC24B,TMED2,0.6,0.1252,-0.1203,189,0.003953396498845666,0.02228897681245746,1
SEC24B,SAR1B,0.6,0.1242,0.245,189,0.004271058063490632,0.023671796385787064,1
SEC13,RAB1A,0.6,0.1227,-0.071,189,0.004763813855603311,0.025537166078398076,1
COPE,COPA,1.0,0.1218,-0.1956,189,0.09505688705126439,0.2437929573785369,0
AP2A1,ARF6,0.6,0.121,-0.0046,189,0.005386315606280196,0.02863943419924592,1
GGA2,APP,0.6,0.1198,-1.6599,189,0.005896948398286922,0.030607970257774977,1
SEC24C,TMED10,0.6,0.1189,0.3122,189,0.006263371250046287,0.03200191248070525,1
BACE1,AP2B1,0.6,0.1176,-0.1277,181,0.008174796869826088,0.03960234928049082,1
HSPA5,GORASP1,0.6,0.1161,0.1942,52,0.16932662000709267,0.3753885067275885,0
NCSTN,TMED2,0.6,0.1161,0.0615,189,0.007632809933501018,0.03753276463541102,1
ADAM10,PSEN1,0.6,0.1158,-0.2806,189,0.007792028836791486,0.03802975268105696,1
GORASP1,SEC23B,0.4,0.1156,0.1707,52,0.03771415655147126,0.1258421346156235,0
SORL1,VPS26A,1.0,0.1154,-0.1113,189,0.11397716723832232,0.2791800276174637,0
BACE1,NCSTN,0.6,0.1145,0.2861,181,0.010056302242635736,0.04632219675844294,1
RAB1B,TMED2,0.6,0.1138,-0.002,189,0.008945150388267835,0.04239223444874756,1
AP2B1,SEC24C,0.4,0.1133,0.1313,189,7.854730206631922e-05,0.0008421300910061109,1
SEC24C,SAR1A,0.6,0.1099,0.0773,189,0.0116496455738104,0.05182903541001362,0
HSPA5,TMED2,0.6,0.1088,0.0078,189,0.012492831465132635,0.054468745187978285,0
COPG2,RAB1B,0.6,0.1087,-0.2353,189,0.012601137453489017,0.0545771118846478,0
SORL1,CLU,0.4,0.1085,-0.6554,189,0.0001591272982821896,0.0015082500445877099,1
ARF6,GGA3,0.8,0.1075,0.0776,189,0.06516435989178701,0.18774225272787975,0
SEC23A,TMED9,0.4,0.107,0.1653,189,0.00019713701408016426,0.0018418229601203917,1
HSPA5,COPA,0.4,0.1066,0.1486,189,0.00020873059707511473,0.0019226733871426063,1
TMED2,SAR1B,0.6,0.1058,0.1917,189,0.015262191054536349,0.06398380095940238,0
SAR1B,TMED10,0.6,0.1045,-0.0082,189,0.016499771021365614,0.06786698269165478,0
GGA1,APP,0.6,0.1033,0.268,189,0.017803555321396596,0.07056681927389924,0
GORASP1,SEC31A,0.6,0.1026,0.0251,52,0.22529054178754168,0.43982093829567837,0
SREBF2,LRP1,0.4,0.1024,-0.0285,68,0.035111205294382435,0.11836457867281501,0
COPZ1,RTN3,0.4,0.1022,-0.1439,189,0.00038719874412321644,0.0034219997115754533,1
SEC23A,SEC16A,0.8,0.102,-0.154,189,0.08046829782622165,0.21739489221321517,0
APP,APBA1,1.0,0.1015,0.0246,189,0.16449145221496567,0.3684157868102313,0
SEC23A,RAB1B,0.6,0.1014,0.053,189,0.020119528070404326,0.0769483705148797,0
PREB,SAR1A,1.0,0.1006,-0.0553,189,0.16823659119146134,0.3742405804054956,0
AP4M1,AP4B1,1.0,0.1005,-0.2004,44,0.5163387497324834,0.7076573806397879,0
SNX6,SNX4,0.6,0.1,-0.033,189,0.021920274373337746,0.0828662395385138,0
HSPA5,SREBF2,0.4,0.0992,-1.2605,68,0.041531057079364844,0.13446193727675548,0
SNX6,APP,0.4,0.099,2.051,189,0.0005958637595677742,0.004871186234466554,1
HSPA9,ITPR1,0.8,0.0983,-0.3948,189,0.09215579553570345,0.23822091019901206,0
COPB2,RTN3,0.4,0.0956,-0.2498,189,0.0009302215624267923,0.0066853285915068365,1
AP1G1,VPS35,0.2,0.0951,0.5817,189,4.736237430371595e-12,3.4416658660700255e-10,1
RAB1B,TMED9,0.6,0.0949,-0.0191,189,0.02977166162482234,0.10639708580674213,0
SAR1B,RAB1A,0.6,0.0936,-0.1742,189,0.03204056836194542,0.11138586061942293,0
COPG1,RAB1B,0.6,0.0935,-0.2585,189,0.03218949183038369,0.11138586061942293,0
APP,TMED10,0.8,0.0924,0.0053,189,0.11365773510066834,0.2791800276174637,0
GGA1,GGA2,0.6,0.0921,0.4867,189,0.034955333156225364,0.11836457867281501,0
COPA,SEC23A,0.4,0.0911,0.1184,189,0.0016233626876366058,0.010724032300144851,1
SEC23A,SAR1A,1.0,0.0906,0.0736,189,0.2148986619865304,0.4305796203217409,0
BIN1,APOE,0.8,0.0903,1.1129,189,0.1220864730222486,0.2935461520461419,0
BIN1,AP2A1,0.4,0.0899,0.0668,189,0.0018810675500160318,0.01206096252657338,1
ABCA7,SORT1,0.4,0.0894,0.0757,113,0.017287564049234393,0.06970124646734305,0
COPZ1,COPG2,1.0,0.0892,-0.1043,189,0.22205404796652686,0.4361061482585843,0
SEC23B,SEC24B,1.0,0.089,-0.1237,189,0.2232303972709306,0.43710383178200185,0
SYK,ITPR1,0.6,0.0887,-0.0456,162,0.06037484627133703,0.18029748612536264,0
SEC24D,TMED2,0.8,0.0884,0.0554,189,0.12994534421558684,0.3079139678151949,0
GGA2,SORT1,0.8,0.0875,0.0439,189,0.13415807511612038,0.3152135515814774,0
GORASP1,SEC24B,0.6,0.0875,-0.0353,52,0.30220286681683556,0.5329428813660552,0
SAR1B,SREBF2,0.6,0.0873,0.2629,68,0.23672200556611198,0.45534174011834483,0
APP,GGA3,0.6,0.0869,-0.0109,189,0.046857765802610675,0.1491524741339244,0
SEC31A,RAB1A,0.6,0.0869,0.0168,189,0.04680592041152406,0.1491524741339244,0
VPS35,SNX6,0.6,0.0868,0.1442,189,0.04698074873331564,0.1491524741339244,0
ADAM17,GORASP1,0.4,0.0861,0.0965,52,0.1252987607120799,0.300166261925642,0
SEC16A,SAR1A,0.6,0.0854,-0.0854,189,0.05080323429050861,0.15973709243265688,0
COPB1,RAB1A,0.6,0.0842,-0.1395,189,0.05413770257705443,0.1686002737399695,0
MAP2K3,MAPKAPK2,1.0,0.0842,0.0779,129,0.34275770883189954,0.5660695494345007,0
GGA1,GGA3,0.6,0.0838,0.041,189,0.05537120325132006,0.17081493833190248,0
SEC23B,SEC31A,0.8,0.0837,-0.167,189,0.15195738950956644,0.3488308642011158,0
SEC23A,SEC31A,0.8,0.0835,0.1472,189,0.15285514739383155,0.3488308642011158,0
GORASP1,RAB1A,0.6,0.0826,0.0123,52,0.330597659617965,0.5562552072480135,0
AP2A1,BACE1,0.6,0.0823,-0.231,181,0.06558527528565239,0.1881261843720029,0
SORT1,AP4B1,0.6,0.0818,1.2828,122,0.13447183622512568,0.3152135515814774,0
TMED10,SEC23A,0.6,0.0811,-0.0401,189,0.0635952380682683,0.18595987772156092,0
AP4B1,AP1G1,0.6,0.0808,0.0021,122,0.13930323299177932,0.3253725513450846,0
SIGMAR1,HSPA5,0.8,0.0797,0.002,154,0.21887774498214882,0.4311627868021847,0
APP,TMED2,0.4,0.0793,-0.0275,189,0.006256237709373915,0.03200191248070525,1
SREBF2,SEC24D,0.6,0.0771,0.0549,68,0.29614181022067676,0.5277295473687265,0
SEC13,SEC24A,0.6,0.0771,0.1111,189,0.07818414036164777,0.2148421335988136,0
ADAM10,LRP1,0.6,0.0768,0.0125,189,0.07933431101245493,0.2161859975089397,0
SIGMAR1,ITPR1,0.6,0.0759,-0.0023,154,0.11803256589315962,0.28667148861441555,0
HSPA5,COPB1,0.2,0.0757,0.079,189,7.801710254567643e-08,1.8897475949952736e-06,1
GGA2,GGA3,0.6,0.0754,0.0462,189,0.08476208576155263,0.22262812886769243,0
PICALM,SORT1,0.6,0.0749,-0.1289,189,0.08678680846821897,0.22703429095286082,0
AP2B1,GGA3,0.4,0.0747,0.1903,189,0.01005772467843868,0.04632219675844294,1
SEC16A,MIA3,0.8,0.0746,0.0645,189,0.20193077362993508,0.42402784556394124,0
RAB1A,RTN4,0.4,0.0742,-0.0485,189,0.010588577170016187,0.04842608020412997,1
AP4B1,AP2A1,0.8,0.074,0.0167,122,0.3105892103807549,0.5373686338333695,0
AP4M1,PICALM,0.2,0.0736,0.0302,80,0.0007789798926983078,0.005855779883042452,1
TMED10,BACE1,0.6,0.0733,-0.253,181,0.10121738714467554,0.25460065843314544,0
ITPR2,ITPR1,0.8,0.0721,-0.0544,189,0.21715602490807542,0.4311627868021847,0
PICALM,AP4E1,0.6,0.0719,-0.2386,122,0.18883004635866854,0.4101362627960085,0
TMED2,COPG2,0.6,0.0716,0.0647,189,0.10206041786029736,0.25476150107112394,0
ABCA7,APBA2,0.6,0.0714,0.0067,113,0.20924791967003636,0.4289649175563961,0
COPG1,SEC13,0.2,0.0713,0.449,189,4.777387811743401e-07,9.46791402690965e-06,1
TMED10,MFN2,0.4,0.0713,0.0913,189,0.01417883472375971,0.06060756803489444,0
AP2B1,COPZ1,0.2,0.0707,-0.4118,189,5.949131947034762e-07,1.1443330274590395e-05,1
ADAM10,NCSTN,0.4,0.07,-0.3498,189,0.015962632050401465,0.06649402140740483,0
APBA1,PSEN1,0.6,0.0697,0.4181,189,0.11156809549889522,0.2763846002131723,0
MFN2,APP,0.2,0.0695,0.3236,189,9.639119169878755e-07,1.8011382677430587e-05,1
SEC31A,COPA,0.2,0.0692,0.1626,189,1.0598955924664635e-06,1.925476992980742e-05,1
RTN3,COPE,0.4,0.0691,-0.1128,189,0.017446859844758307,0.06970124646734305,0
AP1G1,GGA1,0.6,0.0691,-0.102,189,0.11459559697170546,0.2796474642518484,0
RAB1B,VDAC1,0.4,0.0688,-0.284,189,0.017947516937197067,0.07070889202968,0
COPA,TMED2,1.0,0.0686,-0.016,189,0.3481944606677281,0.5714700231959777,0
NCSTN,APP,0.8,0.0684,0.9084,189,0.24192840813070177,0.4639917270307301,0
SEC24A,TMED2,0.6,0.0678,-0.0122,189,0.1214603648440186,0.2931183712471888,0
ITPR1,VDAC1,0.8,0.0675,-0.2541,189,0.24818066438248546,0.4696526751396368,0
GORASP1,SEC23A,0.6,0.0671,-0.0896,52,0.42973904059998214,0.6479115021126945,0
SEC23A,COPG1,0.2,0.0661,0.237,189,3.356738831043375e-06,5.226921894053256e-05,1
AP4B1,AP2B1,0.8,0.0659,0.0433,122,0.3670437679160938,0.594174812418627,0
SEC16A,AP2A1,0.4,0.0658,0.0301,189,0.0237431949567773,0.08822755398711564,0
ABCA7,CLU,0.4,0.0654,-0.1763,113,0.08363990085738032,0.22145949457784103,0
AP2A1,APP,0.8,0.0647,0.228,189,0.26834443526977214,0.4971593786584447,0
BIN1,PICALM,0.4,0.0647,-0.0031,189,0.026233264326167176,0.09618793592040065,0
COPG2,SEC13,0.2,0.064,0.1327,189,7.243684536469632e-06,0.00010298629754024215,1
PREB,SAR1B,1.0,0.0638,0.1538,189,0.3828371380142949,0.6048975459386082,0
PREB,SEC31A,0.4,0.0634,-0.0814,189,0.029379229997949178,0.10615478684341857,0
SEC13,COPA,0.2,0.0629,0.3252,189,1.0348574401241638e-05,0.00014099932621691733,1
RAB1B,TMED10,0.6,0.0628,0.5499,189,0.1518104821664902,0.3488308642011158,0
APP,AP1G1,0.6,0.0626,0.0063,189,0.15283406048608797,0.3488308642011158,0
COPG2,COPE,1.0,0.0626,0.0889,189,0.39226567736584717,0.6108136976125335,0
HSPA5,APBA1,0.6,0.0625,-0.0926,189,0.15372160234080057,0.34907613864890125,0
AP4E1,SORT1,0.6,0.0613,0.0477,122,0.26280631516340475,0.4910723717624763,0
RAB1B,SEC24B,0.6,0.0611,0.2877,189,0.1630921303361031,0.3665369527141286,0
ADAM17,MAPK14,0.6,0.0609,0.1753,180,0.1751856745141655,0.3857623943847281,0
GORASP1,SEC24A,0.6,0.0602,-0.0136,52,0.4790575397548802,0.6868229091823811,0
RAB1B,RTN4,0.4,0.0601,-0.0557,189,0.039218199359669303,0.12953890091527134,0
APP,ADAM17,0.4,0.0598,0.0691,189,0.040110795435084064,0.13050975231116904,0
SEC23B,MIA3,0.8,0.0595,-0.2284,189,0.30917632381586013,0.5373686338333695,0
PREB,COPE,0.2,0.0593,0.3015,189,3.4117832287862495e-05,0.00040569204211385584,1
SAR1B,SEC23B,1.0,0.0593,0.0419,189,0.4177188079630976,0.6382899542239857,0
ABCA7,PICALM,0.4,0.0591,0.009,113,0.11835061456558439,0.28667148861441555,0
MAPK14,MAPKAPK2,1.0,0.059,-0.0888,138,0.49177209700400193,0.6961449165381326,0
APP,HSPA5,0.6,0.0585,-0.0114,189,0.18195689813197205,0.39801018885665657,0
RAB1B,COPB2,0.6,0.0585,0.0712,189,0.18196490285648365,0.39801018885665657,0
SAR1B,SEC23A,1.0,0.0577,0.1057,189,0.4299596206680572,0.6479115021126945,0
SNX6,BACE1,0.8,0.0569,-0.1529,181,0.3411135856526501,0.5660695494345007,0
PREB,TMED10,0.6,0.0567,0.0191,189,0.19573081877150322,0.4175579048496958,0
APP,AP4S1,0.4,0.0567,0.0282,172,0.06366372718874502,0.18595987772156092,0
SNX6,BIN1,0.2,0.0567,0.5203,189,7.822565446521088e-05,0.0008421300910061109,1
HSPA5,PICALM,0.4,0.0565,-0.0613,189,0.05268280088202143,0.16485431472173215,0
BACE1,CLU,0.2,0.0565,0.4582,181,0.00011787220362839001,0.0011821098303914997,1
SEC24B,PREB,0.6,0.0565,-0.1171,189,0.19736534476818995,0.41908095934544226,0
APP,VPS29,0.2,0.0564,0.0208,189,8.567802067463968e-05,0.0009037649277615218,1
GORASP1,SEC24C,0.6,0.0562,0.0525,52,0.5085737692299167,0.7015808249783607,0
COPA,RAB1A,0.6,0.056,-0.0345,189,0.20185305530218262,0.42402784556394124,0
VLDLR,APOE,0.4,0.0559,-0.9349,189,0.05495228595259925,0.1703260427156394,0
SEC31A,SAR1A,0.6,0.0558,0.0173,189,0.20302110305752458,0.42402784556394124,0
SEC24A,SAR1A,0.6,0.0558,-0.0501,189,0.20282175799368654,0.42402784556394124,0
TMED2,SEC13,0.6,0.0557,0.0129,189,0.20358523472030207,0.42402784556394124,0
BIN1,APP,0.4,0.0555,1.9078,189,0.05668537591056723,0.17404805561272754,0
SEC13,COPB1,0.2,0.0552,0.0214,189,0.0001192954874707018,0.0011821098303914997,1
VLDLR,CLU,0.4,0.055,-0.0353,189,0.05902973256749614,0.17872891249602998,0
PREB,SEC16A,0.6,0.0549,0.1327,189,0.2102120302421424,0.4289649175563961,0
VPS29,SORL1,0.6,0.0548,-0.0229,189,0.21120944196476474,0.4289649175563961,0
SREBF2,SEC23B,0.6,0.0547,0.0239,68,0.4593178058693867,0.6720220246948073,0
SEC24D,SAR1A,0.6,0.0547,0.049,189,0.2124968101885627,0.4289649175563961,0
AP4E1,AP2B1,0.8,0.0545,-0.0315,122,0.45620616703725714,0.6689659938169645,0
AP4S1,AP4M1,1.0,0.0545,0.8069,71,0.6515410650672739,0.7949773443171589,0
SEC24C,PREB,0.6,0.0544,-0.224,189,0.2148715675142177,0.4305796203217409,0
SEC24D,MIA3,0.6,0.0543,0.3591,189,0.21564019028734166,0.4305796203217409,0
COPB1,RAB1B,0.6,0.0539,0.1079,189,0.21867030235801507,0.4311627868021847,0
SNX6,VPS26A,0.4,0.0536,0.1904,189,0.06604042772879544,0.18860454032590487,0
VDAC1,RTN4,0.4,0.0534,0.1099,189,0.06719772852723944,0.1902481145316649,0
AP4B1,AP4S1,1.0,0.0532,0.02,122,0.5605502199469901,0.7481629466231255,0
PICALM,CLU,0.4,0.0525,0.2485,189,0.0720091541974369,0.2006273767138182,0
LRP1,APOE,0.6,0.0525,-0.8084,189,0.23160782161997287,0.44681862931994765,0
GORASP1,MIA3,0.2,0.0518,-0.0386,52,0.06369267983123798,0.18595987772156092,0
GORASP1,SEC13,0.2,0.0512,-0.0405,52,0.06710935691177174,0.1902481145316649,0
SREBF2,ABCA7,0.6,0.0511,0.0767,33,0.6377479043257857,0.7847351650501896,0
HSPA5,APBA2,0.6,0.0511,0.1207,189,0.24371049148144833,0.46604286967505026,0
SAR1A,RAB1B,0.4,0.0509,0.2114,189,0.08077516637280013,0.21739489221321517,0
HSPA5,APOE,0.4,0.0508,-0.2339,189,0.08130587126082779,0.21792639264172695,0
SORT1,APOE,0.4,0.0507,-1.3921,189,0.08218074264924953,0.21848051094556584,0
TMED10,SEC31A,0.6,0.0501,-0.0172,189,0.2528998041953707,0.4766468932097189,0
GGA2,LRP1,0.4,0.0499,0.0191,189,0.08740354006008959,0.22773671394142864,0
SAR1B,HSPA5,0.2,0.0499,0.2766,189,0.0005321079496063557,0.004405045557500716,1
SAR1A,COPG2,0.4,0.0494,-0.1368,189,0.09058678230414191,0.23509426836074923,0
SEC24C,SEC23B,1.0,0.0494,0.096,189,0.4993839519763722,0.6982896085079618,0
SORL1,BIN1,0.2,0.0492,-0.2154,189,0.0006522335260524203,0.005201960073637596,1
GORASP1,RAB1B,0.6,0.0489,0.031,52,0.5659901407660985,0.7500009275490465,0
SREBF2,OSBP,0.6,0.0488,0.0144,68,0.5095579386310723,0.7015808249783607,0
SREBF2,APOE,0.4,0.0486,0.0659,68,0.323831483845413,0.5486678508676168,0
SEC16A,TMED2,0.6,0.0486,-0.0327,189,0.26762780370206724,0.4971593786584447,0
GGA2,AP2B1,0.4,0.0486,-0.0384,189,0.09559296061319189,0.24421014156651366,0
SORL1,GGA1,0.8,0.0484,-0.0201,189,0.40838351031415704,0.628430154695197,0
HSPA5,COPE,0.2,0.0483,0.0763,189,0.0008148386368911786,0.005987690657604841,1
APBA2,PSEN1,0.4,0.0483,-0.3683,189,0.09821458708268646,0.2489625579537866,0
