ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
30,RAB1A,COPB1,TMED10,AP2B1,PREB,ECE1,SEC16A,ARF6,SIGMAR1,AP1G1,SEC24D,SEC23A,GGA2,RTN4,SEC24C,COPG2,RAB1B,COPG1,PICALM,AP3B2,SORT1,SYK,MAPK14,EIF2S1,PLG,MFN2,IDE,MIA3,GORASP1,AP4S1,COPE,COPZ1,HSPA5,SAR1A,RTN3,VPS35,GGA3,LRP1,CLU,SEC23B,AP4B1,SNX6,BIN1,MAP2K3,PSEN1,ITPR2,ADAM17,SEC24B,APP,SEC13,AP4E1,AP2A1,MAPKAPK2,NCSTN,BACE1,HSPA9,COPA,SNX4,ADAM10,APBA2,TMED2,VPS26A,COPB2,SEC24A,PLCG2,VPS29,SORL1,SAR1B,SEC31A,APOE,AP4M1,TMED9,VLDLR,OSBP,VDAC1,APBA1,ITPR1,SREBF2,GGA1,ABCA7
31,MFN2,SORT1,SEC23A,SNX4,BIN1,PLG,ADAM17,RTN3,RAB1A,AP3B2,RAB1B,SNX6,HSPA9,AP4B1,IDE,OSBP,TMED2,SIGMAR1,PREB,VPS26A,COPG2,SEC24D,RTN4,PICALM,AP2B1,TMED9,SORL1,AP4S1,VPS35,COPG1,TMED10,AP1G1,VPS29,VDAC1,MAPKAPK2,NCSTN,ITPR2,SYK,ADAM10,MIA3,PSEN1,AP2A1,ECE1,COPE,ABCA7,COPZ1,SAR1B,SAR1A,COPB1,APBA2,EIF2S1,VLDLR,SEC31A,SEC16A,HSPA5,COPA,SEC23B,APOE,APP,MAP2K3,CLU,SEC24C,SEC13,MAPK14,GGA3,AP4E1,GGA1,PLCG2,BACE1,APBA1,LRP1,ITPR1,COPB2,SEC24B,SEC24A,GORASP1,ARF6,SREBF2,GGA2,AP4M1
32,BACE1,MAP2K3,AP1G1,VPS26A,VPS29,SNX6,AP3B2,ECE1,GGA2,ADAM10,CLU,MIA3,LRP1,VPS35,ABCA7,PREB,SNX4,TMED10,SEC23B,TMED2,ITPR2,AP2B1,IDE,PICALM,HSPA5,COPG1,APBA2,NCSTN,COPB1,SAR1B,MAPK14,SEC16A,SEC23A,PLG,ARF6,ADAM17,PSEN1,OSBP,RAB1A,EIF2S1,TMED9,SEC24D,VDAC1,COPZ1,AP4B1,SAR1A,BIN1,SIGMAR1,GGA3,HSPA9,RTN4,SYK,MAPKAPK2,SORL1,APOE,VLDLR,COPG2,SEC24B,RAB1B,SORT1,APBA1,COPB2,AP2A1,APP,SEC24A,COPE,COPA,SEC13,MFN2,RTN3,ITPR1,AP4S1,SEC24C,GORASP1,PLCG2,AP4E1,SEC31A,SREBF2,GGA1,AP4M1
33,VPS26A,VPS35,SEC23A,SORT1,ADAM17,AP3B2,SEC13,APP,RAB1B,TMED9,SAR1A,LRP1,ADAM10,MAP2K3,OSBP,VDAC1,BACE1,PLG,APBA2,COPB1,VPS29,COPG1,ECE1,RTN4,MIA3,RTN3,SIGMAR1,RAB1A,AP1G1,SYK,AP2B1,GGA2,SEC24D,SNX4,MAPK14,PREB,IDE,AP4B1,MAPKAPK2,COPG2,BIN1,SEC16A,SNX6,TMED10,SEC31A,ITPR2,AP4E1,APOE,CLU,HSPA5,SEC24C,COPE,SEC24B,PICALM,COPB2,SEC23B,SAR1B,SORL1,NCSTN,ABCA7,HSPA9,GGA1,GGA3,ARF6,COPZ1,AP2A1,GORASP1,EIF2S1,VLDLR,PSEN1,MFN2,ITPR1,SEC24A,AP4S1,APBA1,PLCG2,TMED2,AP4M1,SREBF2,COPA
34,AP2B1,TMED9,VPS35,RTN4,AP3B2,EIF2S1,ECE1,SNX4,GGA2,IDE,MIA3,HSPA5,PREB,AP1G1,VPS29,COPB1,TMED10,SIGMAR1,VPS26A,COPG1,OSBP,SEC13,SAR1A,BACE1,RAB1B,RAB1A,SEC31A,AP2A1,ADAM10,LRP1,RTN3,BIN1,AP4B1,APBA2,NCSTN,MAP2K3,SEC24C,COPA,PSEN1,COPG2,SORT1,SYK,PLG,COPZ1,ADAM17,MAPK14,VDAC1,SEC16A,APBA1,GORASP1,SEC23A,SEC24D,SORL1,AP4S1,TMED2,ABCA7,ARF6,VLDLR,SAR1B,SEC24A,COPE,SNX6,CLU,ITPR2,SEC23B,HSPA9,PLCG2,MAPKAPK2,GGA3,PICALM,COPB2,APP,ITPR1,APOE,SEC24B,AP4E1,AP4M1,MFN2,GGA1,SREBF2
35,RAB1B,ARF6,COPB1,PREB,AP3B2,AP1G1,EIF2S1,MAPK14,SORT1,MFN2,GGA2,IDE,SEC24D,COPG2,SEC23A,PICALM,SEC16A,RAB1A,LRP1,VPS29,AP4S1,VPS35,OSBP,ECE1,TMED2,AP4B1,VDAC1,SEC13,SYK,RTN4,RTN3,TMED9,TMED10,ABCA7,BACE1,MAP2K3,ADAM10,APBA2,HSPA9,BIN1,SEC23B,ADAM17,MIA3,VPS26A,COPG1,NCSTN,APOE,SNX6,SNX4,PLG,CLU,SIGMAR1,SAR1A,COPE,SORL1,GGA3,COPZ1,VLDLR,SEC24B,SEC24A,AP4E1,SEC24C,COPA,SAR1B,APBA1,APP,HSPA5,AP2B1,MAPKAPK2,AP2A1,PLCG2,SEC31A,ITPR2,GORASP1,PSEN1,ITPR1,GGA1,COPB2,SREBF2,AP4M1
36,TMED10,TMED2,AP4S1,SORT1,LRP1,ITPR2,HSPA9,GGA2,RAB1B,RTN3,PICALM,VPS35,ABCA7,AP1G1,PREB,RTN4,MIA3,RAB1A,MFN2,APBA2,MAP2K3,COPB1,PSEN1,APBA1,COPG2,PLG,SEC13,MAPK14,SIGMAR1,ADAM17,SNX4,SYK,NCSTN,VDAC1,AP2B1,VPS26A,TMED9,VPS29,OSBP,HSPA5,SNX6,SEC23B,BACE1,COPG1,ADAM10,AP4B1,ECE1,SEC23A,SEC16A,MAPKAPK2,AP3B2,VLDLR,COPA,ARF6,APP,SEC24D,COPE,EIF2S1,SEC24A,GGA1,COPZ1,GGA3,SORL1,COPB2,APOE,SEC31A,SAR1A,SEC24B,IDE,CLU,SAR1B,GORASP1,BIN1,AP2A1,PLCG2,AP4E1,SEC24C,ITPR1,SREBF2,AP4M1
37,TMED2,TMED10,SAR1A,MAP2K3,PLG,SEC23A,VPS35,ARF6,MAPK14,SORT1,ADAM17,HSPA5,SNX6,BACE1,COPG1,COPB1,BIN1,SEC16A,ADAM10,GGA2,PICALM,ECE1,AP3B2,COPG2,AP4S1,RAB1A,TMED9,VPS29,IDE,VLDLR,COPZ1,APBA2,SEC31A,SIGMAR1,ABCA7,PREB,SYK,SEC23B,EIF2S1,RTN4,LRP1,SEC24D,SEC24B,OSBP,AP4B1,COPA,SEC13,SORL1,SNX4,SAR1B,VPS26A,NCSTN,HSPA9,GGA3,RAB1B,CLU,ITPR2,AP1G1,PSEN1,AP2B1,VDAC1,APP,MIA3,AP2A1,SEC24C,GGA1,AP4E1,MAPKAPK2,APBA1,ITPR1,SEC24A,COPB2,PLCG2,MFN2,COPE,APOE,RTN3,SREBF2,GORASP1,AP4M1
38,TMED9,TMED10,MIA3,SNX6,LRP1,PREB,EIF2S1,SEC23A,AP4B1,HSPA5,BIN1,COPG2,VDAC1,OSBP,AP1G1,TMED2,ITPR2,MAPK14,ADAM17,ADAM10,VPS35,COPG1,SORT1,ABCA7,PICALM,RTN3,SEC13,ECE1,IDE,GGA2,SEC16A,RAB1B,ARF6,VPS29,VPS26A,APBA2,AP2A1,SNX4,SIGMAR1,SAR1A,RTN4,PLG,COPB1,AP3B2,PSEN1,MAP2K3,SEC24C,SEC24D,HSPA9,SEC31A,APBA1,NCSTN,COPA,APP,CLU,COPE,COPB2,SEC23B,MFN2,COPZ1,BACE1,MAPKAPK2,VLDLR,RAB1A,GGA3,AP4E1,ITPR1,SORL1,GORASP1,AP2B1,SEC24A,APOE,SAR1B,SYK,GGA1,PLCG2,SEC24B,AP4M1,AP4S1,SREBF2
39,APBA2,RAB1A,ADAM17,RTN3,SIGMAR1,VPS26A,AP1G1,VPS35,MAPK14,SNX6,AP3B2,LRP1,TMED10,BIN1,RTN4,ABCA7,COPA,PLG,SEC23A,TMED2,SEC23B,SORT1,AP4S1,MIA3,VPS29,SNX4,AP2A1,PICALM,GGA2,PREB,NCSTN,COPB1,TMED9,VDAC1,SYK,OSBP,EIF2S1,APP,COPG1,ARF6,ECE1,APBA1,BACE1,MAP2K3,MFN2,RAB1B,AP4B1,COPG2,GGA3,ADAM10,HSPA5,SORL1,HSPA9,COPZ1,SEC24B,SEC24C,SEC31A,MAPKAPK2,PSEN1,VLDLR,SEC24D,GORASP1,AP2B1,SAR1B,PLCG2,SEC24A,IDE,CLU,SEC16A,SEC13,GGA1,AP4E1,AP4M1,COPB2,APOE,SREBF2,ITPR1,SAR1A,COPE,ITPR2
40,VPS35,VPS26A,TMED10,TMED2,RAB1A,MAPK14,ADAM17,NCSTN,SEC13,HSPA5,APBA2,SEC23B,MFN2,AP3B2,SORT1,AP1G1,PREB,COPE,MIA3,SEC24D,COPG2,LRP1,ABCA7,MAP2K3,ECE1,RAB1B,COPZ1,OSBP,VPS29,AP4S1,SNX4,PSEN1,BACE1,SYK,ARF6,PICALM,RTN4,PLG,APBA1,COPG1,EIF2S1,SIGMAR1,VLDLR,COPB1,ITPR2,SEC24C,AP2B1,SORL1,CLU,SEC23A,SNX6,IDE,VDAC1,SEC16A,COPA,BIN1,GGA2,HSPA9,AP4E1,APP,ADAM10,SAR1A,RTN3,TMED9,COPB2,SEC31A,AP4B1,AP2A1,GORASP1,SAR1B,ITPR1,SEC24A,SREBF2,APOE,MAPKAPK2,SEC24B,GGA1,PLCG2,AP4M1,GGA3
41,COPG1,SNX6,MFN2,SEC13,ADAM17,SYK,VPS35,HSPA9,VDAC1,IDE,RAB1B,VPS26A,SEC16A,ECE1,SIGMAR1,MIA3,SORT1,APBA2,MAPK14,PREB,SEC23B,SNX4,SEC23A,MAP2K3,ARF6,SORL1,AP1G1,PICALM,BIN1,SEC24D,BACE1,GGA1,RAB1A,APBA1,COPE,AP4B1,TMED9,AP4S1,COPB2,VPS29,SEC24C,MAPKAPK2,OSBP,COPG2,ABCA7,COPB1,PSEN1,GGA2,AP2A1,ITPR2,SEC31A,LRP1,TMED10,EIF2S1,APP,SAR1A,HSPA5,PLG,RTN3,AP2B1,ADAM10,COPZ1,RTN4,VLDLR,APOE,AP3B2,AP4E1,GGA3,SEC24A,NCSTN,COPA,SAR1B,GORASP1,PLCG2,TMED2,CLU,SREBF2,ITPR1,SEC24B,AP4M1
42,TMED2,PLG,MIA3,SEC23A,SIGMAR1,ARF6,MAPK14,SORT1,LRP1,SORL1,ADAM17,APBA2,GGA2,BIN1,RTN4,EIF2S1,SNX4,SEC24D,RTN3,AP1G1,AP4S1,IDE,VPS29,MFN2,COPG1,ADAM10,COPG2,VPS26A,AP2B1,OSBP,VDAC1,RAB1B,RAB1A,COPB1,SNX6,TMED9,ECE1,APBA1,HSPA9,SEC23B,SEC16A,SEC13,VPS35,TMED10,AP3B2,BACE1,COPZ1,MAP2K3,VLDLR,SYK,PICALM,AP4B1,APP,PREB,SEC31A,ABCA7,GGA1,ITPR2,APOE,NCSTN,SEC24C,COPE,GGA3,MAPKAPK2,GORASP1,CLU,SEC24A,PSEN1,COPB2,COPA,AP2A1,SAR1A,SAR1B,SEC24B,SREBF2,HSPA5,AP4M1,AP4E1,ITPR1,PLCG2
43,AP1G1,VPS35,VPS26A,MAPK14,SYK,RTN3,EIF2S1,ADAM17,MIA3,COPB1,PICALM,AP4S1,SORT1,ECE1,PREB,SEC31A,HSPA9,SEC24D,SIGMAR1,TMED2,AP2A1,MFN2,APBA2,BIN1,ARF6,SEC23B,HSPA5,COPG1,ITPR2,RTN4,SEC13,LRP1,OSBP,GGA2,VLDLR,VDAC1,SNX4,TMED9,COPG2,AP4B1,ADAM10,COPZ1,RAB1A,SEC16A,VPS29,COPE,TMED10,PSEN1,IDE,AP3B2,MAP2K3,NCSTN,ABCA7,SEC24A,BACE1,ITPR1,SNX6,CLU,APOE,SORL1,COPB2,MAPKAPK2,AP2B1,RAB1B,PLCG2,SEC24C,APP,APBA1,SAR1A,SAR1B,GGA3,COPA,PLG,SEC23A,AP4E1,AP4M1,GORASP1,GGA1,SREBF2,SEC24B
44,RTN3,VPS35,SEC24D,HSPA5,GGA2,AP4S1,AP3B2,SORT1,TMED9,VPS29,SORL1,LRP1,RAB1B,RAB1A,SEC16A,AP2A1,ARF6,SNX4,IDE,COPZ1,HSPA9,COPG2,RTN4,AP4B1,COPB1,SEC24C,SNX6,PREB,ECE1,ITPR2,EIF2S1,VDAC1,APBA2,AP2B1,MAPK14,TMED10,BIN1,SEC23B,NCSTN,COPE,ABCA7,SEC23A,MFN2,VPS26A,VLDLR,ADAM17,SYK,SEC13,AP1G1,MAP2K3,PLG,COPG1,PICALM,GGA3,PLCG2,APBA1,SIGMAR1,PSEN1,SEC31A,SEC24A,TMED2,MAPKAPK2,APP,BACE1,SAR1A,ADAM10,COPB2,APOE,CLU,OSBP,MIA3,GGA1,SAR1B,SEC24B,ITPR1,GORASP1,COPA,AP4E1,SREBF2,AP4M1
45,ECE1,VPS26A,HSPA5,ARF6,MAP2K3,VPS35,PREB,MIA3,SORT1,BIN1,LRP1,SIGMAR1,OSBP,ITPR2,HSPA9,IDE,PLG,VPS29,SEC23A,NCSTN,SNX6,TMED10,TMED9,GGA2,SEC16A,RAB1B,RTN3,SORL1,RAB1A,VLDLR,SYK,SAR1B,AP1G1,AP4B1,MAPK14,PICALM,VDAC1,COPG1,SEC23B,SEC24D,APBA2,ADAM17,COPG2,EIF2S1,COPB1,RTN4,SEC31A,APOE,SEC13,AP4E1,MAPKAPK2,ADAM10,ABCA7,AP2A1,COPE,COPZ1,APP,PSEN1,AP3B2,APBA1,SNX4,MFN2,COPB2,CLU,SEC24A,SEC24B,SAR1A,AP4S1,SEC24C,COPA,GGA1,SREBF2,TMED2,BACE1,GORASP1,ITPR1,GGA3,AP2B1,PLCG2,AP4M1
46,AP1G1,AP2A1,PREB,MIA3,TMED2,GGA2,ADAM17,MAPK14,SNX6,SEC23A,BIN1,SEC24D,SORL1,LRP1,AP4S1,SORT1,HSPA9,AP3B2,COPB1,ABCA7,IDE,PLG,VPS29,RAB1A,ECE1,SYK,VDAC1,AP4B1,COPG2,COPZ1,VPS35,SEC16A,HSPA5,SIGMAR1,SNX4,SEC24C,PICALM,ARF6,RAB1B,VPS26A,NCSTN,TMED10,SEC23B,COPB2,SEC31A,ADAM10,GGA3,OSBP,APBA1,VLDLR,SAR1A,APBA2,BACE1,SAR1B,APP,MFN2,PSEN1,MAPKAPK2,SEC13,CLU,RTN3,COPG1,TMED9,SEC24B,APOE,COPA,GORASP1,EIF2S1,GGA1,RTN4,MAP2K3,AP4E1,SREBF2,COPE,AP2B1,ITPR1,PLCG2,SEC24A,ITPR2,AP4M1
47,EIF2S1,RTN3,SEC23A,MFN2,SIGMAR1,COPB1,AP2A1,VDAC1,RAB1B,MAP2K3,RTN4,ABCA7,APP,BACE1,SEC13,SYK,ITPR2,RAB1A,TMED10,PREB,MAPKAPK2,COPB2,PLG,VPS29,COPZ1,MIA3,HSPA9,AP4B1,COPE,VLDLR,GGA2,HSPA5,VPS35,ARF6,COPG1,AP1G1,APOE,SEC24D,SNX4,ADAM10,MAPK14,BIN1,SNX6,VPS26A,COPG2,AP2B1,ECE1,TMED2,SORT1,LRP1,TMED9,IDE,ADAM17,SEC16A,APBA2,PSEN1,AP3B2,NCSTN,PLCG2,GGA1,SEC24C,PICALM,CLU,SEC31A,ITPR1,APBA1,AP4S1,GGA3,SORL1,SAR1A,SEC24A,OSBP,SEC23B,COPA,AP4M1,SEC24B,SAR1B,AP4E1,SREBF2,GORASP1
48,AP2B1,AP2A1,SNX6,AP4S1,TMED2,COPG2,SEC24D,IDE,LRP1,SORL1,SEC23A,BIN1,HSPA5,SORT1,ECE1,MFN2,AP3B2,PREB,MIA3,SIGMAR1,VPS26A,PLG,ADAM10,ABCA7,COPZ1,PSEN1,SNX4,COPB2,VLDLR,BACE1,VPS29,OSBP,RAB1A,PICALM,TMED10,AP4B1,VPS35,GGA2,SYK,MAPK14,SEC16A,HSPA9,COPE,MAPKAPK2,ADAM17,ARF6,RAB1B,MAP2K3,APP,APOE,TMED9,NCSTN,APBA2,GGA3,VDAC1,APBA1,RTN4,CLU,SEC24A,SEC31A,SEC24B,AP4E1,AP1G1,SAR1A,COPG1,ITPR1,COPA,SEC13,SAR1B,SEC23B,GORASP1,RTN3,COPB1,EIF2S1,PLCG2,ITPR2,SREBF2,GGA1,AP4M1,SEC24C
49,APBA2,MIA3,HSPA5,TMED2,GGA2,AP1G1,SEC23A,TMED10,MAPK14,SYK,COPB1,MFN2,ADAM10,AP4S1,AP2A1,VDAC1,LRP1,PLG,VPS26A,SEC16A,ARF6,AP3B2,RAB1A,PICALM,HSPA9,EIF2S1,VPS35,ADAM17,VPS29,BIN1,SEC24D,COPG2,SIGMAR1,IDE,MAP2K3,PREB,BACE1,AP4B1,PSEN1,COPA,RTN4,SORL1,SNX6,SNX4,OSBP,SAR1A,ITPR2,COPZ1,APBA1,TMED9,ECE1,SEC13,MAPKAPK2,SEC23B,ABCA7,SORT1,SEC31A,APP,ITPR1,RAB1B,SAR1B,GGA1,CLU,RTN3,NCSTN,VLDLR,APOE,AP2B1,GGA3,AP4E1,PLCG2,COPB2,COPE,GORASP1,COPG1,SEC24A,AP4M1,SEC24C,SREBF2,SEC24B
50,TMED2,PICALM,AP1G1,SORT1,VPS35,COPG1,AP4S1,MFN2,SEC13,MIA3,RAB1A,GGA2,AP4B1,HSPA5,CLU,MAP2K3,SIGMAR1,SYK,PLG,COPG2,HSPA9,NCSTN,VPS29,SEC23A,SEC23B,COPB1,COPE,ITPR2,ARF6,LRP1,ABCA7,ECE1,PREB,SEC24D,VLDLR,GORASP1,OSBP,APOE,SORL1,IDE,AP2B1,SEC24C,SAR1A,PSEN1,VPS26A,AP4E1,APBA1,APBA2,RTN4,RTN3,SEC16A,BACE1,GGA3,COPZ1,TMED9,COPB2,AP3B2,TMED10,EIF2S1,ADAM10,ADAM17,SNX4,SEC31A,MAPK14,PLCG2,COPA,SAR1B,VDAC1,GGA1,SEC24B,SNX6,BIN1,SEC24A,ITPR1,RAB1B,AP2A1,SREBF2,MAPKAPK2,AP4M1,APP
51,TMED2,MFN2,SEC23B,BIN1,VPS29,RAB1A,COPB2,TMED9,COPE,VDAC1,SEC13,ECE1,SIGMAR1,HSPA5,SORT1,ABCA7,HSPA9,PREB,ADAM17,COPG2,AP4B1,NCSTN,TMED10,SNX6,OSBP,RTN4,CLU,MAPK14,COPG1,VPS26A,APBA2,SYK,MIA3,AP1G1,AP2B1,AP3B2,ITPR2,APBA1,GGA2,COPZ1,SEC16A,SEC24D,PICALM,SEC23A,COPB1,PLG,ARF6,AP4S1,VLDLR,LRP1,ITPR1,SNX4,RTN3,VPS35,BACE1,SORL1,APP,SAR1A,COPA,SEC24C,SAR1B,EIF2S1,MAPKAPK2,IDE,RAB1B,GORASP1,AP2A1,GGA1,ADAM10,AP4E1,GGA3,PSEN1,APOE,SEC31A,SEC24A,SEC24B,MAP2K3,AP4M1,PLCG2,SREBF2
52,VDAC1,SEC23A,RAB1A,MAPK14,APBA2,EIF2S1,COPG2,SEC24D,VPS35,SNX6,IDE,MFN2,PREB,COPB1,TMED2,PICALM,HSPA9,VPS29,PLG,TMED10,AP4S1,AP3B2,SORL1,AP1G1,ITPR2,AP4B1,ADAM17,MIA3,SYK,AP2B1,BIN1,LRP1,ABCA7,COPA,COPG1,NCSTN,SIGMAR1,SORT1,PSEN1,TMED9,AP2A1,VPS26A,GGA2,RAB1B,OSBP,HSPA5,SEC23B,SEC13,ECE1,GGA1,APP,COPB2,SNX4,APBA1,RTN3,COPE,ARF6,COPZ1,MAP2K3,VLDLR,ADAM10,BACE1,PLCG2,GORASP1,CLU,APOE,SAR1A,SEC24C,SEC16A,SEC31A,ITPR1,AP4E1,SEC24A,SAR1B,RTN4,MAPKAPK2,SEC24B,SREBF2,AP4M1,GGA3
53,SEC23A,AP1G1,MAP2K3,RTN3,AP3B2,SIGMAR1,GGA2,PLG,VPS35,VPS26A,APBA2,MAPK14,RAB1A,EIF2S1,PICALM,AP4S1,ECE1,OSBP,RTN4,SEC24D,LRP1,SNX4,COPG1,PREB,SORL1,SYK,VDAC1,COPG2,AP4B1,SORT1,ARF6,VPS29,BACE1,MIA3,MAPKAPK2,TMED9,VLDLR,AP2B1,SNX6,ADAM10,BIN1,IDE,ABCA7,HSPA5,SEC23B,SAR1A,ADAM17,SEC24C,APOE,NCSTN,COPZ1,COPB1,SEC31A,SEC13,PSEN1,HSPA9,GGA3,SEC24A,APP,ITPR2,APBA1,SEC16A,COPE,TMED2,RAB1B,CLU,TMED10,GORASP1,AP2A1,GGA1,AP4E1,ITPR1,MFN2,SAR1B,PLCG2,COPA,SEC24B,AP4M1,COPB2,SREBF2
54,SIGMAR1,ARF6,AP2B1,EIF2S1,BACE1,MAP2K3,VPS29,IDE,RAB1B,COPE,LRP1,MAPK14,MFN2,RAB1A,VPS26A,ADAM17,BIN1,COPG1,PREB,APBA2,AP4B1,COPB1,MIA3,SYK,PLG,SEC23A,SEC23B,ABCA7,TMED2,GGA2,HSPA5,SEC16A,SEC24D,TMED9,APOE,NCSTN,COPB2,SORL1,MAPKAPK2,SORT1,RTN4,SNX4,VPS35,SEC31A,TMED10,ECE1,AP3B2,ADAM10,AP4S1,AP1G1,ITPR2,PICALM,AP4E1,SEC13,COPZ1,SAR1A,SEC24C,HSPA9,SNX6,COPG2,APBA1,COPA,RTN3,ITPR1,VLDLR,PSEN1,PLCG2,SEC24A,AP2A1,SEC24B,OSBP,GORASP1,SAR1B,VDAC1,APP,GGA1,CLU,AP4M1,GGA3,SREBF2
55,OSBP,ECE1,RAB1A,SORT1,BIN1,SIGMAR1,SNX6,COPB1,SEC31A,VPS26A,MIA3,ARF6,SEC13,AP2A1,VDAC1,GGA2,MFN2,HSPA5,LRP1,IDE,AP1G1,COPB2,COPG1,AP4B1,RAB1B,SEC23A,COPG2,NCSTN,SNX4,VPS29,MAPKAPK2,ITPR2,ABCA7,SORL1,SEC24D,SEC24A,HSPA9,RTN4,PICALM,PLG,TMED9,APBA2,PREB,SYK,TMED10,MAPK14,AP4S1,GGA1,COPE,ADAM17,EIF2S1,SEC23B,ADAM10,MAP2K3,TMED2,VLDLR,COPZ1,APP,PSEN1,AP4E1,VPS35,AP2B1,SEC24C,CLU,BACE1,GGA3,SAR1A,APOE,RTN3,APBA1,SEC24B,SAR1B,COPA,AP3B2,ITPR1,SEC16A,GORASP1,PLCG2,AP4M1,SREBF2
56,VLDLR,TMED10,RTN4,GGA2,LRP1,AP1G1,RAB1A,SEC23A,SIGMAR1,GGA3,MAP2K3,VPS26A,RAB1B,HSPA5,COPG1,APBA2,PLG,BIN1,SNX6,VDAC1,SEC13,PICALM,MFN2,ADAM17,MIA3,MAPK14,TMED9,RTN3,VPS35,VPS29,SEC24D,COPB1,OSBP,TMED2,ADAM10,PREB,COPG2,AP2B1,ITPR2,SORT1,IDE,AP4B1,SEC24C,BACE1,AP4S1,COPA,SEC23B,SORL1,APBA1,NCSTN,ABCA7,SEC16A,SNX4,MAPKAPK2,EIF2S1,PLCG2,ARF6,SAR1A,APP,HSPA9,SEC24B,PSEN1,CLU,SEC24A,APOE,AP3B2,COPE,COPZ1,ECE1,AP2A1,SYK,SAR1B,COPB2,SEC31A,AP4E1,ITPR1,GGA1,GORASP1,AP4M1,SREBF2
57,SEC23A,SEC24C,AP3B2,RTN3,VPS29,NCSTN,AP1G1,PREB,MIA3,AP4B1,SORL1,LRP1,VPS35,SEC23B,SEC16A,SIGMAR1,MAPK14,ECE1,APBA2,COPG1,VPS26A,SNX4,SNX6,SEC31A,PICALM,SAR1A,COPZ1,SEC13,GGA3,TMED2,HSPA9,HSPA5,ADAM10,MFN2,RAB1B,SEC24B,BIN1,OSBP,AP4S1,VLDLR,ABCA7,SAR1B,COPG2,PLCG2,ITPR2,COPB1,TMED9,VDAC1,PSEN1,MAP2K3,GGA2,MAPKAPK2,EIF2S1,TMED10,IDE,SYK,APBA1,ADAM17,RAB1A,SEC24A,PLG,SORT1,COPA,BACE1,APOE,CLU,RTN4,AP2B1,ITPR1,AP2A1,SEC24D,AP4M1,ARF6,APP,GORASP1,AP4E1,GGA1,COPE,COPB2,SREBF2
58,ECE1,EIF2S1,ARF6,RAB1B,SIGMAR1,VPS35,VPS26A,SEC13,MAP2K3,MIA3,ITPR2,SNX4,SEC24D,ADAM17,COPG2,APBA1,AP4B1,SEC23A,SYK,AP1G1,GGA2,PSEN1,HSPA5,LRP1,SEC24C,SEC16A,SORT1,PREB,TMED9,COPE,COPG1,RTN4,SAR1A,RTN3,TMED10,COPZ1,SEC31A,VLDLR,AP4S1,APBA2,ITPR1,MAPK14,VPS29,MAPKAPK2,IDE,PICALM,SEC23B,MFN2,RAB1A,SORL1,NCSTN,APOE,BACE1,GORASP1,ABCA7,SNX6,ADAM10,COPA,HSPA9,SEC24A,CLU,OSBP,SAR1B,BIN1,GGA3,VDAC1,PLCG2,AP2B1,SEC24B,TMED2,COPB1,APP,AP4M1,AP3B2,AP4E1,PLG,AP2A1,GGA1,SREBF2,COPB2
59,BIN1,ADAM10,RAB1B,TMED10,SIGMAR1,APBA2,MAPK14,HSPA9,ECE1,SEC24C,VPS29,LRP1,ADAM17,VPS35,AP1G1,SEC16A,COPG2,ITPR2,MIA3,COPG1,COPB1,SEC24D,MFN2,SEC23A,TMED2,ARF6,SORL1,SEC13,AP2A1,VDAC1,RTN3,RTN4,VPS26A,SORT1,SYK,OSBP,ABCA7,AP3B2,TMED9,MAP2K3,PICALM,AP4S1,SEC23B,PLG,SNX6,PSEN1,APBA1,SAR1A,APOE,SNX4,COPE,COPZ1,IDE,AP4B1,VLDLR,CLU,GGA2,BACE1,HSPA5,SAR1B,RAB1A,NCSTN,EIF2S1,APP,PREB,MAPKAPK2,PLCG2,GORASP1,AP4M1,COPB2,SEC31A,COPA,GGA3,SEC24A,AP2B1,ITPR1,SEC24B,GGA1,SREBF2,AP4E1
60,HSPA9,SEC23A,SORL1,SIGMAR1,AP4B1,EIF2S1,SYK,MIA3,AP1G1,HSPA5,RAB1B,ADAM17,SEC13,CLU,MAPK14,BIN1,ADAM10,SEC16A,AP2B1,ECE1,VPS35,TMED2,MAP2K3,VPS26A,RAB1A,IDE,GGA2,COPE,RTN3,ARF6,COPB1,APBA2,OSBP,TMED9,PREB,VDAC1,PICALM,PLG,COPA,COPG1,SNX4,LRP1,PSEN1,SEC24D,BACE1,ITPR2,AP3B2,SORT1,SEC31A,ABCA7,RTN4,MFN2,COPZ1,AP2A1,COPB2,TMED10,SAR1A,NCSTN,COPG2,APOE,SNX6,VLDLR,SEC24C,PLCG2,VPS29,GORASP1,SEC24A,SAR1B,SEC24B,APBA1,MAPKAPK2,ITPR1,GGA3,AP4S1,SEC23B,APP,AP4E1,SREBF2,GGA1,AP4M1
