source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
SAR1B,SEC24A,0.6,0.0089,-0.1077,190,0.4968099048120593,0.6755043765033533,0
COPA,BACE1,0.2,0.0086,1.1163,182,0.05324304961258043,0.16192357947659744,0
SEC16A,BACE1,0.2,0.0085,0.1959,182,0.5677590791771393,0.7328672541723674,0
GGA3,VPS35,0.3,0.0084,-0.1,190,0.202791696424275,0.39081424969159995,0
PLG,LRP1,0.3,0.0084,0.0133,190,0.7012807279685863,0.83437048458714,0
TMED10,PLCG2,0.2,0.0082,0.4205,181,0.06656357962890658,0.18603731484785452,0
SEC24C,BACE1,0.2,0.0081,0.0995,182,0.06802106989643608,0.1871939843549921,0
TMED9,VPS35,0.2,0.008,-0.0832,190,0.06733036540278456,0.18603731484785452,0
TMED9,SEC13,0.2,0.008,0.0417,190,0.0664231969845875,0.18603731484785452,0
GORASP1,TMED10,0.4,0.0078,-0.0028,52,0.8911923960865908,0.9655753834764953,0
APOE,BACE1,0.3,0.0078,0.1191,182,0.24361737701255373,0.435492234165483,0
EIF2S1,GGA1,0.2,0.0078,-0.0277,190,0.5931903049495053,0.7529795752864569,0
TMED10,ECE1,0.2,0.0078,0.1035,190,0.594451904549527,0.7530758650409428,0
SEC13,TMED10,0.2,0.0077,-0.0334,190,0.5976445091749343,0.7530758650409428,0
TMED9,LRP1,0.2,0.0075,0.6802,190,0.08501536702469428,0.21583237089664084,0
ITPR2,EIF2S1,0.5,0.0074,-0.0698,190,0.500831874813819,0.679629841956425,0
VPS26A,SORL1,0.3,0.0073,-0.1176,190,0.26918701854753707,0.45728560187828515,0
APOE,PSEN1,0.2,0.0071,-0.0011,190,0.6245275468782739,0.7783966526308922,0
SEC13,SAR1A,0.3,0.0069,-0.0402,190,0.752621065006099,0.8761477034250358,0
SEC23A,APP,0.3,0.0067,-0.3177,190,0.7581588915247265,0.879617735866799,0
TMED9,COPG2,0.4,0.0067,0.0271,190,0.44172606002166637,0.6277963047041349,0
SREBF2,TMED10,0.2,0.0065,0.0115,69,0.37685662950394005,0.5661472976790054,0
SYK,MAP2K3,0.3,0.0065,0.0308,154,0.3705458834769093,0.5618313502307609,0
NCSTN,EIF2S1,0.2,0.0065,-0.0374,190,0.6566053126902199,0.8081296156187322,0
APOE,MAPK14,0.2,0.0065,0.1149,181,0.1449591626108461,0.318632280754831,0
AP4M1,AP4E1,0.3,0.0065,-0.1416,45,0.6353673658531132,0.7890482810594619,0
GGA2,GGA3,0.3,0.0064,0.0169,190,0.7712685330630126,0.8858643585097707,0
BACE1,PSEN1,0.2,0.0063,-0.0097,182,0.6733200536021929,0.820862230663077,0
AP2B1,BACE1,0.5,0.0063,-1.1703,182,0.5733000613463576,0.7386337869031723,0
APOE,MFN2,0.3,0.0062,0.0195,190,0.7787393308729598,0.8929544327343272,0
PREB,SEC24D,0.5,0.0061,-0.1535,190,0.5802146923986279,0.7461452492901981,0
TMED10,PICALM,0.2,0.0061,0.135,190,0.67551428707407,0.820862230663077,0
SEC16A,APP,0.3,0.0061,-0.5169,190,0.3518010371673832,0.5439081203846284,0
VLDLR,APP,0.2,0.0061,-0.0683,190,0.6751988856409092,0.820862230663077,0
TMED10,CLU,0.2,0.006,-0.3607,190,0.6813593577900778,0.8233466310494537,0
SEC24A,BACE1,0.2,0.0059,0.4589,182,0.6904558069685441,0.8304783132768503,0
PSEN1,MAP2K3,0.2,0.0059,-0.0238,172,0.6994184664229103,0.83437048458714,0
APBA1,AP2A1,0.3,0.0059,0.0156,190,0.3660151733114131,0.5604273492975198,0
SNX6,SORL1,0.3,0.0058,0.1611,190,0.7905648185873962,0.9013111739879205,0
COPA,RAB1B,0.3,0.0058,0.0035,190,0.7925774131725173,0.9013111739879205,0
TMED9,GGA1,0.2,0.0058,-0.164,190,0.1853670496023965,0.3739956895203777,0
AP2A1,BACE1,0.5,0.0056,-0.6124,182,0.8813227400122005,0.959414628367712,0
ITPR2,SIGMAR1,0.3,0.0055,0.2666,155,0.45209770624507434,0.6360802083775279,0
PLCG2,SYK,0.5,0.0054,-0.009,154,0.8952054666958453,0.9668781178755755,0
PLG,CLU,0.2,0.0054,0.0167,190,0.21566046945456746,0.40274882193620926,0
AP4E1,APP,0.4,0.0054,-0.121,122,0.6201322480016538,0.7743212098459852,0
GGA2,VPS35,0.3,0.0053,0.1198,190,0.8093206957036742,0.9150304612260396,0
PSEN1,EIF2S1,0.2,0.0053,-0.0289,190,0.7152254313293445,0.8425943437578578,0
SEC23B,SEC24D,0.6,0.0052,-0.0618,190,0.9062932529084089,0.9757899186243902,0
APOE,COPB1,0.2,0.0052,0.0042,190,0.7211746395208116,0.8481506871629374,0
SEC24A,APP,0.3,0.0052,-0.0987,190,0.42456104896095764,0.6123647834069997,0
TMED9,SIGMAR1,0.3,0.0052,-0.2525,155,0.4770932725497446,0.6586159169968181,0
EIF2S1,GGA3,0.2,0.0048,0.023,190,0.7398635418290539,0.867165445959777,0
SNX6,BACE1,0.3,0.0048,0.1418,182,0.47085981365482726,0.6531281286179862,0
TMED2,RTN4,0.2,0.0048,0.0765,190,0.273571826664412,0.46214377799013656,0
AP2A1,LRP1,0.3,0.0048,-0.308,190,0.8252739650379604,0.9262454942024742,0
SORT1,SORL1,0.3,0.0047,-0.1493,190,0.47579950628374407,0.6586159169968181,0
APOE,SIGMAR1,0.2,0.0047,-0.1789,155,0.3293139038152951,0.5220460042048918,0
SREBF2,ABCA7,0.4,0.0047,0.0103,34,0.9471346157174659,0.9883101592021,0
TMED10,COPG2,0.5,0.0047,-0.1898,190,0.6683093535816926,0.8181438349896878,0
APOE,SEC24C,0.3,0.0045,0.0033,190,0.49612604933219884,0.6755043765033533,0
PLCG2,EIF2S1,0.3,0.0044,-0.0908,181,0.5087385409990302,0.6825014494632746,0
TMED9,SEC31A,0.2,0.0044,-0.0183,190,0.7636176711548086,0.8844595248392396,0
PSEN1,LRP1,0.2,0.0043,0.0815,190,0.3203486792077463,0.5101849335530775,0
MAPK14,LRP1,0.2,0.0042,-0.0708,181,0.35289327336248727,0.5443734799851822,0
TMED10,BIN1,0.2,0.0041,0.1461,190,0.34704659162100593,0.5401992195367694,0
ARF6,APP,0.3,0.0041,-0.4922,190,0.5340713190165006,0.7039100909642767,0
TMED10,SEC24B,0.3,0.0041,-0.0488,190,0.8502849801020842,0.9399121151601781,0
APBA2,BACE1,0.4,0.004,-0.507,182,0.658403895679415,0.8088962146918528,0
SIGMAR1,APP,0.2,0.0039,-0.1305,155,0.42749350943190423,0.6127406968523961,0
SEC24D,BACE1,0.3,0.0039,-0.3953,182,0.5615764122065038,0.7273413880552574,0
TMED10,APBA1,0.2,0.0039,0.1985,190,0.7903802460255305,0.9013111739879205,0
TMED9,SYK,0.2,0.0038,0.1798,163,0.42366629766153896,0.6123647834069997,0
BACE1,MAPK14,0.2,0.0038,-0.0697,173,0.8026519487824642,0.9097603636941274,0
TMED2,SIGMAR1,0.3,0.0037,0.3672,155,0.878006510523737,0.959414628367712,0
ADAM10,SORL1,0.2,0.0035,0.0481,190,0.4223491949178378,0.6123647834069997,0
TMED10,SORT1,0.2,0.0035,0.0545,190,0.4267656301458609,0.6127406968523961,0
PLG,APP,0.2,0.0034,-0.0698,190,0.4410137534389422,0.6277963047041349,0
TMED10,ADAM17,0.2,0.0034,-0.2367,190,0.4351127351860269,0.6218059263245085,0
TMED9,COPZ1,0.4,0.0033,-0.0568,190,0.7038590214759524,0.83437048458714,0
SAR1A,SEC23B,0.7,0.0032,-0.2081,190,0.9497891848968514,0.9883101592021,0
ADAM17,APP,0.5,0.0032,-0.0616,190,0.7682091548214476,0.8857916966148287,0
MAP2K3,MAPKAPK2,0.6,0.0032,0.0467,130,0.9524528981851198,0.9883101592021,0
TMED10,SYK,0.2,0.0031,0.5173,163,0.514476663890371,0.6846420594904744,0
AP4S1,AP4E1,0.3,0.0031,0.0441,122,0.7035057643040108,0.83437048458714,0
SEC23B,SEC13,0.3,0.003,-0.0361,190,0.6451391178134722,0.7968684255936606,0
PSEN1,HSPA5,0.2,0.003,0.0784,190,0.4874921204196536,0.6681166909337085,0
NCSTN,TMED9,0.2,0.003,-0.0093,190,0.8390698774840784,0.9356241097391345,0
ABCA7,VPS35,0.2,0.0029,-0.0057,114,0.8799640258526845,0.959414628367712,0
TMED2,PLCG2,0.2,0.0028,-0.2959,181,0.5353623934449251,0.7042625749332858,0
APOE,COPB2,0.2,0.0027,-0.0047,190,0.8507920750652614,0.9399121151601781,0
SAR1B,BACE1,0.2,0.0026,0.7567,182,0.5582902310668598,0.724723922592452,0
SEC24D,SEC16A,0.4,0.0026,-0.0043,190,0.9280240647822359,0.9868323903712183,0
HSPA5,BACE1,0.3,0.0026,0.0028,182,0.7007200366152254,0.83437048458714,0
TMED10,SIGMAR1,0.4,0.0025,-0.3879,155,0.9383509208437507,0.9871747067103844,0
SEC24C,APP,0.4,0.0023,-0.0961,190,0.9363663813705685,0.9871747067103844,0
PREB,APP,0.3,0.0023,-0.177,190,0.9169513527292015,0.9816933030387527,0
SYK,BACE1,0.2,0.0022,-0.1075,155,0.6510907825266833,0.8027785992443693,0
VDAC1,BACE1,0.2,0.0022,-0.0847,182,0.6306141888594093,0.7845615948196629,0
SEC23A,TMED2,0.3,0.0021,0.1492,190,0.9235893945208925,0.9851620208222854,0
TMED2,MAPKAPK2,0.3,0.0019,-0.6749,148,0.9399438481574887,0.9871747067103844,0
ARF6,COPA,0.5,0.0018,-0.0188,190,0.9597703248041507,0.9899859500053644,0
VPS35,EIF2S1,0.2,0.0018,0.0334,190,0.6879291290583396,0.8288883376394705,0
RTN4,BACE1,0.5,0.0017,0.0031,182,0.8813206969761985,0.959414628367712,0
HSPA9,TMED2,0.3,0.0016,-0.0695,190,0.9426944510301201,0.9871747067103844,0
APBA1,LRP1,0.2,0.0015,-0.104,190,0.9165901299635545,0.9816933030387527,0
ITPR2,HSPA5,0.3,0.0015,0.0668,190,0.8251060430472079,0.9262454942024742,0
