source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
COPA,COPB1,0.6,0.452,0.6957,676,9.435356913740847e-125,1.6228813891634258e-122,1
TMED10,TMED9,0.6,0.4273,0.7507,676,1.1259212611890362e-105,1.2910563794967614e-103,1
COPA,COPB2,0.6,0.4238,0.6569,676,3.163469504929492e-103,2.720583774239363e-101,1
COPA,COPG1,0.6,0.42,0.7921,676,1.1732988921672801e-100,8.072296378110888e-99,1
TMED10,TMED2,0.6,0.4023,0.5801,676,1.791274669997538e-89,1.0269974774652553e-87,1
AP2B1,AP2A1,0.5,0.3774,0.5437,676,1.39075147892141e-125,4.78418508748965e-123,1
COPA,COPE,0.6,0.3557,0.7055,676,2.2588748209056363e-65,7.064117621741263e-64,1
COPA,COPZ1,0.6,0.3261,0.6051,676,3.3496351892978973e-53,9.218196040947812e-52,1
VPS29,VPS26A,0.5,0.325,0.761,676,1.9898470206371313e-82,9.778676787131045e-81,1
VPS29,VPS35,0.5,0.3107,0.6277,676,1.7533843482030306e-73,7.539552697273032e-72,1
TMED9,TMED2,0.5,0.2982,0.2264,676,2.325528424138481e-66,7.999817779036375e-65,1
EIF2S1,HSPA5,0.6,0.2871,0.9095,676,5.7609025533798445e-40,1.1009724879792592e-38,1
PSEN1,NCSTN,0.8,0.27,0.3594,676,1.7927097306657114e-19,1.4683146365452495e-18,1
COPA,COPG2,0.6,0.2688,0.5234,676,1.099470322201213e-34,1.7591525155219407e-33,1
SEC24C,SEC23A,0.5,0.2586,0.4131,676,1.599604122929213e-47,3.4391488642978082e-46,1
SEC31A,SEC13,0.4,0.2458,0.5637,676,2.029371506404843e-71,7.756708868925178e-70,1
LRP1,APP,0.7,0.2353,2.2884,676,2.55924794815769e-19,2.0008665776505576e-18,1
VPS26A,VPS35,0.5,0.2281,0.1864,676,4.7497234504807965e-36,8.599499299817864e-35,1
SYK,PLCG2,0.5,0.2132,0.4888,664,1.0606125699819424e-30,1.5525562726544177e-29,1
RTN4,BACE1,0.5,0.1854,-0.3355,676,1.801189463998555e-23,1.7211365989319528e-22,1
TMED10,SEC24C,0.5,0.1824,0.1034,676,1.0729347558798222e-22,9.975393406017805e-22,1
SEC23A,SEC24B,0.6,0.1821,0.2529,676,7.127736531916658e-16,4.301651521016369e-15,1
COPA,TMED10,0.4,0.1801,0.4398,676,4.83579264080612e-35,8.11469594359661e-34,1
SAR1B,SEC23B,0.7,0.1777,0.2101,676,2.1040773317982018e-11,8.773364874407047e-11,1
APOE,APP,0.4,0.1717,0.4024,676,1.0873380348675387e-31,1.7002012908837877e-30,1
SAR1B,SEC24B,0.6,0.1702,0.1184,676,5.547097971306679e-14,2.891214700196209e-13,1
TMED2,COPG2,0.6,0.1683,0.1044,676,1.0841007645590996e-13,5.524898711234522e-13,1
CLU,APP,0.4,0.1632,0.2123,676,1.7030798422076643e-28,2.2533056373824478e-27,1
TMED2,SEC24C,0.5,0.1623,0.0777,676,4.710477698067017e-18,3.3410398518248535e-17,1
CLU,APOE,0.3,0.1597,1.0311,676,1.0428233879447778e-50,2.6572684848370633e-49,1
SAR1A,SEC24A,0.6,0.1578,0.2995,676,3.673234837724817e-12,1.6410295898406974e-11,1
BIN1,PICALM,0.3,0.1552,0.2221,676,1.5041444047410602e-47,3.4391488642978082e-46,1
COPA,TMED2,0.4,0.1551,0.1396,676,1.0950922248440968e-25,1.1591130010657515e-24,1
MAPKAPK2,MAPK14,0.3,0.148,0.3861,667,3.149836258834946e-42,6.373786311995419e-41,1
HSPA5,TMED10,0.4,0.1392,0.199,676,1.1039954208787338e-20,9.377146290920604e-20,1
EIF2S1,BACE1,0.7,0.1365,0.0568,676,3.242048481684274e-07,8.851306965868176e-07,1
MFN2,HSPA9,0.4,0.1336,0.5823,676,4.460814972559498e-19,3.4100452234677052e-18,1
TMED10,COPG2,0.5,0.1315,-0.0423,676,3.769341800454374e-12,1.6712824824150383e-11,1
MFN2,VDAC1,0.6,0.1313,0.3557,676,8.937354804812135e-09,2.8868075613665485e-08,1
LRP1,SORL1,0.5,0.1306,0.3324,676,5.236473195212162e-12,2.265845005223879e-11,1
SAR1A,TMED10,0.4,0.1286,0.2888,676,9.939241596569649e-18,6.907270927717089e-17,1
AP1G1,BACE1,0.5,0.1285,0.5024,676,1.1550540277104133e-11,4.8455925064924656e-11,1
SAR1A,TMED2,0.4,0.1262,0.2138,676,4.2532845752944515e-17,2.841028920196682e-16,1
TMED2,SEC23A,0.4,0.1258,0.084,676,5.647476673546346e-17,3.631274720934473e-16,1
RTN4,RTN3,0.3,0.1242,0.3749,676,2.2087523554628052e-29,3.10126861338451e-28,1
SEC16A,SEC24D,0.6,0.1223,0.2083,676,9.083982277383481e-08,2.659480768868015e-07,1
COPB2,TMED2,0.3,0.1218,-0.2744,676,3.1328443291468766e-28,3.8489230329518774e-27,1
PICALM,BACE1,0.5,0.1191,-0.1246,676,3.5075327839712186e-10,1.2904719547444913e-09,1
PREB,SEC16A,0.4,0.1183,0.2018,676,4.0537142987650826e-15,2.267443445162908e-14,1
TMED10,SEC23A,0.4,0.1182,-0.0279,676,4.27203553372091e-15,2.3326670215872904e-14,1
TMED9,SEC24C,0.4,0.118,-0.0295,676,4.805783468636914e-15,2.563084516606354e-14,1
SAR1A,SEC24C,0.6,0.1176,0.0003,676,2.778679108367011e-07,7.708593655469771e-07,1
BIN1,AP2A1,0.3,0.1168,0.0643,676,6.617069624191961e-26,7.3428127442646275e-25,1
TMED9,BACE1,0.6,0.1166,0.0409,676,3.5727206253301786e-07,9.715540672834637e-07,1
SORL1,VPS35,0.5,0.1163,-0.0741,676,9.372152935878497e-10,3.340953999940107e-09,1
SEC24D,SAR1A,0.6,0.1139,0.1001,676,6.625179024090527e-07,1.7735887815464135e-06,1
SAR1A,SEC23A,0.7,0.1116,0.0432,676,3.110710885613753e-05,6.730091475793277e-05,1
COPB1,TMED2,0.3,0.1114,0.3087,676,1.6110930715080238e-23,1.5611718777429866e-22,1
ITPR2,EIF2S1,0.5,0.1099,-0.01,676,7.696676007781927e-09,2.509627058461595e-08,1
PREB,SEC23B,0.4,0.1092,0.2033,676,5.012547097269336e-13,2.4116310509939186e-12,1
ITPR2,TMED10,0.3,0.1082,0.1016,676,3.533807990434997e-22,3.1990261808148395e-21,1
VPS29,APP,0.6,0.1073,0.605,676,2.8871563003092877e-06,7.145192570549604e-06,1
LRP1,CLU,0.5,0.1069,0.3438,676,1.9674652250803343e-08,6.09736970655527e-08,1
VPS35,BACE1,0.4,0.1052,-0.0436,676,3.789535861289913e-12,1.6712824824150383e-11,1
OSBP,SEC24D,0.4,0.1005,0.5297,676,3.436746866803787e-11,1.3827379206789506e-10,1
VPS26A,APP,0.6,0.1005,-0.3693,676,1.1886401183495039e-05,2.7259480047481954e-05,1
SYK,MAPK14,0.4,0.1004,0.0609,666,5.087741560923953e-11,2.0002092536661026e-10,1
SEC16A,TMED10,0.4,0.0999,-0.0117,676,4.429071217956577e-11,1.7613878600890895e-10,1
MFN2,TMED10,0.5,0.0977,-0.0059,676,3.0173413140238215e-07,8.303723296193557e-07,1
MIA3,SEC16A,0.3,0.0975,0.2456,676,4.1974178404141555e-18,3.0398141833736196e-17,1
VPS35,APP,0.7,0.0958,-0.1209,676,0.0003576326296990613,0.0006815824078475185,1
GGA2,VPS35,0.3,0.0946,-0.0876,676,4.687114771822859e-17,3.0711761552515494e-16,1
GORASP1,TMED2,0.4,0.0944,0.0371,533,3.565619287395002e-08,1.075941258652527e-07,1
TMED10,OSBP,0.6,0.093,0.0374,676,5.220521475761207e-05,0.0001095036211988936,1
SEC23B,SEC24D,0.6,0.0904,0.0797,676,8.332501323449363e-05,0.00016960831096251956,1
PICALM,LRP1,0.3,0.0892,-0.2141,676,2.95727181152287e-15,1.695502505273112e-14,1
SEC24A,SEC23A,0.4,0.0888,0.0445,676,5.47975851279773e-09,1.8212917182632068e-08,1
APOE,TMED10,0.4,0.0888,0.0149,676,5.474326651630652e-09,1.8212917182632068e-08,1
GGA3,VPS35,0.3,0.0887,0.1337,676,4.250066897783116e-15,2.3326670215872904e-14,1
SEC23B,TMED10,0.3,0.0886,0.0625,676,4.569592777624124e-15,2.4561561179729668e-14,1
TMED2,OSBP,0.6,0.0876,0.0413,676,0.00014033420268890786,0.0002814866806121534,1
SAR1B,SEC23A,0.7,0.0852,-0.0053,676,0.0015156879542540928,0.002701537079085015,1
TMED2,SAR1B,0.4,0.0851,0.1674,676,2.3760896051053396e-08,7.265553992499882e-08,1
TMED10,LRP1,0.3,0.0848,0.1993,676,7.076379810326501e-14,3.660563390604987e-13,1
PREB,SAR1A,0.6,0.0847,0.0626,676,0.00023121014554666844,0.00044809177503128987,1
MAPKAPK2,EIF2S1,0.3,0.0845,0.0711,671,1.0502624905951252e-13,5.392392489025718e-13,1
SAR1A,SEC24B,0.6,0.0839,-0.0577,676,0.0002643266114403915,0.0005079796331591881,1
SAR1A,SEC13,0.3,0.0834,0.1297,676,1.7787748994200727e-13,8.804295905043237e-13,1
EIF2S1,TMED10,0.3,0.0819,-0.1136,676,5.199434245356264e-13,2.4670419040035237e-12,1
RAB1A,ARF6,0.3,0.0814,0.3704,676,7.333833246172264e-13,3.432433519296951e-12,1
TMED9,COPG2,0.4,0.0814,-0.0035,676,9.344758328839651e-08,2.7242346314583384e-07,1
PICALM,APP,0.7,0.0801,0.3064,676,0.002871039931334053,0.004889295724648091,1
SEC23B,SEC24B,0.6,0.08,0.0145,676,0.0005107794125556569,0.0009601536498313988,1
RTN4,APP,0.4,0.079,-0.6842,676,2.2756237874659205e-07,6.364346202343713e-07,1
TMED10,COPB2,0.5,0.078,0.0037,676,4.2710599996543995e-48,1.0494604570579383e-46,1
GORASP1,TMED10,0.4,0.0779,0.0652,533,5.991155046692135e-06,1.4213498869393755e-05,1
TMED2,SEC24B,0.3,0.0774,0.0413,676,9.820259792181511e-12,4.170579467296839e-11,1
TMED10,COPB1,0.6,0.0769,0.0623,676,2.3101996628537593e-31,3.53203859565197e-30,1
RAB1A,COPA,0.5,0.0762,-0.1976,676,6.986256343533419e-05,0.00014305191560568428,1
MIA3,TMED2,0.3,0.0742,0.0453,676,6.883334683658205e-11,2.675556080427596e-10,1
SEC23B,TMED2,0.3,0.074,-0.0098,676,7.698464081663686e-11,2.9425240489914534e-10,1
APBA1,AP2A1,0.3,0.0739,0.0071,676,8.307239914750548e-11,3.1576690946676114e-10,1
TMED10,SEC24B,0.3,0.0736,0.0248,676,1.0043941175083225e-10,3.796830510141351e-10,1
GORASP1,COPA,0.5,0.0736,0.0257,533,0.0006516393538991863,0.0012116969607638924,1
APOE,TMED2,0.4,0.0734,0.0167,676,1.556257489484749e-06,3.995168480468311e-06,1
SNX4,SNX6,0.3,0.0733,0.2097,676,1.179227045911592e-10,4.409283736886822e-10,1
TMED10,PSEN1,0.7,0.0731,-0.1275,676,0.00656032393638104,0.010472164427448158,1
AP4E1,AP4B1,0.4,0.0725,0.167,675,2.157326841245247e-06,5.456767892561507e-06,1
HSPA9,EIF2S1,0.3,0.0721,0.0406,676,2.457773794295404e-10,9.140261462028312e-10,1
ECE1,APP,0.4,0.0719,0.0588,676,2.587592571140666e-06,6.473686141617376e-06,1
APP,BACE1,0.4,0.0717,0.0035,676,2.7303441388330406e-06,6.781504575874122e-06,1
ADAM17,APP,0.5,0.071,-0.0371,676,0.00021398709716460176,0.00041943909643659837,1
MIA3,SAR1B,0.4,0.0709,0.1022,676,3.5422906882047893e-06,8.703914262446054e-06,1
SEC23B,SEC31A,0.3,0.0705,0.0677,676,6.337553347146873e-10,2.3192748419346006e-09,1
SNX4,SORL1,0.3,0.0704,-0.3146,676,6.643037874031195e-10,2.4054789775439273e-09,1
MAP2K3,EIF2S1,0.3,0.0701,0.0509,665,1.0513794592729422e-09,3.6718226801004274e-09,1
MAPK14,LRP1,0.2,0.07,0.1035,672,8.90492482336101e-21,7.755175036040981e-20,1
MAPK14,TMED10,0.2,0.0677,0.1033,672,1.8674720845317795e-19,1.4939776676254236e-18,1
SEC23A,SEC24D,0.6,0.0676,0.238,676,0.0033703972557487414,0.00558755014928948,1
SEC23B,SAR1A,0.4,0.0669,0.0551,676,1.241059527553094e-05,2.8087136676201604e-05,1
SORL1,PICALM,0.3,0.0667,0.1477,676,5.102059057992473e-09,1.720694427401383e-08,1
VDAC1,TMED10,0.4,0.0667,0.096,676,1.2971641221355193e-05,2.9164997255857426e-05,1
HSPA5,TMED2,0.3,0.0661,-0.0746,676,6.928022019947946e-09,2.2697519760591364e-08,1
SEC13,TMED10,0.2,0.0657,0.139,676,1.7197763894062584e-18,1.2860936477298975e-17,1
TMED10,PREB,0.3,0.0652,0.1169,676,1.1508258166680309e-08,3.665593341979654e-08,1
TMED9,COPB2,0.4,0.0652,0.2034,676,2.856786135938379e-53,8.545516789241759e-52,1
APOE,TMED9,0.3,0.0649,0.0056,676,1.3426728319281067e-08,4.25695349477667e-08,1
ITPR2,ITPR1,0.3,0.0647,0.0623,676,1.4538149875857613e-08,4.567236125383579e-08,1
TMED2,MAPK14,0.3,0.0646,-0.0156,672,1.6978116560227292e-08,5.309520087925626e-08,1
TMED10,SAR1B,0.4,0.0642,-0.1151,676,2.7757162720528263e-05,6.081824188446957e-05,1
RAB1B,TMED2,0.4,0.0639,0.1829,676,3.0211847287747754e-05,6.577769282902042e-05,1
MAPK14,BACE1,0.4,0.0636,0.0726,672,3.470503275155967e-05,7.461582041585328e-05,1
TMED2,GGA2,0.3,0.0626,0.1516,676,4.3325525132048e-08,1.3016576982903504e-07,1
TMED10,GGA2,0.3,0.0623,0.2295,676,4.986007216981389e-08,1.4722630752288392e-07,1
TMED9,COPA,0.5,0.0616,0.2106,676,6.336959529927072e-29,8.71965631317965e-28,1
TMED9,EIF2S1,0.5,0.0611,0.141,676,2.255189064285874e-28,2.9274907098654362e-27,1
TMED10,COPZ1,0.5,0.061,0.1262,676,2.4748130612528026e-28,3.153095159522089e-27,1
CLU,BACE1,0.2,0.0607,0.0045,676,7.39173950149567e-16,4.384066187093983e-15,1
TMED10,COPE,0.5,0.0605,0.0889,676,8.519640434896886e-28,1.0106056240015617e-26,1
MAP2K3,BACE1,0.3,0.0604,0.1166,665,1.6806670345637865e-07,4.7389299990978897e-07,1
GGA1,GGA3,0.3,0.0603,0.2164,676,1.384532032631706e-07,3.9689918268775567e-07,1
COPA,APP,0.3,0.06,0.9149,676,1.5540726282065386e-07,4.4181899512648704e-07,1
TMED2,COPZ1,0.6,0.0591,0.0105,676,1.9534713244058966e-18,1.445148678700276e-17,1
SEC24D,SEC13,0.4,0.0578,0.0054,676,0.00016371487990946953,0.00032648068805134797,1
TMED2,NCSTN,0.4,0.0574,0.1037,676,0.00018034378550470673,0.00035756923466062895,1
SAR1B,SEC13,0.3,0.057,-0.055,676,6.387749661180498e-07,1.7234399085851696e-06,1
TMED2,COPE,0.6,0.0568,-0.0221,676,4.1450220806259723e-17,2.8235397935353156e-16,1
MAPK14,EIF2S1,0.3,0.0566,-0.019,672,8.519313281124644e-07,2.245704037323278e-06,1
TMED9,COPB1,0.5,0.0564,-0.0057,676,3.67343479494231e-24,3.7721240879407605e-23,1
VDAC1,HSPA9,0.3,0.0555,0.1093,676,1.2675705603610292e-06,3.303365702759046e-06,1
SNX6,APP,0.5,0.0551,-0.418,676,0.004124377248285522,0.006772247128449735,1
GGA1,BACE1,0.7,0.055,-0.1552,676,0.04100666594118531,0.05722634111061966,0
PREB,TMED2,0.3,0.0548,0.1028,676,1.7773313011497318e-06,4.528903463670428e-06,1
BIN1,BACE1,0.5,0.0547,0.0412,676,0.004401774757905206,0.0071763531598075395,1
GGA1,APP,0.5,0.0544,-0.1822,676,0.004658142963060831,0.007576364913914544,1
TMED9,HSPA5,0.4,0.0543,0.4227,676,2.0091174478874792e-35,3.544289241401502e-34,1
TMED2,SORL1,0.3,0.054,0.0696,676,2.480129543086795e-06,6.227478560743485e-06,1
SEC23B,SEC24C,0.6,0.0536,0.1361,676,2.4983962510651575e-15,1.4566920514684987e-14,1
BACE1,LRP1,0.2,0.0531,0.0465,676,2.3352774405241847e-12,1.0640204497222775e-11,1
EIF2S1,APP,0.3,0.0529,0.5655,676,3.978961917616298e-06,9.605353681824608e-06,1
TMED9,ITPR1,0.3,0.0528,0.0373,676,4.161963222686393e-06,1.001199544478405e-05,1
TMED9,SAR1B,0.3,0.0518,0.0885,676,6.447378561876034e-06,1.5243286771720658e-05,1
TMED9,LRP1,0.2,0.0515,-0.1236,676,1.0385484421330188e-11,4.383566430598264e-11,1
SEC16A,TMED2,0.4,0.0514,-0.1585,676,0.0008204907614545897,0.0015093519889859833,1
SEC24A,TMED2,0.2,0.0504,0.0161,676,2.8833121956480743e-11,1.180784994408259e-10,1
SAR1A,SEC31A,0.3,0.0502,0.0233,676,1.221506093493933e-05,2.7827688487543903e-05,1
RAB1B,COPA,0.5,0.0496,-0.0227,676,0.00979889393945334,0.015321906887145222,1
MIA3,SAR1A,0.4,0.0494,0.002,676,0.001307829512491221,0.0023554625774710996,1
TMED2,BACE1,0.6,0.0491,-0.188,676,0.033386956558663916,0.04755740395933908,1
TMED10,SORL1,0.3,0.0487,0.0074,676,2.2530883515851825e-05,4.9683486727263e-05,1
ADAM10,APP,0.8,0.0477,0.1112,676,0.12160646323042354,0.15267380785133466,0
TMED10,COPG1,0.5,0.0473,0.0632,676,4.4530463888225393e-17,2.945861457221065e-16,1
SNX4,BACE1,0.3,0.0472,0.1186,676,4.052803550099329e-05,8.686382686817252e-05,1
AP2B1,PICALM,0.3,0.0471,0.0469,676,4.092874784074813e-05,8.745024383364818e-05,1
TMED9,OSBP,0.4,0.047,0.0133,676,0.0022295410711863617,0.003883352549306878,1
AP3B2,LRP1,0.2,0.0465,-0.2786,676,9.639523359852173e-10,3.4185526142156158e-09,1
SEC24D,SEC31A,0.4,0.0465,0.0355,676,0.0024912328177491244,0.004317300198013596,1
TMED2,ITPR1,0.4,0.0462,-0.1916,676,0.0026204049925551173,0.004473544999697074,1
APOE,BACE1,0.3,0.0461,0.0131,676,6.06749579363777e-05,0.00012573605741032486,1
GGA3,BACE1,0.7,0.046,-0.0484,676,0.08800487396459436,0.11497692505734199,0
TMED9,MAPKAPK2,0.4,0.046,0.399,671,6.990832659075435e-25,7.287413438551362e-24,1
HSPA9,TMED10,0.4,0.0458,-0.0308,676,0.002887022071033141,0.004892293558795076,1
SYK,EIF2S1,0.2,0.0457,0.0111,670,2.2189258552220287e-09,7.633104941963779e-09,1
TMED9,COPZ1,0.4,0.0448,0.0446,676,7.923880316697806e-24,7.900912547663899e-23,1
RTN3,BACE1,0.6,0.0446,0.0077,676,0.05350292246810129,0.07347307516577582,0
MFN2,TMED2,0.3,0.0442,-0.0105,676,0.00012077708834088341,0.0002436792867405507,1
SEC16A,SEC23A,0.5,0.0436,0.1121,676,1.3446706695089456e-14,7.116410927862727e-14,1
PSEN1,APP,0.7,0.0434,0.0058,676,0.10715818163494517,0.13602366967683077,0
LRP1,VPS35,0.3,0.043,-0.1356,676,0.0001827828621484348,0.00036032839300321817,1
MIA3,SEC24D,0.5,0.0427,-0.0237,676,0.02656901984406858,0.03816176545452857,1
TMED9,COPE,0.4,0.0427,0.0746,676,1.3173260492088862e-21,1.1619491305842483e-20,1
APOE,COPA,0.3,0.0426,0.0128,676,0.00021519490023056567,0.0004206082140870147,1
MFN2,OSBP,0.3,0.0424,-0.1124,676,0.00022580162719834117,0.00043884610031768006,1
TMED10,BACE1,0.8,0.0422,0.2409,676,4.2567502377477355e-06,1.0204335064705373e-05,1
TMED2,COPG1,0.6,0.0422,-0.044,676,6.997830164065284e-10,2.5206843732339874e-09,1
TMED2,EIF2S1,0.5,0.0418,0.0105,676,1.5529771730276156e-13,7.798892664547442e-13,1
TMED2,MAP2K3,0.4,0.0418,-0.0308,665,0.006998092670210227,0.011145110548853324,1
ECE1,BACE1,0.2,0.0416,0.0172,676,4.9298824817929385e-08,1.461965149773078e-07,1
APOE,COPB2,0.2,0.0416,0.0079,676,4.842021976224908e-08,1.448396138975103e-07,1
TMED9,COPG1,0.5,0.0412,-0.0317,676,3.500151111141918e-13,1.7200742603325998e-12,1
APBA1,BACE1,0.5,0.0412,0.1602,676,3.770516847329633e-13,1.8397982914629695e-12,1
SEC16A,SAR1A,0.6,0.0408,-0.0436,676,0.07747673734969564,0.10350290348852544,0
PREB,SAR1B,0.6,0.0406,0.2184,676,3.0759719528928982e-09,1.0528700017862257e-08,1
ITPR2,APP,0.2,0.0401,0.5083,676,1.4297818240218286e-07,4.081700808825801e-07,1
GORASP1,RAB1A,0.3,0.04,-0.0618,533,0.00202648368886061,0.0035476355672674296,1
APOE,LRP1,0.6,0.04,-0.007,676,0.08351063677959221,0.11027892150548838,0
SNX6,VPS35,0.4,0.0397,0.0059,676,0.009896094449839342,0.015403875523731828,1
PLCG2,MAPK14,0.5,0.0395,0.0535,669,4.595933727145488e-12,2.0140142702395518e-11,1
SEC23B,SEC24A,0.6,0.0393,0.0898,676,9.936153729177878e-09,3.194426993305785e-08,1
EIF2S1,LRP1,0.2,0.0387,-0.0319,676,4.0167687115115034e-07,1.0880066431180765e-06,1
SORT1,APP,0.6,0.0387,-0.1494,676,0.09410565031937836,0.12170054026265473,0
PREB,SEC24D,0.5,0.0383,-0.1291,676,0.046774570267470145,0.06501192796771608,0
SORL1,GGA2,0.3,0.0379,0.0867,676,0.0009904244633496323,0.001807458967598268,1
AP1G1,APP,0.5,0.0378,-0.2273,676,0.04961433503511639,0.0685434990043375,0
SEC13,TMED2,0.2,0.0376,-0.0003,676,8.489357800698435e-07,2.245704037323278e-06,1
GGA2,APP,0.5,0.0375,-0.2871,676,0.05099283855482583,0.07030675937018072,0
SEC16A,SEC23B,0.5,0.0374,0.2892,676,5.063509214203298e-11,2.0002092536661026e-10,1
AP4S1,AP4E1,0.3,0.0373,0.0853,675,0.0012209059003557851,0.00221048226169679,1
PSEN1,TMED9,0.4,0.0372,0.0245,676,0.015510905922929587,0.023557402373014475,1
MAPK14,APP,0.4,0.0371,-0.4355,672,0.016178300878702978,0.02446301319680802,1
TMED9,MAPK14,0.4,0.0369,0.166,672,3.470170208541504e-16,2.1508802734023014e-15,1
RTN3,TMED10,0.2,0.0368,0.0502,676,1.5033414932313217e-06,3.873778829000559e-06,1
TMED10,MAPKAPK2,0.3,0.0365,0.2008,671,5.937096867617708e-28,7.166180078808741e-27,1
SORT1,SORL1,0.3,0.0362,0.1268,676,0.001681844229741926,0.0029822392527382603,1
APBA1,SORL1,0.2,0.0362,-0.1359,676,2.224079046825239e-06,5.605005070387416e-06,1
VPS26A,BACE1,0.3,0.036,0.2993,676,2.501042321374311e-27,2.916469690009366e-26,1
ADAM10,PSEN1,0.2,0.0354,0.092,676,3.7407824582049243e-06,9.06217722269362e-06,1
EIF2S1,ITPR1,0.2,0.0354,0.9261,676,3.692098395407759e-06,9.007672680994817e-06,1
MAPK14,MAP2K3,0.3,0.0352,0.0515,661,0.002528169671723306,0.0043593502108913145,1
VPS29,BACE1,0.3,0.035,0.0874,676,7.105616310828385e-26,7.759784161666554e-25,1
GGA3,GGA2,0.3,0.0348,-0.1359,676,0.002552869091054091,0.004369089389664713,1
BACE1,SORL1,0.2,0.0345,-0.1742,676,6.66081625094456e-06,1.5640414951023404e-05,1
SEC31A,TMED10,0.2,0.0342,-0.0297,676,8.013522819073964e-06,1.8563312119605682e-05,1
ARF6,RAB1B,0.3,0.034,0.1684,676,0.0031657192501827794,0.005299306190086988,1
APOE,MAPK14,0.2,0.0334,0.0134,672,1.3624427041161176e-05,3.053291792937749e-05,1
SORT1,BACE1,0.5,0.0332,0.1202,676,0.08465283175514907,0.11157308093398957,0
EIF2S1,GGA1,0.2,0.0326,0.177,676,2.1125147499513365e-05,4.688419832150063e-05,1
BIN1,LRP1,0.3,0.0322,-0.1709,676,7.524195899897741e-22,6.722917894973566e-21,1
TMED2,ITPR2,0.4,0.0317,0.3197,676,2.953294378923799e-12,1.336754297828667e-11,1
APOE,VLDLR,0.3,0.0315,-0.023,676,0.006343349805378603,0.0102206666653407,1
VPS35,GGA1,0.3,0.0314,0.0851,676,0.0064214960847917635,0.010298343371414297,1
TMED2,VPS35,0.2,0.0314,-0.0716,676,4.157677705273278e-05,8.855982232904071e-05,1
MAPK14,SORL1,0.2,0.0311,0.0835,672,5.099620673089372e-05,0.00010762389641366527,1
HSPA5,MFN2,0.2,0.0308,0.0836,676,5.9258923759344463e-05,0.00012317262702848638,1
SORL1,PSEN1,0.2,0.0307,0.1408,676,6.147456482213611e-05,0.0001266302413102684,1
SNX6,BACE1,0.3,0.0306,0.045,676,0.007923195467659124,0.012531398808619488,1
SAR1B,SEC24C,0.6,0.0302,0.0332,676,1.1429677315940132e-05,2.629972573032378e-05,1
SAR1B,SEC16A,0.4,0.0302,-0.0087,676,0.04948208768235334,0.06849834270716115,0
TMED2,PSEN1,0.5,0.0296,0.2271,676,2.253697605846627e-07,6.328750827846854e-07,1
SEC24C,APP,0.4,0.0294,-0.1418,676,0.055802882616180965,0.07617536357129466,0
TMED9,RAB1B,0.3,0.0293,0.0013,676,0.011103382504228154,0.01716657789417746,1
TMED10,MIA3,0.3,0.0287,0.0135,676,1.793581597467371e-17,1.2339841390575512e-16,1
SIGMAR1,VDAC1,0.3,0.0284,0.1083,656,1.3480084314322906e-16,8.508530282801981e-16,1
TMED2,MAPKAPK2,0.3,0.0283,0.002,671,7.835202401627772e-17,4.991314122518432e-16,1
TMED2,APP,0.5,0.0279,-0.2267,676,0.14661440052600738,0.18109642291183678,0
ITPR1,HSPA5,0.3,0.0275,0.0479,676,4.036531213242791e-16,2.4795834595634283e-15,1
HSPA5,BACE1,0.3,0.0274,-0.068,676,0.017702161530658966,0.026533958895628252,1
AP3B2,BACE1,0.3,0.0273,-0.0515,676,0.01803105320703079,0.026968183927037356,1
SEC24D,TMED10,0.4,0.0273,-0.0186,676,0.07655967439588479,0.1026765223866837,0
SEC23A,SEC13,0.3,0.0271,0.1049,676,1.0967554705057341e-15,6.449297125708932e-15,1
RAB1A,TMED2,0.4,0.027,-0.2541,676,0.07910553122258106,0.10506680594813855,0
VPS35,TMED10,0.2,0.0269,-0.2054,676,0.0004636498515754656,0.0008763491700107701,1
