source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
TMED2,LRP1,0.3,0.0038,-0.068,400,0.4034550773360345,0.5625551358129043,0
RAB1B,APP,0.3,0.0037,-0.1939,312,0.4667817020408949,0.6164027082612968,0
SEC31A,APP,0.3,0.0037,0.2302,312,0.8280415560798928,0.8832443264852191,0
TMED9,COPG2,0.4,0.0036,-0.073,400,0.8589062854046982,0.9075068415536137,0
APOE,TMED2,0.4,0.0035,0.0387,400,0.5562512635973611,0.6932986763677255,0
SREBF2,LRP1,0.4,0.0035,0.0239,256,0.6384599970557379,0.755798756471772,0
TMED9,COPZ1,0.4,0.0035,-0.1214,400,0.5649795391651001,0.6978562350908238,0
NCSTN,LRP1,0.2,0.0034,-0.0455,384,0.2739489520564802,0.4264182783141592,0
ITPR1,HSPA5,0.3,0.0034,-0.0408,400,0.44975227504464144,0.6008341072441035,0
SREBF2,TMED2,0.2,0.0034,0.0617,256,0.36285480350307264,0.5311576698087531,0
TMED9,SYK,0.2,0.0031,0.3399,344,0.3439887370695441,0.5079825794928088,0
ITPR2,EIF2S1,0.5,0.0031,0.0404,400,0.6837883663045227,0.7883386902735942,0
SEC24B,BACE1,0.2,0.0031,-0.1432,400,0.2951319326293483,0.45122393255331467,0
APOE,EIF2S1,0.3,0.003,-0.0229,400,0.5081093773882117,0.6497755606748878,0
OSBP,APP,0.2,0.003,-0.2157,312,0.7950845586317319,0.8655350891434043,0
RTN4,BACE1,0.5,0.003,-0.0,328,0.7201193651092043,0.8135338640314163,0
TMED2,RTN4,0.2,0.003,-0.4923,328,0.3689842910896224,0.5367044234030871,0
ADAM17,BACE1,0.3,0.003,0.0911,368,0.5219378660558813,0.6588867006356814,0
VPS26A,SORL1,0.3,0.0029,0.1289,400,0.8489144023807581,0.9000021833073852,0
ADAM10,NCSTN,0.2,0.0028,0.0725,384,0.36430920232944486,0.5321544186892952,0
SREBF2,TMED10,0.2,0.0028,0.0271,256,0.4558066930424349,0.6065667404510545,0
PREB,SEC23B,0.4,0.0028,0.025,400,0.6462777145978582,0.7574771169392273,0
PSEN1,SORL1,0.2,0.0027,-0.0326,400,0.786027965695706,0.8614222850734278,0
APOE,MAP2K3,0.2,0.0027,0.0535,352,0.8011107558531236,0.8679751181526757,0
TMED9,MAPK14,0.4,0.0026,-0.049,368,0.6822354430863883,0.7883386902735942,0
TMED10,ADAM17,0.2,0.0025,-0.1875,368,0.4224767635132749,0.577860861425712,0
SEC23B,SEC24B,0.6,0.0024,0.0162,400,0.7862982485844661,0.8614222850734278,0
APOE,TMED9,0.3,0.0024,-0.0246,400,0.6017489530218029,0.7263215432964919,0
SEC16A,BACE1,0.2,0.0023,-0.2673,400,0.45079868258876776,0.601064910118357,0
VLDLR,SORL1,0.2,0.0023,-0.0153,368,0.4718983152795354,0.6219655956174719,0
GGA3,SORL1,0.3,0.0022,0.0121,400,0.8819880662728805,0.9180148102810013,0
TMED2,OSBP,0.6,0.0021,-0.0039,400,0.9442355918860632,0.9652809616903589,0
APOE,VPS35,0.2,0.0021,0.0135,400,0.48346661740551855,0.6271783460982912,0
ADAM10,PSEN1,0.2,0.002,0.0233,400,0.8389174238694116,0.8920791153356339,0
AP2B1,BACE1,0.5,0.002,0.0727,400,0.7909948824886421,0.863816633574898,0
CLU,VPS35,0.2,0.0019,-0.0054,400,0.5240989720403141,0.660403100299883,0
TMED2,RTN3,0.2,0.0019,0.0676,288,0.599218700196651,0.7245386041042108,0
VPS35,EIF2S1,0.2,0.0018,-0.0487,400,0.5421991849577434,0.6794773028250045,0
AP4S1,APP,0.4,0.0017,0.0581,264,0.8149949225717787,0.8788659980084386,0
HSPA5,APP,0.2,0.0017,0.0261,312,0.8798962395785236,0.9180148102810013,0
SEC24C,BACE1,0.2,0.0017,-0.3945,400,0.5613911030005044,0.6959226646204452,0
GGA1,SORT1,0.3,0.0017,-0.1252,400,0.9125280046499246,0.9412582716628907,0
TMED10,PLCG2,0.2,0.0016,-0.0131,344,0.6294455926769976,0.7505347794831445,0
AP2B1,PICALM,0.3,0.0016,0.0613,400,0.7251366998230114,0.816520539244242,0
TMED2,GGA1,0.3,0.0016,-0.0424,400,0.7292128202141408,0.8184313544980896,0
ABCA7,CLU,0.2,0.0016,-0.0029,280,0.8949990377800676,0.9273484005913953,0
APOE,HSPA5,0.3,0.0015,-0.0022,400,0.7331417538834208,0.820731976777511,0
PLCG2,BACE1,0.2,0.0015,-0.038,344,0.642022512715947,0.755798756471772,0
APOE,SEC24C,0.3,0.0015,-0.001,400,0.7336484966833855,0.820731976777511,0
ADAM17,APP,0.5,0.0015,-0.0828,296,0.8613400690908573,0.9075068415536137,0
TMED10,SYK,0.2,0.0014,0.1249,344,0.6569862286229876,0.766744686773457,0
MAPK14,PSEN1,0.2,0.0013,-0.0511,368,0.6711976719310984,0.7800405376496549,0
TMED2,NCSTN,0.4,0.0013,-0.0595,384,0.826571298081782,0.8830451134786739,0
TMED9,PLCG2,0.2,0.0013,-0.1839,344,0.6840671483914763,0.7883386902735942,0
SEC23B,SEC24C,0.6,0.0013,-0.0605,400,0.8896018373877165,0.9231464013917782,0
GGA2,APP,0.5,0.0011,-0.0961,312,0.8980964179877712,0.9291583993617843,0
APOE,SIGMAR1,0.2,0.0011,-0.009,216,0.7894543648596125,0.8635049332645682,0
PSEN1,HSPA5,0.2,0.0011,0.0031,400,0.7149302708477367,0.8127908388788141,0
TMED9,COPE,0.4,0.001,-0.2123,400,0.8654556954360311,0.9104488049846933,0
EIF2S1,GGA3,0.2,0.001,-0.1681,400,0.7380874061382569,0.8243573626998713,0
TMED9,BIN1,0.2,0.001,-0.1572,400,0.7415685280784331,0.8269029940323532,0
TMED9,SIGMAR1,0.3,0.001,-0.3116,216,0.8732236386842268,0.9169268559048966,0
SEC16A,APP,0.3,0.0009,-0.047,312,0.956557679603364,0.9735854607749137,0
SIGMAR1,APP,0.2,0.0008,0.0279,184,0.8502927603921518,0.9000021833073852,0
TMED9,ABCA7,0.2,0.0008,-0.0808,280,0.8219836923874262,0.8830451134786739,0
ABCA7,OSBP,0.4,0.0007,0.007,280,0.9250935104294389,0.9513667192458205,0
SIGMAR1,BACE1,0.2,0.0006,0.0027,216,0.8880746644465293,0.922953729817541,0
APOE,SEC24D,0.5,0.0006,0.0129,392,0.9387142837295707,0.9624969108881439,0
ITPR1,APP,0.2,0.0006,0.0359,312,0.9577390915819671,0.9735854607749137,0
APOE,BACE1,0.3,0.0006,-0.0106,400,0.9707788171726173,0.9821997444334715,0
TMED2,PICALM,0.2,0.0005,-0.0369,400,0.874279095165134,0.9169268559048966,0
TMED2,BIN1,0.2,0.0005,-0.0668,400,0.9573077347277806,0.9735854607749137,0
COPA,BACE1,0.2,0.0005,0.476,400,0.8602013112060771,0.9075068415536137,0
AP4E1,APP,0.4,0.0004,-0.0232,272,0.9588329353890443,0.9735854607749137,0
ITPR2,APP,0.2,0.0004,0.0561,312,0.9156731039617394,0.9430884663558035,0
TMED9,RAB1B,0.3,0.0004,-0.2075,400,0.9356309908229822,0.960767345800316,0
APOE,COPB2,0.2,0.0002,0.0137,400,0.959434509310162,0.9735854607749137,0
SEC23B,APP,0.3,0.0002,0.0723,312,0.9734896923323426,0.983496194309327,0
MAPKAPK2,EIF2S1,0.3,0.0002,0.1779,368,0.9641582354442079,0.9769379469596686,0
SNX6,APP,0.5,0.0002,0.1168,312,0.9859439188218813,0.9917096727331204,0
PREB,SAR1A,0.6,0.0002,-0.0502,400,0.9782824901614052,0.9868890809839396,0
SEC24D,BACE1,0.3,0.0001,0.2018,392,0.9803509905503908,0.9875277913596908,0
EIF2S1,MAP2K3,0.3,0.0,0.0,352,0.021742008724077097,0.05419747102233711,0
SEC24B,SAR1A,0.3,0.0,0.0,400,0.016999557037316215,0.04533215209950991,0
SNX4,VPS35,0.4,0.0,0.0,400,0.0013111412529111623,0.0049025281630591284,0
SEC24A,SEC23A,0.4,0.0,0.0,400,0.005648255140594812,0.018244129280418925,0
GGA1,GGA2,0.3,0.0,0.0,400,0.01371990209950677,0.037908805801046816,0
EIF2S1,PSEN1,0.2,0.0,0.0,400,0.12101221286784018,0.21681354805488032,0
EIF2S1,MAPK14,0.3,0.0,0.0,368,0.1330494046623973,0.23531617071395722,0
EIF2S1,HSPA5,0.6,0.0,0.0,400,8.499643454166228e-10,1.2995010436591921e-08,0
COPZ1,COPA,0.5,0.0,0.0,400,0.04646450226766083,0.10207996757197543,0
COPG2,COPA,0.5,0.0,0.0,400,2.3692308390220853e-07,2.232918927735883e-06,0
GGA1,GGA3,0.3,0.0,0.0,400,4.987590424497662e-11,1.1069232942110941e-09,0
GGA1,BACE1,0.7,0.0,0.0,400,0.16577829164941946,0.28442759265536305,0
GGA3,GGA2,0.3,0.0,0.0,400,0.0001697099611597605,0.0008108364810966335,0
SEC24D,OSBP,0.4,0.0,0.0,392,0.02821747548639813,0.06787980117007662,0
SEC24D,SEC16A,0.4,0.0,0.0,392,0.2575649841000851,0.403804959070754,0
GORASP1,RAB1A,0.3,0.0,0.0,264,0.825516790853542,0.8830451134786739,0
GORASP1,SEC24D,0.3,0.0,0.0,264,0.027747969953508155,0.06722043425356905,0
GGA3,BACE1,0.7,0.0,0.0,400,0.9984519682185997,0.9998717429519872,0
SEC24C,TMED2,0.4,0.0,0.0,400,0.04313013854331624,0.09665646683322988,0
COPE,COPA,0.5,0.0,0.0,400,0.003341628806954127,0.011495203095922198,0
SEC16A,SAR1A,0.6,0.0,0.0,400,0.4055630048883729,0.5625551358129043,0
SEC23A,SAR1A,0.4,0.0,0.0,400,0.3739874459024274,0.5393637196478458,0
COPB2,TMED2,0.3,0.0,0.0,400,1.0171238757099291e-10,2.0581800779071507e-09,0
SEC31A,TMED2,0.2,0.0,0.0,400,0.06278132384725617,0.13099487863473477,0
SEC31A,SAR1A,0.3,0.0,0.0,400,1.4891108867295047e-10,2.8458563613052756e-09,0
GGA2,BACE1,0.7,0.0,0.0,400,0.01734822218139545,0.045730179543295287,0
SEC24D,MIA3,0.3,0.0,0.0,392,0.3346773914436652,0.4962457873130208,0
TMED10,ADAM10,0.2,0.0,0.0,400,0.019553155014701194,0.05057357387261061,0
TMED10,ARF6,0.5,0.0,0.0,400,0.7660375983027319,0.8459612642572706,0
SIGMAR1,ITPR1,0.3,0.0,0.0,216,0.08189159904736841,0.15870822575940693,0
SIGMAR1,HSPA5,0.4,0.0,0.0,216,0.3879078102145209,0.5525477710716157,0
TMED10,EIF2S1,0.5,0.0,0.0,400,1.4358471932192538e-08,1.7961143071542666e-07,0
SYK,PLCG2,0.5,0.0,0.0,288,1.655113988089995e-16,6.326213465588425e-15,0
SORL1,PSEN1,0.2,0.0,0.0,400,0.786027965695706,0.8614222850734278,0
SORL1,PICALM,0.3,0.0,0.0,400,2.205007167255393e-07,2.1366830015094512e-06,0
SEC23A,SEC24B,0.6,0.0,0.0,400,1.850311292080878e-06,1.383711053208309e-05,0
