ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
30,SORT1,ADAM10,APBA2,APOE,SNX6,SYK,ARF6,TMED2,SEC24D,OSBP,SORL1,APBA1,HSPA5,PREB,VPS29,VPS35,COPB1,CLU,LRP1,PLG,BIN1,SEC24A,SEC24B,SEC23A,SEC23B,AP1G1,PLCG2,EIF2S1,MAP2K3,COPG1,GORASP1,COPE,RAB1A,MAPK14,TMED10,RTN4,AP4E1,NCSTN,TMED9,SEC24C,RTN3,SAR1A,SEC31A,SEC16A,RAB1B,VDAC1,MAPKAPK2,GGA2,AP2A1,GGA3,APP,SEC13,AP3B2,ADAM17,AP4S1,SAR1B,IDE,BACE1,GGA1,PSEN1,PICALM,ITPR1,SIGMAR1,HSPA9,ECE1,SREBF2,MFN2,COPZ1,VPS26A,AP4B1,COPB2,AP2B1,MIA3,VLDLR,SNX4,COPA,ITPR2,COPG2,ABCA7,AP4M1
31,HSPA5,EIF2S1,APBA2,APBA1,CLU,COPB1,SEC23A,RTN4,SAR1A,VLDLR,AP4E1,ARF6,TMED2,PREB,SEC31A,IDE,ADAM10,SNX6,BIN1,GGA3,COPG1,VPS35,SORL1,GGA2,APOE,SEC24C,COPG2,SEC16A,COPA,SORT1,TMED10,SYK,AP3B2,ADAM17,SEC24B,SEC13,GORASP1,OSBP,PICALM,RTN3,RAB1A,SIGMAR1,PLCG2,MAPK14,AP1G1,NCSTN,PLG,MAPKAPK2,VDAC1,TMED9,MFN2,VPS29,LRP1,AP4S1,HSPA9,COPZ1,PSEN1,MAP2K3,MIA3,BACE1,SEC24D,GGA1,AP2B1,APP,RAB1B,VPS26A,SREBF2,ABCA7,SNX4,COPE,COPB2,AP4B1,ITPR1,AP2A1,SEC23B,SAR1B,ECE1,ITPR2,SEC24A,AP4M1
32,COPG1,COPB1,SAR1A,RTN4,TMED9,AP4E1,AP1G1,PREB,ADAM10,GGA3,SNX6,APBA1,SORT1,TMED10,VPS35,APBA2,SEC23A,HSPA5,VLDLR,EIF2S1,CLU,APOE,BIN1,SORL1,VPS29,LRP1,RTN3,GGA1,SEC24B,RAB1B,SEC23B,SEC24D,SYK,PICALM,OSBP,NCSTN,PLCG2,MAPK14,VDAC1,ADAM17,AP3B2,COPA,GGA2,SAR1B,SIGMAR1,SEC24A,PSEN1,RAB1A,ITPR2,AP2A1,BACE1,MAP2K3,GORASP1,SEC13,PLG,SREBF2,AP4S1,SEC24C,SEC16A,APP,ARF6,COPE,SEC31A,AP4B1,IDE,TMED2,MFN2,MIA3,COPG2,HSPA9,COPZ1,COPB2,VPS26A,AP2B1,MAPKAPK2,ITPR1,ECE1,ABCA7,AP4M1,SNX4
33,LRP1,SORT1,BIN1,VLDLR,CLU,EIF2S1,SORL1,RTN4,AP4E1,SEC13,SAR1A,HSPA5,RAB1A,VPS35,COPB1,RAB1B,SNX6,PLG,MFN2,TMED10,COPG2,SIGMAR1,MAPK14,PREB,GGA3,SEC23A,SEC24D,PLCG2,ADAM10,APOE,AP1G1,TMED2,SEC23B,PICALM,NCSTN,SEC24C,SEC24B,SYK,TMED9,APBA1,APBA2,COPG1,GGA2,AP4S1,GGA1,ARF6,OSBP,VPS29,BACE1,RTN3,ECE1,COPE,COPB2,ITPR1,VPS26A,IDE,ADAM17,VDAC1,GORASP1,AP3B2,SEC16A,SAR1B,MIA3,AP2B1,AP4B1,SEC31A,COPZ1,COPA,MAPKAPK2,SEC24A,SNX4,AP2A1,PSEN1,MAP2K3,SREBF2,ITPR2,AP4M1,ABCA7,APP,HSPA9
34,RTN3,ADAM10,RTN4,VPS29,AP4E1,APBA1,LRP1,APOE,BIN1,VLDLR,SORL1,SEC13,SEC23A,RAB1B,SAR1A,APBA2,CLU,COPG1,COPB1,SORT1,ARF6,EIF2S1,VPS35,PICALM,AP1G1,SEC24B,PREB,SNX6,TMED2,TMED10,MAPK14,VDAC1,RAB1A,HSPA5,PLG,SEC23B,MAP2K3,GGA2,GGA1,SIGMAR1,SEC16A,SEC31A,COPA,AP2A1,SEC24A,SYK,SEC24D,TMED9,AP3B2,SEC24C,ADAM17,COPE,GORASP1,MFN2,GGA3,ITPR1,SAR1B,AP4B1,NCSTN,OSBP,IDE,COPG2,SNX4,COPB2,SREBF2,PSEN1,BACE1,APP,ITPR2,AP4S1,HSPA9,PLCG2,ECE1,MIA3,COPZ1,MAPKAPK2,AP2B1,ABCA7,VPS26A,AP4M1
35,APBA1,APBA2,APOE,CLU,SEC23A,EIF2S1,TMED2,VPS35,SNX6,AP4S1,SEC24C,AP1G1,RAB1A,MAP2K3,SEC23B,SEC24B,SORT1,SEC24D,SORL1,OSBP,AP4E1,RTN4,PREB,RAB1B,LRP1,COPG2,SAR1A,HSPA5,ADAM10,BACE1,TMED9,TMED10,NCSTN,PLCG2,ADAM17,SYK,VPS29,COPA,COPG1,COPB1,AP3B2,SEC16A,SNX4,GGA2,SEC13,PICALM,ARF6,BIN1,SEC24A,COPE,SEC31A,HSPA9,MAPK14,GGA1,SAR1B,IDE,GORASP1,MIA3,APP,VDAC1,PSEN1,ABCA7,SIGMAR1,MAPKAPK2,PLG,AP2A1,AP4B1,VLDLR,RTN3,ECE1,MFN2,GGA3,AP2B1,SREBF2,COPB2,ITPR2,AP4M1,ITPR1,COPZ1,VPS26A
36,VPS35,SEC23A,SNX6,TMED2,HSPA5,ADAM10,RAB1B,COPB1,EIF2S1,SAR1A,SORL1,AP1G1,ARF6,CLU,VLDLR,PICALM,SEC13,APOE,APBA1,MFN2,BIN1,SORT1,COPG1,PREB,APBA2,SEC24D,SNX4,OSBP,RAB1A,SEC24C,SEC23B,SEC24B,MAP2K3,COPG2,TMED9,AP3B2,TMED10,MAPK14,SEC24A,PLG,SIGMAR1,SEC31A,BACE1,SEC16A,GGA3,SYK,AP4E1,IDE,GGA2,RTN4,COPA,VDAC1,ADAM17,NCSTN,PLCG2,AP4S1,SAR1B,VPS29,GORASP1,PSEN1,SREBF2,VPS26A,ABCA7,COPE,APP,AP2A1,RTN3,GGA1,LRP1,AP2B1,COPB2,ITPR1,MAPKAPK2,AP4B1,ECE1,HSPA9,ITPR2,MIA3,COPZ1,AP4M1
37,SNX6,SORL1,SORT1,APOE,HSPA5,RTN4,LRP1,ADAM10,RAB1A,AP4E1,CLU,SEC23A,BIN1,SAR1A,EIF2S1,AP1G1,SEC13,APBA1,SAR1B,VPS35,SEC23B,MAP2K3,TMED2,RAB1B,SEC31A,AP4S1,SEC24B,COPA,SNX4,VLDLR,COPG1,PREB,MFN2,SEC16A,PLG,ARF6,COPG2,OSBP,COPE,VPS29,PICALM,SEC24D,GGA3,SEC24C,MAPK14,SYK,NCSTN,AP3B2,PLCG2,ADAM17,RTN3,COPB1,GORASP1,GGA1,GGA2,HSPA9,AP4B1,TMED9,TMED10,ITPR1,SREBF2,VDAC1,APBA2,PSEN1,COPZ1,VPS26A,MIA3,MAPKAPK2,APP,SEC24A,ECE1,SIGMAR1,COPB2,AP2B1,ABCA7,ITPR2,AP4M1,BACE1,IDE,AP2A1
38,VPS35,COPG1,RTN3,ADAM10,TMED10,PREB,SNX6,APBA1,RAB1B,TMED9,SORL1,APOE,OSBP,BIN1,SORT1,SEC24D,RAB1A,VLDLR,APBA2,TMED2,HSPA5,SYK,SEC23A,PLCG2,ARF6,CLU,EIF2S1,COPB1,AP4S1,SEC13,AP1G1,SEC24C,VPS29,COPA,PICALM,AP4E1,NCSTN,SAR1A,SEC23B,MAP2K3,PLG,GGA3,RTN4,ADAM17,SAR1B,AP3B2,SEC24B,SEC16A,IDE,MFN2,SEC31A,AP2A1,GGA2,COPE,COPG2,ITPR1,LRP1,MAPK14,HSPA9,SEC24A,BACE1,VDAC1,SREBF2,MIA3,APP,GORASP1,VPS26A,COPB2,SIGMAR1,MAPKAPK2,AP4B1,ABCA7,GGA1,PSEN1,COPZ1,AP4M1,ECE1,AP2B1,ITPR2,SNX4
39,AP1G1,MFN2,VPS35,APBA2,APOE,HSPA5,EIF2S1,SEC23B,PREB,AP2A1,LRP1,SNX6,OSBP,APBA1,SEC24D,COPG1,COPB1,SORL1,BIN1,SYK,ARF6,NCSTN,VLDLR,PLCG2,PICALM,TMED2,ADAM10,AP4S1,SEC13,SAR1A,CLU,TMED10,RAB1A,MAP2K3,VPS29,PLG,SORT1,GGA3,COPG2,SIGMAR1,GGA2,GGA1,SEC24B,RAB1B,SAR1B,MAPK14,MAPKAPK2,RTN3,AP3B2,ADAM17,BACE1,IDE,TMED9,AP4E1,VDAC1,RTN4,SEC23A,ECE1,ITPR1,SEC24C,APP,SEC16A,COPA,GORASP1,SEC24A,ABCA7,PSEN1,AP2B1,COPZ1,SEC31A,MIA3,SNX4,VPS26A,AP4M1,SREBF2,HSPA9,AP4B1,COPE,ITPR2,COPB2
40,SORL1,APOE,SEC24D,OSBP,EIF2S1,TMED2,VPS29,SEC23B,RTN4,AP4E1,SEC13,VPS35,AP1G1,PLCG2,COPB1,NCSTN,SNX4,ADAM10,MFN2,ARF6,SORT1,SEC23A,COPG1,HSPA5,RAB1A,APBA1,MAP2K3,RTN3,SEC24B,SAR1B,PLG,SNX6,GGA3,GORASP1,SEC24A,CLU,PICALM,ADAM17,SYK,TMED10,BIN1,COPG2,RAB1B,SAR1A,MAPK14,AP3B2,VDAC1,SIGMAR1,GGA2,PSEN1,IDE,SEC24C,SEC16A,GGA1,PREB,COPA,TMED9,BACE1,SREBF2,APBA2,VLDLR,AP4B1,ITPR1,AP4S1,SEC31A,APP,AP2B1,LRP1,MIA3,ITPR2,COPE,ECE1,MAPKAPK2,HSPA9,VPS26A,COPZ1,AP2A1,COPB2,AP4M1,ABCA7
41,SNX6,PICALM,SEC23A,VPS35,COPG1,AP2A1,MAPK14,SEC16A,SORL1,TMED9,RTN4,EIF2S1,HSPA5,SEC23B,AP4E1,COPG2,TMED10,APOE,LRP1,SEC13,RAB1A,ADAM10,APBA1,APBA2,BIN1,MAPKAPK2,RAB1B,SAR1A,SEC24D,COPB1,SIGMAR1,SEC24A,SORT1,AP1G1,NCSTN,SYK,AP4S1,PLCG2,PREB,SEC24B,OSBP,SAR1B,COPA,GGA2,SEC24C,BACE1,PSEN1,GGA1,CLU,MAP2K3,VLDLR,AP3B2,VDAC1,GGA3,VPS29,ARF6,TMED2,VPS26A,IDE,PLG,MFN2,ADAM17,COPE,RTN3,HSPA9,ITPR1,SEC31A,APP,SNX4,GORASP1,AP4B1,ECE1,SREBF2,ITPR2,AP2B1,COPZ1,AP4M1,COPB2,MIA3,ABCA7
42,LRP1,ADAM10,SEC24B,APOE,SORL1,VLDLR,EIF2S1,SEC13,VPS35,AP1G1,SAR1A,SEC23A,AP2A1,COPA,MFN2,SYK,TMED2,RAB1B,AP4S1,SEC16A,COPB1,BIN1,PREB,SAR1B,VPS29,GGA3,APBA1,NCSTN,ARF6,GGA2,MAPK14,PLCG2,AP4E1,RTN4,TMED10,SORT1,HSPA5,COPG1,PICALM,APBA2,MAP2K3,SEC23B,OSBP,AP3B2,ADAM17,VDAC1,SEC24A,SEC24D,GGA1,SNX6,HSPA9,PLG,SIGMAR1,ITPR1,GORASP1,CLU,IDE,TMED9,SEC31A,MAPKAPK2,COPE,BACE1,MIA3,AP4B1,VPS26A,SEC24C,APP,RTN3,PSEN1,ECE1,ABCA7,COPB2,SNX4,SREBF2,AP2B1,COPZ1,COPG2,AP4M1,ITPR2,RAB1A
43,SORL1,APOE,MFN2,TMED10,ADAM10,COPB1,SNX6,BIN1,RAB1A,SEC13,AP1G1,SEC23A,GGA2,EIF2S1,VPS35,PLCG2,SEC24D,SORT1,SYK,APBA1,APBA2,ARF6,RAB1B,NCSTN,SAR1A,PREB,TMED2,CLU,COPG2,SEC24B,VPS29,HSPA5,ADAM17,AP3B2,IDE,SIGMAR1,COPG1,RTN3,SEC24C,AP4E1,COPA,SEC16A,SEC24A,OSBP,RTN4,SEC23B,GGA3,MAPK14,BACE1,AP2A1,COPB2,GGA1,TMED9,LRP1,MAP2K3,VLDLR,PSEN1,AP4S1,COPZ1,SAR1B,VPS26A,PICALM,SEC31A,SNX4,ITPR2,COPE,ECE1,HSPA9,AP4B1,GORASP1,ITPR1,VDAC1,MAPKAPK2,SREBF2,ABCA7,MIA3,AP2B1,APP,PLG,AP4M1
44,AP2A1,AP1G1,HSPA9,HSPA5,SAR1A,RTN4,AP4E1,SEC13,TMED10,COPB1,PICALM,SEC24D,OSBP,COPG2,SORL1,APOE,SORT1,SNX6,EIF2S1,SEC24B,CLU,TMED2,SNX4,PLG,APBA1,ADAM10,SEC24C,GGA1,RAB1B,SYK,PLCG2,SEC23A,PREB,VLDLR,ARF6,MAPK14,AP4S1,NCSTN,APBA2,GGA2,VPS35,AP3B2,BACE1,PSEN1,BIN1,SEC16A,COPA,COPG1,SEC31A,RAB1A,LRP1,GORASP1,SEC23B,VDAC1,COPE,IDE,MFN2,ECE1,RTN3,MAP2K3,ADAM17,TMED9,COPZ1,MAPKAPK2,VPS26A,SEC24A,VPS29,GGA3,ITPR1,ITPR2,SIGMAR1,SAR1B,MIA3,AP4M1,COPB2,APP,SREBF2,AP2B1,AP4B1,ABCA7
45,CLU,HSPA5,APBA2,SAR1A,APBA1,SYK,RAB1A,SEC13,OSBP,SEC24D,ADAM10,TMED10,SNX6,COPG1,PREB,COPB1,LRP1,AP4E1,RTN4,MAPK14,SORL1,SEC23B,RAB1B,PICALM,SORT1,PLCG2,NCSTN,GGA1,BIN1,EIF2S1,VLDLR,VPS35,PLG,VPS29,SEC23A,MAP2K3,ARF6,AP1G1,APOE,GGA2,MFN2,COPG2,TMED2,COPA,ECE1,GGA3,GORASP1,VDAC1,SEC24B,PSEN1,AP2A1,HSPA9,SEC24C,COPB2,SIGMAR1,SEC24A,COPE,AP3B2,AP4S1,ADAM17,BACE1,SNX4,SEC16A,APP,ITPR1,VPS26A,SEC31A,MAPKAPK2,IDE,SAR1B,MIA3,RTN3,AP2B1,COPZ1,ABCA7,AP4B1,AP4M1,ITPR2,TMED9,SREBF2
46,RTN3,RTN4,BIN1,SNX6,AP1G1,VPS35,APOE,CLU,APBA1,APBA2,AP2A1,AP4S1,ADAM10,RAB1A,EIF2S1,PICALM,SEC23A,AP4E1,SEC23B,MAP2K3,LRP1,SEC13,COPB1,COPG1,SORT1,ARF6,TMED2,OSBP,AP3B2,GORASP1,SORL1,BACE1,PREB,MAPK14,NCSTN,ADAM17,SEC24C,PLCG2,TMED10,VPS29,SAR1A,SEC24D,PSEN1,COPE,GGA1,TMED9,SEC16A,COPG2,SEC24B,SEC31A,VDAC1,HSPA5,MFN2,MAPKAPK2,SYK,GGA2,COPA,RAB1B,PLG,SAR1B,VLDLR,VPS26A,IDE,ECE1,SNX4,MIA3,COPZ1,HSPA9,GGA3,SIGMAR1,ITPR1,SEC24A,ITPR2,ABCA7,APP,AP2B1,SREBF2,AP4B1,AP4M1,COPB2
47,SORL1,CLU,PREB,VPS35,SEC23A,APOE,APBA1,RAB1B,HSPA5,AP4E1,RTN4,APBA2,SORT1,RAB1A,COPB1,BIN1,AP4S1,SEC13,SAR1A,TMED2,ADAM10,EIF2S1,MFN2,AP1G1,SEC23B,TMED10,SEC16A,SEC24B,MAP2K3,COPA,GGA3,VPS29,SNX6,LRP1,COPG1,SEC24C,SAR1B,ARF6,GGA2,AP3B2,MAPK14,ADAM17,BACE1,SEC24D,OSBP,RTN3,VPS26A,AP2A1,VDAC1,VLDLR,SEC31A,AP4B1,PICALM,SYK,SIGMAR1,NCSTN,PLCG2,COPE,SEC24A,IDE,MAPKAPK2,SREBF2,TMED9,ITPR2,PSEN1,ABCA7,MIA3,ITPR1,AP4M1,COPG2,COPZ1,SNX4,GORASP1,HSPA9,APP,GGA1,ECE1,PLG,AP2B1,COPB2
48,SORL1,CLU,ADAM10,BIN1,APBA2,APOE,APBA1,MFN2,RAB1A,HSPA5,EIF2S1,RAB1B,TMED10,COPG1,COPB1,SEC13,SAR1A,SORT1,SYK,TMED9,SEC24D,LRP1,ARF6,MAPK14,SEC24B,OSBP,AP4E1,GGA3,SEC23A,PLG,RTN4,TMED2,SEC24C,COPG2,GGA1,NCSTN,PLCG2,BACE1,SEC23B,PREB,AP1G1,COPE,VPS35,PICALM,SEC24A,SNX6,AP3B2,MAP2K3,VPS26A,VLDLR,VDAC1,ADAM17,GORASP1,PSEN1,HSPA9,IDE,AP4S1,SREBF2,RTN3,COPA,SEC31A,SNX4,ECE1,MAPKAPK2,SIGMAR1,MIA3,SEC16A,ITPR1,ITPR2,AP4B1,COPZ1,GGA2,AP2B1,COPB2,ABCA7,VPS29,SAR1B,APP,AP4M1,AP2A1
49,SAR1A,EIF2S1,SEC13,RTN4,AP4E1,ADAM10,SAR1B,COPB1,GGA3,SORT1,SEC23A,AP4S1,SEC23B,CLU,COPG1,SORL1,APBA2,NCSTN,ARF6,TMED2,SNX6,PLCG2,PREB,LRP1,TMED10,GGA1,APOE,PICALM,AP1G1,OSBP,SEC24D,ADAM17,VLDLR,AP3B2,HSPA5,VPS35,COPG2,RAB1A,BIN1,VPS29,SEC16A,SEC24C,COPA,BACE1,SEC24A,RAB1B,APBA1,SYK,PSEN1,IDE,MAPK14,MAP2K3,SREBF2,HSPA9,COPE,SIGMAR1,VDAC1,AP2B1,SEC31A,RTN3,ECE1,GGA2,AP2A1,MAPKAPK2,SEC24B,ITPR1,COPB2,VPS26A,TMED9,SNX4,ABCA7,ITPR2,PLG,MIA3,APP,COPZ1,AP4B1,AP4M1,GORASP1,MFN2
50,TMED9,SNX6,ADAM10,COPB1,SORT1,LRP1,TMED10,HSPA5,GGA2,OSBP,SEC24C,SEC24D,AP4E1,APOE,RTN4,BIN1,SORL1,GGA3,ARF6,TMED2,RAB1A,RTN3,COPG1,CLU,SEC23A,APBA2,AP4S1,RAB1B,VPS35,COPA,EIF2S1,GGA1,SEC23B,SEC16A,SIGMAR1,MAP2K3,SNX4,VLDLR,AP1G1,SYK,SEC24B,APBA1,VPS29,SAR1B,VDAC1,AP2A1,SAR1A,COPE,SEC13,MFN2,SEC31A,PREB,ADAM17,COPG2,NCSTN,PLCG2,GORASP1,VPS26A,PLG,MAPK14,PSEN1,BACE1,HSPA9,PICALM,ITPR1,AP3B2,IDE,AP2B1,ITPR2,MIA3,SREBF2,ECE1,COPB2,ABCA7,AP4M1,MAPKAPK2,SEC24A,APP,COPZ1,AP4B1
51,RTN4,AP4E1,PICALM,SORL1,LRP1,BIN1,RAB1B,SORT1,APBA2,APOE,ARF6,APBA1,TMED2,RAB1A,TMED9,COPG2,MAPK14,SYK,SEC24D,PREB,PLCG2,SEC24B,GGA3,SEC23A,GGA2,VPS29,OSBP,BACE1,COPG1,EIF2S1,VLDLR,CLU,AP1G1,TMED10,ADAM10,COPE,VPS35,SNX6,MFN2,HSPA5,SIGMAR1,AP3B2,SAR1B,SEC13,ADAM17,SAR1A,MIA3,MAPKAPK2,PSEN1,GGA1,COPB1,SEC16A,SEC23B,SEC24C,MAP2K3,GORASP1,AP2B1,NCSTN,APP,PLG,COPA,SEC24A,RTN3,ITPR2,AP4S1,IDE,SEC31A,VPS26A,SREBF2,VDAC1,HSPA9,AP2A1,AP4B1,ABCA7,COPZ1,SNX4,ITPR1,AP4M1,ECE1,COPB2
52,CLU,SORL1,IDE,ADAM10,SAR1A,LRP1,HSPA5,APOE,APBA1,APBA2,RAB1B,SEC23A,MFN2,RTN4,SEC23B,EIF2S1,VPS29,SNX6,AP4E1,OSBP,TMED2,BACE1,BIN1,SEC13,COPG1,RAB1A,SEC24C,SEC24B,SEC16A,GGA3,AP1G1,TMED10,COPB1,SYK,NCSTN,MAPK14,PLCG2,GGA1,PICALM,ADAM17,PREB,VPS26A,AP4S1,VLDLR,SEC24A,SIGMAR1,ARF6,MAP2K3,SREBF2,SORT1,VDAC1,VPS35,SEC24D,COPA,SNX4,MAPKAPK2,SAR1B,GORASP1,TMED9,COPG2,PSEN1,HSPA9,RTN3,ITPR1,PLG,APP,COPB2,AP2A1,SEC31A,AP4B1,GGA2,ECE1,COPE,COPZ1,AP2B1,AP3B2,ITPR2,ABCA7,MIA3,AP4M1
53,LRP1,SORL1,CLU,VLDLR,EIF2S1,BIN1,VPS35,SEC23A,HSPA5,ARF6,PREB,SORT1,SEC24B,RTN4,COPG1,AP1G1,SNX6,COPB1,AP4E1,TMED2,SEC24D,SEC24A,MFN2,SAR1A,APBA2,APBA1,RAB1B,ADAM10,VPS29,RTN3,PICALM,MAPK14,GGA2,SIGMAR1,PLG,APOE,ECE1,RAB1A,TMED9,AP4S1,SAR1B,MIA3,TMED10,SEC16A,IDE,GORASP1,COPG2,SEC23B,GGA3,BACE1,APP,HSPA9,AP2A1,AP2B1,COPZ1,GGA1,ADAM17,COPA,SEC24C,MAP2K3,MAPKAPK2,PSEN1,OSBP,SNX4,SYK,ITPR1,AP4B1,COPE,NCSTN,SEC31A,SEC13,ABCA7,COPB2,PLCG2,SREBF2,AP3B2,AP4M1,ITPR2,VPS26A,VDAC1
54,SEC23A,SYK,APBA2,APBA1,SEC24B,SAR1B,ADAM10,COPB1,CLU,AP4E1,APOE,IDE,RAB1A,RAB1B,RTN4,OSBP,HSPA5,TMED10,COPG2,SORL1,AP2A1,MAPK14,SEC13,GGA3,BIN1,SEC23B,AP4S1,COPG1,EIF2S1,VPS35,GORASP1,TMED9,VPS29,SAR1A,SEC16A,COPA,PLG,SNX6,AP1G1,TMED2,PICALM,MFN2,RTN3,LRP1,SIGMAR1,MAP2K3,PLCG2,SEC24C,NCSTN,ADAM17,SEC24D,BACE1,ARF6,PREB,AP3B2,VPS26A,GGA2,VDAC1,SORT1,ITPR1,APP,SEC31A,MIA3,COPZ1,PSEN1,COPE,SEC24A,COPB2,HSPA9,MAPKAPK2,AP4B1,ABCA7,VLDLR,ECE1,GGA1,SREBF2,SNX4,AP2B1,AP4M1,ITPR2
55,OSBP,SEC24D,VPS35,AP1G1,PLCG2,TMED10,RTN3,SORT1,LRP1,BIN1,SYK,TMED2,MFN2,NCSTN,EIF2S1,SEC23B,COPG1,VLDLR,SEC24C,SORL1,MAP2K3,VPS29,RAB1A,ARF6,APOE,COPB1,PREB,APBA1,GGA3,COPG2,ADAM10,COPE,AP3B2,ADAM17,HSPA5,APBA2,SEC13,SAR1B,SAR1A,AP4S1,RTN4,RAB1B,SEC23A,SEC24B,MAPK14,CLU,SEC31A,SNX6,GORASP1,ECE1,AP4E1,PICALM,SEC24A,GGA2,MAPKAPK2,MIA3,PSEN1,GGA1,SEC16A,VPS26A,COPA,VDAC1,AP2B1,AP4B1,HSPA9,APP,ITPR2,PLG,SIGMAR1,IDE,SNX4,BACE1,COPB2,ABCA7,ITPR1,SREBF2,AP2A1,TMED9,AP4M1,COPZ1
56,HSPA5,RAB1B,APBA1,RTN4,AP4E1,OSBP,BIN1,COPG1,SEC24D,SEC23A,AP1G1,VPS29,APBA2,EIF2S1,COPB1,COPG2,SORT1,ADAM10,APOE,MAP2K3,PREB,MAPK14,TMED10,PICALM,GGA3,SORL1,SNX4,SEC23B,TMED9,SEC31A,LRP1,MFN2,GORASP1,SEC13,ADAM17,SAR1A,GGA2,SYK,NCSTN,PLCG2,SEC16A,IDE,VPS35,SEC24B,BACE1,ARF6,SIGMAR1,SEC24A,VDAC1,AP3B2,AP4S1,SNX6,RAB1A,PLG,CLU,VLDLR,RTN3,SAR1B,TMED2,COPB2,SEC24C,SREBF2,PSEN1,COPA,ABCA7,AP4B1,HSPA9,GGA1,VPS26A,COPE,MIA3,ITPR2,APP,AP2B1,AP2A1,ITPR1,ECE1,MAPKAPK2,COPZ1,AP4M1
57,SORL1,SEC23A,TMED2,COPB1,TMED9,TMED10,ARF6,CLU,ADAM10,SNX6,MAP2K3,COPG2,BIN1,HSPA5,APBA2,SAR1B,SORT1,EIF2S1,AP1G1,SEC13,RTN3,MAPK14,SAR1A,AP4E1,GGA2,VPS35,LRP1,GGA3,SYK,OSBP,COPG1,PLG,SEC24B,APOE,PREB,VPS29,APBA1,RAB1B,SEC24C,SEC23B,GGA1,SEC24D,NCSTN,PLCG2,RAB1A,RTN4,PICALM,PSEN1,ADAM17,BACE1,AP3B2,VLDLR,IDE,GORASP1,SEC16A,COPE,COPA,SEC31A,SIGMAR1,VPS26A,AP2A1,VDAC1,SEC24A,ABCA7,AP4S1,ITPR1,ECE1,SREBF2,ITPR2,COPZ1,AP2B1,MFN2,MIA3,HSPA9,AP4M1,MAPKAPK2,AP4B1,SNX4,COPB2,APP
58,TMED10,RAB1A,RAB1B,VPS35,AP1G1,APBA1,APBA2,TMED9,SORL1,APOE,SEC23B,COPG1,PREB,AP2A1,SAR1B,COPB1,ARF6,TMED2,SORT1,PICALM,SYK,BIN1,HSPA5,MAP2K3,SNX6,RTN4,AP4E1,CLU,GGA3,SEC24B,SEC24D,PLCG2,SEC23A,MIA3,VLDLR,PLG,LRP1,SEC16A,SEC13,COPA,VPS29,ADAM17,EIF2S1,COPE,BACE1,COPG2,PSEN1,HSPA9,NCSTN,GGA2,GGA1,AP3B2,OSBP,SIGMAR1,IDE,MAPK14,ITPR1,SAR1A,ADAM10,GORASP1,SEC24C,MFN2,AP4S1,ITPR2,SEC24A,SREBF2,AP4B1,VDAC1,COPZ1,MAPKAPK2,SEC31A,APP,SNX4,ABCA7,VPS26A,ECE1,AP2B1,RTN3,COPB2,AP4M1
59,OSBP,SEC24D,SYK,COPG1,COPB1,ADAM10,APBA2,SEC16A,APBA1,COPG2,SNX6,RAB1A,SEC13,SEC23A,SORL1,SAR1A,VPS35,BIN1,CLU,TMED2,ARF6,HSPA5,NCSTN,PLCG2,EIF2S1,AP1G1,PREB,VPS29,RAB1B,GGA3,SORT1,GGA2,RTN3,MAP2K3,SEC24B,LRP1,VLDLR,GGA1,SEC23B,MAPK14,PLG,COPE,AP4S1,RTN4,APOE,COPA,AP3B2,BACE1,MAPKAPK2,PSEN1,SEC24C,HSPA9,SIGMAR1,AP4E1,GORASP1,ECE1,PICALM,ITPR2,APP,ADAM17,TMED9,TMED10,SEC31A,IDE,SNX4,VPS26A,AP2B1,SAR1B,ITPR1,COPZ1,AP2A1,SEC24A,COPB2,ABCA7,VDAC1,SREBF2,AP4M1,MIA3,AP4B1,MFN2
60,APBA2,VLDLR,CLU,PLG,SORL1,VPS35,AP1G1,EIF2S1,SEC24D,OSBP,SNX6,TMED10,ADAM10,SORT1,PREB,LRP1,SAR1B,PICALM,MAPK14,AP4E1,SEC23A,BIN1,COPG2,HSPA5,SEC13,TMED9,RTN4,GGA3,SYK,SAR1A,MFN2,COPE,APBA1,SEC24C,COPG1,SEC23B,APOE,AP3B2,VPS29,COPA,ARF6,RAB1B,COPB1,ADAM17,SEC31A,NCSTN,PLCG2,SEC24B,RAB1A,TMED2,SIGMAR1,SEC16A,MIA3,MAP2K3,GGA1,BACE1,MAPKAPK2,RTN3,PSEN1,AP2B1,VPS26A,GGA2,ITPR2,AP4S1,GORASP1,VDAC1,ITPR1,SREBF2,ECE1,HSPA9,IDE,SEC24A,ABCA7,COPZ1,AP2A1,COPB2,AP4M1,APP,AP4B1,SNX4
