ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
30,HSPA5,VPS29,CLU,HSPA9,ECE1,VPS35,IDE,SEC31A,MIA3,LRP1,PSEN1,SEC13,APOE,SORL1,SEC24A,SNX4,COPZ1,TMED9,ITPR2,RAB1B,SAR1B,COPB2,COPA,VPS26A,MFN2,AP1G1,SORT1,MAP2K3,MAPK14,SAR1A,SEC23A,COPG1,VDAC1,GORASP1,PREB,SEC24D,BIN1,PICALM,ADAM10,PLG,RAB1A,OSBP,TMED2,EIF2S1,APBA1,GGA3,BACE1,VLDLR,APBA2,SEC24B,MAPKAPK2,AP2A1,SREBF2,TMED10,GGA2,COPG2,SEC23B,COPB1,AP3B2,ITPR1,GGA1,PLCG2,SEC16A,AP4S1,ADAM17,AP4B1,APP,SNX6,AP2B1,COPE,SEC24C,RTN3,SIGMAR1,RTN4,ABCA7,ARF6,SYK,AP4M1,NCSTN,AP4E1
31,HSPA5,SEC24A,VPS35,CLU,ECE1,SEC31A,MIA3,HSPA9,IDE,PSEN1,SNX4,APOE,RAB1B,LRP1,VPS29,APBA1,SEC24D,AP1G1,MAP2K3,MAPK14,BIN1,COPZ1,ITPR2,ADAM10,SNX6,SEC23B,GGA3,COPG1,PLG,TMED9,SEC13,SEC23A,GGA2,SORT1,VPS26A,VDAC1,MFN2,COPB1,AP2A1,SEC24B,COPB2,SAR1A,COPA,GORASP1,TMED10,MAPKAPK2,APBA2,EIF2S1,ABCA7,SREBF2,RAB1A,GGA1,SEC16A,APP,TMED2,PICALM,RTN3,RTN4,AP4E1,VLDLR,NCSTN,AP3B2,ADAM17,SEC24C,OSBP,PREB,SYK,AP2B1,SIGMAR1,ITPR1,COPE,BACE1,AP4B1,PLCG2,AP4M1,SAR1B,AP4S1,COPG2,ARF6,SORL1
32,IDE,HSPA9,VPS35,ECE1,COPB2,VPS29,SEC31A,RAB1B,MIA3,PSEN1,CLU,SEC24D,LRP1,APBA1,APOE,TMED9,SEC24A,COPZ1,MFN2,ITPR2,SORL1,ADAM10,AP1G1,GGA3,GGA2,MAP2K3,SEC23A,VDAC1,SNX4,SNX6,BIN1,RAB1A,COPB1,SEC23B,MAPK14,VPS26A,SAR1B,COPA,MAPKAPK2,GGA1,COPG1,PREB,VLDLR,HSPA5,SORT1,OSBP,SEC13,PICALM,APBA2,GORASP1,SAR1A,BACE1,TMED10,AP4E1,ABCA7,RTN4,AP3B2,AP2B1,COPE,PLG,AP4S1,SEC24C,ADAM17,COPG2,APP,SEC16A,AP2A1,SEC24B,ARF6,EIF2S1,SIGMAR1,SREBF2,AP4M1,AP4B1,TMED2,RTN3,SYK,NCSTN,ITPR1,PLCG2
33,VPS35,HSPA5,CLU,SORL1,HSPA9,PSEN1,SEC24A,MIA3,ECE1,AP1G1,VPS29,SNX4,SEC31A,RAB1B,SNX6,IDE,TMED2,COPB2,MAP2K3,APBA2,APOE,SEC13,COPA,APBA1,PICALM,VDAC1,SEC24D,PREB,COPZ1,COPB1,SORT1,SEC23B,SEC24B,GGA2,GGA3,ADAM10,AP4E1,VPS26A,OSBP,MFN2,MAPK14,PLG,SEC24C,TMED9,AP2A1,TMED10,MAPKAPK2,RTN3,ITPR2,COPE,GORASP1,COPG2,AP2B1,SAR1B,BIN1,EIF2S1,SEC16A,VLDLR,RTN4,ABCA7,AP4S1,APP,PLCG2,RAB1A,BACE1,LRP1,AP3B2,AP4B1,NCSTN,SIGMAR1,SEC23A,COPG1,ITPR1,SREBF2,GGA1,SAR1A,ARF6,AP4M1,ADAM17,SYK
34,ECE1,HSPA5,SORL1,MIA3,PSEN1,RAB1B,VPS35,AP1G1,COPZ1,SEC31A,CLU,MFN2,ITPR2,APOE,VPS29,SAR1B,SEC13,HSPA9,SNX4,IDE,SEC24A,SEC23A,SEC24D,GGA3,MAPK14,MAP2K3,SORT1,LRP1,COPA,TMED9,PLG,GGA2,MAPKAPK2,VLDLR,ADAM10,VDAC1,COPG1,APBA1,EIF2S1,SAR1A,APBA2,PREB,OSBP,GGA1,VPS26A,RAB1A,SEC24B,SEC23B,COPB2,PICALM,SNX6,BACE1,SREBF2,COPE,ADAM17,RTN4,TMED10,COPG2,AP4S1,SIGMAR1,PLCG2,SEC16A,SEC24C,RTN3,ITPR1,TMED2,GORASP1,ABCA7,AP4M1,BIN1,AP2B1,AP2A1,AP4B1,SYK,APP,COPB1,AP3B2,AP4E1,ARF6,NCSTN
35,HSPA5,CLU,HSPA9,ECE1,IDE,VPS35,SEC31A,APOE,SEC24A,MIA3,SORL1,RAB1B,SEC24D,SEC13,COPB2,PSEN1,COPG1,SNX6,VPS29,APBA1,SNX4,AP4E1,MAP2K3,TMED9,SEC23A,BACE1,APBA2,COPZ1,SORT1,VDAC1,SAR1A,VPS26A,PLG,MFN2,MAPK14,TMED10,OSBP,TMED2,PREB,COPA,SEC16A,AP1G1,ADAM10,MAPKAPK2,COPB1,ITPR2,RAB1A,VLDLR,PICALM,SEC24C,RTN4,GGA3,GGA1,AP2B1,COPE,AP2A1,COPG2,SEC23B,SAR1B,SREBF2,GORASP1,AP4B1,GGA2,BIN1,LRP1,ABCA7,APP,RTN3,EIF2S1,PLCG2,ADAM17,SEC24B,NCSTN,AP4S1,SIGMAR1,AP4M1,ITPR1,AP3B2,SYK,ARF6
36,CLU,SORL1,SEC31A,HSPA5,VPS35,ECE1,SEC24A,MIA3,IDE,SEC13,SNX6,APOE,HSPA9,SEC24D,ITPR2,TMED9,MFN2,SNX4,VPS29,PSEN1,SEC23A,RAB1B,APBA1,MAPK14,AP1G1,SAR1A,COPB1,SAR1B,COPA,SEC23B,ADAM10,EIF2S1,VDAC1,COPZ1,PLG,APBA2,COPG1,MAPKAPK2,SORT1,VLDLR,COPB2,GGA2,AP4E1,LRP1,SEC24B,PREB,SREBF2,BACE1,RAB1A,GGA3,ADAM17,PLCG2,BIN1,AP2B1,RTN4,OSBP,ABCA7,COPE,AP4S1,ITPR1,TMED10,APP,AP2A1,PICALM,NCSTN,AP3B2,COPG2,MAP2K3,SEC24C,VPS26A,ARF6,TMED2,GGA1,RTN3,SYK,SEC16A,AP4M1,GORASP1,AP4B1,SIGMAR1
37,RAB1B,AP1G1,SEC24A,COPB2,ECE1,SORL1,APOE,TMED9,ITPR2,BIN1,VPS35,MIA3,COPZ1,MAPK14,ADAM10,PSEN1,SNX6,AP4E1,GGA1,CLU,HSPA5,SEC31A,VPS29,SNX4,SEC13,HSPA9,IDE,MAP2K3,MFN2,APBA1,RAB1A,SAR1B,SAR1A,SEC24B,BACE1,GGA3,VDAC1,SEC23A,RTN4,PLG,ADAM17,COPB1,SEC24D,VLDLR,COPA,GGA2,SEC24C,COPG1,PICALM,EIF2S1,SEC16A,MAPKAPK2,TMED2,SEC23B,VPS26A,OSBP,AP2A1,AP2B1,PLCG2,COPG2,GORASP1,APP,SREBF2,LRP1,AP3B2,ITPR1,RTN3,APBA2,SYK,PREB,SIGMAR1,TMED10,SORT1,AP4M1,COPE,ARF6,AP4S1,ABCA7,AP4B1,NCSTN
38,HSPA5,HSPA9,VPS35,VPS29,CLU,ECE1,SNX6,IDE,COPZ1,ITPR2,EIF2S1,PSEN1,SNX4,ADAM10,BIN1,TMED9,SEC31A,TMED2,SORT1,SEC24A,SEC23A,RAB1B,SEC24D,SAR1B,SORL1,AP1G1,MAP2K3,MIA3,COPA,GGA2,COPB2,BACE1,MAPK14,GORASP1,VLDLR,GGA3,COPG1,SEC13,MFN2,RAB1A,LRP1,VPS26A,SEC23B,GGA1,VDAC1,TMED10,SEC24C,PREB,OSBP,MAPKAPK2,AP4E1,PLG,SEC24B,AP3B2,SEC16A,RTN4,AP4S1,AP2B1,COPB1,SIGMAR1,SAR1A,COPE,ABCA7,APBA1,AP4M1,APP,AP4B1,APOE,PICALM,AP2A1,SYK,APBA2,ITPR1,PLCG2,ARF6,COPG2,ADAM17,RTN3,NCSTN,SREBF2
39,SEC13,CLU,ECE1,HSPA9,SEC31A,IDE,COPB2,MIA3,SEC24A,AP1G1,SEC23B,VPS29,ADAM10,BIN1,APBA1,COPA,SEC24D,PSEN1,RAB1B,COPZ1,APOE,TMED9,MAPK14,ITPR2,AP4E1,MFN2,SNX4,COPB1,SEC23A,SEC24B,GGA2,VPS35,APBA2,VPS26A,OSBP,TMED10,HSPA5,GGA3,PREB,SORT1,MAP2K3,VDAC1,BACE1,LRP1,COPE,SEC16A,PLG,VLDLR,COPG1,MAPKAPK2,EIF2S1,AP4B1,RTN3,SNX6,RAB1A,PICALM,GGA1,AP2B1,AP2A1,SAR1A,APP,SAR1B,AP3B2,RTN4,NCSTN,AP4M1,SREBF2,SORL1,SIGMAR1,AP4S1,PLCG2,ADAM17,COPG2,ITPR1,SYK,TMED2,GORASP1,SEC24C,ARF6,ABCA7
40,SEC13,HSPA5,CLU,SEC31A,HSPA9,VPS29,SNX4,VPS35,APOE,PSEN1,ECE1,IDE,SORL1,MIA3,SEC24A,AP1G1,COPZ1,ADAM10,TMED9,MFN2,ITPR2,BIN1,SORT1,MAP2K3,GGA2,APBA1,PLG,SEC24D,EIF2S1,SEC23B,COPA,GORASP1,RAB1A,SREBF2,COPB2,VPS26A,MAPK14,COPG1,BACE1,GGA3,VDAC1,RAB1B,SEC24B,COPB1,OSBP,VLDLR,TMED2,SAR1A,PREB,SAR1B,MAPKAPK2,RTN3,APBA2,AP2B1,ABCA7,ADAM17,SEC24C,PICALM,RTN4,AP4B1,COPG2,AP4M1,GGA1,NCSTN,ITPR1,COPE,SNX6,SEC23A,LRP1,PLCG2,AP4E1,SIGMAR1,ARF6,AP2A1,SEC16A,APP,TMED10,AP3B2,AP4S1,SYK
41,CLU,VPS35,SEC31A,HSPA9,ECE1,IDE,SEC24A,MIA3,HSPA5,SEC13,VPS29,PSEN1,APOE,RAB1B,SORL1,SEC24D,APBA2,SNX4,SEC23A,ADAM10,BIN1,COPZ1,SEC23B,MFN2,TMED9,COPB1,ITPR2,AP1G1,SAR1A,VDAC1,EIF2S1,APBA1,GGA3,COPA,GGA2,VPS26A,PICALM,PLG,MAPK14,TMED2,MAP2K3,PREB,OSBP,GGA1,COPG1,SORT1,GORASP1,RAB1A,TMED10,AP2A1,BACE1,MAPKAPK2,SAR1B,SNX6,SEC24C,ABCA7,AP3B2,RTN3,COPE,APP,SREBF2,ADAM17,AP4B1,AP4E1,ITPR1,AP2B1,SIGMAR1,SEC16A,LRP1,AP4M1,NCSTN,RTN4,VLDLR,SYK,SEC24B,COPB2,PLCG2,ARF6,AP4S1,COPG2
42,RAB1B,MIA3,CLU,VPS29,HSPA9,COPB2,HSPA5,ECE1,SEC24A,VPS35,SEC31A,IDE,APOE,BIN1,SEC23A,SEC24D,MAP2K3,SORL1,SNX4,COPZ1,APBA1,MFN2,TMED9,ADAM10,ITPR2,COPG1,COPA,SAR1A,SNX6,MAPK14,PLG,APBA2,GGA3,SREBF2,AP1G1,SEC13,GGA1,PSEN1,VDAC1,MAPKAPK2,EIF2S1,BACE1,SAR1B,GORASP1,OSBP,COPB1,RTN4,SEC16A,SEC23B,PICALM,AP2A1,SEC24B,LRP1,TMED2,ABCA7,AP4E1,PREB,AP4B1,COPG2,GGA2,VLDLR,VPS26A,TMED10,RTN3,COPE,SORT1,PLCG2,SEC24C,AP4M1,AP3B2,RAB1A,ITPR1,AP2B1,SYK,AP4S1,ARF6,SIGMAR1,APP,NCSTN,ADAM17
43,VPS35,CLU,SAR1B,ECE1,RAB1B,SEC24A,MAP2K3,MIA3,APOE,COPZ1,AP1G1,IDE,SORL1,SEC31A,SNX4,HSPA5,VPS29,PSEN1,TMED9,GGA3,COPA,GORASP1,BIN1,MAPK14,MFN2,ITPR2,SAR1A,HSPA9,SNX6,GGA1,COPG1,APBA1,ADAM10,SEC23B,SEC23A,COPB1,PLG,SEC24D,SEC24B,MAPKAPK2,SORT1,TMED2,VDAC1,VPS26A,AP2A1,AP4E1,ITPR1,OSBP,COPG2,PREB,GGA2,AP2B1,BACE1,COPE,PICALM,RAB1A,APBA2,EIF2S1,LRP1,RTN4,SREBF2,NCSTN,AP4S1,SYK,COPB2,APP,RTN3,SEC13,AP3B2,SEC24C,AP4M1,PLCG2,SIGMAR1,VLDLR,TMED10,SEC16A,ADAM17,AP4B1,ARF6,ABCA7
44,HSPA5,CLU,VPS29,ECE1,VPS35,APOE,SEC31A,IDE,HSPA9,SORL1,SNX6,TMED2,SNX4,RAB1B,PSEN1,BIN1,SEC24D,APBA1,SEC24A,MAP2K3,COPG1,MIA3,SEC23B,AP1G1,MAPK14,TMED9,COPZ1,PLG,MFN2,ITPR2,GORASP1,GGA3,ADAM10,SORT1,COPB1,SAR1A,VDAC1,EIF2S1,SEC13,AP4E1,VPS26A,COPA,SEC24B,BACE1,COPE,RAB1A,PREB,COPB2,SREBF2,VLDLR,ARF6,LRP1,GGA2,OSBP,SEC23A,AP4B1,MAPKAPK2,RTN4,COPG2,APP,SAR1B,AP3B2,GGA1,SEC24C,AP2B1,PLCG2,PICALM,APBA2,SIGMAR1,SYK,AP4M1,TMED10,RTN3,AP4S1,ITPR1,NCSTN,ABCA7,SEC16A,AP2A1,ADAM17
45,VPS35,HSPA9,IDE,HSPA5,ECE1,SEC24A,MIA3,SAR1B,SEC24D,SORL1,COPB2,TMED9,COPZ1,ITPR2,MAP2K3,SNX4,RAB1B,VPS29,MFN2,PSEN1,CLU,SEC23A,PLG,AP4E1,APOE,COPG1,GGA2,BIN1,MAPK14,COPA,GGA3,SNX6,TMED2,APBA1,VLDLR,VDAC1,BACE1,ADAM10,SAR1A,GORASP1,SEC31A,COPB1,VPS26A,PICALM,RAB1A,AP2A1,TMED10,SEC23B,APBA2,MAPKAPK2,EIF2S1,COPG2,SREBF2,GGA1,AP1G1,COPE,SEC13,RTN3,PREB,SEC24C,ABCA7,SYK,SORT1,OSBP,SEC16A,RTN4,AP2B1,AP4B1,ITPR1,SEC24B,AP4S1,PLCG2,ADAM17,ARF6,LRP1,AP4M1,APP,NCSTN,SIGMAR1,AP3B2
46,PSEN1,SEC24A,MIA3,SORL1,RAB1B,SNX4,VPS29,SEC24D,HSPA5,BIN1,ADAM10,ECE1,CLU,TMED9,LRP1,HSPA9,VPS35,COPZ1,ITPR2,SEC23A,SEC13,APOE,EIF2S1,MAP2K3,SEC23B,IDE,PLG,AP1G1,VDAC1,APBA1,AP4E1,RAB1A,MFN2,PICALM,COPB1,VPS26A,VLDLR,COPA,COPB2,SEC24B,SORT1,GGA2,SREBF2,COPG1,MAPK14,SEC31A,SEC16A,SAR1B,MAPKAPK2,COPE,SAR1A,PREB,GGA1,BACE1,GGA3,OSBP,SNX6,APBA2,AP2A1,SEC24C,ITPR1,ABCA7,AP4S1,RTN3,SIGMAR1,SYK,APP,RTN4,TMED10,TMED2,AP4B1,COPG2,ADAM17,ARF6,AP3B2,NCSTN,PLCG2,GORASP1,AP4M1,AP2B1
47,SNX6,AP1G1,ADAM10,VPS35,COPB2,BIN1,SEC13,MIA3,RAB1B,SEC24A,SNX4,HSPA5,HSPA9,VPS29,CLU,PSEN1,ECE1,COPG1,APOE,IDE,MAP2K3,RAB1A,GGA1,COPZ1,SEC23A,VDAC1,COPB1,PLG,SEC24D,TMED9,MFN2,ITPR2,APBA1,MAPK14,GGA3,COPA,APBA2,GGA2,PICALM,SAR1A,LRP1,GORASP1,BACE1,SEC23B,TMED10,ABCA7,AP4E1,SORL1,MAPKAPK2,SEC16A,SEC24B,SREBF2,TMED2,PREB,AP2B1,SEC31A,OSBP,SAR1B,SYK,EIF2S1,COPE,VPS26A,RTN3,APP,RTN4,SIGMAR1,AP3B2,VLDLR,AP4M1,SEC24C,AP4B1,ITPR1,COPG2,SORT1,AP2A1,PLCG2,NCSTN,AP4S1,ADAM17,ARF6
48,MIA3,PSEN1,SEC24A,HSPA9,CLU,HSPA5,ITPR2,TMED9,VPS29,SEC31A,SEC13,APOE,VPS35,ECE1,IDE,ADAM10,RAB1B,SNX4,BIN1,COPZ1,MAP2K3,SEC24D,SAR1B,BACE1,GGA2,MFN2,COPB2,COPB1,AP1G1,GGA3,GGA1,TMED2,SEC23A,GORASP1,SEC23B,AP2A1,COPA,VDAC1,PLG,SNX6,APBA1,EIF2S1,VLDLR,TMED10,APBA2,AP4E1,SEC24B,RAB1A,COPE,MAPKAPK2,OSBP,PREB,COPG1,SEC16A,SEC24C,ABCA7,MAPK14,RTN3,AP3B2,APP,SORL1,RTN4,AP4S1,AP2B1,COPG2,SREBF2,VPS26A,SORT1,ITPR1,SAR1A,ADAM17,ARF6,LRP1,NCSTN,PLCG2,AP4M1,SIGMAR1,AP4B1,SYK,PICALM
49,CLU,IDE,HSPA9,HSPA5,VPS29,ECE1,VPS35,COPB2,APOE,SNX4,SEC31A,AP1G1,MIA3,BIN1,RAB1B,ADAM10,SEC24A,COPZ1,GORASP1,SEC13,MFN2,MAPK14,MAP2K3,ITPR2,PSEN1,SEC23A,VDAC1,APBA1,SEC24D,AP4E1,COPB1,APBA2,RAB1A,COPG1,EIF2S1,GGA2,BACE1,COPA,MAPKAPK2,TMED2,SEC23B,PLG,OSBP,SREBF2,AP2B1,SORL1,SEC24B,VPS26A,SEC16A,TMED9,AP3B2,SORT1,AP2A1,SAR1B,COPG2,SEC24C,SNX6,LRP1,ADAM17,GGA3,PICALM,PREB,AP4B1,COPE,ABCA7,RTN3,GGA1,SYK,ARF6,ITPR1,VLDLR,AP4M1,SAR1A,APP,AP4S1,RTN4,NCSTN,SIGMAR1,PLCG2,TMED10
50,VPS29,HSPA5,IDE,HSPA9,APOE,ECE1,SEC31A,RAB1B,AP1G1,SEC13,APBA2,COPG1,SEC24A,SEC24D,MAP2K3,MIA3,EIF2S1,ADAM10,BIN1,PSEN1,SEC23A,COPA,CLU,SORL1,AP4E1,VDAC1,APBA1,SNX4,SNX6,PICALM,COPZ1,SEC23B,PLG,MAPK14,COPB1,GGA3,RAB1A,TMED9,SORT1,COPE,MFN2,SEC24B,VPS35,LRP1,GORASP1,ITPR2,APP,SREBF2,MAPKAPK2,VLDLR,BACE1,SAR1A,PREB,VPS26A,SEC16A,RTN4,OSBP,TMED2,NCSTN,AP4S1,SIGMAR1,AP2A1,TMED10,AP4M1,COPB2,ABCA7,SEC24C,PLCG2,AP4B1,SYK,GGA2,ARF6,AP2B1,GGA1,ITPR1,ADAM17,AP3B2,COPG2,SAR1B,RTN3
51,VPS29,CLU,HSPA9,VPS35,ECE1,SEC13,IDE,APOE,SEC31A,SORL1,AP4E1,HSPA5,SNX6,SEC24A,COPZ1,RAB1B,SEC24D,AP1G1,MIA3,TMED9,ITPR2,SEC24B,MFN2,APBA1,MAPK14,PSEN1,SEC23B,ADAM10,SNX4,COPA,MAP2K3,GGA3,VDAC1,BIN1,GGA2,COPB1,VLDLR,VPS26A,RAB1A,SAR1A,EIF2S1,MAPKAPK2,TMED2,PLG,COPG1,BACE1,COPB2,GORASP1,LRP1,COPE,SEC23A,ABCA7,GGA1,OSBP,RTN4,SAR1B,PICALM,PREB,SORT1,ADAM17,RTN3,TMED10,PLCG2,AP2B1,AP2A1,APBA2,APP,COPG2,NCSTN,ARF6,AP3B2,ITPR1,SIGMAR1,SREBF2,AP4M1,AP4S1,SYK,SEC16A,SEC24C,AP4B1
52,ECE1,VPS35,VPS29,HSPA9,IDE,LRP1,SEC31A,APOE,SEC13,SORL1,SEC24A,PSEN1,MIA3,MAP2K3,AP1G1,CLU,SNX4,RAB1B,TMED9,SAR1B,SEC23A,MFN2,SEC24D,COPZ1,ITPR2,MAPK14,APBA1,PLG,VPS26A,EIF2S1,VDAC1,COPB1,MAPKAPK2,PREB,GGA3,OSBP,PICALM,COPA,APBA2,COPE,COPG1,BACE1,SNX6,RTN3,RAB1A,GGA2,VLDLR,SEC23B,GGA1,HSPA5,SAR1A,ADAM10,SREBF2,AP2A1,ADAM17,RTN4,TMED10,AP4E1,AP4S1,TMED2,GORASP1,ITPR1,SEC24C,SEC16A,AP4M1,COPG2,ABCA7,NCSTN,AP2B1,AP3B2,SIGMAR1,SYK,SEC24B,AP4B1,BIN1,COPB2,PLCG2,ARF6,APP,SORT1
53,ECE1,VPS35,HSPA9,APOE,SEC31A,IDE,HSPA5,SEC13,AP1G1,RAB1B,SNX4,CLU,SORL1,SEC24A,PSEN1,MIA3,COPZ1,ITPR2,SORT1,MAPK14,COPG1,COPB2,MFN2,SNX6,SEC23B,SAR1B,VPS29,TMED9,GGA3,APBA2,BACE1,ADAM10,MAPKAPK2,VPS26A,GGA1,BIN1,AP4E1,COPA,SEC23A,APBA1,SREBF2,PLG,ABCA7,GORASP1,COPB1,AP4S1,VDAC1,RAB1A,OSBP,RTN4,PICALM,TMED2,LRP1,COPG2,RTN3,EIF2S1,MAP2K3,SEC24D,SIGMAR1,COPE,SEC24C,SAR1A,AP2A1,AP3B2,AP2B1,AP4M1,TMED10,GGA2,ADAM17,PREB,SYK,APP,VLDLR,ITPR1,SEC16A,ARF6,AP4B1,NCSTN,SEC24B,PLCG2
54,SEC31A,VPS29,CLU,HSPA9,VPS35,IDE,ECE1,BIN1,ADAM10,SORL1,PSEN1,SEC24A,MIA3,HSPA5,APOE,COPB2,LRP1,SNX4,AP1G1,RAB1B,SORT1,APBA2,EIF2S1,TMED2,COPG1,COPB1,SEC23A,PLG,VDAC1,APBA1,BACE1,SEC24D,MAP2K3,COPZ1,MFN2,MAPK14,ITPR2,SEC23B,AP4E1,VPS26A,OSBP,GGA2,GGA1,COPE,PREB,COPA,AP2B1,TMED9,MAPKAPK2,VLDLR,ABCA7,SNX6,GGA3,GORASP1,TMED10,RTN4,SREBF2,SEC24B,SEC13,SIGMAR1,SEC24C,SEC16A,AP3B2,RAB1A,RTN3,PICALM,APP,AP4S1,SYK,NCSTN,SAR1A,AP4M1,AP4B1,SAR1B,AP2A1,COPG2,ADAM17,ARF6,PLCG2,ITPR1
55,VPS35,SEC31A,IDE,HSPA5,VPS29,ECE1,HSPA9,AP1G1,RAB1B,PSEN1,CLU,COPB2,SNX4,COPG1,SEC13,APOE,SORL1,MAPK14,TMED9,COPZ1,ITPR2,ADAM10,RAB1A,SEC24A,GGA3,MAP2K3,BIN1,SNX6,MIA3,COPA,SEC23A,APBA1,SEC24D,APBA2,AP4E1,TMED2,VLDLR,VDAC1,OSBP,AP2A1,PLG,SEC23B,MFN2,VPS26A,SORT1,GGA2,LRP1,SEC24B,PREB,TMED10,COPE,EIF2S1,COPB1,COPG2,SAR1B,GGA1,AP4M1,AP2B1,SIGMAR1,GORASP1,SEC24C,RTN4,MAPKAPK2,SREBF2,ITPR1,SEC16A,BACE1,AP3B2,AP4S1,PICALM,ADAM17,ABCA7,SAR1A,ARF6,AP4B1,APP,NCSTN,RTN3,PLCG2,SYK
56,LRP1,VPS35,CLU,ECE1,VPS29,SEC24A,MIA3,HSPA9,HSPA5,SEC31A,IDE,PSEN1,SEC13,SNX4,SORL1,AP1G1,RAB1B,APOE,COPZ1,TMED9,MFN2,MAPK14,ITPR2,COPG1,APBA1,MAP2K3,TMED2,GGA2,PICALM,ADAM10,SEC24B,SNX6,VPS26A,AP4E1,EIF2S1,COPA,COPB2,SEC23A,VLDLR,GORASP1,VDAC1,PLG,SAR1B,COPB1,SEC24D,BACE1,COPE,ABCA7,MAPKAPK2,APBA2,AP2A1,AP3B2,SREBF2,TMED10,ITPR1,COPG2,SAR1A,BIN1,GGA3,SEC16A,RTN4,ADAM17,SORT1,SEC23B,RAB1A,AP4M1,PREB,NCSTN,RTN3,OSBP,SEC24C,AP4B1,SIGMAR1,SYK,ARF6,AP2B1,AP4S1,GGA1,APP,PLCG2
57,HSPA5,SORL1,CLU,MIA3,VPS35,PSEN1,SEC24A,ITPR2,TMED9,VPS29,COPZ1,RAB1B,COPB2,ADAM10,BIN1,SEC23A,SEC24D,ECE1,AP1G1,SNX6,GGA1,COPB1,VDAC1,SNX4,RAB1A,BACE1,PLG,GORASP1,SEC31A,COPA,APOE,VPS26A,MAPK14,SORT1,HSPA9,AP4E1,TMED2,SAR1B,MFN2,VLDLR,SEC13,ABCA7,MAPKAPK2,SEC23B,COPG1,APBA1,COPE,AP2B1,TMED10,APBA2,MAP2K3,GGA3,IDE,PICALM,PREB,RTN3,ADAM17,RTN4,COPG2,EIF2S1,AP2A1,SREBF2,LRP1,ITPR1,AP3B2,SEC24C,AP4B1,APP,SIGMAR1,AP4M1,ARF6,GGA2,AP4S1,SYK,PLCG2,NCSTN,SAR1A,SEC16A,OSBP,SEC24B
58,CLU,VPS35,IDE,COPB2,SEC31A,HSPA9,AP1G1,RAB1B,LRP1,APOE,ECE1,SORL1,PSEN1,SEC24D,APBA1,SNX4,VDAC1,SNX6,COPG1,SEC23A,TMED2,HSPA5,MFN2,COPB1,GGA3,BACE1,ADAM10,SEC24A,GGA2,EIF2S1,SAR1A,GORASP1,BIN1,AP4E1,TMED9,COPZ1,PLG,PICALM,ITPR2,SREBF2,MIA3,SORT1,VPS26A,RTN4,SEC13,MAPK14,SEC23B,SAR1B,COPA,AP2A1,VPS29,OSBP,SEC16A,AP3B2,RAB1A,RTN3,APP,APBA2,PLCG2,MAPKAPK2,ADAM17,TMED10,SEC24B,GGA1,SYK,ABCA7,VLDLR,COPG2,COPE,SEC24C,AP4B1,PREB,SIGMAR1,ARF6,ITPR1,MAP2K3,AP2B1,NCSTN,AP4M1,AP4S1
59,MIA3,VPS29,VPS35,SEC24A,CLU,ECE1,SEC31A,SEC13,HSPA9,MAP2K3,IDE,APOE,PSEN1,PICALM,APBA1,HSPA5,SNX4,LRP1,RAB1B,SEC24D,SEC23A,SORL1,APBA2,MFN2,COPZ1,TMED9,SAR1A,ITPR2,VDAC1,SNX6,GGA3,AP1G1,ADAM10,BACE1,MAPKAPK2,SORT1,PLG,SEC23B,COPE,GGA1,COPG1,SEC24B,VPS26A,RTN4,SREBF2,VLDLR,AP4E1,COPA,COPB1,PREB,RAB1A,GGA2,SAR1B,COPB2,MAPK14,OSBP,EIF2S1,AP2B1,ABCA7,GORASP1,TMED10,AP4B1,BIN1,SEC16A,AP3B2,AP4S1,PLCG2,SEC24C,TMED2,APP,RTN3,ARF6,SYK,AP2A1,AP4M1,COPG2,SIGMAR1,NCSTN,ADAM17,ITPR1
60,IDE,VPS35,HSPA9,HSPA5,ECE1,CLU,VPS29,SEC13,SNX6,SORL1,PSEN1,RAB1B,SEC24A,MIA3,APOE,SEC24D,MAP2K3,SNX4,TMED9,COPZ1,COPB2,ITPR2,AP1G1,TMED2,SEC23A,SEC31A,VDAC1,BIN1,ADAM10,COPG1,GGA3,MAPK14,LRP1,SORT1,AP4E1,COPB1,RTN3,PLG,PICALM,VLDLR,SEC23B,VPS26A,MFN2,SAR1A,MAPKAPK2,SEC24B,TMED10,BACE1,COPA,AP2A1,EIF2S1,COPG2,SAR1B,APBA2,ABCA7,ITPR1,SEC24C,SREBF2,RTN4,GGA2,PLCG2,NCSTN,SYK,AP4B1,AP2B1,GORASP1,AP3B2,SIGMAR1,OSBP,PREB,GGA1,RAB1A,SEC16A,AP4S1,ARF6,COPE,APP,ADAM17,APBA1,AP4M1
