ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
51,COPB2,APOE,SNX4,RAB1A,APP,ADAM10,AP2B1,TMED10,SORT1,SAR1B,ARF6,HSPA5,RAB1B,CLU,COPG2,AP1G1,COPG1,SEC23A,VDAC1,MFN2,ADAM17,SEC13,LRP1,VPS35,PSEN1,NCSTN,VPS29,ITPR2,SEC23B,SEC24B,SEC24D,BIN1,COPA,TMED9,AP2A1,SEC24C,COPE,APBA1,PLCG2,SYK,ITPR1,TMED2,RTN3,SEC24A,SORL1,SAR1A,GGA1,VLDLR,GGA3,ECE1,RTN4,VPS26A,PLG,OSBP,PREB,MIA3,GGA2,MAPK14,COPZ1,PICALM,COPB1,SNX6,AP4M1,BACE1,APBA2,ABCA7,HSPA9,IDE,AP4S1,AP3B2,SEC31A,SEC16A,MAP2K3,SREBF2,MAPKAPK2,AP4E1,AP4B1,EIF2S1,SIGMAR1,GORASP1
52,PICALM,AP2A1,SORL1,VDAC1,CLU,COPZ1,APBA1,SYK,ADAM10,AP3B2,BIN1,SEC23B,PLCG2,RTN3,TMED9,TMED2,TMED10,SNX6,VPS35,SAR1B,ARF6,COPB2,RTN4,COPB1,SEC24C,SAR1A,SEC13,ITPR2,RAB1B,LRP1,VPS26A,COPG1,HSPA5,SORT1,SEC23A,SEC31A,AP2B1,APOE,NCSTN,PREB,MIA3,ECE1,COPG2,AP1G1,ITPR1,ADAM17,SEC16A,SNX4,COPA,PSEN1,SEC24D,MFN2,HSPA9,MAPKAPK2,RAB1A,APP,SEC24A,PLG,IDE,VLDLR,GGA1,AP4S1,GGA2,EIF2S1,OSBP,APBA2,SEC24B,VPS29,MAPK14,GORASP1,BACE1,SIGMAR1,GGA3,ABCA7,AP4M1,MAP2K3,SREBF2,AP4B1,AP4E1,COPE
53,MFN2,VDAC1,SAR1B,SNX6,VPS26A,SEC23A,HSPA5,PSEN1,COPA,NCSTN,PICALM,VPS35,COPB2,SEC24C,COPB1,RAB1A,SORL1,APOE,LRP1,CLU,SEC24D,PLG,AP1G1,ARF6,COPG2,BIN1,SYK,PLCG2,SORT1,COPG1,RTN3,AP2B1,SEC31A,RTN4,PREB,SEC13,ITPR1,SNX4,TMED9,GGA2,APP,TMED2,OSBP,RAB1B,MIA3,ITPR2,COPE,AP3B2,ECE1,ADAM17,APBA1,GGA1,TMED10,ADAM10,VLDLR,SEC24A,GGA3,IDE,EIF2S1,SEC16A,SEC24B,AP4S1,HSPA9,BACE1,SAR1A,VPS29,SEC23B,AP2A1,MAPK14,COPZ1,AP4M1,MAPKAPK2,APBA2,ABCA7,SIGMAR1,MAP2K3,GORASP1,AP4E1,SREBF2,AP4B1
54,PICALM,APBA1,ITPR2,RTN4,EIF2S1,HSPA5,MFN2,SEC24B,AP2A1,AP1G1,SAR1B,RTN3,AP2B1,SAR1A,MAPKAPK2,SEC24C,SNX6,HSPA9,COPB1,SEC23B,VPS29,APP,SEC13,CLU,COPA,ADAM10,TMED2,COPB2,PREB,GGA3,PSEN1,NCSTN,VPS35,SNX4,TMED10,LRP1,OSBP,MIA3,GGA2,PLCG2,SYK,RAB1B,COPZ1,ARF6,ITPR1,VDAC1,BIN1,SEC23A,APOE,SORL1,SEC31A,TMED9,COPE,GGA1,IDE,ECE1,VPS26A,VLDLR,MAPK14,SEC24D,SEC24A,COPG2,AP3B2,SORT1,AP4S1,COPG1,SEC16A,RAB1A,ADAM17,BACE1,AP4E1,ABCA7,APBA2,GORASP1,PLG,SREBF2,MAP2K3,AP4B1,SIGMAR1,AP4M1
55,COPG1,COPB2,VDAC1,VPS26A,VPS35,SEC31A,NCSTN,PSEN1,CLU,PICALM,RTN4,TMED2,MFN2,SORL1,AP2A1,ARF6,RAB1A,SEC24C,AP3B2,APOE,SEC23A,SORT1,ECE1,EIF2S1,SEC13,SAR1B,SEC16A,APBA1,SYK,PLCG2,ADAM10,TMED9,SNX6,RTN3,COPZ1,SAR1A,COPG2,COPA,AP2B1,SEC23B,BIN1,GGA3,PREB,SEC24B,RAB1B,MIA3,AP1G1,HSPA5,APP,COPB1,SNX4,AP4S1,ITPR2,SEC24A,ITPR1,TMED10,VLDLR,MAPKAPK2,LRP1,GGA2,PLG,VPS29,MAPK14,COPE,ADAM17,SEC24D,GORASP1,OSBP,GGA1,APBA2,HSPA9,ABCA7,SIGMAR1,AP4M1,IDE,BACE1,MAP2K3,AP4B1,SREBF2,AP4E1
56,EIF2S1,COPA,RTN3,VPS35,SEC13,RAB1A,VPS26A,GGA3,ADAM10,GGA2,MIA3,MAPKAPK2,VPS29,HSPA9,LRP1,COPG1,AP3B2,RTN4,CLU,AP1G1,AP2A1,SAR1B,SEC24D,PLG,PREB,COPG2,NCSTN,TMED9,PSEN1,ADAM17,APBA1,VDAC1,AP2B1,SNX4,TMED10,COPB1,SAR1A,PICALM,COPE,ITPR2,SEC16A,COPB2,SEC23A,APP,HSPA5,SEC31A,OSBP,APOE,PLCG2,ITPR1,SYK,SEC24C,SEC24A,MFN2,SNX6,ARF6,MAPK14,VLDLR,AP4S1,ECE1,RAB1B,SORL1,SEC23B,IDE,COPZ1,TMED2,BACE1,GGA1,BIN1,APBA2,MAP2K3,SORT1,AP4E1,ABCA7,SEC24B,AP4M1,SIGMAR1,GORASP1,SREBF2,AP4B1
57,RTN4,LRP1,ADAM10,GGA1,GGA2,SNX6,VPS29,AP2A1,MIA3,PICALM,AP2B1,SEC31A,SORL1,HSPA5,MFN2,RTN3,ARF6,SORT1,GGA3,RAB1B,SEC13,AP3B2,TMED2,AP1G1,TMED9,COPA,NCSTN,VDAC1,COPB2,ECE1,APP,APOE,SEC24B,CLU,EIF2S1,COPG2,COPG1,HSPA9,SEC23B,APBA1,SAR1B,ITPR1,PSEN1,TMED10,VPS35,SEC23A,ITPR2,AP4S1,SEC16A,SEC24D,COPB1,PLG,PREB,SEC24C,BACE1,VPS26A,IDE,OSBP,SNX4,SAR1A,RAB1A,COPZ1,MAPKAPK2,COPE,MAPK14,ADAM17,AP4E1,ABCA7,BIN1,SEC24A,MAP2K3,VLDLR,PLCG2,APBA2,AP4M1,SIGMAR1,GORASP1,SYK,SREBF2,AP4B1
58,SAR1A,VDAC1,SEC24B,COPB2,SORL1,AP3B2,SORT1,RTN3,NCSTN,VPS26A,AP2B1,ARF6,HSPA5,VPS29,COPG1,SAR1B,GGA3,SEC23A,COPG2,VPS35,CLU,AP2A1,RAB1B,ITPR1,APBA1,COPA,PSEN1,SEC31A,MFN2,SEC13,OSBP,COPE,SEC16A,TMED9,EIF2S1,APP,TMED2,AP1G1,ADAM17,ADAM10,TMED10,PICALM,ITPR2,HSPA9,SYK,PLCG2,LRP1,MIA3,COPB1,SNX4,APOE,AP4S1,ECE1,VLDLR,SEC24A,IDE,SEC24D,MAPKAPK2,SEC23B,PREB,RAB1A,SNX6,SEC24C,COPZ1,RTN4,GGA2,BIN1,GGA1,BACE1,GORASP1,APBA2,PLG,MAP2K3,SIGMAR1,SREBF2,ABCA7,AP4M1,MAPK14,AP4B1,AP4E1
59,SORT1,AP1G1,ARF6,COPA,HSPA5,SORL1,TMED9,ADAM10,AP2B1,AP2A1,VPS26A,TMED2,MIA3,GGA3,COPE,ITPR1,RTN3,LRP1,APP,SNX6,CLU,GGA2,ITPR2,APBA1,PSEN1,NCSTN,VPS35,VDAC1,EIF2S1,COPB1,SEC23B,SEC31A,SEC24D,MAPKAPK2,AP3B2,SEC13,APOE,COPG2,COPG1,TMED10,PLCG2,COPB2,HSPA9,MFN2,BIN1,SYK,RAB1A,SAR1B,SEC24C,PLG,RTN4,PREB,RAB1B,SEC24B,AP4S1,VPS29,OSBP,SEC23A,SEC16A,PICALM,MAPK14,IDE,BACE1,ECE1,SEC24A,VLDLR,SNX4,SAR1A,GGA1,APBA2,AP4E1,SIGMAR1,ADAM17,ABCA7,COPZ1,SREBF2,AP4M1,MAP2K3,AP4B1,GORASP1
60,SORT1,BIN1,APOE,RTN3,RAB1A,RAB1B,ARF6,SORL1,CLU,ITPR1,ITPR2,COPG1,TMED10,MFN2,SAR1A,APP,SEC13,AP1G1,VPS35,PICALM,SEC31A,ADAM17,VPS29,AP4S1,SEC16A,COPE,LRP1,AP2B1,EIF2S1,PREB,MIA3,COPZ1,GGA3,VDAC1,VPS26A,AP3B2,AP2A1,TMED2,SNX4,OSBP,SEC23A,SAR1B,SYK,HSPA9,SEC24D,COPG2,PLCG2,SEC24B,HSPA5,PSEN1,TMED9,APBA2,NCSTN,COPA,COPB2,IDE,SEC24A,SEC24C,VLDLR,SEC23B,PLG,BACE1,ECE1,ADAM10,RTN4,APBA1,SNX6,MAPK14,MAPKAPK2,GGA1,GGA2,MAP2K3,GORASP1,COPB1,SIGMAR1,ABCA7,AP4B1,AP4M1,AP4E1,SREBF2
61,TMED2,SAR1A,BIN1,SEC13,VPS35,GGA2,AP3B2,SNX6,COPB2,MIA3,COPZ1,SEC31A,ECE1,SEC24C,PSEN1,NCSTN,AP2B1,COPE,ADAM10,SORL1,GGA3,VPS29,PREB,SEC23A,EIF2S1,VDAC1,COPG2,COPG1,SEC24D,HSPA9,LRP1,APBA1,APOE,CLU,RTN3,RAB1A,TMED9,PICALM,MFN2,SAR1B,AP2A1,MAPKAPK2,OSBP,VPS26A,AP1G1,SEC16A,RTN4,COPB1,AP4S1,TMED10,RAB1B,BACE1,HSPA5,APP,IDE,PLCG2,ARF6,SORT1,APBA2,SYK,SNX4,ITPR2,ITPR1,GGA1,MAP2K3,SEC23B,SEC24A,MAPK14,AP4E1,VLDLR,SEC24B,ADAM17,AP4M1,COPA,SIGMAR1,ABCA7,GORASP1,PLG,SREBF2,AP4B1
62,TMED9,COPG1,SORT1,SEC24C,AP2B1,TMED10,VDAC1,HSPA9,GGA3,VPS26A,NCSTN,AP2A1,RTN4,ITPR2,ADAM10,RTN3,RAB1B,VPS29,COPA,COPB2,MFN2,HSPA5,PREB,MIA3,ARF6,COPB1,ITPR1,COPG2,TMED2,COPE,LRP1,GGA2,AP1G1,SORL1,AP3B2,RAB1A,ADAM17,EIF2S1,APBA1,SEC13,BIN1,APP,CLU,OSBP,SEC24D,SEC23A,SEC31A,SEC23B,PLG,IDE,SEC16A,SYK,PLCG2,PICALM,COPZ1,APOE,VPS35,SAR1B,AP4S1,SEC24B,SNX4,APBA2,PSEN1,ECE1,MAPKAPK2,SNX6,GGA1,MAP2K3,MAPK14,AP4M1,SAR1A,ABCA7,SEC24A,AP4E1,VLDLR,GORASP1,SIGMAR1,BACE1,SREBF2,AP4B1
63,SEC23A,SEC24C,APBA1,COPB2,AP1G1,VPS29,COPG1,SEC31A,COPB1,RAB1A,SEC23B,MIA3,SAR1B,COPE,ITPR1,RTN3,AP3B2,ARF6,VDAC1,MFN2,AP2A1,GGA3,RAB1B,COPA,ADAM10,SNX6,OSBP,VPS26A,LRP1,SORL1,RTN4,SEC13,TMED2,NCSTN,COPZ1,SYK,PLCG2,TMED9,SEC16A,TMED10,SEC24B,AP4S1,COPG2,HSPA5,GGA2,BIN1,APP,APOE,ITPR2,IDE,HSPA9,SORT1,SNX4,PLG,SEC24D,EIF2S1,PICALM,SAR1A,AP2B1,CLU,SEC24A,VLDLR,GGA1,ECE1,PSEN1,AP4M1,VPS35,MAPKAPK2,PREB,ABCA7,MAPK14,ADAM17,BACE1,AP4E1,APBA2,MAP2K3,SIGMAR1,AP4B1,GORASP1,SREBF2
64,AP1G1,GGA3,VPS29,VPS26A,ITPR1,SORT1,SEC24C,RTN4,SEC23B,COPA,BACE1,AP2A1,ARF6,LRP1,SEC13,SEC23A,TMED2,TMED9,RTN3,SEC24B,SNX6,HSPA5,TMED10,AP3B2,SORL1,ITPR2,AP2B1,VLDLR,SEC24A,COPB1,BIN1,PSEN1,NCSTN,PREB,COPE,VPS35,COPB2,COPG2,HSPA9,SEC24D,COPG1,APOE,APP,SYK,PLCG2,MIA3,COPZ1,APBA1,MAPKAPK2,CLU,SNX4,SEC16A,ADAM10,EIF2S1,PLG,SEC31A,APBA2,IDE,AP4S1,ADAM17,MAP2K3,MFN2,PICALM,GGA2,SAR1A,SAR1B,OSBP,AP4M1,GGA1,RAB1B,ECE1,ABCA7,RAB1A,MAPK14,GORASP1,SREBF2,VDAC1,SIGMAR1,AP4E1,AP4B1
65,COPB2,TMED10,AP3B2,ITPR2,RTN3,TMED9,RAB1B,MIA3,VDAC1,VPS29,MFN2,PICALM,LRP1,SORT1,RTN4,COPE,TMED2,COPA,CLU,ADAM10,AP1G1,SNX6,SEC24C,RAB1A,VPS26A,SEC23B,APOE,PREB,PSEN1,NCSTN,EIF2S1,VPS35,BIN1,PLCG2,SEC23A,AP4S1,APP,COPG2,COPG1,SYK,SNX4,SEC24B,HSPA5,SEC16A,GGA3,APBA1,MAPKAPK2,SEC24D,HSPA9,SEC31A,GGA2,SEC24A,VLDLR,COPZ1,COPB1,GGA1,SAR1B,ITPR1,AP4M1,IDE,PLG,AP2A1,AP2B1,ARF6,ADAM17,APBA2,SAR1A,ECE1,SORL1,BACE1,MAP2K3,MAPK14,SIGMAR1,OSBP,GORASP1,SEC13,ABCA7,AP4B1,AP4E1,SREBF2
66,LRP1,SORL1,COPB1,EIF2S1,APBA1,APOE,PICALM,APP,SEC13,ITPR2,SEC24C,SNX6,RAB1A,TMED9,HSPA5,PSEN1,NCSTN,TMED2,CLU,RTN4,SEC31A,VPS26A,TMED10,AP2A1,COPB2,SEC24D,COPG2,VDAC1,BACE1,COPG1,ADAM10,ARF6,SNX4,SAR1B,SORT1,AP2B1,AP3B2,VPS29,GGA2,OSBP,PREB,MIA3,HSPA9,BIN1,SEC23A,PLCG2,SYK,MFN2,SAR1A,SEC16A,SEC23B,GGA1,RTN3,AP4S1,SEC24B,RAB1B,APBA2,AP1G1,COPE,GGA3,MAP2K3,PLG,IDE,MAPK14,ITPR1,ADAM17,SEC24A,COPZ1,AP4M1,VLDLR,VPS35,ECE1,MAPKAPK2,COPA,AP4E1,GORASP1,SREBF2,ABCA7,AP4B1,SIGMAR1
67,TMED10,TMED2,VPS26A,RAB1B,SEC16A,RTN3,AP4S1,VPS29,AP3B2,VPS35,RTN4,LRP1,CLU,SORL1,VDAC1,AP2B1,MFN2,COPB1,SORT1,APBA1,COPB2,PREB,ADAM10,MIA3,BIN1,NCSTN,APP,COPA,SNX6,HSPA5,SEC31A,SAR1B,RAB1A,COPZ1,EIF2S1,AP2A1,PSEN1,IDE,APOE,COPE,SAR1A,GGA2,SEC24D,SEC13,PLG,ITPR2,MAPKAPK2,PICALM,ADAM17,SNX4,HSPA9,AP1G1,SEC24C,SEC23A,ARF6,TMED9,COPG2,SEC24A,VLDLR,COPG1,ECE1,OSBP,SEC24B,BACE1,SEC23B,SYK,GGA1,AP4M1,ITPR1,MAPK14,APBA2,MAP2K3,PLCG2,ABCA7,GGA3,AP4E1,GORASP1,SREBF2,AP4B1,SIGMAR1
68,SNX6,SORT1,SEC31A,AP1G1,COPG1,BIN1,RTN4,AP2A1,TMED9,VDAC1,GGA2,COPA,IDE,RAB1A,ITPR2,HSPA5,SEC13,RTN3,APP,ARF6,APBA2,ADAM10,COPZ1,TMED10,APBA1,COPG2,APOE,BACE1,SAR1B,COPB2,AP3B2,VPS26A,RAB1B,GGA3,MFN2,SEC16A,ITPR1,TMED2,MAPKAPK2,EIF2S1,SEC24C,OSBP,PICALM,SORL1,SEC23A,PSEN1,NCSTN,COPB1,PREB,HSPA9,VPS35,MIA3,COPE,LRP1,SNX4,SEC24D,ECE1,AP4S1,VPS29,MAP2K3,SEC24A,VLDLR,CLU,AP2B1,SAR1A,PLG,SEC23B,PLCG2,ADAM17,SYK,GGA1,MAPK14,AP4M1,ABCA7,GORASP1,SEC24B,AP4E1,SREBF2,SIGMAR1,AP4B1
69,ITPR2,COPB2,LRP1,BIN1,HSPA9,MFN2,EIF2S1,RAB1B,VPS29,HSPA5,ADAM10,VPS26A,AP2A1,TMED2,AP1G1,CLU,NCSTN,PSEN1,SEC24B,VPS35,APBA1,ITPR1,GGA3,SORL1,APP,APOE,SEC13,SEC31A,TMED9,SORT1,MIA3,COPE,ECE1,ADAM17,AP2B1,SNX6,TMED10,RTN4,AP3B2,PREB,VDAC1,COPZ1,PLCG2,SAR1A,SEC24C,SYK,SAR1B,MAPKAPK2,GGA2,SNX4,SEC16A,COPG2,COPG1,SEC23A,APBA2,PICALM,RAB1A,OSBP,SEC23B,ARF6,RTN3,AP4S1,COPB1,VLDLR,PLG,SEC24A,SEC24D,BACE1,GGA1,AP4M1,IDE,GORASP1,ABCA7,MAPK14,MAP2K3,COPA,AP4E1,SREBF2,SIGMAR1,AP4B1
70,TMED9,SEC24C,SEC23A,SNX6,TMED2,VPS35,AP2B1,CLU,VPS29,HSPA5,EIF2S1,ADAM10,NCSTN,VDAC1,RAB1B,MFN2,PREB,COPE,SNX4,APOE,AP1G1,PSEN1,ITPR1,ARF6,OSBP,MIA3,AP3B2,APP,SORT1,PICALM,SEC31A,SEC13,ITPR2,GGA3,AP2A1,TMED10,SEC24B,HSPA9,RTN4,SEC23B,COPB1,MAPKAPK2,SAR1B,SYK,BIN1,PLG,PLCG2,SEC24D,SORL1,GGA2,SAR1A,COPA,COPG1,ECE1,MAPK14,RAB1A,RTN3,SEC16A,IDE,APBA2,APBA1,BACE1,COPB2,SEC24A,AP4S1,VLDLR,VPS26A,GGA1,LRP1,COPG2,ABCA7,MAP2K3,AP4E1,ADAM17,COPZ1,AP4M1,GORASP1,SREBF2,SIGMAR1,AP4B1
71,COPB2,CLU,RAB1A,SEC24C,BIN1,AP1G1,SEC13,RTN3,ITPR2,TMED9,VDAC1,SEC23A,HSPA9,RTN4,EIF2S1,APBA1,COPA,SORL1,VPS35,VPS29,AP3B2,SORT1,LRP1,SEC16A,APOE,ARF6,TMED10,COPB1,MFN2,SEC24B,OSBP,SEC24D,COPE,PLG,VPS26A,GGA3,SEC23B,ITPR1,NCSTN,AP2A1,ADAM10,HSPA5,SYK,PLCG2,COPG2,COPG1,TMED2,APP,PSEN1,SEC31A,PREB,MIA3,SAR1B,AP2B1,AP4S1,SNX4,RAB1B,SNX6,COPZ1,ECE1,SAR1A,APBA2,MAPK14,GGA1,GGA2,ADAM17,PICALM,SEC24A,VLDLR,BACE1,MAPKAPK2,SIGMAR1,ABCA7,IDE,MAP2K3,AP4E1,GORASP1,AP4M1,AP4B1,SREBF2
72,COPG1,AP2B1,EIF2S1,SEC31A,RTN3,AP3B2,SAR1A,VPS29,TMED2,RAB1B,RTN4,COPB2,VPS26A,GGA2,SEC13,MAPKAPK2,HSPA9,VDAC1,SYK,PLCG2,APOE,APP,MFN2,SORL1,TMED10,ADAM10,SAR1B,AP1G1,AP4S1,SEC16A,TMED9,PICALM,AP2A1,COPA,ARF6,COPB1,CLU,LRP1,GGA3,VPS35,SEC24C,SNX4,SEC24D,COPG2,SEC23A,COPE,OSBP,ITPR2,HSPA5,SEC24B,APBA1,ITPR1,SORT1,PLG,PREB,ADAM17,GGA1,RAB1A,MIA3,PSEN1,NCSTN,IDE,BIN1,SNX6,SEC24A,VLDLR,APBA2,MAPK14,SEC23B,ECE1,AP4M1,COPZ1,MAP2K3,SIGMAR1,AP4E1,SREBF2,ABCA7,GORASP1,AP4B1,BACE1
73,AP2B1,ADAM10,COPB2,SEC13,RTN3,SORT1,VPS35,COPG2,RTN4,SNX4,COPG1,NCSTN,VDAC1,HSPA9,SEC31A,AP3B2,COPB1,BIN1,VPS26A,SAR1B,AP2A1,TMED10,SEC24D,SNX6,TMED9,SORL1,ITPR2,COPE,LRP1,MFN2,APBA1,PICALM,ECE1,GGA3,TMED2,SEC16A,AP4S1,SEC24C,ITPR1,APP,CLU,SEC23A,EIF2S1,PLG,SEC24B,APOE,HSPA5,RAB1B,ARF6,PSEN1,RAB1A,SEC24A,VLDLR,SEC23B,GGA2,SYK,OSBP,VPS29,IDE,PREB,MIA3,MAPKAPK2,ADAM17,PLCG2,GGA1,MAPK14,COPA,AP4M1,COPZ1,BACE1,AP1G1,SAR1A,APBA2,SIGMAR1,MAP2K3,AP4B1,GORASP1,AP4E1,ABCA7,SREBF2
74,COPA,COPG1,VPS26A,APOE,ADAM10,APP,AP1G1,SEC24C,SEC31A,ARF6,SEC23A,SORT1,TMED2,COPB2,AP2B1,COPE,TMED10,ITPR2,SNX4,SEC13,HSPA9,TMED9,VPS29,SORL1,NCSTN,VDAC1,BIN1,RAB1A,ITPR1,SEC24D,EIF2S1,PREB,MIA3,SEC16A,RTN4,VPS35,PLG,HSPA5,CLU,RAB1B,MAPKAPK2,AP4S1,GGA3,ADAM17,LRP1,PLCG2,SNX6,MFN2,AP3B2,PSEN1,SEC24B,ECE1,APBA1,SEC23B,BACE1,OSBP,PICALM,GGA1,MAPK14,COPZ1,GORASP1,RTN3,SYK,SEC24A,VLDLR,SAR1B,APBA2,SAR1A,MAP2K3,AP2A1,ABCA7,GGA2,SIGMAR1,COPB1,AP4B1,IDE,AP4E1,SREBF2,COPG2,AP4M1
75,APBA1,HSPA5,VPS26A,SORL1,SAR1B,ITPR2,SNX6,GGA3,AP1G1,MIA3,ADAM10,MFN2,ARF6,COPB2,AP2A1,VPS29,APOE,SEC13,COPB1,GGA2,LRP1,AP2B1,APP,SEC16A,NCSTN,VDAC1,RAB1A,SORT1,SEC31A,APBA2,EIF2S1,OSBP,PLCG2,SYK,BIN1,SEC24B,MAPKAPK2,COPZ1,ITPR1,SEC23B,PSEN1,SNX4,SEC24D,ADAM17,COPG2,RAB1B,HSPA9,RTN3,COPG1,SEC24A,SAR1A,VLDLR,SEC24C,PICALM,TMED2,TMED9,PREB,BACE1,RTN4,COPE,IDE,SEC23A,ECE1,GGA1,TMED10,PLG,VPS35,MAPK14,AP4S1,AP4M1,COPA,AP4E1,MAP2K3,CLU,AP3B2,ABCA7,GORASP1,SIGMAR1,AP4B1,SREBF2
76,SEC24B,SEC31A,SAR1B,SEC23B,AP1G1,RAB1B,CLU,VPS26A,VDAC1,HSPA5,SEC24D,NCSTN,SEC13,COPG1,AP2B1,MFN2,COPG2,COPB2,COPA,RAB1A,APOE,SYK,PLCG2,AP2A1,RTN3,SNX6,COPE,PLG,RTN4,VPS35,OSBP,APBA1,LRP1,APP,VPS29,TMED10,ARF6,ITPR2,BIN1,GGA3,SEC24C,SORT1,PSEN1,EIF2S1,MAPK14,BACE1,SEC23A,SAR1A,APBA2,TMED2,SNX4,COPB1,SEC16A,COPZ1,TMED9,MAPKAPK2,PICALM,AP4S1,PREB,ECE1,MIA3,HSPA9,AP3B2,SORL1,SEC24A,IDE,GGA1,GGA2,ADAM10,VLDLR,AP4M1,ADAM17,AP4E1,SIGMAR1,ITPR1,ABCA7,AP4B1,MAP2K3,SREBF2,GORASP1
77,EIF2S1,IDE,COPE,APBA1,BIN1,SEC24B,LRP1,APP,RTN4,CLU,SNX6,COPA,VPS35,MFN2,ITPR1,HSPA9,ARF6,APOE,GGA3,PREB,MIA3,TMED2,VPS26A,VPS29,AP2B1,RTN3,RAB1B,SEC24D,RAB1A,COPG2,COPG1,AP1G1,SNX4,SEC13,TMED10,SEC31A,SYK,PLCG2,SEC23A,ADAM10,TMED9,SORL1,AP3B2,SAR1B,SEC24C,COPB1,SAR1A,COPB2,VDAC1,AP2A1,SEC23B,MAPKAPK2,SEC24A,APBA2,VLDLR,GGA1,PSEN1,AP4S1,NCSTN,GGA2,SORT1,ITPR2,SEC16A,AP4M1,PICALM,ADAM17,PLG,MAPK14,COPZ1,ECE1,ABCA7,GORASP1,HSPA5,AP4E1,OSBP,SREBF2,BACE1,SIGMAR1,MAP2K3,AP4B1
78,SEC24B,VPS29,LRP1,SEC13,SEC31A,MFN2,COPG1,PICALM,SEC16A,COPE,TMED9,RTN4,TMED10,AP2A1,RTN3,CLU,ADAM10,SAR1A,COPA,RAB1B,AP1G1,COPB1,ITPR2,SNX4,COPG2,TMED2,SEC24C,BACE1,VPS35,SEC23B,SNX6,GGA3,EIF2S1,ITPR1,APOE,RAB1A,ARF6,OSBP,SEC23A,PSEN1,NCSTN,PLCG2,HSPA9,AP3B2,COPB2,AP2B1,SYK,AP4S1,PREB,ADAM17,MIA3,IDE,BIN1,SAR1B,PLG,SEC24D,SORT1,SEC24A,VDAC1,VLDLR,HSPA5,GGA2,APP,SORL1,APBA1,VPS26A,MAP2K3,MAPKAPK2,APBA2,COPZ1,SIGMAR1,GORASP1,GGA1,AP4E1,MAPK14,ECE1,ABCA7,AP4M1,SREBF2,AP4B1
79,ITPR2,RTN3,SEC31A,SEC24C,HSPA9,COPB2,AP2A1,SEC13,SORL1,BACE1,SORT1,TMED10,PLCG2,SYK,COPB1,ADAM10,PICALM,RTN4,MFN2,SEC23B,NCSTN,GGA3,TMED9,PSEN1,APP,COPA,HSPA5,VPS29,AP1G1,VPS35,SEC24D,AP3B2,BIN1,RAB1A,ECE1,PREB,SAR1B,COPG2,COPG1,ARF6,ITPR1,COPE,MIA3,CLU,SEC23A,TMED2,VPS26A,IDE,RAB1B,SNX4,APBA1,LRP1,APOE,AP4M1,AP2B1,EIF2S1,VDAC1,OSBP,AP4S1,ADAM17,SEC16A,MAPKAPK2,GGA2,SEC24A,PLG,VLDLR,APBA2,COPZ1,SNX6,MAP2K3,SEC24B,SIGMAR1,SAR1A,ABCA7,AP4E1,GORASP1,MAPK14,SREBF2,GGA1,AP4B1
80,ITPR2,AP2B1,EIF2S1,COPB1,ITPR1,ARF6,PREB,CLU,MIA3,SNX6,RAB1A,APBA1,AP1G1,COPB2,SEC31A,SAR1B,APP,SEC16A,SEC13,COPG1,VDAC1,TMED2,TMED10,SORT1,VPS35,COPZ1,HSPA5,LRP1,RAB1B,COPG2,GGA3,SEC24D,COPE,SEC23B,ADAM10,PLG,VPS26A,COPA,SAR1A,RTN3,RTN4,PICALM,PSEN1,SEC24C,NCSTN,HSPA9,ADAM17,APOE,APBA2,AP2A1,VLDLR,SEC24A,AP3B2,MAPKAPK2,PLCG2,VPS29,SEC23A,SYK,AP4S1,SNX4,IDE,OSBP,AP4M1,BIN1,MAPK14,SORL1,GGA1,GGA2,AP4E1,BACE1,SIGMAR1,MAP2K3,TMED9,ECE1,MFN2,SEC24B,ABCA7,GORASP1,AP4B1,SREBF2
81,VPS29,LRP1,COPE,BIN1,RTN3,SEC13,APBA1,RTN4,SEC31A,COPG1,VPS35,RAB1B,EIF2S1,SORL1,RAB1A,APOE,APP,MFN2,SAR1A,ADAM17,TMED2,COPA,GGA3,ADAM10,TMED9,AP3B2,SEC24D,COPG2,PLG,AP2B1,GGA2,SNX4,COPB1,ITPR2,VDAC1,PSEN1,NCSTN,ARF6,COPB2,SNX6,AP2A1,CLU,SAR1B,SEC24C,ITPR1,OSBP,HSPA9,PICALM,PREB,SEC23A,ECE1,MIA3,SEC24B,SEC23B,SEC24A,SEC16A,VLDLR,HSPA5,IDE,COPZ1,GGA1,MAPKAPK2,TMED10,SYK,BACE1,VPS26A,APBA2,PLCG2,SORT1,ABCA7,AP1G1,MAPK14,AP4M1,AP4S1,GORASP1,MAP2K3,AP4E1,AP4B1,SREBF2,SIGMAR1
