version,variable,from_bucket,to_bucket,protein,beta,se,z,p,n,strata,strata_same_sign,q
nocell,ceradsc,2,3,GGA3,-0.07831881764093279,0.11292521788671697,-0.6935458625326698,0.487967054767546,587.0,2.0,2.0,0.7968959286474832
nocell,ceradsc,0,1,GORASP1,0.4570585927579052,0.23484065855246092,1.9462498341436185,0.051624736387976065,264.0,1.0,1.0,0.41732501853547405
nocell,ceradsc,1,2,GORASP1,-0.22889925628530486,0.23604747263901255,-0.9697170392303269,0.3321875547799027,264.0,1.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,GORASP1,0.13395133409280222,0.15648619329795121,0.8559945850159291,0.39200077465105665,316.0,2.0,2.0,0.7968959286474832
nocell,ceradsc,0,1,HSPA5,0.03794421018580511,0.16023436684208953,0.23680444422512067,0.8128085036169322,587.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,HSPA5,0.176068399534596,0.16060291713105,1.0962963978476579,0.27294908527103245,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,HSPA5,-0.14765168195334522,0.11770935646078942,-1.2543750674784293,0.20970571046571562,587.0,2.0,2.0,0.7167042884210181
nocell,ceradsc,0,1,HSPA9,-0.0908336965966961,0.15878531934563767,-0.5720534931757316,0.5672857349446021,587.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,HSPA9,0.1311685180388993,0.15907695351618414,0.824560158713088,0.4096213484588226,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,HSPA9,-0.03310065729001077,0.11662957988733966,-0.2838101390915145,0.7765558840268243,587.0,2.0,1.0,0.9326376732223101
nocell,ceradsc,0,1,IDE,0.07696780278440295,0.15851273702112134,0.48556225973277606,0.6272775600247773,587.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,IDE,0.11484527123191372,0.15893386708631255,0.7225978536691897,0.46992698727055093,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,IDE,0.09037340243301324,0.11645637679370922,0.776027942146102,0.43773248775387796,587.0,2.0,2.0,0.7968959286474832
nocell,ceradsc,0,1,ITPR1,0.01761614447747535,0.1599471996826165,0.1101372484946976,0.9123005278084944,587.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,ITPR1,-0.031841995280905255,0.16036765361393304,-0.1985562210541613,0.8426099021876002,587.0,2.0,1.0,0.9722260076148282
nocell,ceradsc,2,3,ITPR1,-0.17318541470610158,0.11750931840328366,-1.47380154237421,0.14053503292896502,587.0,2.0,2.0,0.6254864404609352
nocell,ceradsc,0,1,ITPR2,0.19950302682983,0.14748510103376095,1.3526995298607254,0.17615164070886913,587.0,2.0,2.0,0.6710538693671205
nocell,ceradsc,1,2,ITPR2,0.051815698433565996,0.1485195089929525,0.3488814283383117,0.727178328257456,587.0,2.0,1.0,0.9722260076148282
nocell,ceradsc,2,3,ITPR2,0.22642004802270588,0.10848735750194613,2.0870639052909383,0.03688235826801413,587.0,2.0,2.0,0.4419062288257269
nocell,ceradsc,0,1,LRP1,0.19364118408340167,0.14694591723681052,1.3177717879111908,0.18758005476871908,587.0,2.0,2.0,0.6821092900680694
nocell,ceradsc,1,2,LRP1,0.30881243915825046,0.14731347362128627,2.096294599312389,0.03605606554323449,587.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,LRP1,0.07011223933678866,0.10795370498614017,0.6494657996757975,0.5160373453890357,587.0,2.0,2.0,0.8074043654767089
nocell,ceradsc,0,1,MAP2K3,0.08201854039910614,0.1668958285100585,0.491435532759065,0.6231184378718895,521.0,2.0,2.0,0.9324248947114252
nocell,ceradsc,1,2,MAP2K3,-0.019223448386351955,0.16897095447899457,-0.11376776822753697,0.9094218898877215,521.0,2.0,1.0,0.9722260076148282
nocell,ceradsc,2,3,MAP2K3,0.3667688757515524,0.12362481411448917,2.9667901090786444,0.0030092631274923993,521.0,2.0,2.0,0.13692901228037288
nocell,ceradsc,0,1,MAPK14,-0.05797718038341928,0.16768983882820443,-0.34574056954527804,0.7295376922414165,547.0,2.0,2.0,0.9324248947114252
nocell,ceradsc,1,2,MAPK14,0.0678936959014765,0.1691703317232818,0.4013333497065711,0.6881747131440685,547.0,2.0,2.0,0.9658592465179908
nocell,ceradsc,2,3,MAPK14,-0.13307730732226059,0.12191559356331738,-1.0915527983969198,0.2750297127980166,547.0,2.0,2.0,0.7968959286474832
nocell,ceradsc,0,1,MAPKAPK2,0.009494134733059711,0.16711177048780423,0.05681308207881497,0.954694092779054,513.0,2.0,1.0,0.954694092779054
nocell,ceradsc,1,2,MAPKAPK2,-0.09529130383153651,0.16929766846378344,-0.5628624699691092,0.5735285377548689,513.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,MAPKAPK2,0.11547086655907762,0.12169608162085536,0.9488462160912261,0.34269883240409404,513.0,2.0,2.0,0.7968959286474832
nocell,ceradsc,0,1,MFN2,0.10741995562214249,0.1466225156312672,0.7326293315842907,0.46378453629164074,587.0,2.0,2.0,0.8245058422962502
nocell,ceradsc,1,2,MFN2,0.07403628626521648,0.147340641669869,0.5024838050529329,0.6153272415200968,587.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,MFN2,-0.301641950829537,0.10778890332053032,-2.798450875156867,0.005134837960513983,587.0,2.0,2.0,0.13692901228037288
nocell,ceradsc,0,1,MIA3,0.039626484144581,0.15954404295316116,0.24837332319712196,0.8038455720143555,587.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,MIA3,0.07489659724736164,0.15983827813746937,0.4685773528099859,0.6393717683168212,587.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,MIA3,-0.18458768127161104,0.11718712192216996,-1.5751532953783547,0.11522106471594804,587.0,2.0,1.0,0.6145123451517229
nocell,ceradsc,0,1,NCSTN,-0.13123596001577312,0.16224619310041227,-0.8088692714938015,0.41859034570860554,571.0,2.0,2.0,0.8136211972422404
nocell,ceradsc,1,2,NCSTN,0.232081640471744,0.16416092932324566,1.413744679860804,0.157436881578626,571.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,NCSTN,-0.09635083847767627,0.11877610921441581,-0.8111971263829056,0.41725247560686096,571.0,2.0,1.0,0.7968959286474832
nocell,ceradsc,0,1,OSBP,-0.15725529501974703,0.15795559236499201,-0.9955664922351923,0.3194608221937504,587.0,2.0,2.0,0.7986520554843759
nocell,ceradsc,1,2,OSBP,0.009387613178290009,0.15834049154258067,0.05928750812148077,0.952723110688027,587.0,2.0,1.0,0.9722260076148282
nocell,ceradsc,2,3,OSBP,-0.07379485313179793,0.11603983680565574,-0.6359441305953404,0.5248128375598607,587.0,2.0,2.0,0.8074043654767089
nocell,ceradsc,0,1,PICALM,0.28575443400814604,0.15617180300926164,1.8297440927361235,0.06728821425980741,587.0,2.0,2.0,0.41732501853547405
nocell,ceradsc,1,2,PICALM,-0.2760829514671976,0.15644645498966064,-1.7647120958122289,0.07761216465555876,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,PICALM,-0.14790108249954856,0.11470738940556907,-1.2893771121982132,0.19726701444181738,587.0,2.0,2.0,0.7167042884210181
nocell,ceradsc,0,1,PLCG2,-0.18992199836606408,0.17504561568403934,-1.0849857485655447,0.2779279673237489,522.0,2.0,2.0,0.7580369143008757
nocell,ceradsc,1,2,PLCG2,-0.09890839644971645,0.17879201356653343,-0.5532036609281203,0.5801239604178647,522.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,PLCG2,0.02148678728105918,0.1252957641930087,0.17148853689866483,0.8638396431608139,522.0,2.0,1.0,0.9326376732223101
nocell,ceradsc,0,1,PLG,-0.024842710827111997,0.15865386435972884,-0.15658434118430356,0.8755724442245835,587.0,2.0,2.0,0.9324248947114252
nocell,ceradsc,1,2,PLG,0.15741503737031473,0.15909722294106565,0.9894266817506044,0.3224544254439552,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,PLG,-0.018433327546512918,0.11656459667664294,-0.15813830332762233,0.8743478186459157,587.0,2.0,1.0,0.9326376732223101
nocell,ceradsc,0,1,PREB,0.02508831178925379,0.15578782302157895,0.1610415454985765,0.8720606790876304,587.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,PREB,0.0518603940965466,0.15608037933214416,0.33226722230208056,0.7396874880491131,587.0,2.0,2.0,0.9722260076148282
nocell,ceradsc,2,3,PREB,-0.014175793423662158,0.11442922223157655,-0.12388263371198875,0.9014082033081804,587.0,2.0,1.0,0.9488507403244004
nocell,ceradsc,0,1,PSEN1,-0.08451986071212929,0.15882862754137594,-0.5321450044647101,0.5946255693566485,587.0,2.0,2.0,0.9324248947114252
nocell,ceradsc,1,2,PSEN1,-0.04514937129250893,0.15916547052306868,-0.2836631032103486,0.7766685730545424,587.0,2.0,2.0,0.9722260076148282
nocell,ceradsc,2,3,PSEN1,-0.05523304746763528,0.1166707729241914,-0.47340945879842405,0.6359210828711295,587.0,2.0,1.0,0.9326376732223101
nocell,ceradsc,0,1,RAB1A,-0.13830161878915248,0.1597593395200795,-0.8656872218213565,0.3866617093082402,587.0,2.0,2.0,0.8136211972422404
nocell,ceradsc,1,2,RAB1A,-0.1274508264637149,0.16013740275081884,-0.795884186170012,0.4260993536107446,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,RAB1A,0.14264881417645955,0.11736260114890874,1.2154537542625514,0.22419307673591904,587.0,2.0,2.0,0.7174178455549409
nocell,ceradsc,0,1,RAB1B,-0.11800982979299242,0.16013714209609725,-0.736929785609484,0.46116504955293036,587.0,2.0,2.0,0.8245058422962502
nocell,ceradsc,1,2,RAB1B,-0.006853604732502504,0.16045834395362937,-0.04271267273257611,0.9659305774099968,587.0,2.0,1.0,0.9722260076148282
nocell,ceradsc,2,3,RAB1B,0.0815558168610604,0.11762814052754679,0.6933359355617904,0.4880987562965834,587.0,2.0,1.0,0.7968959286474832
nocell,ceradsc,0,1,RTN3,-0.13762071273006618,0.18062542748423457,-0.7619121772989468,0.4461124216403649,477.0,2.0,2.0,0.8245058422962502
nocell,ceradsc,1,2,RTN3,0.08013506391338032,0.18317206698769384,0.437485175721493,0.6617595246766849,477.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,RTN3,-0.15061602949599784,0.12737846002010766,-1.1824293485116868,0.23703538378212807,477.0,2.0,1.0,0.7293396424065478
nocell,ceradsc,0,1,RTN4,-0.10105889794081906,0.17403360170817217,-0.5806861258337883,0.5614520141466017,517.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,RTN4,-0.07380582565303216,0.17651240727491876,-0.41813392493185647,0.6758492023888313,517.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,RTN4,-0.10597314248637359,0.12162411941467408,-0.8713168325195522,0.38358118217556736,517.0,2.0,1.0,0.7968959286474832
nocell,ceradsc,0,1,SAR1A,0.1825227025435322,0.15956277088124746,1.1438927861147032,0.2526681031277097,587.0,2.0,2.0,0.7580369143008757
nocell,ceradsc,1,2,SAR1A,-0.15810699621053986,0.15997349822431522,-0.9883324298431098,0.32298986792775497,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,SAR1A,-0.05392468052428595,0.11722507820432629,-0.4600097636982921,0.6455092123233903,587.0,2.0,2.0,0.9326376732223101
nocell,ceradsc,0,1,SAR1B,0.26478425677813283,0.15771875575971864,1.6788381033231479,0.0931836003478591,587.0,2.0,2.0,0.5324777162734805
nocell,ceradsc,1,2,SAR1B,-0.2342530552311065,0.15811366440585112,-1.4815484551026432,0.1384604828260497,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,SAR1B,0.19380212237756692,0.1158680468548102,1.6726105914291705,0.09440398049090457,587.0,2.0,2.0,0.6018919848983086
nocell,ceradsc,0,1,SEC13,0.1940091130049567,0.1586950454456921,1.2225278518310745,0.22150807800615435,587.0,2.0,2.0,0.7364861744445704
nocell,ceradsc,1,2,SEC13,0.058336964694387296,0.1590764018890293,0.36672293314179183,0.713825698441608,587.0,2.0,1.0,0.9722260076148282
nocell,ceradsc,2,3,SEC13,-0.18927115877518955,0.11658195540076753,-1.623503038052006,0.10448191444690731,587.0,2.0,2.0,0.6018919848983086
nocell,ceradsc,0,1,SEC16A,-0.23419155732293404,0.15886872642710748,-1.474119939083079,0.1404493008873267,587.0,2.0,2.0,0.591365477420323
nocell,ceradsc,1,2,SEC16A,0.13026716989973916,0.15917992389702051,0.8183643182541908,0.4131491899055797,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,SEC16A,-0.12026993978600363,0.11669487951121256,-1.0306359652605628,0.30271156375374597,587.0,2.0,1.0,0.7968959286474832
nocell,ceradsc,0,1,SEC23A,0.23600164685285863,0.15792578308514302,1.4943832618238297,0.13507547391881417,587.0,2.0,2.0,0.591365477420323
nocell,ceradsc,1,2,SEC23A,-0.06935750595963164,0.15829418335819967,-0.4381557457653665,0.6612733862476787,587.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,SEC23A,-0.09890871759808167,0.11601452567938474,-0.8525546005456566,0.3939063479947339,587.0,2.0,2.0,0.7968959286474832
nocell,ceradsc,0,1,SEC23B,-0.07410885998126064,0.1597341364232083,-0.46395129833057475,0.642682638597156,587.0,2.0,2.0,0.9324248947114252
nocell,ceradsc,1,2,SEC23B,0.0062190831147222745,0.1600571264454263,0.038855396525207246,0.9690056781089141,587.0,2.0,1.0,0.9722260076148282
nocell,ceradsc,2,3,SEC23B,0.024377978696634914,0.1173326540051145,0.20776806681260515,0.8354100674874163,587.0,2.0,1.0,0.9326376732223101
nocell,ceradsc,0,1,SEC24A,-0.08208817073219,0.16134532470495808,-0.5087731601910338,0.6109112345690509,587.0,2.0,2.0,0.9324248947114252
nocell,ceradsc,1,2,SEC24A,0.1148629354524702,0.16168467833759326,0.7104132354003233,0.47744791800408837,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,SEC24A,-0.030261433352739266,0.11851887607075946,-0.25533007362196253,0.798468174132505,587.0,2.0,2.0,0.9326376732223101
nocell,ceradsc,0,1,SEC24B,0.311166528333351,0.15816714556746445,1.967327204502318,0.04914550068628335,587.0,2.0,2.0,0.41732501853547405
nocell,ceradsc,1,2,SEC24B,-0.26749166095749877,0.15852635940292864,-1.6873639309259068,0.09153339492391756,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,SEC24B,0.08103286246220015,0.1161898084123371,0.697417988457549,0.48554124726119585,587.0,2.0,1.0,0.7968959286474832
nocell,ceradsc,0,1,SEC24C,0.1364206955241267,0.15500639924538706,0.8800971842985801,0.3788066643544856,587.0,2.0,2.0,0.8136211972422404
nocell,ceradsc,1,2,SEC24C,-0.10011393481228806,0.15556817640471715,-0.6435373681557945,0.5198754756041613,587.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,SEC24C,-0.1060252255122454,0.11391143595122878,-0.930768931379639,0.3519731040939026,587.0,2.0,2.0,0.7968959286474832
nocell,ceradsc,0,1,SEC24D,0.017161540926850464,0.16177921598500558,0.10608001047823765,0.9155188709738193,579.0,2.0,2.0,0.9324248947114252
nocell,ceradsc,1,2,SEC24D,-0.15141300079440276,0.16200555962898694,-0.9346160782454475,0.3499861900316824,579.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,SEC24D,0.09950108173223675,0.11955465188824187,0.8322644092949981,0.4052597150795564,579.0,2.0,2.0,0.7968959286474832
nocell,ceradsc,0,1,SEC31A,0.3517696017070808,0.1562542885206233,2.2512636615452144,0.024368842905538247,587.0,2.0,2.0,0.32491790540717663
nocell,ceradsc,1,2,SEC31A,0.005459463732277481,0.15680647797832767,0.03481657009751879,0.9722260076148282,587.0,2.0,1.0,0.9722260076148282
nocell,ceradsc,2,3,SEC31A,-0.3318146680819285,0.11482556392022916,-2.8897281820661864,0.0038557506348965718,587.0,2.0,2.0,0.13692901228037288
nocell,ceradsc,0,1,SIGMAR1,0.22259766667150274,0.19760495598315558,1.1264781572101745,0.2599631810366836,368.0,2.0,1.0,0.7580369143008757
nocell,ceradsc,1,2,SIGMAR1,-0.3693153851934518,0.19963914558482695,-1.849914675358742,0.06432584838097259,368.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,SIGMAR1,-0.05352349932242082,0.14826659597375522,-0.360994996687555,0.7181031873074915,368.0,2.0,1.0,0.9326376732223101
nocell,ceradsc,0,1,SNX4,-0.04628301731332943,0.15628139828298585,-0.2961517993940818,0.7671141570198249,587.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,SNX4,-0.11845884954833495,0.15665264943121568,-0.7561879737013246,0.4495365022149994,587.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,SNX4,-0.23881624896530998,0.11480792633687244,-2.080137291780439,0.037512941970144514,587.0,2.0,2.0,0.4419062288257269
nocell,ceradsc,0,1,SNX6,0.22216210125324637,0.15599688397750897,1.4241444802530598,0.15440465265790818,587.0,2.0,2.0,0.6176186106316327
nocell,ceradsc,1,2,SNX6,-0.0369850409421659,0.1566385155861711,-0.23611715677820902,0.8133417610984531,587.0,2.0,2.0,0.9722260076148282
nocell,ceradsc,2,3,SNX6,0.021163913704324733,0.11465511734096845,0.18458760668646113,0.8535525073297546,587.0,2.0,1.0,0.9326376732223101
nocell,ceradsc,0,1,SORL1,0.3074143787911275,0.158407123731992,1.940660063440328,0.0522995234921935,587.0,2.0,2.0,0.41732501853547405
nocell,ceradsc,1,2,SORL1,0.031234957895275806,0.1587392028833664,0.19676902320232567,0.8440082930767969,587.0,2.0,1.0,0.9722260076148282
nocell,ceradsc,2,3,SORL1,-0.04778315457525338,0.11636034444034911,-0.4106481018518204,0.6813305869882654,587.0,2.0,2.0,0.9326376732223101
nocell,ceradsc,0,1,SORT1,0.16718552297035752,0.1592312972485696,1.0499539089314263,0.29373930429158934,587.0,2.0,2.0,0.7580369143008757
nocell,ceradsc,1,2,SORT1,-0.12164960832100477,0.1595764037602446,-0.7623282982600429,0.4458640885364754,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,SORT1,0.16897929685020036,0.11696810203229994,1.4446613556535086,0.1485530296094721,587.0,2.0,2.0,0.6254864404609352
nocell,ceradsc,0,1,SREBF2,-0.04986378917780806,0.20063164095561392,-0.24853402454520876,0.8037212479356918,322.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,SREBF2,-0.0471979533133974,0.20594172708385114,-0.22918110856757215,0.818728155032528,322.0,2.0,2.0,0.9722260076148282
nocell,ceradsc,2,3,SREBF2,0.002146585682901738,0.15730164009108452,0.013646301981713422,0.9891121642627414,322.0,2.0,1.0,0.9891121642627414
nocell,ceradsc,0,1,SYK,-0.053729495616451545,0.17066993383038137,-0.3148152367003908,0.7529019423328009,504.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,SYK,0.0870997212958208,0.17246428519044357,0.5050304832658019,0.6135374258017587,504.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,SYK,0.12013511884064805,0.12918574415515952,0.9299409902098706,0.35240163830233573,504.0,2.0,2.0,0.7968959286474832
nocell,ceradsc,0,1,TMED10,0.04566856752656191,0.15900284317011965,0.2872185592159531,0.7739449765366344,587.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,TMED10,-0.11661656200635653,0.15933336254476807,-0.7319029746428068,0.464227790450075,587.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,TMED10,0.14861624574637292,0.11679735535243252,1.272428175260714,0.20322102859128588,587.0,2.0,2.0,0.7167042884210181
nocell,ceradsc,0,1,TMED2,0.23733552030940303,0.1584393773086037,1.4979579214523653,0.13414418335339237,587.0,2.0,2.0,0.591365477420323
nocell,ceradsc,1,2,TMED2,-0.1959864797747699,0.1588958259208081,-1.2334274902378328,0.21741631391034577,587.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,TMED2,0.07103031876681967,0.1164098517594641,0.6101744628417579,0.541746244407281,587.0,2.0,1.0,0.8177301802374053
nocell,ceradsc,0,1,TMED9,0.17309912956451187,0.15895372318803147,1.0889907206498544,0.2761579777290216,587.0,2.0,2.0,0.7580369143008757
nocell,ceradsc,1,2,TMED9,-0.022892188617716015,0.15925674076894988,-0.14374392259432248,0.8857026861229375,587.0,2.0,1.0,0.9722260076148282
nocell,ceradsc,2,3,TMED9,0.09799587302708085,0.11675557729271095,0.8393249838626657,0.4012869670047807,587.0,2.0,1.0,0.7968959286474832
nocell,ceradsc,0,1,VDAC1,-0.12204791861792377,0.1536980122692626,-0.7940761029759368,0.4271511285521762,587.0,2.0,2.0,0.8136211972422404
nocell,ceradsc,1,2,VDAC1,0.22957103339759205,0.15449433138802587,1.4859511759108142,0.13729203575722632,587.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,VDAC1,-0.024400470895729876,0.11299941665863537,-0.21593448548006466,0.8290388156384636,587.0,2.0,1.0,0.9326376732223101
nocell,ceradsc,0,1,VLDLR,0.030669471410158484,0.1656347916687506,0.18516322024598367,0.8531010162089362,555.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,VLDLR,0.16015111595134585,0.16728492075887183,0.9573553624847705,0.3383879205664049,555.0,2.0,2.0,0.9654988605554733
nocell,ceradsc,2,3,VLDLR,-0.09154273150392972,0.12096641326787165,-0.7567615591049621,0.44919272684585154,555.0,2.0,2.0,0.7968959286474832
nocell,ceradsc,0,1,VPS26A,-0.07003575950362663,0.158280179406428,-0.44247965706300163,0.6581421478957616,587.0,2.0,1.0,0.9324248947114252
nocell,ceradsc,1,2,VPS26A,0.12247423663092251,0.1586138125223499,0.7721536648245243,0.44002342098356817,587.0,2.0,1.0,0.9654988605554733
nocell,ceradsc,2,3,VPS26A,0.012259339791205899,0.11626747387767448,0.10544083725517253,0.9160260132050115,587.0,2.0,1.0,0.9517153383948173
