version,variable,cohort,protein,from_bucket,to_bucket,beta,se,n,p
nocell,braaksc,Diverse,ADAM10,2,3,-0.02298544345125733,0.164783621087334,400,0.8890640309435244
nocell,braaksc,Diverse,ADAM10,3,4,0.15817428246871265,0.12202668311307584,400,0.19489728696163866
nocell,braaksc,Diverse,ADAM10,4,5,0.014395486350914047,0.1321768624025129,400,0.913273249292868
nocell,braaksc,Diverse,ADAM10,5,6,0.1361165777648496,0.12863267683771762,400,0.28997320400854343
nocell,braaksc,Diverse,ADAM17,1,2,-0.06406321399928121,0.21182373749938538,400,0.7623193905130278
nocell,braaksc,Diverse,ADAM17,2,3,0.07714014286609962,0.18737341917917857,400,0.6805651691549282
nocell,braaksc,Diverse,ADAM17,3,4,0.0601508527103779,0.13875503338935075,400,0.6646487093667182
nocell,braaksc,Diverse,ADAM17,4,5,0.05043071374674625,0.15029667682571832,400,0.7372169390778016
nocell,braaksc,Diverse,ADAM17,5,6,-0.04534774819646138,0.14626662721824416,400,0.7565344736110646
nocell,braaksc,Diverse,AP1G1,1,2,0.29865531719646354,0.16485582784265268,400,0.07004568059107266
nocell,braaksc,Diverse,AP1G1,2,3,-0.07549192641471841,0.14582690542216256,400,0.6046803391317805
nocell,braaksc,Diverse,AP1G1,3,4,-0.11040190633917484,0.10798872764107803,400,0.3066168945678517
nocell,braaksc,Diverse,AP1G1,4,5,0.010971741028427712,0.11697122981873227,400,0.9252691205194917
nocell,braaksc,Diverse,AP1G1,5,6,-0.008320435660859646,0.11383476753112376,400,0.9417327341166867
nocell,braaksc,Diverse,AP2A1,1,2,0.15889070516978446,0.1690465766274753,400,0.3472572415891738
nocell,braaksc,Diverse,AP2A1,2,3,-0.15891056541696913,0.14953392588173445,400,0.2879154046942587
nocell,braaksc,Diverse,AP2A1,3,4,-0.06864833022146373,0.11073387553823534,400,0.5352974596748956
nocell,braaksc,Diverse,AP2A1,4,5,0.03883872115272142,0.11994471911320796,400,0.7460855355671415
nocell,braaksc,Diverse,AP2A1,5,6,-0.20003212319221114,0.116728525792172,400,0.08659257621919869
nocell,braaksc,Diverse,AP2B1,1,2,0.31031721497521897,0.1664090796818875,400,0.062211496677403604
nocell,braaksc,Diverse,AP2B1,2,3,-0.20042648642912558,0.147200869036437,400,0.17332891068358158
nocell,braaksc,Diverse,AP2B1,3,4,-0.08652366189583778,0.10900618448212597,400,0.4273409700525187
nocell,braaksc,Diverse,AP2B1,4,5,-0.1079353346280503,0.1180733187180517,400,0.36064421634470856
nocell,braaksc,Diverse,AP2B1,5,6,0.07302973901627026,0.11490730505891651,400,0.5250674907367501
nocell,braaksc,Diverse,AP3B2,1,2,0.19561863563017146,0.16608299780283073,400,0.23886174915549518
nocell,braaksc,Diverse,AP3B2,2,3,-0.15841538912353084,0.1469124260255992,400,0.2809007469229641
nocell,braaksc,Diverse,AP3B2,3,4,-0.07099748819899142,0.10879258471021037,400,0.514017460930762
nocell,braaksc,Diverse,AP3B2,4,5,-0.008849408677497353,0.1178419517174791,400,0.9401386715340143
nocell,braaksc,Diverse,AP3B2,5,6,-0.28458276349209843,0.11468214192465376,400,0.013083382077133587
nocell,braaksc,Diverse,AP4B1,1,2,-0.056201910946991486,0.21064038053445316,400,0.7896119780135952
nocell,braaksc,Diverse,AP4B1,2,3,-0.10206518638281964,0.18632665433947554,400,0.5838460259046928
nocell,braaksc,Diverse,AP4B1,3,4,-0.2629044040135664,0.13797987600085854,400,0.05673040324198021
nocell,braaksc,Diverse,AP4B1,4,5,0.2246391458166377,0.1494570418469974,400,0.13283005165739017
nocell,braaksc,Diverse,AP4B1,5,6,0.06651691424750675,0.145449506181201,400,0.6474413227964737
nocell,braaksc,Diverse,AP4E1,1,2,-0.0688873437647114,0.22787305848693493,400,0.7624189689482397
nocell,braaksc,Diverse,AP4E1,2,3,-0.20353338045295805,0.2015702046029559,400,0.31262015337509397
nocell,braaksc,Diverse,AP4E1,3,4,-0.05643857818732756,0.14926813308154321,400,0.7053548299320593
nocell,braaksc,Diverse,AP4E1,4,5,0.11636526049777157,0.16168425613205054,400,0.4717055313291193
nocell,braaksc,Diverse,AP4E1,5,6,-0.13475529902051264,0.15734886038863505,400,0.39177046778463187
nocell,braaksc,Diverse,AP4M1,1,2,0.0617634997625328,0.29936758399898544,361,0.8365462277011
nocell,braaksc,Diverse,AP4M1,2,3,0.0056095454584169785,0.25565317148220823,361,0.9824942105365462
nocell,braaksc,Diverse,AP4M1,3,4,-0.08852613466534144,0.19181362026061416,361,0.6444244066576615
nocell,braaksc,Diverse,AP4M1,4,5,-0.0343898048041405,0.20438672635063415,361,0.8663799174294758
nocell,braaksc,Diverse,AP4M1,5,6,-0.19766618377146689,0.21009475363446295,361,0.3467853080429427
nocell,braaksc,Diverse,AP4S1,1,2,-0.0023805587636810677,0.2476770251977964,400,0.9923312150678979
nocell,braaksc,Diverse,AP4S1,2,3,-0.06865809491732487,0.21908824578063799,400,0.7539912128244112
nocell,braaksc,Diverse,AP4S1,3,4,-0.21592906311846444,0.1622407115783944,400,0.18321603487630855
nocell,braaksc,Diverse,AP4S1,4,5,0.05933399265888317,0.17573589368574197,400,0.7356408185251216
nocell,braaksc,Diverse,AP4S1,5,6,-0.08934941415107578,0.17102371784576256,400,0.6013648949824069
nocell,braaksc,Diverse,APBA1,1,2,0.2368623640050174,0.19894264693706828,400,0.23380818668059467
nocell,braaksc,Diverse,APBA1,2,3,-0.10293995783905868,0.175979162756784,400,0.5585777202851101
nocell,braaksc,Diverse,APBA1,3,4,-0.08208269793008408,0.13031728145387306,400,0.528780888189495
nocell,braaksc,Diverse,APBA1,4,5,0.10606402848004837,0.14115707269890035,400,0.4524179125839467
nocell,braaksc,Diverse,APBA1,5,6,-0.26509429110802774,0.13737209210294177,400,0.053637373515198504
nocell,braaksc,Diverse,APBA2,1,2,0.08185776270899295,0.20234144445933583,400,0.6858063872132167
nocell,braaksc,Diverse,APBA2,2,3,0.1083496334184487,0.17898564503475267,400,0.5449439671702663
nocell,braaksc,Diverse,APBA2,3,4,-0.0813744085860753,0.132543662072274,400,0.5392522209119617
nocell,braaksc,Diverse,APBA2,4,5,0.04771378599064287,0.1435686436532736,400,0.7396315768895412
nocell,braaksc,Diverse,APBA2,5,6,-0.2377277091018149,0.13971899928175238,400,0.0888547351178611
nocell,braaksc,Diverse,APOE,1,2,0.3404391005251862,0.2012862678956007,400,0.0907760721805603
nocell,braaksc,Diverse,APOE,2,3,-0.2826097401885722,0.17805226503249788,400,0.1124607614646052
nocell,braaksc,Diverse,APOE,3,4,-0.17953574587357407,0.13185246919152727,400,0.17331116660794876
nocell,braaksc,Diverse,APOE,4,5,0.16605876926353563,0.1428199573499067,400,0.2449455442462788
nocell,braaksc,Diverse,APOE,5,6,-0.12904271562429637,0.1389903882256014,400,0.3531850497111866
nocell,braaksc,Diverse,APP,1,2,0.27538251069865055,0.1637175406006317,400,0.09255746119975827
nocell,braaksc,Diverse,APP,2,3,0.006209511583622318,0.14482000801272504,400,0.9657992303924913
nocell,braaksc,Diverse,APP,3,4,-0.023199832542646792,0.10724309315205503,400,0.8287310042684894
nocell,braaksc,Diverse,APP,4,5,0.21951254234657802,0.1161635734542072,400,0.05880012440022535
nocell,braaksc,Diverse,APP,5,6,0.04333103662705873,0.11304876763488246,400,0.7015009855550506
nocell,braaksc,Diverse,ARF6,1,2,0.013990113758836548,0.19338208199238346,400,0.9423278185321439
nocell,braaksc,Diverse,ARF6,2,3,0.1568881204114105,0.17106044081110733,400,0.3590639296477236
nocell,braaksc,Diverse,ARF6,3,4,-0.09287786948628772,0.1266748361657682,400,0.46343703493013255
nocell,braaksc,Diverse,ARF6,4,5,0.16616176967262308,0.13721164881805634,400,0.2258996979667438
nocell,braaksc,Diverse,ARF6,5,6,-0.11968676363408952,0.1335324606740543,400,0.37008608490332817
nocell,braaksc,Diverse,BACE1,1,2,0.44486550232631866,0.21937366144005324,400,0.04257154669967671
nocell,braaksc,Diverse,BACE1,2,3,-0.017877915846739756,0.19405187306733068,400,0.9265950939774915
nocell,braaksc,Diverse,BACE1,3,4,-0.13514949231889228,0.1437006072935855,400,0.34696446362466127
nocell,braaksc,Diverse,BACE1,4,5,0.2564777131093845,0.15565362355871892,400,0.09940470206996757
nocell,braaksc,Diverse,BACE1,5,6,-0.10735179466903755,0.15147993297704265,400,0.478518998563639
nocell,braaksc,Diverse,BIN1,1,2,0.028136686636628168,0.16659672276235252,400,0.865882380671842
nocell,braaksc,Diverse,BIN1,2,3,-0.16611972235260616,0.14736685291523693,400,0.259635541287056
nocell,braaksc,Diverse,BIN1,3,4,0.0678562889257035,0.10912909998820934,400,0.5340745038763666
nocell,braaksc,Diverse,BIN1,4,5,0.049914542624399996,0.11820645833571762,400,0.6728310309002057
nocell,braaksc,Diverse,BIN1,5,6,0.14133606039614638,0.11503687467573312,400,0.21921608897790656
nocell,braaksc,Diverse,CLU,1,2,0.2856541120194576,0.18760264640342136,400,0.12784503587370524
nocell,braaksc,Diverse,CLU,2,3,-0.06031425230293394,0.1659481119474322,400,0.7162669071348482
nocell,braaksc,Diverse,CLU,3,4,-0.06373830804689781,0.12288901977151086,400,0.6039939494293664
nocell,braaksc,Diverse,CLU,4,5,0.07454672767371798,0.13311092822269904,400,0.5754558261267431
nocell,braaksc,Diverse,CLU,5,6,0.019643986830011312,0.12954169665108914,400,0.8794691538341831
nocell,braaksc,Diverse,COPA,1,2,0.19358725204173394,0.2094857642796065,400,0.35543063180711354
nocell,braaksc,Diverse,COPA,2,3,-0.09745439133256023,0.18530531273695047,400,0.5989489620623873
nocell,braaksc,Diverse,COPA,3,4,-0.09300916292047612,0.13722354520014454,400,0.49790292898258637
nocell,braaksc,Diverse,COPA,4,5,0.038466031721350755,0.14863779945159347,400,0.7957969853166178
nocell,braaksc,Diverse,COPA,5,6,0.07205219859750428,0.14465223092149002,400,0.6184090664233521
nocell,braaksc,Diverse,COPB1,1,2,0.16517518091503153,0.19087045114594386,400,0.3868310885194657
nocell,braaksc,Diverse,COPB1,2,3,0.03615870478801808,0.168838721635679,400,0.8304213448258053
nocell,braaksc,Diverse,COPB1,3,4,-0.1321051939247221,0.12502959363500388,400,0.2906981051242127
nocell,braaksc,Diverse,COPB1,4,5,0.07716152668937898,0.1354295550164401,400,0.5688445789840109
nocell,braaksc,Diverse,COPB1,5,6,0.07578205946176172,0.13179815187059885,400,0.5653009331168726
nocell,braaksc,Diverse,COPB2,1,2,-0.02937077044769349,0.19723572784739343,400,0.8816230571897268
nocell,braaksc,Diverse,COPB2,2,3,0.026171637635205792,0.17446926934318338,400,0.8807589752099558
nocell,braaksc,Diverse,COPB2,3,4,-0.23571622409262802,0.1291991649572201,400,0.06808546298483856
nocell,braaksc,Diverse,COPB2,4,5,0.12647505274233883,0.1399459512739975,400,0.3661321514216407
nocell,braaksc,Diverse,COPB2,5,6,0.02156425602565551,0.13619344564372757,400,0.8741924434467954
nocell,braaksc,Diverse,COPE,1,2,0.007653146655801206,0.21352143556537412,400,0.9714079275396472
nocell,braaksc,Diverse,COPE,2,3,-0.05667712432232057,0.18887515593027862,400,0.7641182846395962
nocell,braaksc,Diverse,COPE,3,4,-0.19010140321503793,0.1398671096590464,400,0.1740967485868673
nocell,braaksc,Diverse,COPE,4,5,0.06643589362937527,0.15150125559759603,400,0.6610114656464297
nocell,braaksc,Diverse,COPE,5,6,-0.1406713521061672,0.1474389064588927,400,0.34003339873251104
nocell,braaksc,Diverse,COPG1,1,2,0.3062839012817522,0.22685315822433852,400,0.176970545067881
nocell,braaksc,Diverse,COPG1,2,3,-0.338236202230356,0.2006680290409513,400,0.09188230885275755
nocell,braaksc,Diverse,COPG1,3,4,-0.02254108544250786,0.14860004792422798,400,0.8794317410682343
nocell,braaksc,Diverse,COPG1,4,5,-0.14009763909597223,0.16096059965251,400,0.38409021919131925
nocell,braaksc,Diverse,COPG1,5,6,0.2142498407209715,0.15664460800752777,400,0.17139198619619145
nocell,braaksc,Diverse,COPG2,1,2,-0.016422155746628503,0.2590743548360206,400,0.9494576946594695
nocell,braaksc,Diverse,COPG2,2,3,0.05764758344743129,0.22917000833018442,400,0.8013893559258576
nocell,braaksc,Diverse,COPG2,3,4,-0.09960433827949647,0.16970652666205954,400,0.5572567100337402
nocell,braaksc,Diverse,COPG2,4,5,-0.006479775585559254,0.1838227152551014,400,0.9718802848534852
nocell,braaksc,Diverse,COPG2,5,6,0.4489946788081535,0.17889369967668187,400,0.012078565449910648
nocell,braaksc,Diverse,COPZ1,1,2,0.3227525479447241,0.21454008624448043,400,0.1324802727902424
nocell,braaksc,Diverse,COPZ1,2,3,-0.06070052451334734,0.18977622614529122,400,0.749079651295656
nocell,braaksc,Diverse,COPZ1,3,4,-0.2512491270366765,0.1405343762773209,400,0.0738062491871704
nocell,braaksc,Diverse,COPZ1,4,5,0.12387624899512349,0.15222402545201985,400,0.4157733223692691
nocell,braaksc,Diverse,COPZ1,5,6,-0.0701295049171793,0.14814229598881676,400,0.6359329241730458
nocell,braaksc,Diverse,ECE1,1,2,0.2162389080037167,0.2222785129226682,400,0.330638465686109
nocell,braaksc,Diverse,ECE1,2,3,-0.08732592471497902,0.19662142434109597,400,0.6569469376923235
nocell,braaksc,Diverse,ECE1,3,4,-0.20831570702841842,0.14560342880556315,400,0.15251447752475114
nocell,braaksc,Diverse,ECE1,4,5,-0.00669438775698894,0.15771472176075851,400,0.9661430137251761
nocell,braaksc,Diverse,ECE1,5,6,0.05124875893952339,0.15348576496711053,400,0.7384556981898682
nocell,braaksc,Diverse,EIF2S1,1,2,-0.5529925350119106,0.21070783379127322,400,0.008678859817012165
nocell,braaksc,Diverse,EIF2S1,2,3,0.14998803859315074,0.1863863216247116,400,0.4209836358133958
nocell,braaksc,Diverse,EIF2S1,3,4,0.1581525578973473,0.13802406122302852,400,0.251864156755362
nocell,braaksc,Diverse,EIF2S1,4,5,0.19076408621022872,0.14950490239587075,400,0.20196537725908825
nocell,braaksc,Diverse,EIF2S1,5,6,-0.22223339086822325,0.14549608339906353,400,0.12665701082044076
nocell,braaksc,Diverse,GGA1,1,2,-0.058979443473582555,0.20095594036495834,400,0.7691442780338553
nocell,braaksc,Diverse,GGA1,2,3,-0.022337895508913505,0.17776006643570158,400,0.8999985476018525
nocell,braaksc,Diverse,GGA1,3,4,0.004170973953772819,0.1316360883076623,400,0.9747227452510943
nocell,braaksc,Diverse,GGA1,4,5,-0.06264722299308845,0.1425855779044976,400,0.6603965211102283
nocell,braaksc,Diverse,GGA1,5,6,-0.14185370112645362,0.13876229342208807,400,0.3066491335565169
nocell,braaksc,Diverse,GGA2,1,2,0.08489670573622367,0.19010758530558083,400,0.6551841876442117
nocell,braaksc,Diverse,GGA2,2,3,0.022545426041198552,0.16816391161404848,400,0.8933486777289035
nocell,braaksc,Diverse,GGA2,3,4,-0.09178624510166553,0.12452987874751881,400,0.4610846288767141
nocell,braaksc,Diverse,GGA2,4,5,-0.002996225614857283,0.13488827384548183,400,0.9822783292125313
nocell,braaksc,Diverse,GGA2,5,6,-0.1775606392191475,0.13127138459320511,400,0.17617623430258822
nocell,braaksc,Diverse,GGA3,1,2,0.1633633842420748,0.197997382905803,400,0.4093270235111409
nocell,braaksc,Diverse,GGA3,2,3,-0.08853018931433963,0.17514300834058788,400,0.6132261465935087
nocell,braaksc,Diverse,GGA3,3,4,-0.17541576184332114,0.1296980867225916,400,0.17621763825666004
nocell,braaksc,Diverse,GGA3,4,5,-0.0035673218578037708,0.1404863733509462,400,0.9797417705495424
nocell,braaksc,Diverse,GGA3,5,6,-0.05202562520819158,0.13671937686282715,400,0.703553113373887
nocell,braaksc,Diverse,GORASP1,1,2,0.2754403675511521,0.23389611140229533,300,0.2389487658141214
nocell,braaksc,Diverse,GORASP1,2,3,-0.3222071267295434,0.20171643177062948,300,0.1101928088992655
nocell,braaksc,Diverse,GORASP1,3,4,0.05647217674438995,0.14355472018173376,300,0.6940356449990206
nocell,braaksc,Diverse,GORASP1,4,5,0.06999741051362864,0.15712695743193364,300,0.6559706406899097
nocell,braaksc,Diverse,GORASP1,5,6,-0.24939735333872137,0.17896410362132553,300,0.16345028315103138
nocell,braaksc,Diverse,HSPA5,1,2,-0.45013155331302773,0.18282620633206303,400,0.013813636457034739
nocell,braaksc,Diverse,HSPA5,2,3,0.07965937595747441,0.1617230051759239,400,0.6223187428059096
nocell,braaksc,Diverse,HSPA5,3,4,-0.08655455949884128,0.1197602150898095,400,0.46984445043772793
nocell,braaksc,Diverse,HSPA5,4,5,0.1044855658883379,0.12972186957300716,400,0.42055521903354964
nocell,braaksc,Diverse,HSPA5,5,6,-0.11410047607223495,0.1262435120963497,400,0.36609478286624153
nocell,braaksc,Diverse,HSPA9,1,2,-0.4028510430239074,0.189443596200081,400,0.03346198482455478
nocell,braaksc,Diverse,HSPA9,2,3,0.17873262698668702,0.1675765652171623,400,0.2861647329362732
nocell,braaksc,Diverse,HSPA9,3,4,-0.12793391466435505,0.12409493301579191,400,0.30257090576444035
nocell,braaksc,Diverse,HSPA9,4,5,0.05923530723242909,0.1344171493285452,400,0.6594427499045751
nocell,braaksc,Diverse,HSPA9,5,6,-0.3844518413543115,0.13081289279187241,400,0.0032933196376221533
nocell,braaksc,Diverse,IDE,1,2,-0.8977082334079103,0.25858013384052553,400,0.0005172068409139324
nocell,braaksc,Diverse,IDE,2,3,-0.09167108545344749,0.22873283410764803,400,0.688583585167906
nocell,braaksc,Diverse,IDE,3,4,-0.039953074517103504,0.1693827874459491,400,0.8135300825341293
nocell,braaksc,Diverse,IDE,4,5,-0.20230958944004707,0.18347204741155707,400,0.27016939375320626
nocell,braaksc,Diverse,IDE,5,6,-0.036930504128830366,0.17855243462789708,400,0.8361404212372683
nocell,braaksc,Diverse,ITPR1,1,2,-0.09506159567359196,0.28717493329180893,400,0.7406268817753385
nocell,braaksc,Diverse,ITPR1,2,3,0.24274468550581338,0.2540270027743935,400,0.3392813616952709
nocell,braaksc,Diverse,ITPR1,3,4,0.02976089171666993,0.18811379653616558,400,0.8742938040150525
nocell,braaksc,Diverse,ITPR1,4,5,-0.015820776342222176,0.20376110180536997,400,0.9381114387889322
nocell,braaksc,Diverse,ITPR1,5,6,-0.09768281678945795,0.19829745905762353,400,0.6222899432768548
nocell,braaksc,Diverse,ITPR2,1,2,0.22041314399443804,0.19395416214021688,400,0.25578135766609766
nocell,braaksc,Diverse,ITPR2,2,3,-0.036903733787472276,0.1715664870862298,400,0.8296903426608531
nocell,braaksc,Diverse,ITPR2,3,4,-0.10705094450821248,0.1270495769807075,400,0.39945672255035836
nocell,braaksc,Diverse,ITPR2,4,5,0.08125405053629844,0.13761756057333155,400,0.5548998981303024
nocell,braaksc,Diverse,ITPR2,5,6,0.01879763976623211,0.1339274883263369,400,0.8883780526886662
nocell,braaksc,Diverse,LRP1,1,2,0.24572341190765187,0.16862495466574845,400,0.14505606170471344
nocell,braaksc,Diverse,LRP1,2,3,-0.0012547296984110057,0.14916097075639104,400,0.9932883404909446
nocell,braaksc,Diverse,LRP1,3,4,-0.20115280684396886,0.11045769228291315,400,0.06859399168921589
nocell,braaksc,Diverse,LRP1,4,5,0.1977783915460507,0.1196455629351877,400,0.09832359021483598
nocell,braaksc,Diverse,LRP1,5,6,-0.2791769193737178,0.11643739117699171,400,0.016500310696942556
nocell,braaksc,Diverse,MAP2K3,1,2,-0.20546183492319284,0.23795566344149294,392,0.38789236850832765
nocell,braaksc,Diverse,MAP2K3,2,3,0.022464135346313086,0.20493299326690456,392,0.9127131455683077
nocell,braaksc,Diverse,MAP2K3,3,4,-0.019419238066400807,0.15519656987832534,392,0.9004232283872662
nocell,braaksc,Diverse,MAP2K3,4,5,-0.027054242381499727,0.1646431389284741,392,0.8694788469018668
nocell,braaksc,Diverse,MAP2K3,5,6,-0.04008913934833336,0.159646919959551,392,0.801728089959338
nocell,braaksc,Diverse,MAPK14,1,2,-0.042795478711247496,0.20642833578576522,398,0.8357646612593379
nocell,braaksc,Diverse,MAPK14,2,3,-0.07113972463641222,0.18026233579363354,398,0.6931045088172776
nocell,braaksc,Diverse,MAPK14,3,4,-0.180677862706968,0.13348849925883335,398,0.1758931304362532
nocell,braaksc,Diverse,MAPK14,4,5,0.06847986613715606,0.1446003156191759,398,0.6357992002602989
nocell,braaksc,Diverse,MAPK14,5,6,0.021398602105604986,0.14071574560886269,398,0.8791319571649159
nocell,braaksc,Diverse,MAPKAPK2,1,2,-0.05231291151868001,0.20653183504848563,396,0.8000423907689613
nocell,braaksc,Diverse,MAPKAPK2,2,3,-0.1348828346724139,0.18045488188144646,396,0.4547858434609475
nocell,braaksc,Diverse,MAPKAPK2,3,4,-0.06629240537357106,0.13513779065109416,396,0.623741814782221
nocell,braaksc,Diverse,MAPKAPK2,4,5,0.17480783387574922,0.14482439880034154,396,0.22741942132050197
nocell,braaksc,Diverse,MAPKAPK2,5,6,-0.05935421223301375,0.14075739323643754,396,0.6732604993741019
nocell,braaksc,Diverse,MFN2,1,2,-0.1726521089154449,0.16619405159117423,400,0.29887053337824165
nocell,braaksc,Diverse,MFN2,2,3,-0.0990374746255569,0.14701066113503677,400,0.5005176673876988
nocell,braaksc,Diverse,MFN2,3,4,-0.08763237384156425,0.10886533043876527,400,0.4208420340649711
nocell,braaksc,Diverse,MFN2,4,5,-0.10149649633102004,0.11792074843560887,400,0.389393444276271
nocell,braaksc,Diverse,MFN2,5,6,-0.21151709473013625,0.11475882579045919,400,0.06530792050047457
nocell,braaksc,Diverse,MIA3,1,2,-0.014455991561207733,0.1988938999832179,400,0.9420592321037302
nocell,braaksc,Diverse,MIA3,2,3,-0.03833211020332749,0.17593604254974135,400,0.8275263073468276
nocell,braaksc,Diverse,MIA3,3,4,-0.09484958326756604,0.1302853497861148,400,0.4666049005672621
nocell,braaksc,Diverse,MIA3,4,5,0.018952445882914837,0.14112248495507343,400,0.8931670557212513
nocell,braaksc,Diverse,MIA3,5,6,-0.22118278097027574,0.13733843179361557,400,0.10728995802007953
nocell,braaksc,Diverse,NCSTN,1,2,0.1138374836772692,0.27131062439863407,400,0.6747896840397571
nocell,braaksc,Diverse,NCSTN,2,3,-0.22124613999888856,0.23999387393189325,400,0.3565898954061525
nocell,braaksc,Diverse,NCSTN,3,4,0.13554659030157318,0.1777218889239328,400,0.44564868903117205
nocell,braaksc,Diverse,NCSTN,4,5,-0.0648911779724946,0.19250479533599804,400,0.736050087353244
nocell,braaksc,Diverse,NCSTN,5,6,-0.37117990374910537,0.18734297877913342,400,0.04755927967724732
nocell,braaksc,Diverse,OSBP,1,2,0.1316298379719878,0.20364893294930714,400,0.5180484209797571
nocell,braaksc,Diverse,OSBP,2,3,-0.1274430005237967,0.18014221318804594,400,0.47928207446774307
nocell,braaksc,Diverse,OSBP,3,4,-0.015320832842392995,0.13340013175420792,400,0.9085650406763819
nocell,braaksc,Diverse,OSBP,4,5,0.05927916002287699,0.1444963544818635,400,0.6816249488865523
nocell,braaksc,Diverse,OSBP,5,6,-0.18472185973096072,0.1406218345060404,400,0.18897841146284955
nocell,braaksc,Diverse,PICALM,1,2,0.0815884425494535,0.17279056313199997,400,0.6367975108346243
nocell,braaksc,Diverse,PICALM,2,3,-0.4075385916226818,0.15284575278553234,400,0.0076682325703150474
nocell,braaksc,Diverse,PICALM,3,4,0.10262433804807572,0.11318637202695445,400,0.3645736206753595
nocell,braaksc,Diverse,PICALM,4,5,-0.24516075407655244,0.12260121425559979,400,0.04553698144407031
nocell,braaksc,Diverse,PICALM,5,6,0.03906481871065981,0.11931378977076192,400,0.7433559608149418
nocell,braaksc,Diverse,PLCG2,1,2,0.12829786043981162,0.2291608556890354,397,0.5755753397678731
nocell,braaksc,Diverse,PLCG2,2,3,-0.33454305139999646,0.20019885476051816,397,0.094711057202327
nocell,braaksc,Diverse,PLCG2,3,4,-0.055136750249583644,0.14901551800882842,397,0.7113774473447079
nocell,braaksc,Diverse,PLCG2,4,5,0.07959193555967717,0.16055163876379216,397,0.6200775710197665
nocell,braaksc,Diverse,PLCG2,5,6,-0.0453420969842617,0.15620774515570623,397,0.7716112803796182
nocell,braaksc,Diverse,PLG,1,2,-0.09107937820589682,0.22235745340689955,400,0.682093572242278
nocell,braaksc,Diverse,PLG,2,3,-0.09350711573848844,0.1966912529099651,400,0.6345015535214695
nocell,braaksc,Diverse,PLG,3,4,0.10925423472502291,0.14565513873030814,400,0.453201445727188
nocell,braaksc,Diverse,PLG,4,5,-0.1654865814073096,0.15777073291695398,400,0.29422163751738395
nocell,braaksc,Diverse,PLG,5,6,0.3889867471686298,0.15354027424220784,400,0.01129455597715393
nocell,braaksc,Diverse,PREB,1,2,-0.014896274473737078,0.19845411878086314,400,0.9401657372765959
nocell,braaksc,Diverse,PREB,2,3,-0.1882861029619981,0.1755470242624204,400,0.28346503418305624
nocell,braaksc,Diverse,PREB,3,4,0.0470256961000203,0.12999727132929445,400,0.7175435550377319
nocell,braaksc,Diverse,PREB,4,5,0.008827463833364885,0.14081044413271507,400,0.9500130377131452
nocell,braaksc,Diverse,PREB,5,6,-0.1537175031816249,0.13703475802248027,400,0.2619725888457809
nocell,braaksc,Diverse,PSEN1,1,2,0.07106513835013727,0.2628347980103907,400,0.7868683181499788
nocell,braaksc,Diverse,PSEN1,2,3,-0.15519610595204447,0.23249639234893857,400,0.5044397254922245
nocell,braaksc,Diverse,PSEN1,3,4,-0.2632564654468969,0.17216980308413662,400,0.12625172084304104
nocell,braaksc,Diverse,PSEN1,4,5,0.14999944612448393,0.1864908870056892,400,0.42120879713011405
nocell,braaksc,Diverse,PSEN1,5,6,-0.42047658831074586,0.18149032716732172,400,0.020514689605791593
nocell,braaksc,Diverse,RAB1A,1,2,0.1977945704414577,0.17049087849164257,400,0.24598874816208915
nocell,braaksc,Diverse,RAB1A,2,3,0.0015922248539040895,0.15081151536160406,400,0.9915763194576739
nocell,braaksc,Diverse,RAB1A,3,4,-0.1345659351105932,0.11167996475256343,400,0.22823241697740593
nocell,braaksc,Diverse,RAB1A,4,5,0.04139467157410527,0.12096950402674092,400,0.7322071825695837
nocell,braaksc,Diverse,RAB1A,5,6,-0.21561449280089795,0.11772583216043202,400,0.06702641486338935
nocell,braaksc,Diverse,RAB1B,1,2,0.3207601611852823,0.2271644520043889,400,0.1579448349310245
nocell,braaksc,Diverse,RAB1B,2,3,0.06288985135979291,0.20094339090844462,400,0.7543011923823192
nocell,braaksc,Diverse,RAB1B,3,4,-0.20555633647937416,0.1488039607592799,400,0.16715901052891247
nocell,braaksc,Diverse,RAB1B,4,5,0.2567417012101815,0.16118147395682744,400,0.1111885685596143
nocell,braaksc,Diverse,RAB1B,5,6,-0.48399759619104904,0.1568595597963098,400,0.002031778832305306
nocell,braaksc,Diverse,RTN3,1,2,0.27162470410678224,0.20832054398679759,400,0.19227496985169656
nocell,braaksc,Diverse,RTN3,2,3,-0.15412042965889555,0.18427459109575006,400,0.40295078263046136
nocell,braaksc,Diverse,RTN3,3,4,-0.047627495369319775,0.1364602682296628,400,0.7270735655234772
nocell,braaksc,Diverse,RTN3,4,5,-0.09014377478886758,0.14781103310403254,400,0.5419557252877099
nocell,braaksc,Diverse,RTN3,5,6,-0.21662920992878498,0.14384763345660054,400,0.13207667878509424
nocell,braaksc,Diverse,RTN4,1,2,-0.10836160801889316,0.18740794611487865,400,0.5631206930339533
nocell,braaksc,Diverse,RTN4,2,3,-0.030147697069490137,0.16577588545756805,400,0.8556940424119147
nocell,braaksc,Diverse,RTN4,3,4,0.05924652643824985,0.12276148144480308,400,0.6293691608193406
nocell,braaksc,Diverse,RTN4,4,5,-0.09873015438439509,0.13297278125819717,400,0.4577941793942354
nocell,braaksc,Diverse,RTN4,5,6,0.008676428337357961,0.12940725395425187,400,0.946543916534971
