ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
30,APOE,CLU,HSPA9,RAB1A,MFN2,SORT1,SORL1,SEC31A,SEC13,COPG1,COPE,BIN1,ADAM10,ITPR1,SNX6,TMED9,TMED2,GGA3,PREB,COPB2,NCSTN,TMED10,ADAM17,AP3B2,RTN3,LRP1,VDAC1,RTN4,MAP2K3,ITPR2,VPS29,HSPA5,COPG2,AP2A1,MIA3,VPS26A,VPS35,SEC23A,BACE1,APBA1,PLG,SEC23B,ARF6,APBA2,SAR1B,AP4M1,COPZ1,SEC24A,IDE,COPB1,APP,SEC24D,RAB1B,SEC24C,PSEN1,GGA1,OSBP,AP1G1,ABCA7,COPA,PICALM,SYK,SAR1A,AP4B1,AP4S1,SEC24B,GORASP1,EIF2S1,SREBF2,AP2B1,AP4E1,ECE1,SNX4,MAPK14,MAPKAPK2,SEC16A,GGA2,SIGMAR1,VLDLR,PLCG2
31,AP2B1,LRP1,VPS29,VPS35,SORT1,ADAM10,MAP2K3,APBA2,HSPA5,APOE,CLU,COPB2,TMED9,SEC13,RTN4,RTN3,COPG1,BIN1,AP3B2,AP2A1,APP,SNX6,TMED10,COPG2,ITPR2,AP1G1,VDAC1,ITPR1,SEC31A,RAB1B,VPS26A,ADAM17,COPA,SORL1,ARF6,ABCA7,PREB,RAB1A,SAR1A,SEC23A,NCSTN,MFN2,GGA1,ECE1,GGA3,TMED2,COPB1,MIA3,SEC24A,PLG,APBA1,HSPA9,BACE1,SEC23B,EIF2S1,SREBF2,IDE,COPE,COPZ1,GGA2,SNX4,SEC24B,GORASP1,SEC16A,AP4E1,SAR1B,AP4M1,MAPK14,PICALM,SYK,MAPKAPK2,OSBP,AP4B1,SEC24D,SEC24C,PSEN1,SIGMAR1,PLCG2,VLDLR,AP4S1
32,GGA3,RAB1A,IDE,SORT1,HSPA9,AP2B1,COPB2,RTN3,APBA2,RTN4,PREB,COPB1,SEC13,AP1G1,VPS29,SYK,COPG1,VPS35,BIN1,VDAC1,SEC24C,SEC31A,MIA3,HSPA5,TMED2,COPG2,ITPR2,ADAM10,NCSTN,APOE,CLU,TMED10,ITPR1,RAB1B,AP3B2,VPS26A,COPE,TMED9,AP2A1,ADAM17,SEC24A,SEC23A,APBA1,LRP1,MFN2,COPZ1,MAP2K3,COPA,ABCA7,APP,SNX6,SAR1A,BACE1,AP4B1,SEC23B,SORL1,ARF6,SEC24D,PSEN1,MAPK14,PICALM,SREBF2,PLG,AP4S1,SEC24B,OSBP,AP4M1,GGA2,SIGMAR1,GGA1,MAPKAPK2,GORASP1,PLCG2,SNX4,SAR1B,SEC16A,ECE1,EIF2S1,VLDLR,AP4E1
33,SORL1,MFN2,SORT1,AP2A1,AP2B1,EIF2S1,SNX6,COPG1,VPS29,VPS26A,COPB1,RTN3,RTN4,HSPA5,BIN1,ARF6,ITPR1,SEC13,HSPA9,NCSTN,MIA3,COPE,PREB,OSBP,APBA1,TMED2,VDAC1,TMED9,ITPR2,SYK,COPG2,SEC23A,CLU,SEC24C,APP,APBA2,GGA3,TMED10,VPS35,PLG,RAB1B,ADAM17,COPZ1,SEC31A,AP1G1,ADAM10,SEC24D,LRP1,SEC23B,BACE1,COPB2,AP3B2,SEC24A,ABCA7,APOE,IDE,PICALM,AP4M1,SREBF2,SAR1A,AP4B1,AP4E1,PSEN1,MAP2K3,ECE1,COPA,GGA1,AP4S1,MAPK14,SNX4,MAPKAPK2,SEC16A,SAR1B,GORASP1,GGA2,SIGMAR1,PLCG2,VLDLR,SEC24B,RAB1A
34,MIA3,HSPA5,VDAC1,SEC13,HSPA9,NCSTN,ADAM10,COPE,IDE,APBA2,CLU,APOE,TMED2,TMED10,SNX6,VPS29,OSBP,BIN1,GGA3,VPS26A,EIF2S1,ITPR1,SEC31A,SEC23A,PLG,AP3B2,RTN4,AP1G1,MFN2,COPG1,COPZ1,BACE1,VPS35,ADAM17,PREB,SORT1,SEC23B,AP2B1,SYK,SEC24C,ARF6,TMED9,AP2A1,RAB1B,ABCA7,APP,COPB1,ITPR2,LRP1,COPA,SAR1B,RTN3,SEC24A,COPG2,PICALM,AP4B1,RAB1A,SNX4,SEC24D,MAPK14,PSEN1,SEC24B,AP4M1,SREBF2,GGA2,GGA1,APBA1,SAR1A,AP4E1,ECE1,MAP2K3,MAPKAPK2,AP4S1,GORASP1,SORL1,VLDLR,SIGMAR1,COPB2,SEC16A,PLCG2
35,AP2B1,ITPR1,AP2A1,GGA3,ADAM10,VPS29,VPS35,APBA2,APOE,CLU,COPB2,COPB1,RTN4,RTN3,SORT1,ADAM17,COPG1,RAB1B,RAB1A,GGA1,OSBP,NCSTN,VDAC1,MIA3,MFN2,SNX6,SORL1,HSPA5,ARF6,COPZ1,TMED10,COPE,SEC23A,AP1G1,PLG,VPS26A,BIN1,COPG2,ITPR2,IDE,TMED9,TMED2,SEC24A,APP,SYK,BACE1,SEC31A,SEC13,SEC24C,COPA,SAR1B,LRP1,AP4M1,ABCA7,AP3B2,SEC23B,EIF2S1,MAP2K3,HSPA9,PREB,SAR1A,PICALM,AP4B1,MAPK14,APBA1,PSEN1,SEC24B,SEC24D,AP4S1,ECE1,AP4E1,SEC16A,SREBF2,SIGMAR1,GGA2,GORASP1,SNX4,PLCG2,VLDLR,MAPKAPK2
36,PREB,AP1G1,SYK,VDAC1,VPS35,SEC24A,SEC23A,APBA2,SEC13,TMED2,NCSTN,MAP2K3,SEC24C,COPE,SORT1,CLU,GGA3,AP2A1,HSPA9,TMED9,HSPA5,AP2B1,ADAM10,AP3B2,RTN3,RTN4,SEC31A,COPG1,VPS26A,MIA3,TMED10,APP,PICALM,RAB1A,SORL1,BIN1,COPG2,ITPR2,MAPKAPK2,GGA2,LRP1,MFN2,APOE,ABCA7,SNX6,COPA,COPZ1,RAB1B,PLG,GORASP1,VPS29,ARF6,MAPK14,SEC16A,BACE1,AP4B1,COPB1,GGA1,SEC23B,SAR1B,PSEN1,AP4E1,IDE,APBA1,SNX4,ADAM17,ECE1,SEC24D,SAR1A,SREBF2,AP4M1,AP4S1,SEC24B,COPB2,OSBP,PLCG2,EIF2S1,ITPR1,VLDLR,SIGMAR1
37,AP2A1,VPS35,GGA3,SEC24C,ITPR1,SEC23A,BIN1,COPG1,COPB1,SNX6,SEC13,SEC31A,RAB1A,ARF6,AP3B2,SYK,RTN3,RTN4,VPS29,TMED2,EIF2S1,VDAC1,TMED10,HSPA9,AP1G1,MAPKAPK2,ITPR2,ADAM10,PREB,APBA2,COPG2,HSPA5,APOE,COPA,COPE,APP,CLU,AP2B1,NCSTN,SAR1A,LRP1,GGA1,MFN2,APBA1,SORT1,MIA3,SORL1,RAB1B,TMED9,AP4B1,IDE,SEC24D,VPS26A,AP4M1,SEC24A,MAP2K3,PSEN1,OSBP,GORASP1,ADAM17,SREBF2,ABCA7,BACE1,MAPK14,PICALM,PLG,COPZ1,SAR1B,AP4E1,AP4S1,SEC23B,SEC16A,SEC24B,GGA2,SNX4,COPB2,VLDLR,PLCG2,SIGMAR1,ECE1
38,VPS29,AP2B1,RAB1A,HSPA5,LRP1,GGA1,NCSTN,SEC13,VDAC1,RAB1B,SEC23A,PREB,IDE,ITPR2,ADAM17,SNX6,SORT1,BIN1,MFN2,SEC24C,AP1G1,HSPA9,BACE1,RTN3,RTN4,TMED10,ARF6,AP3B2,APBA1,MIA3,SAR1A,GGA3,SEC23B,COPE,VPS35,TMED9,COPG1,SEC24D,VPS26A,EIF2S1,CLU,ADAM10,APBA2,APP,AP2A1,SAR1B,ITPR1,SEC31A,APOE,COPG2,COPZ1,MAP2K3,SYK,PLG,PICALM,AP4B1,ABCA7,SORL1,COPB2,TMED2,AP4M1,SEC24A,GGA2,COPA,SEC24B,AP4E1,SEC16A,OSBP,MAPK14,ECE1,MAPKAPK2,COPB1,SNX4,GORASP1,PSEN1,SREBF2,VLDLR,PLCG2,AP4S1,SIGMAR1
39,APOE,CLU,VPS35,TMED10,AP1G1,TMED9,RTN3,RTN4,VDAC1,ADAM10,SORT1,HSPA5,MFN2,RAB1A,APP,EIF2S1,HSPA9,MIA3,SNX6,SAR1B,SEC24C,SYK,AP4M1,TMED2,AP2B1,AP2A1,SEC31A,BACE1,LRP1,SEC23A,VPS29,NCSTN,COPG2,ITPR2,RAB1B,ARF6,COPG1,SORL1,COPB1,COPA,PREB,IDE,SEC13,VPS26A,GGA3,BIN1,ADAM17,ITPR1,OSBP,PLG,COPE,APBA2,APBA1,COPZ1,SEC24A,SEC24D,AP3B2,SEC23B,SAR1A,AP4B1,MAP2K3,MAPK14,ABCA7,PICALM,SREBF2,PSEN1,AP4E1,AP4S1,GGA2,MAPKAPK2,ECE1,COPB2,SIGMAR1,SEC24B,GGA1,GORASP1,SNX4,SEC16A,PLCG2,VLDLR
40,SAR1B,APBA1,ADAM10,GGA3,SEC31A,SEC24C,CLU,SEC23A,VPS35,APOE,SEC13,ITPR1,HSPA5,VPS29,APBA2,VPS26A,RTN4,RTN3,APP,SORT1,COPG1,RAB1A,HSPA9,AP2B1,VDAC1,RAB1B,ARF6,PREB,COPE,AP2A1,COPB1,NCSTN,SYK,SNX6,MIA3,EIF2S1,SORL1,MFN2,TMED9,TMED2,TMED10,COPZ1,COPG2,BACE1,ITPR2,LRP1,AP3B2,IDE,COPA,SEC24D,SAR1A,COPB2,AP4M1,BIN1,SREBF2,SEC23B,GGA1,PICALM,OSBP,AP4E1,AP4S1,ABCA7,SEC24B,MAP2K3,AP1G1,AP4B1,MAPKAPK2,SEC24A,PLG,ADAM17,VLDLR,MAPK14,SEC16A,ECE1,GGA2,SNX4,PSEN1,GORASP1,PLCG2,SIGMAR1
41,HSPA5,COPB1,TMED10,COPG1,TMED9,VPS29,RTN4,RTN3,AP2A1,SEC23A,VDAC1,BIN1,GGA3,VPS26A,AP3B2,HSPA9,VPS35,SYK,AP2B1,SEC24C,SEC13,NCSTN,ARF6,TMED2,SORT1,MIA3,COPE,ITPR1,SEC31A,APBA2,MAP2K3,ITPR2,COPG2,EIF2S1,LRP1,SORL1,IDE,RAB1A,SAR1A,GGA1,ADAM10,COPZ1,MFN2,COPA,ECE1,PREB,AP1G1,APBA1,SAR1B,SNX6,OSBP,GGA2,ABCA7,PLG,AP4M1,CLU,RAB1B,SEC24A,APOE,COPB2,APP,PICALM,BACE1,ADAM17,AP4S1,SEC16A,MAPK14,MAPKAPK2,SNX4,AP4B1,SEC24D,PSEN1,GORASP1,AP4E1,VLDLR,SEC23B,SIGMAR1,SEC24B,SREBF2,PLCG2
42,EIF2S1,SEC31A,COPB1,RAB1A,LRP1,ADAM10,TMED9,SORL1,TMED2,COPA,OSBP,MFN2,RAB1B,RTN4,COPG1,VPS26A,AP3B2,APP,AP2B1,APOE,CLU,HSPA5,AP1G1,NCSTN,SEC13,VPS35,MIA3,COPG2,SNX6,PREB,IDE,ITPR2,ADAM17,VDAC1,RTN3,COPE,ARF6,BIN1,SORT1,AP2A1,SEC23A,PLG,ITPR1,SEC24D,VPS29,TMED10,APBA2,GGA3,SEC24A,APBA1,HSPA9,SYK,SEC24C,COPZ1,AP4B1,SAR1A,ABCA7,GGA1,MAPK14,AP4S1,PICALM,COPB2,SEC24B,MAPKAPK2,GGA2,SEC23B,BACE1,AP4M1,SAR1B,GORASP1,PSEN1,SIGMAR1,SREBF2,AP4E1,ECE1,MAP2K3,SNX4,SEC16A,VLDLR,PLCG2
43,CLU,APOE,SNX6,MIA3,AP2A1,VPS29,ADAM10,HSPA5,AP1G1,VPS26A,NCSTN,SEC23A,RAB1A,MFN2,SEC13,HSPA9,LRP1,SEC31A,AP3B2,SAR1B,IDE,EIF2S1,ITPR1,SORT1,SORL1,RTN4,SYK,SEC24C,ARF6,TMED9,COPG1,COPE,RAB1B,PLG,TMED2,RTN3,VDAC1,ADAM17,VPS35,COPB1,APBA2,AP4M1,GGA3,AP2B1,APBA1,APP,MAP2K3,PREB,TMED10,BIN1,COPZ1,SEC23B,BACE1,COPA,SREBF2,COPB2,PSEN1,MAPK14,GGA1,SEC24A,GGA2,SEC24B,AP4B1,SNX4,ABCA7,COPG2,PICALM,SAR1A,MAPKAPK2,SEC24D,AP4S1,ITPR2,SEC16A,ECE1,GORASP1,SIGMAR1,OSBP,AP4E1,VLDLR,PLCG2
44,GGA3,VPS35,COPG1,AP2A1,COPB1,ITPR1,ADAM10,SORT1,TMED2,TMED10,ARF6,ITPR2,COPG2,COPA,PREB,RTN3,RTN4,MIA3,BIN1,HSPA9,AP2B1,HSPA5,COPE,SNX6,SEC23A,SEC24C,TMED9,EIF2S1,VDAC1,ADAM17,RAB1A,AP3B2,GGA1,SAR1A,LRP1,SEC13,SORL1,APP,COPZ1,NCSTN,APBA1,AP1G1,BACE1,IDE,SAR1B,APBA2,SYK,VPS26A,RAB1B,SEC24D,COPB2,SEC31A,APOE,SEC23B,MAP2K3,ECE1,ABCA7,SEC24A,CLU,PLG,VPS29,PICALM,AP4M1,GGA2,GORASP1,AP4B1,SEC24B,PSEN1,MAPK14,SREBF2,SIGMAR1,AP4S1,SEC16A,MAPKAPK2,OSBP,AP4E1,VLDLR,MFN2,PLCG2,SNX4
45,SEC31A,AP1G1,TMED2,COPB1,SORT1,SORL1,AP2B1,RAB1B,AP3B2,RAB1A,COPA,RTN3,TMED10,COPG1,GGA3,MAP2K3,BACE1,SEC23A,BIN1,APBA2,VPS29,ARF6,MIA3,VPS26A,APBA1,HSPA5,VPS35,RTN4,OSBP,COPE,SEC13,SNX6,NCSTN,ABCA7,HSPA9,ITPR2,PREB,TMED9,VDAC1,APP,SYK,SEC24C,COPG2,PICALM,SAR1A,SEC23B,COPB2,ADAM10,APOE,MFN2,MAPKAPK2,CLU,AP4M1,AP2A1,ADAM17,IDE,AP4B1,PLG,SEC24D,ITPR1,SAR1B,EIF2S1,SIGMAR1,PSEN1,LRP1,GGA2,SEC24B,SEC24A,AP4S1,COPZ1,SREBF2,GGA1,SEC16A,MAPK14,AP4E1,SNX4,VLDLR,PLCG2,GORASP1,ECE1
46,COPB2,COPE,ADAM10,ARF6,AP1G1,VPS35,SNX6,SEC31A,APBA2,SORT1,SEC13,SEC24C,VPS29,COPA,NCSTN,MIA3,COPG1,PREB,TMED9,TMED10,ITPR1,MFN2,AP2B1,SAR1A,RTN4,AP3B2,PLG,VDAC1,IDE,SEC24A,SEC23A,BIN1,RTN3,COPB1,LRP1,ADAM17,AP2A1,PICALM,APBA1,SYK,HSPA5,MAP2K3,APP,COPZ1,AP4M1,ABCA7,SNX4,TMED2,SEC23B,BACE1,OSBP,SORL1,SREBF2,VPS26A,GGA3,EIF2S1,RAB1B,MAPK14,CLU,PSEN1,SEC16A,AP4S1,GGA1,GORASP1,COPG2,HSPA9,MAPKAPK2,GGA2,AP4E1,SEC24D,RAB1A,SAR1B,AP4B1,ECE1,APOE,ITPR2,VLDLR,SEC24B,SIGMAR1,PLCG2
47,VPS35,AP2B1,ITPR1,VPS29,SORT1,TMED2,TMED10,EIF2S1,HSPA5,RAB1B,SORL1,SNX6,MIA3,RAB1A,COPE,CLU,AP3B2,APP,ARF6,PREB,COPA,SEC23A,TMED9,VPS26A,BIN1,AP2A1,RTN4,GGA3,SEC24C,PLG,COPB1,MFN2,COPZ1,ADAM17,SEC31A,APBA1,COPG1,ADAM10,MAP2K3,RTN3,COPG2,PICALM,ITPR2,VDAC1,MAPKAPK2,NCSTN,LRP1,AP4S1,APBA2,HSPA9,IDE,SEC23B,BACE1,AP4M1,SEC24D,SREBF2,APOE,SAR1A,ABCA7,COPB2,GGA1,AP1G1,SEC13,AP4B1,SEC16A,GGA2,SEC24B,GORASP1,AP4E1,SAR1B,MAPK14,PSEN1,ECE1,SNX4,SYK,SIGMAR1,OSBP,VLDLR,SEC24A,PLCG2
48,CLU,APOE,SORL1,VPS35,VPS26A,SEC31A,ADAM10,GGA3,BIN1,HSPA5,APBA2,AP2B1,PREB,COPG1,COPB1,TMED10,HSPA9,SEC13,MFN2,VPS29,OSBP,MIA3,SNX6,NCSTN,VDAC1,TMED2,ITPR1,SORT1,RTN3,RTN4,SEC24C,COPZ1,ITPR2,COPE,APP,COPG2,SYK,AP2A1,RAB1B,AP1G1,PLG,SEC23A,COPB2,EIF2S1,ADAM17,AP4B1,IDE,RAB1A,SEC24D,ARF6,TMED9,ABCA7,APBA1,SEC24A,SEC23B,BACE1,AP3B2,MAP2K3,AP4M1,LRP1,PSEN1,COPA,SAR1A,SAR1B,ECE1,MAPK14,SNX4,GGA2,AP4S1,GGA1,PICALM,SREBF2,VLDLR,MAPKAPK2,SEC16A,SEC24B,AP4E1,PLCG2,GORASP1,SIGMAR1
49,HSPA9,RTN3,ADAM10,BIN1,AP3B2,MFN2,APBA1,AP2A1,VPS26A,SEC13,SORT1,VPS29,CLU,APOE,PREB,COPB1,IDE,HSPA5,SEC31A,NCSTN,SNX6,RTN4,SORL1,SEC23A,TMED10,OSBP,TMED9,SYK,SEC24C,AP1G1,VDAC1,AP2B1,GGA1,COPG2,ITPR2,TMED2,MIA3,ITPR1,COPZ1,LRP1,SAR1A,PLG,ARF6,APP,COPE,RAB1A,BACE1,COPA,ABCA7,VPS35,AP4B1,SEC24D,SEC24A,COPB2,SAR1B,GGA3,PICALM,RAB1B,PSEN1,MAP2K3,ECE1,MAPK14,SEC23B,COPG1,SREBF2,EIF2S1,ADAM17,APBA2,GGA2,SEC24B,AP4M1,AP4E1,SIGMAR1,GORASP1,SNX4,AP4S1,PLCG2,VLDLR,SEC16A,MAPKAPK2
50,COPG1,AP2B1,SORT1,ITPR1,HSPA9,VPS35,COPB1,APBA1,MFN2,AP1G1,SNX6,TMED10,MIA3,COPB2,IDE,SEC24C,VPS29,TMED9,BIN1,ITPR2,COPG2,APP,ADAM10,APOE,CLU,PLG,APBA2,GGA3,SYK,ARF6,OSBP,COPE,HSPA5,RAB1A,COPA,SEC23A,RTN3,RTN4,VDAC1,AP3B2,NCSTN,GGA1,SAR1A,SEC13,TMED2,SEC31A,PREB,LRP1,COPZ1,PICALM,SEC23B,MAPKAPK2,BACE1,AP4S1,VPS26A,AP2A1,ADAM17,GGA2,GORASP1,AP4B1,SEC24D,SEC24A,RAB1B,MAP2K3,AP4M1,SREBF2,ABCA7,EIF2S1,SEC24B,SAR1B,AP4E1,MAPK14,SORL1,PSEN1,SIGMAR1,SNX4,ECE1,VLDLR,PLCG2,SEC16A
51,COPE,AP2B1,VPS35,AP3B2,VPS29,BIN1,SNX6,SEC31A,SEC13,SAR1B,HSPA9,MFN2,ITPR1,APOE,RAB1B,SORL1,CLU,HSPA5,SAR1A,SORT1,APP,GGA1,RAB1A,COPA,COPB1,LRP1,RTN3,VDAC1,ARF6,ITPR2,PREB,AP4M1,VPS26A,COPG2,COPZ1,COPG1,PLG,TMED10,SEC24C,SEC24A,SEC23A,APBA2,AP2A1,APBA1,EIF2S1,GGA3,AP1G1,NCSTN,OSBP,TMED2,BACE1,TMED9,SYK,PICALM,ADAM17,MAPK14,RTN4,SNX4,IDE,AP4B1,SEC24D,MAP2K3,ABCA7,SREBF2,GGA2,SEC23B,ECE1,SEC24B,AP4E1,SEC16A,AP4S1,SIGMAR1,PSEN1,VLDLR,GORASP1,COPB2,ADAM10,MIA3,MAPKAPK2,PLCG2
52,HSPA9,SEC23A,SEC24C,GGA3,MFN2,SORT1,ITPR1,BIN1,TMED2,TMED10,RAB1A,AP2B1,RAB1B,MIA3,HSPA5,COPG1,COPB1,PREB,COPE,SEC31A,AP2A1,SEC13,SYK,SNX6,ADAM17,VPS26A,VPS35,TMED9,COPA,VDAC1,APBA1,AP3B2,RTN4,CLU,AP4M1,APP,ITPR2,EIF2S1,IDE,PLG,LRP1,SAR1B,RTN3,AP1G1,NCSTN,COPZ1,VPS29,ARF6,SORL1,ADAM10,COPG2,SREBF2,SAR1A,AP4B1,SEC24D,MAPK14,APBA2,BACE1,COPB2,AP4E1,OSBP,SEC24A,APOE,GORASP1,SEC24B,SEC16A,PSEN1,ECE1,MAPKAPK2,GGA2,SIGMAR1,GGA1,MAP2K3,ABCA7,PICALM,SEC23B,PLCG2,AP4S1,SNX4,VLDLR
53,AP2A1,MFN2,TMED9,MAP2K3,VPS35,AP1G1,GGA3,APBA2,SAR1A,OSBP,GGA1,PLG,PICALM,SEC23A,BIN1,MIA3,TMED10,VPS29,TMED2,SORT1,ADAM10,EIF2S1,HSPA5,NCSTN,SEC13,RAB1B,IDE,AP3B2,APOE,CLU,SYK,SEC24C,RAB1A,AP2B1,SEC24A,RTN3,APBA1,COPZ1,ITPR2,COPG2,COPG1,SEC31A,SORL1,AP4B1,SEC24D,GGA2,RTN4,HSPA9,APP,ADAM17,PREB,ITPR1,COPB2,SEC23B,BACE1,PSEN1,COPB1,COPA,MAPK14,SEC24B,VDAC1,VPS26A,ARF6,ABCA7,LRP1,ECE1,SAR1B,COPE,SIGMAR1,MAPKAPK2,SNX4,AP4M1,AP4S1,AP4E1,SEC16A,PLCG2,VLDLR,SREBF2,SNX6,GORASP1
54,COPB1,COPE,SNX6,BIN1,GGA3,COPA,PREB,APBA2,AP2B1,AP2A1,COPG1,CLU,APOE,SEC24C,RTN3,HSPA9,RTN4,ADAM17,MFN2,ITPR1,APP,SEC31A,TMED2,TMED10,AP1G1,RAB1A,MAP2K3,AP3B2,VPS26A,ARF6,SEC23A,RAB1B,SORT1,ADAM10,MIA3,HSPA5,SAR1A,APBA1,PLG,TMED9,NCSTN,COPB2,VDAC1,GGA1,SORL1,SEC24A,VPS35,EIF2S1,AP4B1,SYK,PSEN1,PICALM,SEC13,ABCA7,COPG2,ITPR2,IDE,LRP1,OSBP,SEC24D,AP4M1,MAPKAPK2,SAR1B,VPS29,AP4S1,MAPK14,ECE1,COPZ1,SEC16A,SNX4,GGA2,SEC23B,AP4E1,BACE1,SEC24B,SREBF2,VLDLR,GORASP1,PLCG2,SIGMAR1
55,ITPR1,SEC31A,APOE,SORT1,SEC13,GGA3,AP1G1,CLU,ADAM10,AP2A1,MIA3,RAB1A,TMED10,RTN4,TMED2,RTN3,COPG2,ITPR2,APBA2,SNX6,APP,PLG,SEC23A,MAP2K3,AP2B1,VPS29,VPS26A,AP3B2,HSPA5,COPG1,VDAC1,COPE,PREB,IDE,VPS35,COPB1,COPA,MFN2,NCSTN,SORL1,ARF6,SEC24D,COPB2,RAB1B,SEC24A,SYK,TMED9,EIF2S1,SEC24C,SAR1A,BIN1,ADAM17,GGA1,APBA1,COPZ1,BACE1,PSEN1,PICALM,HSPA9,MAPK14,SAR1B,OSBP,SEC23B,AP4M1,AP4B1,ABCA7,LRP1,GGA2,SEC16A,MAPKAPK2,GORASP1,SEC24B,ECE1,SNX4,VLDLR,AP4S1,AP4E1,SIGMAR1,SREBF2,PLCG2
56,AP1G1,AP2A1,APBA1,GGA3,HSPA9,ITPR1,MFN2,ADAM10,SORT1,ARF6,SORL1,RAB1A,SEC31A,VPS35,SEC13,HSPA5,VPS26A,RAB1B,MAP2K3,VDAC1,SNX6,COPG1,TMED2,AP2B1,VPS29,SEC23A,PLG,APBA2,COPZ1,ADAM17,RTN4,PREB,IDE,BIN1,TMED10,RTN3,APP,COPB1,SEC24A,NCSTN,AP3B2,APOE,SAR1A,CLU,SYK,SEC24C,TMED9,SEC23B,OSBP,BACE1,COPB2,LRP1,GGA1,MIA3,AP4B1,SAR1B,COPE,PSEN1,MAPK14,EIF2S1,COPA,MAPKAPK2,GORASP1,COPG2,SEC24D,AP4E1,SEC24B,SNX4,PICALM,ECE1,SREBF2,ITPR2,SEC16A,SIGMAR1,AP4S1,GGA2,VLDLR,PLCG2,ABCA7,AP4M1
57,AP1G1,VPS29,APBA2,RAB1B,SEC23A,SAR1B,AP2B1,SEC24C,LRP1,BIN1,SNX6,RAB1A,VDAC1,ARF6,SYK,BACE1,SEC13,COPE,ADAM10,SEC31A,AP3B2,PREB,SEC24A,SEC23B,TMED10,NCSTN,COPB1,AP2A1,RTN4,CLU,GGA3,TMED2,MFN2,GGA1,HSPA5,COPG2,AP4B1,SAR1A,SORT1,COPG1,APOE,APBA1,PICALM,PSEN1,COPZ1,TMED9,ITPR2,RTN3,ABCA7,COPA,PLG,ADAM17,MIA3,IDE,MAP2K3,HSPA9,OSBP,VPS26A,APP,EIF2S1,AP4S1,COPB2,AP4M1,VPS35,SEC24D,ITPR1,ECE1,SREBF2,SORL1,GORASP1,MAPKAPK2,SEC24B,MAPK14,SNX4,GGA2,SEC16A,VLDLR,AP4E1,PLCG2,SIGMAR1
58,AP2B1,BIN1,ADAM10,AP1G1,APOE,CLU,ITPR1,VPS35,SORL1,MIA3,RTN4,RTN3,SORT1,COPB2,COPB1,GGA3,HSPA9,OSBP,TMED2,ARF6,SEC23A,SYK,SEC24C,SNX6,VPS26A,EIF2S1,AP2A1,APBA2,VPS29,SEC31A,GGA1,IDE,ITPR2,TMED10,COPG2,APP,SEC24D,NCSTN,SEC13,LRP1,HSPA5,PLG,AP4B1,COPE,AP3B2,RAB1B,MFN2,VDAC1,TMED9,SEC24A,APBA1,ABCA7,COPA,COPG1,PICALM,RAB1A,PREB,AP4E1,BACE1,PSEN1,AP4M1,SREBF2,ADAM17,COPZ1,SAR1A,MAPK14,GGA2,AP4S1,MAPKAPK2,SAR1B,SEC23B,SEC16A,SIGMAR1,SEC24B,MAP2K3,ECE1,SNX4,GORASP1,VLDLR,PLCG2
59,VPS26A,ADAM10,ITPR1,BIN1,VPS29,AP1G1,IDE,HSPA5,PREB,VPS35,LRP1,MIA3,COPG1,SORT1,NCSTN,VDAC1,COPB1,RAB1A,AP2B1,SEC23A,TMED10,COPZ1,TMED2,RTN3,RTN4,GGA1,EIF2S1,OSBP,AP3B2,ITPR2,TMED9,COPG2,SNX6,APP,SYK,SEC24C,GGA3,AP2A1,MFN2,APBA2,ABCA7,RAB1B,APBA1,COPB2,SEC13,SEC31A,PLG,GGA2,SAR1A,HSPA9,COPE,SEC24A,BACE1,ADAM17,APOE,SEC24D,COPA,AP4B1,MAPK14,SEC24B,ARF6,SEC23B,SAR1B,AP4S1,PICALM,CLU,AP4M1,SORL1,MAPKAPK2,SREBF2,PSEN1,ECE1,SIGMAR1,SNX4,GORASP1,MAP2K3,VLDLR,AP4E1,PLCG2,SEC16A
60,HSPA5,HSPA9,COPA,GGA3,COPG1,EIF2S1,APBA2,COPB2,TMED9,AP2A1,ADAM10,TMED10,SEC13,SORT1,VPS26A,SEC23A,RAB1A,AP2B1,SEC31A,SAR1A,GGA1,AP1G1,RAB1B,COPB1,VPS35,BIN1,MFN2,TMED2,VPS29,COPG2,ADAM17,ITPR2,PREB,ITPR1,SEC24C,ARF6,VDAC1,PLG,NCSTN,RTN3,AP3B2,APP,SYK,PICALM,COPE,APOE,CLU,APBA1,MAPKAPK2,SNX6,GGA2,SEC24A,SAR1B,ABCA7,RTN4,SEC23B,BACE1,AP4M1,COPZ1,AP4S1,IDE,MAP2K3,LRP1,MIA3,SORL1,OSBP,PSEN1,SEC24B,AP4B1,SIGMAR1,SEC24D,SEC16A,GORASP1,SREBF2,PLCG2,MAPK14,VLDLR,ECE1,AP4E1,SNX4
