ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
30,IDE,HSPA5,RAB1A,VPS35,AP2A1,COPZ1,APOE,AP2B1,HSPA9,CLU,SEC31A,PLG,GGA1,SEC24A,PSEN1,AP4E1,RTN3,BACE1,LRP1,COPA,COPE,OSBP,SEC13,COPB2,PREB,SREBF2,TMED9,SNX4,SEC24D,BIN1,ADAM17,PICALM,SAR1A,VDAC1,AP3B2,VLDLR,NCSTN,RTN4,APBA1,AP4S1,SNX6,EIF2S1,ECE1,ADAM10,GORASP1,ITPR2,PLCG2,GGA2,AP4M1,VPS29,COPG2,APBA2,SEC16A,SORT1,SIGMAR1,MAPKAPK2,TMED10,SYK,COPG1,SEC24C,GGA3,RAB1B,SEC24B,SEC23B,SORL1,AP4B1,ITPR1,VPS26A,MFN2,COPB1,SEC23A,SAR1B,ARF6,TMED2,AP1G1,MAP2K3,MAPK14,MIA3,ABCA7,APP
31,SORT1,ADAM10,APBA2,EIF2S1,SEC31A,ITPR2,ECE1,CLU,APOE,GGA2,PSEN1,SEC24A,BACE1,SREBF2,SAR1A,RAB1A,AP2A1,VPS29,GGA1,SAR1B,PREB,AP1G1,AP2B1,GGA3,PLG,AP4S1,SNX4,SEC23B,HSPA9,PLCG2,AP4E1,COPA,COPG2,IDE,SEC24C,SEC13,COPB2,COPE,OSBP,RTN4,TMED9,SEC24D,MAPKAPK2,PICALM,VPS35,AP3B2,VLDLR,BIN1,RTN3,SEC16A,NCSTN,SEC23A,AP4M1,TMED10,MAPK14,VDAC1,RAB1B,GORASP1,ARF6,TMED2,LRP1,SNX6,MFN2,VPS26A,SEC24B,COPZ1,COPG1,SIGMAR1,SORL1,HSPA5,SYK,MIA3,COPB1,APBA1,ITPR1,AP4B1,APP,ABCA7,ADAM17,MAP2K3
32,HSPA9,ECE1,AP1G1,GGA2,GORASP1,AP2B1,AP3B2,ADAM10,SREBF2,HSPA5,SEC24A,PLCG2,BACE1,SEC23B,COPB2,AP4S1,RTN4,RTN3,AP2A1,SEC31A,SNX6,COPA,VPS35,OSBP,BIN1,CLU,MAPKAPK2,IDE,PLG,VPS29,APOE,EIF2S1,SEC13,COPE,APBA2,COPZ1,RAB1A,SEC16A,SEC24D,ITPR2,SEC23A,SAR1A,AP4E1,TMED9,PREB,GGA1,PSEN1,SAR1B,NCSTN,TMED10,VLDLR,VDAC1,COPG2,PICALM,COPG1,GGA3,SIGMAR1,SNX4,AP4M1,VPS26A,SORT1,RAB1B,MAP2K3,APBA1,MFN2,ITPR1,SORL1,SYK,SEC24B,MIA3,LRP1,TMED2,MAPK14,COPB1,AP4B1,SEC24C,ABCA7,ADAM17,ARF6,APP
33,AP3B2,ADAM10,GGA2,SEC24A,RTN3,PLG,CLU,APOE,COPA,PLCG2,VPS29,SIGMAR1,SEC24D,IDE,APBA2,RAB1A,RTN4,AP4E1,APBA1,RAB1B,COPZ1,MAPKAPK2,AP2A1,SEC13,SEC16A,GGA1,COPE,SEC31A,ARF6,GGA3,COPB2,MFN2,COPG2,VDAC1,TMED9,SORT1,AP2B1,OSBP,ITPR2,SYK,SNX4,SEC24C,VPS35,BACE1,HSPA5,SAR1B,AP4S1,PREB,AP1G1,SEC23B,SAR1A,ECE1,HSPA9,EIF2S1,SREBF2,COPB1,ADAM17,PSEN1,PICALM,NCSTN,SEC24B,AP4M1,VLDLR,LRP1,TMED2,SEC23A,SNX6,VPS26A,TMED10,SORL1,MAPK14,GORASP1,BIN1,MIA3,ITPR1,APP,MAP2K3,AP4B1,ABCA7,COPG1
34,SEC31A,HSPA5,HSPA9,RAB1A,MAPKAPK2,PSEN1,COPA,OSBP,PICALM,SEC13,AP2B1,PREB,APBA2,SREBF2,RTN4,GGA1,VLDLR,ADAM17,AP2A1,LRP1,BACE1,SNX4,COPG2,SIGMAR1,SORT1,PLCG2,IDE,RTN3,SEC23B,ITPR2,CLU,COPG1,MIA3,SEC16A,EIF2S1,AP1G1,SEC24B,AP3B2,BIN1,SEC24D,SEC24A,ARF6,AP4E1,NCSTN,TMED9,SAR1B,ITPR1,COPZ1,VPS29,SNX6,VDAC1,PLG,AP4S1,SAR1A,ECE1,AP4M1,GGA3,APOE,VPS35,COPB1,SEC24C,ADAM10,COPB2,APBA1,RAB1B,MAP2K3,GORASP1,SYK,MAPK14,SORL1,TMED10,SEC23A,VPS26A,TMED2,GGA2,MFN2,ABCA7,APP,AP4B1,COPE
35,SEC13,HSPA9,COPB2,APBA1,ADAM10,AP2A1,TMED9,AP2B1,ECE1,IDE,PLCG2,PSEN1,SNX4,SEC24D,COPA,COPZ1,COPE,VPS35,AP4S1,AP1G1,BIN1,SEC31A,PLG,ITPR2,CLU,PREB,SREBF2,APOE,SEC16A,RAB1A,SIGMAR1,SEC23B,RTN4,GGA2,APBA2,GORASP1,VDAC1,SEC24C,RTN3,ITPR1,SEC24A,VPS26A,MFN2,HSPA5,AP3B2,SNX6,VPS29,SAR1A,SYK,PICALM,MIA3,ARF6,NCSTN,BACE1,MAPK14,SORT1,AP4E1,TMED10,OSBP,VLDLR,GGA1,COPG1,ADAM17,GGA3,SEC24B,RAB1B,COPG2,LRP1,MAPKAPK2,AP4M1,AP4B1,EIF2S1,ABCA7,SEC23A,SAR1B,COPB1,APP,MAP2K3,TMED2,SORL1
36,AP4E1,COPA,BIN1,LRP1,APOE,MAPKAPK2,IDE,AP2A1,GGA1,SEC24C,APBA2,RAB1A,COPB2,VPS35,SREBF2,CLU,PLG,AP2B1,TMED9,GGA2,HSPA5,ADAM17,RTN3,PREB,RTN4,PSEN1,SEC13,PLCG2,VPS29,SORT1,BACE1,VDAC1,COPE,SYK,SIGMAR1,AP3B2,SEC24A,APBA1,SNX4,HSPA9,SEC23A,OSBP,COPG2,SEC23B,VLDLR,SEC16A,TMED10,AP1G1,GORASP1,ECE1,NCSTN,SEC24D,MFN2,SEC24B,TMED2,PICALM,VPS26A,SAR1B,COPZ1,ADAM10,COPG1,AP4S1,ITPR2,SORL1,GGA3,SEC31A,AP4B1,ITPR1,MAPK14,MAP2K3,MIA3,RAB1B,ABCA7,EIF2S1,APP,COPB1,SNX6,SAR1A,AP4M1,ARF6
37,PREB,CLU,EIF2S1,SREBF2,SNX6,BACE1,IDE,PSEN1,AP3B2,SEC24A,COPA,SEC24C,VPS29,HSPA9,GGA1,VPS35,AP2B1,MAPKAPK2,APBA2,SNX4,APBA1,TMED9,COPB2,RAB1A,RTN3,SAR1A,COPE,ECE1,SEC24D,SYK,SEC16A,OSBP,HSPA5,PICALM,SORT1,SIGMAR1,SEC31A,VLDLR,PLG,SEC23B,APOE,GGA3,ADAM10,ITPR1,NCSTN,GGA2,VDAC1,COPG2,AP1G1,RTN4,AP4S1,AP2A1,ARF6,SEC13,COPZ1,MFN2,BIN1,ADAM17,GORASP1,ITPR2,PLCG2,SEC24B,COPG1,AP4B1,AP4M1,AP4E1,SAR1B,TMED10,RAB1B,LRP1,VPS26A,SORL1,COPB1,MAPK14,SEC23A,TMED2,MAP2K3,MIA3,ABCA7,APP
38,AP1G1,SAR1A,GGA1,SREBF2,RTN4,APBA2,SEC31A,SNX4,APOE,VPS35,AP2B1,SEC24A,AP2A1,PICALM,AP4E1,BACE1,RAB1A,VPS26A,PREB,CLU,SEC24D,VLDLR,HSPA5,PSEN1,ADAM10,COPE,SEC13,OSBP,ECE1,HSPA9,GORASP1,COPG2,BIN1,PLG,VPS29,TMED10,PLCG2,SEC23B,AP4S1,COPA,AP3B2,SEC16A,GGA2,RTN3,ITPR2,SNX6,SORT1,EIF2S1,SEC24C,NCSTN,SORL1,SIGMAR1,TMED2,TMED9,AP4M1,MAPKAPK2,IDE,SAR1B,GGA3,RAB1B,SYK,SEC24B,COPB2,ADAM17,COPB1,VDAC1,COPZ1,ARF6,APP,AP4B1,MIA3,ITPR1,LRP1,APBA1,SEC23A,MAP2K3,ABCA7,COPG1,MFN2,MAPK14
39,SEC23B,IDE,COPA,APBA2,TMED9,SEC24C,COPB2,GGA2,SYK,VPS35,BACE1,APBA1,AP3B2,BIN1,SNX4,TMED10,MAPKAPK2,SIGMAR1,MAPK14,PLCG2,OSBP,AP2A1,AP4E1,SEC24A,MIA3,SEC24D,PREB,GGA1,RTN4,COPE,PSEN1,SREBF2,ADAM10,VDAC1,CLU,ECE1,SEC13,AP2B1,PICALM,HSPA9,ITPR2,SEC16A,HSPA5,PLG,AP1G1,RAB1A,SNX6,SEC31A,ARF6,NCSTN,VLDLR,SAR1A,COPZ1,VPS29,AP4S1,APOE,GORASP1,ITPR1,RAB1B,EIF2S1,RTN3,APP,COPG1,MFN2,ADAM17,TMED2,COPG2,GGA3,AP4M1,AP4B1,SEC23A,SAR1B,LRP1,SORT1,ABCA7,VPS26A,SORL1,MAP2K3,SEC24B,COPB1
40,AP1G1,SREBF2,COPG1,RAB1A,MFN2,COPA,PSEN1,MAPKAPK2,SEC16A,PLCG2,GGA1,SEC24A,OSBP,TMED2,APBA2,APOE,AP2B1,AP2A1,PREB,SAR1B,SORT1,SNX4,APBA1,ITPR2,EIF2S1,PICALM,SEC31A,COPG2,CLU,BIN1,SEC23A,RTN4,GGA2,PLG,BACE1,HSPA5,VPS29,ADAM17,AP3B2,AP4E1,RTN3,NCSTN,SNX6,VLDLR,GGA3,AP4S1,LRP1,VPS35,SEC23B,AP4B1,SYK,VDAC1,ARF6,ADAM10,IDE,COPZ1,HSPA9,AP4M1,SORL1,SEC13,SEC24D,MAPK14,VPS26A,GORASP1,COPB2,SAR1A,ITPR1,SEC24B,ECE1,RAB1B,MAP2K3,SIGMAR1,SEC24C,COPE,COPB1,TMED9,MIA3,TMED10,APP,ABCA7
41,AP2A1,AP2B1,MFN2,AP4E1,SEC13,PREB,SREBF2,ITPR2,HSPA5,PLG,GGA2,APBA1,RTN3,SIGMAR1,BACE1,RTN4,VPS35,PSEN1,COPE,SAR1A,SEC24D,APBA2,CLU,SEC31A,APOE,COPA,ADAM10,COPB2,SEC16A,TMED9,IDE,AP3B2,AP1G1,RAB1A,SNX4,MAPKAPK2,SNX6,NCSTN,GGA1,SEC24A,VLDLR,PICALM,GGA3,TMED2,COPG1,MAPK14,COPZ1,SAR1B,ADAM17,VDAC1,AP4M1,RAB1B,VPS29,APP,COPG2,SEC24C,ECE1,SEC23B,VPS26A,GORASP1,SORT1,PLCG2,MIA3,ITPR1,SEC24B,ARF6,COPB1,HSPA9,LRP1,BIN1,SEC23A,EIF2S1,SORL1,SYK,AP4S1,OSBP,ABCA7,TMED10,MAP2K3,AP4B1
42,VPS29,GGA1,OSBP,BACE1,SAR1A,COPB2,SEC31A,AP2B1,GGA3,GGA2,COPA,VPS35,APBA1,CLU,ADAM10,APBA2,SNX4,BIN1,HSPA5,PLG,RTN3,IDE,COPE,APOE,AP2A1,ECE1,PSEN1,PLCG2,SEC16A,COPG2,AP3B2,SEC24A,SORT1,AP4S1,MAPKAPK2,SEC13,SEC23B,ADAM17,EIF2S1,PICALM,SEC24C,SAR1B,GORASP1,TMED9,NCSTN,RAB1A,MFN2,SEC24B,VLDLR,VDAC1,MIA3,PREB,SREBF2,ARF6,AP1G1,SEC24D,COPZ1,LRP1,ITPR1,ITPR2,TMED2,AP4E1,RTN4,SIGMAR1,SEC23A,MAP2K3,APP,COPG1,HSPA9,ABCA7,VPS26A,SORL1,AP4B1,SYK,RAB1B,MAPK14,TMED10,SNX6,COPB1,AP4M1
43,PLG,APOE,SEC16A,AP2B1,AP2A1,SEC23B,AP3B2,BIN1,COPZ1,VPS29,SEC24A,TMED9,IDE,VPS35,ADAM10,SEC24C,RTN3,ECE1,COPA,RAB1A,HSPA9,PSEN1,GGA2,PREB,GGA1,SREBF2,SAR1B,APBA2,SEC13,MAPKAPK2,BACE1,SIGMAR1,HSPA5,RTN4,AP4S1,VPS26A,COPE,SNX4,SNX6,GGA3,SORT1,OSBP,PICALM,AP1G1,EIF2S1,SEC24D,MIA3,ITPR2,LRP1,MAPK14,VLDLR,CLU,ITPR1,RAB1B,SORL1,COPB2,NCSTN,AP4E1,ADAM17,AP4M1,SEC24B,ARF6,VDAC1,COPB1,TMED10,TMED2,GORASP1,APBA1,SAR1A,PLCG2,MAP2K3,COPG2,SEC31A,COPG1,AP4B1,APP,SEC23A,ABCA7,SYK,MFN2
44,COPB2,VPS35,APOE,SAR1B,AP2B1,AP2A1,VPS29,CLU,IDE,MAPKAPK2,SEC16A,RTN3,SEC24C,SORT1,PLG,SREBF2,COPG1,SEC24A,SNX4,COPZ1,BIN1,GGA1,APBA2,COPA,PSEN1,RAB1A,ECE1,AP4E1,SEC13,HSPA5,COPE,OSBP,TMED9,SEC31A,SAR1A,BACE1,NCSTN,VLDLR,SNX6,ADAM10,EIF2S1,AP3B2,AP1G1,HSPA9,AP4S1,VDAC1,GGA3,SIGMAR1,GORASP1,APBA1,SYK,PLCG2,SEC23B,MAPK14,SEC24D,ITPR2,PREB,PICALM,RTN4,TMED2,RAB1B,AP4M1,GGA2,ADAM17,VPS26A,SEC23A,SEC24B,ARF6,LRP1,MAP2K3,MFN2,APP,TMED10,SORL1,MIA3,COPG2,COPB1,ITPR1,ABCA7,AP4B1
45,GGA1,MAPKAPK2,BIN1,AP2B1,SEC23B,APBA2,PSEN1,COPB2,CLU,ADAM10,BACE1,COPA,SNX4,ECE1,IDE,VLDLR,SEC16A,RAB1A,VPS35,SEC24D,TMED9,OSBP,SREBF2,RTN4,GGA3,VPS29,PREB,APBA1,COPE,ADAM17,PLCG2,AP4S1,HSPA5,COPZ1,PLG,RTN3,SAR1A,GGA2,APOE,MAPK14,AP3B2,SIGMAR1,SEC24A,AP2A1,AP4E1,SORT1,NCSTN,GORASP1,AP4M1,EIF2S1,COPG1,TMED2,HSPA9,ITPR2,VDAC1,SYK,AP1G1,SAR1B,TMED10,RAB1B,SEC13,ITPR1,SORL1,LRP1,SEC31A,COPG2,SEC23A,AP4B1,VPS26A,ARF6,MFN2,SEC24B,MIA3,SEC24C,COPB1,PICALM,MAP2K3,SNX6,ABCA7,APP
46,BIN1,VPS29,VPS35,TMED10,ADAM17,COPZ1,VDAC1,GGA2,GGA1,APOE,LRP1,SEC24C,ITPR2,AP4S1,AP2B1,SEC23B,AP4E1,RAB1A,AP1G1,RTN3,COPB2,PREB,PSEN1,PLG,SREBF2,SEC13,APBA2,SEC24B,SEC24D,BACE1,AP2A1,PLCG2,TMED9,VPS26A,SORT1,COPG1,SEC16A,MAPKAPK2,HSPA9,RTN4,OSBP,COPE,ITPR1,APBA1,SORL1,MAPK14,IDE,MFN2,NCSTN,SEC23A,SNX6,PICALM,ECE1,SEC31A,HSPA5,ADAM10,SAR1A,AP3B2,SIGMAR1,AP4M1,COPG2,SNX4,COPA,MIA3,RAB1B,SYK,VLDLR,MAP2K3,GGA3,CLU,EIF2S1,SAR1B,ARF6,SEC24A,TMED2,ABCA7,APP,GORASP1,AP4B1,COPB1
47,HSPA5,IDE,RAB1A,VPS35,PICALM,SEC24C,APBA2,AP4E1,COPA,MAPKAPK2,AP3B2,SNX4,AP2B1,PLCG2,COPE,OSBP,HSPA9,SORT1,SAR1B,SREBF2,BACE1,AP1G1,GGA1,SEC24A,PSEN1,ECE1,COPZ1,APBA1,PREB,AP2A1,GGA3,BIN1,CLU,SNX6,GGA2,APOE,GORASP1,SEC13,SEC16A,COPG2,SAR1A,VPS29,ADAM10,PLG,AP4S1,SEC23B,COPG1,EIF2S1,RTN3,MFN2,ITPR2,ARF6,TMED10,ADAM17,TMED9,RTN4,MIA3,SEC31A,SEC24B,SORL1,VDAC1,SEC24D,RAB1B,LRP1,ABCA7,COPB1,ITPR1,NCSTN,VPS26A,AP4M1,MAPK14,TMED2,AP4B1,SEC23A,VLDLR,COPB2,SIGMAR1,SYK,APP,MAP2K3
48,SYK,PREB,ITPR2,COPG2,CLU,SAR1A,GGA2,OSBP,PLG,SEC16A,HSPA5,VPS35,AP4E1,SEC24D,GGA1,AP2B1,SORT1,AP1G1,AP2A1,SEC23B,SEC13,ECE1,APOE,IDE,RTN4,SREBF2,TMED10,COPZ1,SNX6,EIF2S1,AP3B2,BACE1,RAB1A,APBA2,SEC31A,COPA,TMED9,PLCG2,VPS29,SNX4,APBA1,AP4S1,COPB2,PSEN1,SEC24A,RTN3,HSPA9,SAR1B,VLDLR,BIN1,VDAC1,COPE,ARF6,SIGMAR1,MAPKAPK2,ADAM10,SEC24C,MAP2K3,ITPR1,MAPK14,AP4B1,GGA3,MFN2,SEC24B,COPG1,COPB1,AP4M1,TMED2,VPS26A,NCSTN,RAB1B,GORASP1,SEC23A,LRP1,PICALM,SORL1,ADAM17,APP,ABCA7,MIA3
49,COPB2,PSEN1,SREBF2,LRP1,ECE1,SEC24D,SAR1A,COPE,SIGMAR1,APOE,AP3B2,SEC13,SEC31A,HSPA9,AP1G1,RAB1A,GGA1,APBA1,BIN1,AP4S1,HSPA5,VPS29,SNX4,OSBP,AP2A1,SEC24A,AP2B1,PREB,CLU,SORT1,PLCG2,SEC23B,COPZ1,EIF2S1,VPS35,SEC24B,PICALM,ARF6,APBA2,RTN4,SEC16A,RTN3,VDAC1,ITPR2,IDE,COPG2,PLG,TMED9,ADAM17,COPA,SYK,TMED2,SEC24C,SNX6,GGA2,AP4B1,ITPR1,SORL1,RAB1B,AP4E1,VLDLR,MAPK14,NCSTN,MAPKAPK2,VPS26A,COPG1,MAP2K3,MIA3,TMED10,ABCA7,BACE1,AP4M1,MFN2,GORASP1,SAR1B,SEC23A,ADAM10,APP,GGA3,COPB1
50,AP1G1,SORT1,LRP1,SAR1A,CLU,SEC23B,COPA,SEC13,OSBP,APBA2,SNX6,ITPR2,RTN4,APBA1,VPS29,COPE,GGA2,RTN3,AP4E1,SAR1B,PSEN1,AP4S1,COPG1,ARF6,GGA1,PREB,SEC24D,PLG,APOE,AP2A1,SYK,GGA3,MIA3,AP2B1,VLDLR,BACE1,VDAC1,MAPKAPK2,SNX4,RAB1B,PICALM,SEC24A,RAB1A,EIF2S1,COPG2,COPZ1,AP3B2,SREBF2,PLCG2,ITPR1,GORASP1,SEC31A,SEC16A,ECE1,AP4M1,ADAM10,COPB2,HSPA9,VPS35,HSPA5,COPB1,TMED9,BIN1,IDE,SORL1,MAPK14,SEC23A,TMED10,MFN2,SIGMAR1,SEC24C,NCSTN,TMED2,VPS26A,MAP2K3,ABCA7,AP4B1,SEC24B,APP,ADAM17
51,CLU,IDE,COPA,SEC23B,ECE1,OSBP,GGA1,SNX4,BACE1,SEC24A,SEC31A,SAR1A,SEC16A,PREB,TMED10,AP2B1,AP3B2,MAPKAPK2,VPS35,SIGMAR1,SREBF2,HSPA5,COPE,SORT1,ADAM10,BIN1,ADAM17,SEC24D,RTN4,RTN3,ITPR2,AP1G1,GGA2,AP4M1,SYK,COPG1,SEC24C,EIF2S1,GORASP1,PLCG2,TMED9,APBA2,COPB2,HSPA9,VLDLR,RAB1A,NCSTN,PSEN1,GGA3,PLG,VPS29,SEC13,AP4S1,MIA3,APOE,SORL1,SNX6,SEC23A,TMED2,ITPR1,COPZ1,AP2A1,APBA1,RAB1B,ARF6,PICALM,MAPK14,SAR1B,COPG2,MFN2,SEC24B,AP4E1,AP4B1,COPB1,APP,MAP2K3,LRP1,VDAC1,ABCA7,VPS26A
52,GGA2,IDE,BIN1,MAPKAPK2,HSPA5,COPB2,CLU,COPE,SEC24D,SEC31A,VPS35,TMED2,COPA,APBA1,SEC24A,SNX4,AP2A1,RTN3,APOE,RAB1A,HSPA9,ADAM10,OSBP,AP2B1,SEC13,EIF2S1,ECE1,TMED9,APBA2,SEC16A,SEC24C,SAR1A,PSEN1,ADAM17,COPZ1,AP4S1,BACE1,VPS29,VDAC1,PLCG2,GGA1,SEC23B,SAR1B,PLG,GORASP1,PREB,AP1G1,ITPR2,MAP2K3,COPG1,SIGMAR1,SYK,AP3B2,SREBF2,AP4E1,GGA3,RTN4,MAPK14,RAB1B,SORT1,AP4M1,SNX6,PICALM,COPG2,MFN2,SORL1,VLDLR,ITPR1,VPS26A,SEC23A,MIA3,ARF6,NCSTN,COPB1,SEC24B,TMED10,AP4B1,LRP1,APP,ABCA7
53,APBA1,VPS29,SNX4,SREBF2,PREB,IDE,SEC13,BACE1,AP1G1,CLU,RTN3,ITPR2,COPA,SEC23B,APBA2,HSPA5,ADAM17,PLCG2,COPB2,AP4E1,SEC24A,AP3B2,MAPKAPK2,APOE,ECE1,ADAM10,COPE,SEC24D,AP4S1,TMED9,RTN4,GGA2,SORT1,PSEN1,GORASP1,VDAC1,RAB1A,EIF2S1,SYK,AP2A1,PICALM,PLG,TMED10,BIN1,GGA1,OSBP,HSPA9,SEC24C,VPS26A,ITPR1,AP2B1,MAPK14,NCSTN,GGA3,VLDLR,SEC31A,SEC16A,VPS35,COPZ1,TMED2,SIGMAR1,MAP2K3,AP4M1,SAR1A,MIA3,COPG1,SNX6,AP4B1,ABCA7,SEC24B,RAB1B,ARF6,SEC23A,LRP1,COPB1,COPG2,SAR1B,SORL1,MFN2,APP
54,ADAM10,SNX6,TMED10,SEC24D,VPS35,COPE,ITPR2,GGA3,APBA1,IDE,AP1G1,APOE,COPG1,RTN3,SREBF2,SEC23B,SORT1,COPZ1,PREB,AP2B1,PSEN1,CLU,BIN1,SEC13,AP4S1,RAB1A,PLG,GGA2,AP3B2,SEC16A,HSPA9,OSBP,SNX4,AP4E1,VPS29,HSPA5,PLCG2,PICALM,GGA1,TMED9,SEC24A,MAPK14,AP2A1,SIGMAR1,VDAC1,SEC31A,SYK,SEC24C,NCSTN,MAPKAPK2,VLDLR,APBA2,COPB2,SAR1B,BACE1,MFN2,RTN4,SAR1A,GORASP1,COPA,RAB1B,VPS26A,ARF6,MIA3,MAP2K3,AP4B1,SEC24B,ADAM17,ECE1,LRP1,COPB1,SEC23A,ITPR1,COPG2,TMED2,EIF2S1,ABCA7,AP4M1,SORL1,APP
55,HSPA5,VPS35,COPB2,SORT1,PSEN1,PREB,MIA3,COPZ1,SAR1A,SEC16A,SREBF2,OSBP,GGA1,CLU,SEC23B,AP4S1,AP2A1,SEC24A,EIF2S1,BIN1,IDE,ECE1,SNX4,AP2B1,BACE1,PICALM,TMED9,COPA,GGA2,ADAM10,SYK,PLCG2,APOE,MAPKAPK2,APBA2,AP4B1,AP3B2,MFN2,ADAM17,RTN3,COPG1,ITPR2,TMED2,VPS29,VLDLR,RTN4,AP1G1,SEC24C,NCSTN,AP4E1,HSPA9,GGA3,COPE,RAB1A,SAR1B,SEC24B,MAP2K3,SIGMAR1,ITPR1,LRP1,MAPK14,ARF6,VPS26A,RAB1B,SEC31A,SNX6,SEC23A,SORL1,COPG2,SEC24D,PLG,APP,GORASP1,APBA1,TMED10,SEC13,VDAC1,ABCA7,AP4M1,COPB1
56,OSBP,COPA,IDE,CLU,GGA1,APOE,SAR1A,APBA2,AP2A1,SEC13,ITPR2,SREBF2,AP1G1,GGA2,VPS29,RTN4,MAPKAPK2,SNX4,AP2B1,PLCG2,COPZ1,RTN3,ADAM10,SEC31A,VLDLR,SEC23B,HSPA9,PREB,BIN1,RAB1A,SORT1,HSPA5,AP4E1,BACE1,GGA3,PICALM,EIF2S1,SEC24A,COPE,SEC16A,COPB2,SEC24B,NCSTN,APBA1,AP4S1,LRP1,PLG,PSEN1,SEC24C,SEC24D,ECE1,MAP2K3,TMED10,ITPR1,SAR1B,AP3B2,MFN2,ARF6,MAPK14,TMED9,SYK,ADAM17,GORASP1,VDAC1,AP4B1,AP4M1,SNX6,RAB1B,APP,VPS26A,VPS35,COPG2,SORL1,SIGMAR1,COPB1,ABCA7,MIA3,TMED2,COPG1,SEC23A
57,SEC13,SNX4,MAPKAPK2,RTN4,VPS29,SEC23B,RTN3,APBA1,ARF6,AP4S1,COPA,CLU,APBA2,SEC31A,PLG,SREBF2,HSPA5,VPS35,GGA2,AP2A1,SYK,COPE,SEC16A,VDAC1,APOE,AP4E1,GGA1,SIGMAR1,RAB1A,AP2B1,SEC24D,SORT1,ADAM10,COPZ1,BIN1,SEC24C,TMED9,OSBP,IDE,BACE1,AP3B2,PLCG2,SEC24A,HSPA9,EIF2S1,PREB,SNX6,ECE1,SAR1A,ADAM17,MIA3,MAPK14,RAB1B,VLDLR,TMED10,ITPR2,AP4M1,SEC23A,LRP1,GGA3,PICALM,VPS26A,NCSTN,COPG1,AP4B1,SAR1B,AP1G1,COPB2,APP,ITPR1,PSEN1,GORASP1,COPB1,MFN2,MAP2K3,SEC24B,SORL1,ABCA7,TMED2,COPG2
58,GGA3,ITPR2,COPG2,SEC16A,VPS29,COPG1,SEC24A,APBA2,COPZ1,AP4S1,COPA,SEC31A,COPE,PLG,PREB,SNX6,OSBP,ECE1,AP1G1,GGA1,RTN3,HSPA5,SREBF2,HSPA9,BIN1,SNX4,SYK,GGA2,SEC23B,EIF2S1,RAB1A,SEC24D,COPB2,MAPKAPK2,RTN4,AP2B1,AP2A1,APOE,AP4E1,AP3B2,VPS35,IDE,SEC24C,PICALM,CLU,ARF6,ADAM10,SEC13,PLCG2,SAR1B,MAPK14,SAR1A,SORT1,VPS26A,VLDLR,AP4M1,APBA1,SEC24B,ADAM17,SORL1,GORASP1,PSEN1,ITPR1,NCSTN,MFN2,TMED10,MIA3,APP,TMED2,TMED9,AP4B1,RAB1B,MAP2K3,SEC23A,COPB1,SIGMAR1,BACE1,LRP1,VDAC1,ABCA7
59,PLCG2,OSBP,COPZ1,COPB2,SEC31A,HSPA5,RTN3,VDAC1,APBA2,AP1G1,AP3B2,PREB,ITPR2,SEC24A,AP2B1,GGA2,PLG,COPE,COPA,CLU,APOE,BACE1,PSEN1,MAPKAPK2,AP2A1,SEC24C,RAB1A,ADAM17,SREBF2,BIN1,SORT1,IDE,VPS29,PICALM,SEC16A,ADAM10,TMED9,GGA1,SAR1A,SNX4,SYK,SEC23B,RTN4,MIA3,ECE1,EIF2S1,COPG1,SAR1B,AP4E1,GGA3,VPS26A,SEC13,VLDLR,SEC24D,ITPR1,ARF6,AP4S1,AP4M1,COPB1,SEC24B,HSPA9,RAB1B,COPG2,SNX6,GORASP1,MAPK14,VPS35,LRP1,SORL1,NCSTN,TMED10,MFN2,APP,MAP2K3,AP4B1,APBA1,SIGMAR1,TMED2,SEC23A,ABCA7
60,ECE1,SEC31A,GGA2,COPA,HSPA9,PICALM,AP2A1,AP2B1,SEC24D,ADAM10,BIN1,COPE,PSEN1,VPS35,CLU,HSPA5,BACE1,SAR1A,ITPR2,SYK,RAB1A,SEC23B,SEC23A,OSBP,IDE,PREB,SORT1,SREBF2,SEC13,SEC16A,SNX4,COPZ1,EIF2S1,APBA2,PLG,VDAC1,APBA1,GORASP1,PLCG2,VPS29,AP1G1,ADAM17,APOE,COPG2,RTN3,GGA1,RTN4,SORL1,NCSTN,TMED2,SNX6,COPB2,VLDLR,AP4E1,SEC24C,VPS26A,LRP1,GGA3,AP4M1,RAB1B,MAPKAPK2,SEC24A,TMED9,AP4S1,ARF6,TMED10,MAPK14,SAR1B,SIGMAR1,COPG1,SEC24B,ABCA7,MIA3,AP3B2,AP4B1,COPB1,MFN2,ITPR1,MAP2K3,APP
