ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
30,VPS26A,COPA,VPS29,COPB2,COPB1,GGA1,ITPR1,ADAM17,COPG2,SEC24C,OSBP,TMED10,TMED9,SEC23B,PLG,MAP2K3,GGA2,COPG1,COPZ1,EIF2S1,PREB,HSPA5,RTN4,SNX4,LRP1,MFN2,AP4B1,MAPK14,SEC24A,SREBF2,SAR1A,ABCA7,MAPKAPK2,BACE1,AP2B1,IDE,AP1G1,PICALM,RAB1B,SEC31A,VPS35,AP4S1,RTN3,SEC13,AP4E1,ARF6,VDAC1,VLDLR,SYK,ECE1,APBA1,SORL1,SAR1B,TMED2,NCSTN,GGA3,PLCG2,ITPR2,SEC24B,SIGMAR1,SEC16A,COPE,SORT1,MIA3,PSEN1,HSPA9,APP,ADAM10,SEC24D,SNX6,APBA2,AP4M1,AP2A1,SEC23A,RAB1A,CLU,AP3B2,GORASP1,BIN1,APOE
31,AP4B1,VPS35,APBA2,EIF2S1,SIGMAR1,MIA3,BACE1,PREB,APBA1,COPZ1,PLCG2,ARF6,SEC24A,SAR1A,COPG2,TMED2,VPS29,MAP2K3,SEC24C,SORT1,SAR1B,ITPR1,IDE,AP1G1,SEC23B,LRP1,AP4E1,MAPKAPK2,RTN3,AP4S1,COPB1,MFN2,COPG1,RTN4,SORL1,SNX6,SYK,PICALM,VPS26A,ADAM10,SREBF2,SEC16A,HSPA5,TMED9,SEC24B,GGA3,ADAM17,HSPA9,CLU,RAB1B,COPE,SEC31A,PSEN1,SEC13,MAPK14,VLDLR,PLG,GGA1,VDAC1,OSBP,ECE1,COPA,SEC24D,ABCA7,SNX4,COPB2,TMED10,ITPR2,AP2B1,BIN1,RAB1A,NCSTN,AP4M1,APP,GORASP1,SEC23A,AP2A1,GGA2,APOE,AP3B2
32,SNX4,VPS35,AP2B1,TMED2,COPE,HSPA5,SORT1,MFN2,VDAC1,COPG1,SORL1,ITPR1,APBA2,TMED10,VPS29,PLCG2,SEC24C,MAP2K3,TMED9,SEC13,SNX6,RTN4,OSBP,SIGMAR1,APBA1,NCSTN,EIF2S1,BACE1,LRP1,SEC31A,MAPKAPK2,MAPK14,PICALM,PREB,COPB2,RTN3,SREBF2,RAB1B,ABCA7,COPA,VLDLR,AP4B1,AP1G1,AP4S1,SAR1A,ECE1,PLG,SEC23B,SEC24B,SYK,COPZ1,ADAM17,AP2A1,GGA2,COPG2,ARF6,MIA3,GGA1,AP4E1,SEC16A,SAR1B,SEC24A,COPB1,CLU,SEC24D,RAB1A,BIN1,ADAM10,GGA3,VPS26A,IDE,APP,AP4M1,AP3B2,GORASP1,PSEN1,APOE,SEC23A,ITPR2,HSPA9
33,RTN4,TMED2,AP2A1,TMED10,OSBP,SYK,ARF6,COPZ1,GGA2,PICALM,AP4E1,IDE,RAB1B,AP4S1,VPS35,AP2B1,COPB2,ADAM17,PLCG2,ABCA7,MAP2K3,COPG2,SEC23B,ECE1,GGA1,COPE,SEC24C,AP4B1,VPS29,EIF2S1,PREB,COPA,PLG,SAR1B,COPB1,SEC24B,VPS26A,SIGMAR1,NCSTN,HSPA5,APBA1,SREBF2,COPG1,LRP1,MAPK14,RTN3,ITPR1,PSEN1,SNX4,MIA3,SORT1,SAR1A,MFN2,SEC16A,SEC24D,SORL1,BACE1,APBA2,VDAC1,MAPKAPK2,AP1G1,SEC24A,VLDLR,GGA3,HSPA9,SNX6,SEC31A,APP,ITPR2,ADAM10,TMED9,RAB1A,SEC13,CLU,AP4M1,AP3B2,BIN1,APOE,SEC23A,GORASP1
34,HSPA5,COPB1,COPG1,RAB1B,PICALM,ARF6,MAPKAPK2,VPS29,SEC24A,SYK,COPG2,AP4B1,SEC24C,SEC13,BACE1,SNX4,SREBF2,SAR1A,AP4E1,EIF2S1,MAP2K3,MIA3,MFN2,VPS35,SAR1B,ITPR1,SEC24B,SIGMAR1,AP1G1,PREB,VPS26A,SEC16A,RTN4,IDE,SNX6,SORL1,HSPA9,TMED9,COPE,GGA2,SORT1,SEC31A,AP4S1,TMED2,COPZ1,PLG,ECE1,VLDLR,ITPR2,NCSTN,MAPK14,LRP1,APBA1,PLCG2,TMED10,ADAM17,RTN3,COPA,VDAC1,SEC23B,PSEN1,AP2B1,GGA1,SEC24D,AP2A1,ADAM10,ABCA7,COPB2,APP,RAB1A,OSBP,APBA2,BIN1,CLU,GGA3,SEC23A,AP4M1,APOE,AP3B2,GORASP1
35,ARF6,VPS35,SAR1A,SYK,RTN4,RTN3,AP2B1,APBA1,AP4E1,GGA1,MFN2,COPG1,SEC23B,TMED2,TMED10,HSPA9,SEC24A,GGA3,PREB,VPS26A,MAPKAPK2,LRP1,AP4B1,AP4S1,PICALM,RAB1B,COPG2,EIF2S1,COPB1,ADAM17,SNX4,GGA2,VPS29,SEC24C,SORT1,HSPA5,MAPK14,COPB2,AP2A1,OSBP,CLU,ADAM10,SEC24D,ITPR2,SORL1,COPZ1,VLDLR,ECE1,SAR1B,SNX6,SEC24B,BACE1,APBA2,PLCG2,PLG,TMED9,AP1G1,MAP2K3,SREBF2,NCSTN,SEC16A,AP3B2,MIA3,VDAC1,ITPR1,SIGMAR1,IDE,SEC31A,ABCA7,RAB1A,PSEN1,COPE,BIN1,COPA,SEC13,APP,APOE,AP4M1,GORASP1,SEC23A
36,COPG1,COPB2,AP2B1,MAP2K3,VLDLR,AP1G1,COPB1,AP2A1,SORL1,VPS26A,SNX4,MFN2,PLG,RTN4,SEC31A,VPS35,BACE1,SEC24B,SREBF2,AP4S1,RTN3,PLCG2,COPG2,VPS29,ITPR2,COPZ1,GGA3,SEC24A,OSBP,SEC23B,ADAM17,MAPK14,ADAM10,PREB,SORT1,AP4E1,SEC13,SEC24C,MIA3,TMED2,RAB1B,AP4B1,COPE,SIGMAR1,PICALM,APBA1,SEC24D,ARF6,SEC16A,APBA2,SYK,GGA1,NCSTN,COPA,HSPA9,PSEN1,SNX6,HSPA5,LRP1,MAPKAPK2,IDE,GGA2,ECE1,TMED9,ABCA7,EIF2S1,APP,CLU,TMED10,SAR1A,VDAC1,BIN1,SAR1B,ITPR1,APOE,AP4M1,RAB1A,SEC23A,GORASP1,AP3B2
37,MIA3,HSPA5,RTN3,SREBF2,TMED9,EIF2S1,AP2A1,HSPA9,SEC23B,PLG,AP4S1,AP4E1,MFN2,RTN4,PREB,VPS26A,LRP1,SEC24A,MAP2K3,SYK,MAPKAPK2,ADAM17,SAR1A,SORL1,COPG2,ARF6,APBA1,IDE,COPZ1,CLU,COPB1,VPS35,RAB1B,PICALM,PLCG2,SAR1B,SEC24B,SNX6,COPE,AP2B1,TMED10,SEC31A,PSEN1,ITPR1,SEC13,ECE1,VDAC1,ABCA7,VPS29,SORT1,SEC16A,AP4B1,SNX4,COPA,SIGMAR1,COPG1,MAPK14,COPB2,NCSTN,APBA2,SEC24C,GGA1,SEC24D,BACE1,GGA3,GGA2,OSBP,ITPR2,AP1G1,VLDLR,ADAM10,TMED2,APP,RAB1A,APOE,BIN1,AP4M1,AP3B2,SEC23A,GORASP1
38,HSPA5,MIA3,OSBP,LRP1,AP1G1,SNX6,VPS26A,SIGMAR1,NCSTN,AP2A1,TMED10,MAPKAPK2,SEC23B,SEC24A,COPG1,MAP2K3,COPB2,RTN4,EIF2S1,VPS35,COPG2,VPS29,SYK,AP4E1,RTN3,RAB1B,AP2B1,PICALM,ADAM17,TMED2,COPZ1,PREB,GGA1,BACE1,ARF6,APBA2,COPA,ABCA7,PLCG2,SORL1,TMED9,APBA1,PSEN1,AP4S1,ADAM10,IDE,VLDLR,SEC31A,SREBF2,SAR1A,CLU,HSPA9,ECE1,SEC13,COPB1,MAPK14,MFN2,SAR1B,SEC24B,AP4B1,SEC24C,ITPR1,RAB1A,COPE,GGA2,APP,SEC24D,APOE,SNX4,SEC23A,BIN1,SORT1,SEC16A,PLG,AP4M1,GGA3,VDAC1,ITPR2,GORASP1,AP3B2
39,MFN2,HSPA9,ARF6,SYK,SEC24A,SORL1,RTN3,AP2B1,AP4S1,VPS35,SEC24C,TMED2,GGA3,HSPA5,AP2A1,LRP1,AP4E1,COPG1,VPS29,COPZ1,RTN4,ECE1,SIGMAR1,RAB1B,COPB2,APBA1,PICALM,BACE1,TMED9,OSBP,EIF2S1,APBA2,SNX4,PLCG2,COPB1,ADAM10,SAR1A,SEC24B,GGA2,TMED10,SEC31A,VPS26A,SEC23B,MAPKAPK2,MAP2K3,PREB,SNX6,SEC13,IDE,MIA3,ABCA7,SEC16A,AP4B1,COPE,SREBF2,SAR1B,COPG2,CLU,PSEN1,SEC24D,ADAM17,SORT1,PLG,COPA,AP1G1,ITPR1,GGA1,ITPR2,NCSTN,GORASP1,AP4M1,MAPK14,APP,BIN1,AP3B2,RAB1A,VLDLR,APOE,VDAC1,SEC23A
40,HSPA5,COPB2,SORT1,PLG,SAR1B,TMED9,AP1G1,SEC24B,AP2B1,CLU,VPS29,VPS35,SEC23B,RTN3,SORL1,COPE,COPZ1,APBA2,AP4S1,RTN4,PICALM,RAB1B,MAPKAPK2,ECE1,AP4B1,AP4E1,GGA2,OSBP,MIA3,EIF2S1,MAPK14,ADAM17,ITPR1,GGA3,SNX4,COPA,PREB,SIGMAR1,MFN2,ARF6,SYK,APBA1,MAP2K3,COPG2,NCSTN,SREBF2,SAR1A,SNX6,IDE,BACE1,SEC24A,LRP1,COPB1,VLDLR,VPS26A,TMED2,SEC24D,AP2A1,SEC31A,TMED10,HSPA9,ADAM10,COPG1,SEC13,ITPR2,PSEN1,PLCG2,APP,GGA1,SEC16A,APOE,SEC24C,BIN1,AP3B2,AP4M1,ABCA7,GORASP1,SEC23A,VDAC1,RAB1A
41,ADAM17,ABCA7,MAPK14,ECE1,COPG2,AP2A1,OSBP,COPB2,COPG1,GGA1,COPB1,HSPA9,RTN3,VPS29,MIA3,ITPR1,RTN4,ARF6,NCSTN,TMED9,SIGMAR1,AP4E1,MAPKAPK2,AP4B1,TMED10,SAR1A,SYK,SEC24C,SNX4,IDE,VPS35,COPA,SORT1,PSEN1,ITPR2,ADAM10,APBA2,COPE,PICALM,APBA1,HSPA5,MAP2K3,PREB,GGA2,COPZ1,EIF2S1,SAR1B,LRP1,RAB1B,PLCG2,SEC24B,AP4S1,BACE1,SREBF2,AP1G1,TMED2,SEC23B,VPS26A,SEC24D,VDAC1,PLG,BIN1,VLDLR,SEC31A,AP4M1,MFN2,APP,AP2B1,SEC13,SORL1,CLU,APOE,GGA3,SNX6,SEC24A,SEC16A,SEC23A,GORASP1,AP3B2,RAB1A
42,HSPA5,SIGMAR1,COPB1,RTN3,APBA2,VPS35,MIA3,RAB1B,ARF6,PREB,PICALM,HSPA9,AP2B1,COPE,GGA1,EIF2S1,SEC24C,AP4E1,SEC24A,MAP2K3,NCSTN,COPG2,ITPR1,SORL1,ADAM17,TMED2,ADAM10,SNX6,COPA,COPG1,VLDLR,LRP1,COPB2,SNX4,SEC24B,COPZ1,SEC23B,ECE1,PSEN1,SYK,MAPKAPK2,TMED9,SORT1,SEC13,VPS29,AP4S1,TMED10,ABCA7,VPS26A,CLU,MAPK14,SEC24D,PLG,AP4B1,VDAC1,RTN4,SEC16A,MFN2,IDE,BACE1,AP2A1,GGA3,GGA2,SAR1B,ITPR2,OSBP,SEC31A,AP4M1,BIN1,APP,APBA1,AP1G1,SREBF2,SAR1A,APOE,GORASP1,SEC23A,AP3B2,PLCG2,RAB1A
43,AP4B1,GGA2,PREB,COPB2,COPG2,COPB1,SEC16A,COPZ1,ADAM17,HSPA9,LRP1,SORL1,SEC24A,COPG1,APBA2,RTN3,ABCA7,EIF2S1,SIGMAR1,IDE,TMED9,ITPR1,VPS35,AP2B1,PICALM,VPS26A,PLG,GGA1,BACE1,SYK,HSPA5,OSBP,AP4S1,MAPKAPK2,VPS29,APBA1,MAPK14,COPE,RAB1B,ARF6,VLDLR,RTN4,TMED2,AP1G1,VDAC1,MFN2,SAR1A,NCSTN,PSEN1,SEC23B,SAR1B,SEC24B,TMED10,SREBF2,MIA3,SEC31A,SEC24D,SNX6,PLCG2,AP4E1,SEC13,SORT1,MAP2K3,APP,ECE1,COPA,SEC24C,BIN1,ADAM10,SNX4,ITPR2,GGA3,AP2A1,SEC23A,AP4M1,CLU,APOE,RAB1A,GORASP1,AP3B2
44,COPG1,COPB2,SEC24A,SEC23B,RTN3,RTN4,COPZ1,SORL1,MAPK14,ABCA7,ARF6,AP4E1,AP2A1,SYK,AP2B1,SIGMAR1,NCSTN,OSBP,SEC16A,SEC24C,EIF2S1,COPE,APBA1,SREBF2,SAR1A,MAPKAPK2,HSPA5,ITPR2,SEC31A,HSPA9,TMED10,MAP2K3,PLG,MIA3,AP1G1,COPB1,RAB1B,AP4S1,SAR1B,GGA2,VPS35,LRP1,AP4B1,PICALM,SEC13,IDE,TMED9,ITPR1,SNX6,GGA1,VLDLR,MFN2,ADAM17,SORT1,TMED2,VPS26A,COPG2,SEC24D,APP,CLU,PLCG2,SEC23A,GGA3,SNX4,BACE1,SEC24B,PSEN1,BIN1,ECE1,GORASP1,APOE,PREB,APBA2,ADAM10,VPS29,VDAC1,AP4M1,COPA,RAB1A,AP3B2
45,ITPR2,AP2A1,RTN3,RTN4,SEC16A,MIA3,NCSTN,SAR1B,SEC23B,COPG2,SAR1A,VDAC1,SORT1,AP2B1,IDE,SEC24A,COPG1,COPB2,MAPKAPK2,MAPK14,HSPA9,AP1G1,PICALM,PLG,VPS29,COPB1,COPZ1,VPS35,TMED9,RAB1B,AP4E1,GGA1,PREB,ARF6,LRP1,COPE,BACE1,SEC24B,PLCG2,SIGMAR1,ADAM17,AP4B1,SORL1,ABCA7,SEC24C,HSPA5,VPS26A,EIF2S1,SREBF2,MFN2,SYK,MAP2K3,APBA1,SEC31A,TMED2,OSBP,APBA2,ITPR1,ADAM10,SEC13,SNX6,TMED10,GGA3,ECE1,COPA,CLU,PSEN1,SEC24D,GGA2,AP4M1,APOE,VLDLR,APP,BIN1,SEC23A,GORASP1,AP4S1,AP3B2,RAB1A,SNX4
46,COPB2,COPZ1,MFN2,RTN3,MAPKAPK2,TMED2,TMED9,AP4B1,SYK,ARF6,IDE,SAR1B,ITPR1,ECE1,SEC13,MIA3,COPA,EIF2S1,ADAM17,COPG2,RTN4,SEC31A,VPS35,CLU,SEC23B,SORL1,SEC24B,BACE1,SORT1,NCSTN,HSPA5,PLG,ADAM10,TMED10,MAP2K3,PREB,COPB1,SEC24A,ITPR2,GGA3,SREBF2,SNX4,APBA1,SAR1A,MAPK14,APP,SEC24C,GGA1,RAB1B,AP1G1,OSBP,PICALM,AP4S1,SNX6,COPG1,COPE,SIGMAR1,HSPA9,GGA2,VPS29,SEC16A,PLCG2,AP2B1,VPS26A,VLDLR,SEC24D,BIN1,AP4E1,AP2A1,LRP1,APOE,APBA2,VDAC1,AP3B2,ABCA7,AP4M1,SEC23A,GORASP1,PSEN1,RAB1A
47,COPB1,AP2B1,RTN3,HSPA5,MFN2,VPS26A,COPZ1,COPG2,RTN4,ADAM17,AP2A1,IDE,PLCG2,EIF2S1,PICALM,SYK,AP4E1,ABCA7,COPG1,PREB,LRP1,SORL1,SEC23B,VPS35,ARF6,RAB1B,MIA3,SEC24A,SAR1B,COPE,ADAM10,SEC24B,PLG,AP4S1,ITPR2,MAPK14,GGA1,SORT1,COPA,APBA1,COPB2,BACE1,TMED2,ECE1,TMED10,VLDLR,SIGMAR1,PSEN1,MAPKAPK2,SREBF2,MAP2K3,GGA3,SNX6,SEC24D,ITPR1,OSBP,SNX4,APBA2,SAR1A,BIN1,SEC24C,SEC16A,NCSTN,AP1G1,HSPA9,CLU,GGA2,SEC31A,RAB1A,SEC13,AP4B1,VDAC1,VPS29,AP4M1,TMED9,APP,SEC23A,AP3B2,GORASP1,APOE
48,SEC16A,MAPKAPK2,COPG1,VDAC1,NCSTN,APBA1,APBA2,TMED2,SAR1A,SYK,AP4E1,SEC23B,SEC24A,MAPK14,SIGMAR1,TMED10,AP4S1,LRP1,HSPA9,VPS29,AP2A1,SEC24C,MFN2,ARF6,COPB1,AP2B1,COPZ1,COPB2,AP1G1,SNX6,HSPA5,VLDLR,PLCG2,ADAM17,SNX4,SEC24B,SAR1B,VPS35,SREBF2,MAP2K3,RTN3,ECE1,SORL1,ABCA7,OSBP,TMED9,COPG2,ADAM10,RTN4,PICALM,ITPR1,PREB,IDE,PLG,SEC31A,EIF2S1,SORT1,PSEN1,GGA3,RAB1B,AP4B1,SEC13,BACE1,COPA,MIA3,GGA2,CLU,SEC24D,ITPR2,RAB1A,BIN1,APP,GGA1,VPS26A,COPE,SEC23A,APOE,AP3B2,AP4M1,GORASP1
49,COPG1,APBA1,SAR1A,TMED10,SEC24C,SAR1B,SEC24B,ABCA7,MAPK14,AP4B1,COPB1,CLU,SEC31A,MFN2,EIF2S1,PLCG2,COPB2,HSPA5,SEC24A,AP2B1,AP2A1,IDE,SEC13,COPG2,SYK,RTN4,SORL1,VPS26A,SNX4,AP1G1,ADAM10,SIGMAR1,ADAM17,APBA2,COPZ1,VPS35,RTN3,RAB1B,ARF6,VDAC1,AP4E1,TMED2,PICALM,SEC23B,MAPKAPK2,SEC16A,COPE,MIA3,MAP2K3,PREB,TMED9,VPS29,LRP1,HSPA9,PLG,PSEN1,SORT1,SNX6,OSBP,VLDLR,ITPR1,AP4S1,BACE1,NCSTN,ITPR2,GGA2,SEC24D,ECE1,GGA3,SREBF2,RAB1A,BIN1,APP,APOE,GORASP1,COPA,GGA1,AP3B2,SEC23A,AP4M1
50,AP2A1,HSPA5,SORL1,MFN2,SAR1A,EIF2S1,MIA3,VPS26A,RTN4,VPS29,GGA1,COPZ1,MAPK14,ADAM17,PLG,NCSTN,APBA1,COPB2,SEC31A,ARF6,TMED9,AP1G1,SEC23B,VPS35,COPA,SYK,OSBP,SIGMAR1,MAP2K3,SEC13,SREBF2,LRP1,SEC16A,PREB,ABCA7,RAB1B,APBA2,HSPA9,COPG2,COPB1,AP4E1,PICALM,RTN3,COPG1,SNX4,SEC24D,SEC24B,ECE1,AP4B1,SEC24A,COPE,TMED2,BACE1,IDE,SNX6,VLDLR,APP,GGA2,MAPKAPK2,SEC24C,ADAM10,AP2B1,TMED10,PSEN1,SAR1B,ITPR1,VDAC1,PLCG2,ITPR2,SEC23A,CLU,BIN1,AP4S1,SORT1,AP3B2,GORASP1,RAB1A,GGA3,AP4M1,APOE
51,SEC13,COPG1,HSPA9,TMED10,COPE,SEC31A,AP4E1,VPS35,SYK,SEC23B,TMED9,SORL1,SEC24A,SAR1A,AP1G1,APBA1,RAB1B,MAPK14,PLCG2,BACE1,EIF2S1,RTN3,APBA2,HSPA5,APP,MIA3,AP2B1,SORT1,GGA1,COPB1,LRP1,AP2A1,MAP2K3,SEC24B,COPB2,PICALM,SAR1B,ABCA7,PREB,VPS29,MFN2,MAPKAPK2,AP4S1,ADAM10,VLDLR,TMED2,NCSTN,AP4B1,SIGMAR1,ITPR1,CLU,GGA3,RAB1A,SREBF2,COPA,ARF6,IDE,ECE1,SEC16A,ADAM17,ITPR2,SEC24C,SNX4,PLG,PSEN1,SNX6,VDAC1,BIN1,RTN4,COPG2,SEC24D,GGA2,AP3B2,OSBP,APOE,SEC23A,AP4M1,COPZ1,VPS26A,GORASP1
52,COPZ1,RTN4,HSPA5,MIA3,SIGMAR1,COPB1,SAR1B,SREBF2,SAR1A,ADAM10,VPS26A,AP1G1,SEC24B,MFN2,AP4E1,SYK,NCSTN,COPE,VPS35,APBA1,COPG2,PICALM,SNX4,RAB1B,RTN3,ADAM17,OSBP,SNX6,BACE1,VPS29,GGA1,COPB2,LRP1,SORL1,PREB,PLCG2,ARF6,GGA2,MAPK14,SORT1,COPG1,ABCA7,SEC24A,MAP2K3,ECE1,SEC24C,EIF2S1,COPA,AP4S1,TMED2,ITPR2,APBA2,PLG,AP2B1,SEC13,VLDLR,AP2A1,SEC16A,HSPA9,TMED10,SEC23B,SEC31A,BIN1,GGA3,TMED9,RAB1A,MAPKAPK2,APP,AP3B2,CLU,APOE,PSEN1,AP4M1,ITPR1,SEC24D,AP4B1,GORASP1,IDE,VDAC1,SEC23A
53,COPE,AP2A1,COPG1,VPS35,TMED10,SEC24C,MIA3,APBA1,APBA2,COPB1,AP1G1,MAP2K3,AP4E1,OSBP,AP4S1,COPZ1,ITPR2,SAR1A,VPS29,TMED2,PREB,SYK,VDAC1,ITPR1,COPG2,SORT1,NCSTN,PLG,PLCG2,VPS26A,ARF6,ADAM17,ABCA7,RTN3,SEC24B,SAR1B,MAPKAPK2,RTN4,PICALM,SNX4,RAB1B,AP2B1,SEC23B,IDE,COPB2,HSPA9,SIGMAR1,LRP1,ADAM10,SORL1,SNX6,MFN2,GGA1,ECE1,MAPK14,SREBF2,HSPA5,SEC24A,GGA2,COPA,BACE1,APP,SEC31A,VLDLR,SEC24D,SEC13,SEC16A,AP4B1,BIN1,PSEN1,TMED9,EIF2S1,GGA3,CLU,RAB1A,AP3B2,APOE,SEC23A,AP4M1,GORASP1
54,AP1G1,MAPKAPK2,ADAM10,GGA1,ITPR1,ARF6,EIF2S1,RTN3,CLU,NCSTN,SIGMAR1,SEC24C,MIA3,SORL1,VPS29,VPS35,HSPA5,AP4E1,SEC24B,SYK,LRP1,COPZ1,ABCA7,SEC24D,RTN4,ITPR2,APBA2,COPA,ECE1,TMED10,COPB2,AP4B1,SORT1,SEC13,VPS26A,IDE,COPB1,ADAM17,COPE,SEC31A,SNX4,AP2B1,VLDLR,PREB,AP2A1,BACE1,SEC16A,SAR1A,SEC23B,OSBP,MFN2,PICALM,TMED2,AP4S1,RAB1B,SAR1B,MAP2K3,PLG,APBA1,MAPK14,PLCG2,PSEN1,SNX6,BIN1,SEC24A,SREBF2,COPG2,RAB1A,COPG1,HSPA9,APP,GGA2,TMED9,AP3B2,VDAC1,AP4M1,GORASP1,APOE,SEC23A,GGA3
55,LRP1,SEC24A,SEC24C,SEC23B,MFN2,SEC13,MAPKAPK2,RTN3,ECE1,EIF2S1,COPZ1,RTN4,APBA1,HSPA5,SAR1A,PICALM,RAB1B,VPS35,SEC24B,ARF6,SYK,COPE,COPA,COPB2,SAR1B,VLDLR,PREB,SORL1,SREBF2,AP4E1,HSPA9,MAPK14,SIGMAR1,VPS26A,TMED9,MAP2K3,PLCG2,PLG,SORT1,OSBP,AP2B1,TMED2,ITPR1,APBA2,MIA3,GGA1,VDAC1,VPS29,SNX4,BACE1,COPB1,SNX6,ABCA7,ADAM17,ADAM10,COPG1,SEC16A,TMED10,ITPR2,PSEN1,SEC24D,AP1G1,COPG2,AP4S1,AP4B1,IDE,RAB1A,NCSTN,SEC23A,APP,CLU,GGA3,BIN1,AP2A1,SEC31A,GGA2,AP4M1,AP3B2,GORASP1,APOE
56,RTN4,RTN3,APBA2,MAP2K3,VPS26A,VPS29,PREB,TMED2,TMED9,PLCG2,SAR1A,COPG1,RAB1B,PICALM,NCSTN,SIGMAR1,MFN2,SEC24A,SYK,AP4E1,VPS35,SORL1,IDE,COPE,HSPA9,ADAM10,MAPKAPK2,COPB1,SEC13,SEC24B,SEC24D,ARF6,VDAC1,SEC31A,COPZ1,APBA1,AP1G1,ITPR1,ITPR2,ADAM17,GGA2,TMED10,SORT1,AP4B1,COPG2,SREBF2,ECE1,LRP1,SNX6,SEC24C,AP2B1,EIF2S1,CLU,SNX4,HSPA5,SEC23B,AP2A1,APP,COPA,GGA1,COPB2,AP4S1,SAR1B,OSBP,APOE,MAPK14,BIN1,PSEN1,SEC16A,RAB1A,GORASP1,AP4M1,ABCA7,VLDLR,SEC23A,GGA3,PLG,MIA3,BACE1,AP3B2
57,RAB1B,VPS35,SEC24A,PICALM,SEC23B,VPS26A,SORL1,MAP2K3,SNX4,MIA3,SEC24C,EIF2S1,TMED10,SNX6,PREB,PLCG2,ADAM17,VPS29,MFN2,COPG2,ABCA7,GGA1,RTN4,COPZ1,ECE1,AP4E1,AP1G1,COPA,COPB2,IDE,COPB1,SYK,SIGMAR1,TMED2,AP4S1,ADAM10,AP4B1,SEC24B,SORT1,APBA1,HSPA5,AP2A1,SAR1A,GGA3,OSBP,ITPR2,MAPK14,ARF6,APBA2,GGA2,SREBF2,PLG,AP2B1,CLU,ITPR1,BACE1,SAR1B,HSPA9,SEC16A,RTN3,COPE,TMED9,VLDLR,SEC23A,PSEN1,MAPKAPK2,SEC24D,SEC31A,SEC13,APOE,LRP1,VDAC1,BIN1,NCSTN,AP4M1,APP,COPG1,GORASP1,RAB1A,AP3B2
58,MFN2,HSPA5,ECE1,COPB2,BACE1,APBA1,EIF2S1,RTN4,MAPKAPK2,COPZ1,GGA3,SNX4,AP4B1,SAR1A,AP4E1,TMED9,VPS26A,COPG1,TMED2,ADAM17,SREBF2,COPG2,AP2A1,MAP2K3,RAB1B,SORL1,PICALM,SEC24A,SEC23B,ITPR2,RTN3,MIA3,ARF6,APBA2,VPS35,VPS29,MAPK14,PLG,GGA2,OSBP,PLCG2,SYK,COPE,SEC24B,ITPR1,ABCA7,SNX6,HSPA9,PREB,VDAC1,PSEN1,LRP1,SEC16A,COPB1,SEC24C,ADAM10,SAR1B,SIGMAR1,IDE,AP1G1,VLDLR,AP2B1,RAB1A,SEC24D,CLU,SORT1,GGA1,SEC31A,NCSTN,TMED10,AP3B2,AP4S1,GORASP1,AP4M1,APP,SEC23A,BIN1,SEC13,APOE,COPA
59,ARF6,COPB1,SEC31A,TMED9,EIF2S1,MFN2,ADAM10,SEC13,SYK,APBA1,SAR1A,RTN3,VPS29,SEC23B,AP2A1,COPE,TMED10,AP4S1,HSPA9,SEC24A,COPG1,MAPKAPK2,RTN4,MIA3,ADAM17,AP2B1,ITPR2,RAB1B,PSEN1,SORL1,PICALM,APBA2,SEC24D,PLG,SEC24B,HSPA5,SORT1,CLU,MAP2K3,LRP1,PLCG2,OSBP,ITPR1,MAPK14,VLDLR,SNX4,AP1G1,COPG2,SIGMAR1,BACE1,PREB,VPS35,NCSTN,SREBF2,GGA3,ABCA7,GGA1,BIN1,COPA,AP4E1,COPZ1,SEC23A,AP4M1,SEC16A,IDE,ECE1,APP,VDAC1,SNX6,TMED2,VPS26A,SAR1B,RAB1A,AP4B1,SEC24C,APOE,AP3B2,GORASP1,GGA2,COPB2
60,SORL1,MFN2,TMED10,RTN4,BACE1,APBA1,VPS35,SAR1A,PSEN1,APBA2,SEC24A,AP1G1,HSPA5,COPB2,PREB,TMED2,EIF2S1,ABCA7,COPZ1,SORT1,SREBF2,SEC24D,MAP2K3,ECE1,SIGMAR1,MAPK14,ADAM17,SEC23B,PLG,COPG2,ITPR1,COPA,COPB1,NCSTN,RTN3,SAR1B,SEC16A,AP4B1,ITPR2,PLCG2,COPE,SYK,AP2A1,OSBP,SNX6,AP4E1,SNX4,PICALM,VPS29,RAB1B,IDE,TMED9,SEC24C,COPG1,LRP1,VDAC1,HSPA9,ADAM10,VLDLR,APP,AP2B1,SEC31A,SEC24B,MIA3,CLU,AP4S1,SEC13,GGA3,VPS26A,ARF6,MAPKAPK2,GGA2,GGA1,APOE,RAB1A,GORASP1,AP3B2,BIN1,AP4M1,SEC23A
