ordering,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80
30,HSPA5,SEC24D,SORT1,COPA,MAPKAPK2,IDE,GGA1,PICALM,RAB1A,APOE,TMED2,AP4E1,PREB,AP2B1,VPS35,COPG1,ITPR1,SEC24C,AP1G1,ADAM17,COPG2,SAR1B,HSPA9,LRP1,CLU,COPE,ECE1,SEC24B,NCSTN,SEC24A,ARF6,OSBP,VLDLR,MAP2K3,BACE1,GORASP1,SYK,SEC23B,SEC13,VDAC1,RAB1B,GGA3,SORL1,SEC23A,SNX6,SIGMAR1,TMED10,COPB1,GGA2,COPB2,EIF2S1,AP2A1,SREBF2,AP4S1,AP4B1,SNX4,MAPK14,PLG,MIA3,TMED9,RTN4,SEC31A,PLCG2,APBA1,VPS29,MFN2,SEC16A,COPZ1,AP4M1,BIN1,AP3B2,RTN3,SAR1A,PSEN1,VPS26A,APP,APBA2,ITPR2,ADAM10,ABCA7
31,ITPR1,AP1G1,APBA1,SORT1,AP4M1,MAPKAPK2,ADAM17,RAB1A,AP4E1,CLU,SORL1,COPE,PREB,IDE,SEC24B,SAR1B,COPA,SEC13,AP2B1,HSPA5,TMED10,NCSTN,PICALM,BACE1,MAP2K3,AP2A1,SIGMAR1,RAB1B,EIF2S1,GGA1,TMED2,MAPK14,ECE1,GORASP1,COPG1,COPG2,SEC24D,OSBP,VLDLR,COPB2,SEC24A,APOE,TMED9,VPS35,APBA2,SNX6,SYK,SEC23B,GGA2,APP,VDAC1,SEC16A,RTN4,SEC23A,SEC24C,ARF6,GGA3,MFN2,HSPA9,SEC31A,AP4B1,LRP1,AP4S1,PLCG2,SAR1A,SREBF2,RTN3,MIA3,AP3B2,ADAM10,VPS29,COPB1,PLG,COPZ1,BIN1,SNX4,VPS26A,ITPR2,PSEN1,ABCA7
32,ADAM17,COPG2,SORT1,SAR1B,TMED2,AP2B1,APOE,RAB1A,RAB1B,AP4E1,AP1G1,SEC23B,PICALM,IDE,COPG1,ITPR1,GGA1,SYK,COPE,HSPA5,MAPKAPK2,CLU,RTN3,VPS35,VDAC1,COPB1,ECE1,VLDLR,GORASP1,SEC13,OSBP,SEC24A,SIGMAR1,COPB2,PLCG2,SEC24B,AP4M1,NCSTN,COPA,GGA2,SORL1,SEC24D,PREB,TMED10,LRP1,BACE1,APBA2,AP2A1,GGA3,ARF6,APBA1,PLG,TMED9,SEC24C,SEC31A,SREBF2,ADAM10,APP,SEC23A,AP4B1,SNX6,RTN4,MFN2,AP3B2,MIA3,EIF2S1,MAPK14,SNX4,MAP2K3,COPZ1,HSPA9,PSEN1,VPS26A,SEC16A,ITPR2,VPS29,AP4S1,SAR1A,BIN1,ABCA7
33,SAR1B,TMED2,PICALM,EIF2S1,RAB1A,IDE,ADAM17,SEC24D,COPA,AP2B1,COPE,NCSTN,COPB1,SIGMAR1,ARF6,AP4E1,SEC24B,MAPKAPK2,SORT1,COPG1,APOE,GORASP1,ITPR1,AP1G1,APBA2,ECE1,COPG2,PREB,SREBF2,BACE1,RTN4,GGA2,CLU,HSPA5,AP2A1,OSBP,VLDLR,SEC13,VPS35,SYK,SEC23B,TMED10,SEC24A,LRP1,AP4B1,GGA3,COPB2,APBA1,APP,PLG,GGA1,AP4S1,MFN2,SORL1,AP4M1,SNX6,SEC24C,SAR1A,HSPA9,VDAC1,SEC23A,MAPK14,VPS26A,SEC31A,SNX4,MAP2K3,SEC16A,AP3B2,RAB1B,PLCG2,ADAM10,VPS29,COPZ1,ABCA7,BIN1,RTN3,PSEN1,MIA3,ITPR2,TMED9
34,AP1G1,RAB1A,NCSTN,APOE,ITPR1,AP4E1,ADAM17,COPG1,SEC24B,COPE,PICALM,SEC23B,PREB,ECE1,COPA,SAR1B,SYK,TMED2,COPB1,COPG2,SEC24D,IDE,GGA2,SORT1,ARF6,MAPKAPK2,CLU,OSBP,TMED10,VLDLR,GORASP1,SEC13,AP4M1,AP2B1,SORL1,EIF2S1,VPS35,HSPA5,SIGMAR1,RTN3,AP2A1,HSPA9,MAP2K3,PLG,MAPK14,MFN2,SEC24A,APBA2,SREBF2,AP4B1,APBA1,SEC16A,SNX6,AP4S1,MIA3,VPS29,BACE1,AP3B2,TMED9,LRP1,SEC23A,PLCG2,GGA3,SAR1A,APP,COPB2,COPZ1,PSEN1,RTN4,VDAC1,VPS26A,SNX4,SEC31A,RAB1B,SEC24C,ADAM10,ITPR2,GGA1,BIN1,ABCA7
35,RAB1A,AP1G1,ITPR1,ADAM17,NCSTN,SAR1B,COPA,COPE,GGA1,PREB,AP4E1,IDE,GGA2,APOE,SEC24D,ECE1,OSBP,VLDLR,SEC24B,GORASP1,MAPKAPK2,SORT1,VPS35,TMED2,COPG2,MFN2,HSPA9,SIGMAR1,SYK,SEC23B,AP4M1,MAPK14,SEC24A,SEC13,ARF6,PICALM,COPB1,COPG1,PLG,RTN3,TMED10,SORL1,EIF2S1,AP2B1,SNX6,AP2A1,VDAC1,APBA2,LRP1,APBA1,BACE1,COPB2,MIA3,RTN4,SREBF2,AP4S1,CLU,RAB1B,SEC23A,TMED9,APP,PSEN1,ITPR2,MAP2K3,AP3B2,HSPA5,VPS29,SAR1A,SNX4,COPZ1,SEC16A,VPS26A,AP4B1,SEC31A,GGA3,ADAM10,SEC24C,PLCG2,BIN1,ABCA7
36,COPB1,COPA,SORT1,AP4E1,CLU,AP1G1,VPS35,AP4M1,PICALM,EIF2S1,HSPA5,SEC24D,TMED2,PREB,ARF6,SAR1B,RAB1A,RTN3,ECE1,APOE,MAPK14,MFN2,ADAM17,NCSTN,APBA2,VLDLR,IDE,SEC13,HSPA9,SIGMAR1,COPE,OSBP,COPG1,AP2B1,TMED10,SEC24B,MAPKAPK2,SORL1,SEC24A,GORASP1,ITPR1,SYK,GGA1,MAP2K3,SEC23B,PLCG2,SREBF2,RTN4,COPG2,SEC23A,SEC31A,BACE1,LRP1,ADAM10,GGA3,GGA2,SNX4,SNX6,AP2A1,APP,SEC16A,AP4S1,PSEN1,COPB2,VDAC1,SEC24C,TMED9,MIA3,APBA1,AP3B2,AP4B1,COPZ1,VPS29,ITPR2,RAB1B,PLG,SAR1A,BIN1,VPS26A,ABCA7
37,PICALM,RAB1A,IDE,APOE,SEC24D,CLU,SAR1B,ADAM17,TMED2,MAPKAPK2,SEC13,HSPA5,AP4E1,COPB1,RTN3,AP1G1,COPE,COPA,SYK,SEC23B,SORT1,NCSTN,LRP1,VPS35,ARF6,COPG1,ITPR1,MAPK14,SORL1,HSPA9,GGA1,APBA1,TMED10,GGA2,APBA2,PREB,AP4M1,APP,PLG,AP2B1,GORASP1,AP2A1,EIF2S1,COPG2,SNX6,BACE1,MAP2K3,RTN4,SIGMAR1,TMED9,GGA3,MIA3,COPB2,MFN2,OSBP,SEC24B,AP4B1,SNX4,SEC31A,SEC16A,SREBF2,SEC23A,SEC24C,RAB1B,ITPR2,PSEN1,BIN1,VDAC1,ECE1,ADAM10,SEC24A,AP3B2,AP4S1,VPS29,VLDLR,PLCG2,VPS26A,ABCA7,SAR1A,COPZ1
38,VDAC1,SORL1,RAB1A,ADAM17,SEC24B,COPG2,TMED2,GGA1,SYK,SORT1,IDE,TMED10,ARF6,VPS35,AP2A1,PICALM,AP1G1,AP2B1,SIGMAR1,SEC23B,BACE1,APOE,ITPR1,MAP2K3,COPG1,GORASP1,COPB1,PREB,ECE1,COPA,AP4E1,AP4M1,CLU,VLDLR,SREBF2,SNX6,PLG,COPE,MAPKAPK2,SEC23A,SAR1B,MFN2,HSPA9,GGA2,EIF2S1,SNX4,MAPK14,APP,APBA1,TMED9,COPB2,AP4S1,RAB1B,NCSTN,LRP1,SEC24C,SEC31A,VPS29,PLCG2,RTN4,SEC24A,RTN3,SEC16A,HSPA5,OSBP,GGA3,SEC24D,SAR1A,SEC13,MIA3,ABCA7,PSEN1,VPS26A,COPZ1,AP3B2,BIN1,ADAM10,ITPR2,APBA2,AP4B1
39,COPB1,ITPR1,AP1G1,SAR1B,IDE,PICALM,COPA,ADAM17,RAB1A,AP4E1,CLU,SORT1,MAPKAPK2,AP2B1,ARF6,ECE1,VPS35,VLDLR,SEC24B,COPE,SEC24A,TMED2,MAPK14,SORL1,COPG2,GGA1,OSBP,COPG1,HSPA9,NCSTN,APBA2,TMED10,SEC24D,SEC24C,AP4M1,SEC13,PREB,APOE,SIGMAR1,LRP1,SYK,AP4S1,SEC23B,AP2A1,HSPA5,COPB2,APBA1,GORASP1,BACE1,GGA2,MAP2K3,SEC23A,SREBF2,SNX6,TMED9,MIA3,MFN2,ADAM10,ITPR2,RTN4,SEC31A,RAB1B,RTN3,PLCG2,AP4B1,AP3B2,SEC16A,GGA3,VDAC1,PLG,EIF2S1,APP,SAR1A,COPZ1,PSEN1,BIN1,SNX4,VPS29,VPS26A,ABCA7
40,SEC24D,AP2B1,SORT1,RAB1A,TMED2,AP1G1,SORL1,SAR1B,IDE,BACE1,MAPKAPK2,VPS35,ITPR1,CLU,PICALM,SEC23B,COPG1,ADAM17,ARF6,PREB,COPA,AP4E1,COPB1,APOE,SEC24B,HSPA5,SYK,COPG2,COPE,MAPK14,ECE1,GORASP1,MAP2K3,NCSTN,SIGMAR1,TMED10,SEC13,SREBF2,OSBP,VLDLR,AP4M1,RTN3,AP2A1,APP,GGA2,PLG,APBA1,EIF2S1,APBA2,VDAC1,RTN4,MIA3,GGA1,SEC24A,RAB1B,SEC16A,SNX6,SNX4,AP3B2,SEC24C,LRP1,ITPR2,PLCG2,AP4B1,GGA3,COPZ1,SAR1A,SEC23A,HSPA9,AP4S1,SEC31A,ADAM10,VPS26A,ABCA7,VPS29,TMED9,PSEN1,BIN1,MFN2,COPB2
41,IDE,SAR1B,ADAM17,COPG2,RAB1A,AP1G1,HSPA5,ITPR1,COPB1,AP4E1,APOE,GGA1,VPS35,COPE,COPG1,SIGMAR1,EIF2S1,SEC13,COPA,SYK,SEC23B,MAPKAPK2,GORASP1,PICALM,SORT1,AP2B1,SEC24D,ECE1,GGA2,NCSTN,TMED10,OSBP,VLDLR,CLU,SORL1,PREB,SEC24A,HSPA9,APBA2,ARF6,AP4M1,GGA3,SEC24B,AP2A1,TMED2,MAPK14,SNX6,SEC24C,SEC23A,RTN4,SREBF2,AP4S1,LRP1,APBA1,TMED9,ADAM10,MAP2K3,SEC31A,MFN2,PLG,AP4B1,VPS29,BACE1,RTN3,PLCG2,APP,MIA3,SAR1A,SEC16A,RAB1B,AP3B2,VDAC1,SNX4,ABCA7,COPB2,PSEN1,COPZ1,ITPR2,BIN1,VPS26A
42,IDE,VPS35,SAR1B,APBA1,PICALM,AP1G1,ITPR1,COPB1,AP4E1,APOE,EIF2S1,TMED2,COPG2,GORASP1,SEC24D,CLU,ARF6,COPG1,APBA2,GGA1,PREB,AP2B1,ECE1,VLDLR,SYK,SEC23B,SEC13,NCSTN,MAPK14,ADAM17,HSPA9,GGA2,HSPA5,MFN2,SORT1,PLCG2,SIGMAR1,SEC24A,OSBP,COPE,COPB2,BACE1,RAB1B,MAP2K3,ADAM10,TMED10,RTN4,GGA3,AP2A1,AP4S1,LRP1,SEC31A,MIA3,RAB1A,SNX4,SREBF2,MAPKAPK2,SORL1,AP4B1,SEC24B,SEC23A,TMED9,COPZ1,AP4M1,APP,ABCA7,BIN1,AP3B2,SEC24C,PLG,SNX6,RTN3,SEC16A,ITPR2,VPS26A,COPA,SAR1A,PSEN1,VPS29,VDAC1
43,RAB1A,NCSTN,IDE,HSPA5,EIF2S1,PICALM,AP1G1,COPG2,COPA,ADAM17,MAPKAPK2,VPS35,COPB1,AP4E1,SEC24B,SORT1,ITPR1,SEC24D,CLU,SAR1B,GGA1,SORL1,PREB,SEC24A,COPG1,APOE,SEC13,OSBP,ECE1,VLDLR,GORASP1,GGA2,AP4M1,COPE,MAPK14,MAP2K3,SYK,SEC23B,ARF6,APBA2,TMED10,SNX6,COPB2,SIGMAR1,AP2B1,SEC23A,RTN4,AP2A1,APBA1,RAB1B,RTN3,LRP1,TMED2,PLCG2,AP4S1,HSPA9,TMED9,PLG,MFN2,APP,SNX4,BACE1,VPS29,SEC16A,SEC24C,VDAC1,COPZ1,MIA3,SREBF2,SEC31A,GGA3,SAR1A,BIN1,VPS26A,ITPR2,AP4B1,AP3B2,PSEN1,ADAM10,ABCA7
44,AP1G1,COPB1,IDE,SAR1B,ITPR1,COPG2,RAB1A,NCSTN,COPG1,AP2B1,PREB,SORL1,OSBP,AP4E1,VLDLR,SEC24C,TMED2,PICALM,CLU,COPE,ECE1,HSPA9,GGA1,GORASP1,LRP1,ARF6,COPA,MAPK14,ADAM17,VPS35,SORT1,SEC13,MAPKAPK2,SEC24A,SEC24D,SNX6,SYK,SEC23B,TMED10,SEC24B,GGA2,AP4M1,RTN4,VDAC1,COPB2,PLG,EIF2S1,ADAM10,MAP2K3,BACE1,SIGMAR1,AP4S1,APOE,APBA1,RAB1B,RTN3,SEC16A,SEC23A,AP3B2,COPZ1,AP2A1,SREBF2,MFN2,ITPR2,TMED9,APP,BIN1,VPS29,SEC31A,GGA3,SAR1A,PSEN1,VPS26A,APBA2,HSPA5,MIA3,SNX4,ABCA7,PLCG2,AP4B1
45,PICALM,RAB1A,APOE,SEC24D,SEC23B,HSPA5,SORT1,SYK,TMED2,COPA,ADAM17,MAPKAPK2,AP4E1,SEC24B,AP2B1,VPS35,ARF6,CLU,COPE,SEC24A,ITPR1,AP1G1,COPG2,VLDLR,ECE1,BACE1,MAP2K3,NCSTN,SORL1,APBA2,PREB,SEC13,IDE,GGA2,SAR1B,OSBP,LRP1,MAPK14,APP,APBA1,GGA1,GORASP1,SNX6,HSPA9,TMED10,SREBF2,SEC24C,AP2A1,AP4M1,COPB2,RTN4,TMED9,SEC31A,COPG1,EIF2S1,ADAM10,COPB1,SNX4,PLG,RTN3,SEC16A,SIGMAR1,RAB1B,SEC23A,VPS29,MFN2,MIA3,PSEN1,COPZ1,VDAC1,AP3B2,GGA3,PLCG2,AP4S1,AP4B1,VPS26A,ITPR2,SAR1A,BIN1,ABCA7
46,IDE,PICALM,SAR1B,VPS35,SORT1,APOE,SEC24D,MAPKAPK2,AP1G1,SIGMAR1,COPG2,ADAM17,RAB1A,CLU,SEC23B,AP2B1,ECE1,COPA,OSBP,VLDLR,AP4E1,SYK,EIF2S1,GORASP1,ITPR1,GGA1,APBA2,TMED2,SEC13,COPE,ARF6,COPG1,NCSTN,COPB1,AP2A1,PREB,LRP1,MFN2,HSPA9,TMED10,GGA2,SEC24B,HSPA5,AP4M1,RTN3,SEC23A,SEC24C,SORL1,APBA1,RAB1B,RTN4,MAPK14,SNX4,PSEN1,PLG,APP,AP4B1,SEC31A,VPS29,BACE1,SNX6,SAR1A,COPB2,PLCG2,MIA3,GGA3,AP4S1,TMED9,COPZ1,ITPR2,ADAM10,SEC16A,VPS26A,VDAC1,SREBF2,BIN1,MAP2K3,ABCA7,SEC24A,AP3B2
47,PICALM,TMED2,SEC24D,PREB,SORL1,GGA1,HSPA5,SORT1,COPB2,ADAM17,RTN3,MAPK14,LRP1,RAB1A,MAPKAPK2,COPE,HSPA9,IDE,ECE1,SYK,COPG1,SEC23B,AP2B1,COPG2,VPS35,OSBP,APP,AP4E1,VLDLR,NCSTN,MAP2K3,SEC23A,COPB1,APBA1,SEC13,SEC24A,ARF6,AP1G1,GORASP1,ITPR1,SNX6,AP2A1,COPA,TMED10,SEC24B,AP4M1,SEC24C,SIGMAR1,EIF2S1,PLG,PLCG2,RTN4,GGA2,SEC16A,MFN2,ADAM10,VDAC1,APBA2,BACE1,CLU,RAB1B,COPZ1,SREBF2,SNX4,GGA3,AP4S1,ITPR2,SEC31A,PSEN1,VPS26A,APOE,TMED9,BIN1,MIA3,VPS29,SAR1B,ABCA7,SAR1A,AP3B2,AP4B1
48,AP4E1,IDE,ARF6,CLU,SAR1B,NCSTN,RAB1A,SORL1,TMED2,RTN3,ADAM17,ITPR1,GGA1,SEC23B,AP1G1,COPB2,APBA2,PREB,COPG1,COPG2,HSPA5,PICALM,AP2B1,HSPA9,MAPK14,COPB1,SEC24D,SYK,SORT1,APP,APOE,ECE1,GORASP1,SNX6,VLDLR,SEC24B,SNX4,LRP1,COPA,SEC13,AP4M1,AP2A1,EIF2S1,MAP2K3,APBA1,MAPKAPK2,OSBP,MFN2,SEC24C,COPE,TMED10,PLCG2,VPS35,SREBF2,RTN4,PLG,BACE1,SEC24A,SEC16A,AP3B2,SEC23A,AP4B1,SAR1A,SIGMAR1,ADAM10,COPZ1,PSEN1,TMED9,GGA3,ITPR2,SEC31A,AP4S1,MIA3,VPS26A,RAB1B,GGA2,VPS29,BIN1,VDAC1,ABCA7
49,SAR1B,COPB1,COPA,IDE,TMED2,AP4E1,APOE,GGA2,PICALM,SEC24D,COPG2,COPE,BACE1,MAP2K3,SNX6,RAB1A,MAPKAPK2,SORL1,ECE1,PREB,AP2B1,AP1G1,GORASP1,ITPR1,SORT1,APBA1,SEC13,CLU,VLDLR,APBA2,SYK,SEC23B,SIGMAR1,COPG1,ARF6,MAPK14,TMED10,LRP1,SEC24B,AP2A1,VPS35,SEC23A,AP4M1,NCSTN,ADAM17,AP4B1,EIF2S1,OSBP,HSPA5,SREBF2,APP,SEC24C,ADAM10,RAB1B,MFN2,SEC31A,TMED9,MIA3,PLCG2,RTN4,SNX4,GGA1,COPB2,RTN3,SEC16A,PLG,AP4S1,VDAC1,GGA3,HSPA9,ABCA7,BIN1,SEC24A,VPS26A,COPZ1,SAR1A,PSEN1,AP3B2,VPS29,ITPR2
50,SAR1B,HSPA5,IDE,SEC24D,AP2B1,PICALM,SORT1,TMED2,ECE1,AP4E1,APOE,VPS35,MAPK14,COPG2,TMED10,MAPKAPK2,RAB1A,NCSTN,SEC23B,HSPA9,SIGMAR1,SEC13,COPE,SORL1,VLDLR,AP1G1,GGA2,COPG1,PREB,BACE1,APBA1,GORASP1,ITPR1,APBA2,SYK,MAP2K3,COPB2,OSBP,EIF2S1,RAB1B,MFN2,AP4M1,RTN4,LRP1,SEC23A,RTN3,AP4S1,COPB1,AP2A1,TMED9,PLG,SEC24B,APP,COPA,GGA3,SEC24C,VDAC1,SEC16A,CLU,SEC24A,SNX4,BIN1,ADAM10,SREBF2,COPZ1,ADAM17,GGA1,PLCG2,ITPR2,MIA3,SEC31A,ARF6,SAR1A,VPS29,VPS26A,AP4B1,SNX6,PSEN1,ABCA7,AP3B2
51,SAR1B,TMED2,COPB1,IDE,PICALM,COPA,GGA1,PREB,ADAM17,AP2B1,RAB1A,CLU,AP1G1,NCSTN,COPE,AP4E1,APOE,COPG1,ITPR1,HSPA9,VLDLR,HSPA5,SEC13,SORT1,ARF6,SEC24D,ECE1,MAPKAPK2,SYK,SEC23B,LRP1,VPS35,AP4M1,MAPK14,SREBF2,MAP2K3,TMED10,AP2A1,OSBP,SEC24B,GGA2,EIF2S1,APBA2,BACE1,GORASP1,SEC24A,COPB2,SORL1,APP,APBA1,PSEN1,RTN3,PLG,ITPR2,RTN4,SEC23A,BIN1,MFN2,RAB1B,ADAM10,AP4S1,GGA3,SNX4,MIA3,SEC24C,SEC31A,COPZ1,SIGMAR1,VDAC1,COPG2,SEC16A,SNX6,SAR1A,AP4B1,PLCG2,VPS26A,TMED9,AP3B2,ABCA7,VPS29
52,AP4M1,ADAM17,TMED2,SEC24D,SEC24C,CLU,HSPA5,HSPA9,TMED10,COPB1,COPA,AP2B1,NCSTN,SEC24B,RAB1A,ITPR1,SYK,SEC23B,MAPK14,PICALM,PREB,ECE1,VPS35,GGA1,AP1G1,ARF6,COPG1,TMED9,EIF2S1,RTN3,AP2A1,AP4E1,SEC23A,SEC31A,SAR1B,MAPKAPK2,RAB1B,COPE,SEC13,OSBP,SNX6,VLDLR,RTN4,LRP1,PLG,VDAC1,SORT1,MFN2,APBA1,GORASP1,COPG2,AP4S1,APP,SNX4,ADAM10,ITPR2,SEC24A,APOE,GGA2,COPB2,MIA3,SIGMAR1,AP4B1,SREBF2,SORL1,SEC16A,PSEN1,IDE,APBA2,PLCG2,AP3B2,VPS26A,SAR1A,GGA3,BIN1,MAP2K3,ABCA7,VPS29,COPZ1,BACE1
53,AP4E1,HSPA5,VLDLR,ECE1,EIF2S1,COPB1,COPG2,AP1G1,RAB1A,VPS35,COPG1,AP2B1,ITPR1,PICALM,COPA,IDE,ADAM17,SEC24D,TMED2,COPE,SIGMAR1,SEC13,PREB,OSBP,APOE,MAPKAPK2,SEC31A,NCSTN,MAP2K3,BACE1,GGA1,COPB2,TMED10,SORL1,AP4M1,SYK,SEC23B,GGA2,SEC24C,GORASP1,LRP1,ARF6,APP,RTN4,APBA2,CLU,APBA1,SORT1,SNX6,AP2A1,SNX4,SAR1B,RAB1B,AP4B1,AP3B2,AP4S1,TMED9,SEC24A,HSPA9,MAPK14,SEC24B,PSEN1,MFN2,VPS29,SEC23A,MIA3,ADAM10,VPS26A,SAR1A,PLG,PLCG2,RTN3,COPZ1,ITPR2,SEC16A,SREBF2,ABCA7,GGA3,VDAC1,BIN1
54,COPB1,IDE,CLU,GGA1,AP4M1,RAB1A,ARF6,AP4E1,PREB,TMED2,SORT1,HSPA5,SAR1B,MAPKAPK2,SYK,SEC23B,COPA,SORL1,APBA1,LRP1,PLG,VPS35,MAPK14,COPE,ECE1,PICALM,HSPA9,VLDLR,SEC13,COPG2,RTN3,ADAM17,SIGMAR1,GGA2,APBA2,BACE1,OSBP,SNX6,MFN2,TMED10,SEC24D,SEC23A,SEC16A,AP2A1,MAP2K3,EIF2S1,RTN4,AP1G1,NCSTN,SEC24A,COPG1,AP4S1,AP2B1,ITPR1,GORASP1,SEC31A,COPB2,APP,TMED9,AP4B1,SEC24B,RAB1B,PLCG2,GGA3,ITPR2,VPS26A,PSEN1,VDAC1,SAR1A,BIN1,AP3B2,MIA3,ABCA7,COPZ1,SEC24C,VPS29,APOE,SREBF2,ADAM10,SNX4
55,COPB1,COPA,RAB1A,PICALM,IDE,AP4E1,CLU,VPS35,TMED2,SAR1B,SEC13,MAPKAPK2,COPE,SIGMAR1,EIF2S1,AP1G1,RTN3,COPG1,COPG2,GORASP1,ITPR1,SEC24B,GGA1,APOE,MAP2K3,VPS29,BACE1,TMED10,PLG,NCSTN,ADAM17,APBA2,ECE1,MFN2,SEC24C,SORL1,SEC24D,HSPA9,PREB,RTN4,LRP1,SNX4,GGA2,ARF6,AP2A1,SREBF2,SEC24A,AP4S1,AP4M1,AP2B1,MIA3,MAPK14,SYK,VDAC1,SEC23B,HSPA5,PLCG2,OSBP,COPB2,APP,VLDLR,SNX6,GGA3,TMED9,COPZ1,SAR1A,AP4B1,BIN1,SORT1,SEC23A,SEC16A,APBA1,ADAM10,SEC31A,RAB1B,ABCA7,ITPR2,VPS26A,PSEN1,AP3B2
56,COPA,AP4E1,ITPR1,SEC24D,CLU,AP1G1,COPG2,NCSTN,COPB1,SYK,SEC23B,ADAM17,APOE,COPG1,AP4M1,VLDLR,ARF6,AP2B1,ECE1,MFN2,HSPA9,VPS35,COPB2,SORT1,TMED2,AP4S1,SORL1,MAPKAPK2,PICALM,APP,SEC13,TMED9,MAPK14,COPE,SIGMAR1,GORASP1,OSBP,SEC24C,RAB1A,HSPA5,APBA1,SEC23A,MAP2K3,LRP1,RTN3,BACE1,EIF2S1,SNX6,RTN4,PREB,GGA1,GGA2,SNX4,SEC16A,SAR1B,SEC24B,VDAC1,SREBF2,PSEN1,ADAM10,PLG,GGA3,TMED10,AP2A1,APBA2,VPS29,RAB1B,MIA3,COPZ1,SEC31A,SEC24A,ITPR2,BIN1,AP4B1,SAR1A,IDE,AP3B2,PLCG2,VPS26A,ABCA7
57,AP4E1,EIF2S1,PICALM,COPB1,APOE,TMED2,IDE,COPG2,RAB1B,ADAM17,SAR1B,VPS35,AP1G1,COPA,CLU,VLDLR,SORL1,SEC24A,SEC13,PREB,NCSTN,AP4M1,LRP1,ECE1,APBA2,COPE,SYK,SEC23B,COPG1,AP2B1,OSBP,SEC24D,MAP2K3,GORASP1,ITPR1,ARF6,AP2A1,VDAC1,BACE1,SIGMAR1,APP,SEC24C,RAB1A,MAPKAPK2,SORT1,SEC24B,GGA2,GGA1,MFN2,HSPA9,COPB2,MAPK14,PLG,SEC23A,MIA3,SEC16A,RTN4,SREBF2,SNX4,VPS29,SAR1A,AP4S1,RTN3,APBA1,BIN1,SNX6,SEC31A,TMED10,PLCG2,HSPA5,ADAM10,PSEN1,TMED9,ITPR2,ABCA7,COPZ1,VPS26A,GGA3,AP3B2,AP4B1
58,ADAM17,SAR1B,TMED10,HSPA5,RAB1A,RTN3,SEC24D,SEC24C,CLU,NCSTN,ECE1,COPG1,MAPKAPK2,MAPK14,COPG2,AP4E1,TMED2,SORT1,AP1G1,HSPA9,COPE,SREBF2,GORASP1,AP2B1,ITPR1,EIF2S1,COPA,GGA1,SYK,SEC23B,COPB1,AP2A1,LRP1,ARF6,SORL1,MAP2K3,PREB,BACE1,VPS35,APBA1,AP4S1,RTN4,RAB1B,SEC23A,SEC24A,APP,PICALM,MFN2,GGA2,OSBP,PLG,COPB2,MIA3,SIGMAR1,SEC24B,SNX4,VLDLR,AP4M1,GGA3,APOE,SEC13,SAR1A,APBA2,VDAC1,PSEN1,TMED9,AP4B1,SNX6,IDE,SEC31A,VPS26A,COPZ1,AP3B2,SEC16A,ABCA7,PLCG2,BIN1,ITPR2,VPS29,ADAM10
59,COPB1,COPA,HSPA5,COPE,RAB1A,AP1G1,PICALM,APBA2,VPS35,SORT1,SREBF2,GGA2,SEC24D,MAPKAPK2,NCSTN,TMED2,VLDLR,ARF6,AP4M1,PREB,ECE1,SEC23B,COPG1,GORASP1,ITPR1,ADAM17,SEC24B,SEC24C,AP4E1,CLU,COPB2,LRP1,AP2B1,SEC13,MAP2K3,APBA1,SAR1B,SORL1,MAPK14,TMED10,IDE,APP,PLG,AP4B1,COPG2,SIGMAR1,RTN4,OSBP,EIF2S1,SNX4,RAB1B,SYK,GGA1,TMED9,SNX6,APOE,ADAM10,PLCG2,SEC24A,SEC23A,MFN2,GGA3,HSPA9,BACE1,AP2A1,ITPR2,SAR1A,VDAC1,BIN1,AP4S1,SEC16A,MIA3,RTN3,SEC31A,VPS29,PSEN1,ABCA7,COPZ1,AP3B2,VPS26A
60,AP1G1,ITPR1,IDE,SAR1B,EIF2S1,COPG2,RAB1A,COPB1,VPS35,AP4E1,APOE,PICALM,NCSTN,SEC24D,COPG1,SEC23B,MAPKAPK2,SORT1,CLU,ECE1,VLDLR,TMED2,ARF6,COPA,OSBP,SNX6,SYK,AP2A1,SEC13,COPE,GGA2,ADAM17,TMED10,APBA2,PLG,AP2B1,GORASP1,SREBF2,GGA1,TMED9,HSPA5,SNX4,PLCG2,MIA3,BACE1,SEC24A,SEC23A,SORL1,MAPK14,MAP2K3,APP,SIGMAR1,AP4M1,SEC24C,MFN2,VDAC1,PREB,AP3B2,SEC24B,ADAM10,PSEN1,HSPA9,APBA1,LRP1,AP4S1,SEC16A,RAB1B,RTN4,SEC31A,GGA3,RTN3,SAR1A,ITPR2,AP4B1,VPS29,COPZ1,BIN1,ABCA7,VPS26A,COPB2
