source,target,C_conf,C_sign,B_data,absB
MAPK14,PREB,0,0,-0.0046,0.0046
MAPK14,PSEN1,-2,0,0.0,0.0
MAPK14,RAB1A,0,0,-0.0213,0.0213
MAPK14,RAB1B,-1,0,0.0,0.0
MAPK14,RTN3,-1,0,0.009,0.009
MAPK14,RTN4,-1,0,-0.0301,0.0301
MAPK14,SAR1A,0,0,-0.0137,0.0137
MAPK14,SAR1B,-1,0,-0.0867,0.0867
MAPK14,SEC13,-1,0,0.0375,0.0375
MAPK14,SEC23B,-1,0,0.0616,0.0616
MAPK14,SEC24C,0,0,0.0154,0.0154
MAPK14,SEC31A,0,0,-0.0176,0.0176
MAPK14,SIGMAR1,-2,0,0.0,0.0
MAPK14,SORL1,-2,0,-0.0,0.0
MAPK14,SORT1,-2,0,0.0226,0.0226
MAPK14,SREBF2,-1,0,-0.0,0.0
MAPK14,SYK,0,0,0.1366,0.1366
MAPK14,VPS26A,-1,0,0.0135,0.0135
MAPK14,VPS29,0,0,-0.034,0.034
MAPK14,VPS35,-1,0,0.0501,0.0501
MAPKAPK2,ADAM10,-2,0,-0.0,0.0
MAPKAPK2,ADAM17,-2,0,0.0624,0.0624
MAPKAPK2,AP1G1,-1,0,-0.0247,0.0247
MAPKAPK2,AP2A1,-1,0,-0.0,0.0
MAPKAPK2,AP2B1,-1,0,-0.0,0.0
MAPKAPK2,AP4M1,0,0,-0.0225,0.0225
MAPKAPK2,APBA1,-1,0,-0.005,0.005
MAPKAPK2,APBA2,-1,0,-0.0638,0.0638
MAPKAPK2,APOE,-2,0,0.024,0.024
MAPKAPK2,APP,-2,0,-0.0202,0.0202
MAPKAPK2,BACE1,0,0,0.04,0.04
MAPKAPK2,BIN1,0,0,-0.0421,0.0421
MAPKAPK2,CLU,-2,0,0.0065,0.0065
MAPKAPK2,COPB1,0,0,-0.0071,0.0071
MAPKAPK2,COPB2,0,0,0.0666,0.0666
MAPKAPK2,COPZ1,0,0,0.05,0.05
MAPKAPK2,ECE1,-2,0,0.0585,0.0585
MAPKAPK2,GGA1,-1,0,0.0,0.0
MAPKAPK2,GGA2,0,0,0.1105,0.1105
MAPKAPK2,GGA3,0,0,-0.0176,0.0176
MAPKAPK2,GORASP1,-1,0,0.0,0.0
MAPKAPK2,HSPA5,-2,0,0.0,0.0
MAPKAPK2,HSPA9,-2,0,-0.0413,0.0413
MAPKAPK2,IDE,-1,0,0.0,0.0
MAPKAPK2,ITPR1,-2,0,-0.0,0.0
MAPKAPK2,ITPR2,-2,0,0.106,0.106
MAPKAPK2,LRP1,-2,0,0.0,0.0
MAPKAPK2,MAP2K3,5,0,0.0127,0.0127
MAPKAPK2,MAPK14,5,0,0.135,0.135
MAPKAPK2,MFN2,-2,0,0.0,0.0
MAPKAPK2,NCSTN,-2,0,0.0521,0.0521
MAPKAPK2,OSBP,0,0,0.0471,0.0471
MAPKAPK2,PICALM,-1,0,0.0,0.0
MAPKAPK2,PLCG2,0,0,0.0563,0.0563
MAPKAPK2,PLG,-2,0,-0.0369,0.0369
MAPKAPK2,PREB,0,0,-0.0915,0.0915
MAPKAPK2,PSEN1,-2,0,0.0728,0.0728
MAPKAPK2,RAB1A,0,0,0.0179,0.0179
MAPKAPK2,RAB1B,-1,0,-0.0,0.0
MAPKAPK2,RTN3,-1,0,0.0,0.0
MAPKAPK2,RTN4,-1,0,-0.0013,0.0013
MAPKAPK2,SAR1A,0,0,0.0074,0.0074
MAPKAPK2,SAR1B,-1,0,-0.0489,0.0489
MAPKAPK2,SEC13,-1,0,0.0521,0.0521
MAPKAPK2,SEC23B,-1,0,0.0788,0.0788
MAPKAPK2,SEC24A,0,0,0.0191,0.0191
MAPKAPK2,SEC24B,0,0,0.0095,0.0095
MAPKAPK2,SEC24D,0,0,0.0112,0.0112
MAPKAPK2,SIGMAR1,-2,0,0.0,0.0
MAPKAPK2,SNX4,0,0,-0.0099,0.0099
MAPKAPK2,SNX6,0,0,0.064,0.064
MAPKAPK2,SORL1,-2,0,0.0117,0.0117
MAPKAPK2,SORT1,-2,0,-0.0,0.0
MAPKAPK2,SREBF2,-1,0,0.0,0.0
MAPKAPK2,SYK,0,0,0.0787,0.0787
MAPKAPK2,VDAC1,0,0,-0.0331,0.0331
MAPKAPK2,VPS26A,-1,0,0.0055,0.0055
MAPKAPK2,VPS29,0,0,-0.013,0.013
MAPKAPK2,VPS35,-1,0,-0.0,0.0
MFN2,ADAM10,-2,0,0.075,0.075
MFN2,ADAM17,-2,0,-0.0555,0.0555
MFN2,AP1G1,-2,0,-0.0137,0.0137
MFN2,AP2A1,-2,0,0.0642,0.0642
MFN2,AP2B1,-2,0,0.0,0.0
MFN2,AP3B2,0,0,0.0135,0.0135
MFN2,APBA1,-2,0,0.0,0.0
MFN2,APBA2,-2,0,-0.0,0.0
MFN2,APOE,-2,0,0.1064,0.1064
MFN2,APP,1,0,-0.0,0.0
MFN2,ARF6,0,0,0.164,0.164
MFN2,BACE1,0,0,-0.0998,0.0998
MFN2,CLU,-2,0,-0.0412,0.0412
MFN2,COPB1,0,0,-0.0191,0.0191
MFN2,COPE,-1,0,0.048,0.048
MFN2,COPG1,0,0,0.015,0.015
MFN2,COPG2,-1,0,-0.0,0.0
MFN2,COPZ1,-1,0,-0.0,0.0
MFN2,ECE1,-2,0,-0.0927,0.0927
MFN2,EIF2S1,0,0,-0.0282,0.0282
MFN2,GGA1,-2,0,0.1174,0.1174
MFN2,GGA2,0,0,0.0544,0.0544
MFN2,GGA3,0,0,0.1689,0.1689
MFN2,GORASP1,-2,0,0.0,0.0
MFN2,HSPA5,1,0,0.014,0.014
MFN2,HSPA9,3,0,0.3509,0.3509
MFN2,IDE,-2,0,0.1417,0.1417
MFN2,ITPR1,3,0,-0.071,0.071
MFN2,ITPR2,2,0,-0.0631,0.0631
MFN2,LRP1,-2,0,0.0422,0.0422
MFN2,MAP2K3,-2,0,-0.0586,0.0586
MFN2,MAPK14,-2,0,-0.0524,0.0524
MFN2,MAPKAPK2,-2,0,-0.0,0.0
MFN2,MIA3,-1,0,0.0084,0.0084
MFN2,NCSTN,-2,0,-0.0662,0.0662
MFN2,OSBP,-1,0,-0.0407,0.0407
MFN2,PICALM,-2,0,0.0,0.0
MFN2,PLG,-2,0,-0.0,0.0
MFN2,PREB,-1,0,0.0,0.0
MFN2,PSEN1,2,0,0.0,0.0
MFN2,RAB1A,0,0,-0.0609,0.0609
MFN2,RAB1B,-2,0,-0.0,0.0
MFN2,RTN3,-2,0,0.0,0.0
MFN2,RTN4,-2,0,0.0,0.0
MFN2,SAR1B,-2,0,0.0,0.0
MFN2,SEC13,-2,0,0.0146,0.0146
MFN2,SEC16A,0,0,-0.0184,0.0184
MFN2,SEC23A,0,0,0.1163,0.1163
MFN2,SEC23B,-2,0,-0.018,0.018
MFN2,SEC24A,0,0,0.0192,0.0192
MFN2,SEC24C,0,0,0.0693,0.0693
MFN2,SEC24D,0,0,-0.1797,0.1797
MFN2,SEC31A,0,0,0.0294,0.0294
MFN2,SIGMAR1,1,0,0.0,0.0
MFN2,SNX4,-1,0,0.0,0.0
MFN2,SNX6,-1,0,-0.0939,0.0939
MFN2,SORL1,-2,0,0.1659,0.1659
MFN2,SORT1,-2,0,0.0,0.0
MFN2,SREBF2,-2,0,-0.0,0.0
MFN2,SYK,0,0,-0.0804,0.0804
MFN2,TMED10,2,0,-0.0,0.0
MFN2,TMED2,-1,0,0.0,0.0
MFN2,TMED9,-1,0,0.0,0.0
MFN2,VDAC1,3,0,0.2433,0.2433
MFN2,VPS26A,-2,0,-0.0,0.0
MFN2,VPS29,-1,0,0.0,0.0
MFN2,VPS35,1,0,0.0027,0.0027
MIA3,ABCA7,0,0,0.095,0.095
MIA3,ADAM10,-1,0,-0.0411,0.0411
MIA3,ADAM17,-1,0,0.0,0.0
MIA3,AP1G1,0,0,-0.0371,0.0371
MIA3,AP2A1,0,0,-0.0332,0.0332
MIA3,AP3B2,0,0,0.0263,0.0263
MIA3,AP4M1,0,0,0.0433,0.0433
MIA3,AP4S1,0,0,0.0643,0.0643
MIA3,APBA2,0,0,-0.031,0.031
MIA3,APOE,-1,0,-0.0221,0.0221
MIA3,APP,-1,0,-0.0,0.0
MIA3,ARF6,0,0,-0.0489,0.0489
MIA3,BACE1,0,0,-0.0334,0.0334
MIA3,BIN1,0,0,-0.012,0.012
MIA3,CLU,-1,0,0.0285,0.0285
MIA3,COPA,0,0,0.0114,0.0114
MIA3,COPB1,1,0,0.0504,0.0504
MIA3,COPB2,0,0,0.0297,0.0297
MIA3,COPG1,0,0,-0.0524,0.0524
MIA3,COPZ1,0,0,0.0301,0.0301
MIA3,ECE1,-1,0,-0.0,0.0
MIA3,EIF2S1,0,0,-0.0111,0.0111
MIA3,GGA1,0,0,0.0886,0.0886
MIA3,GGA2,0,0,-0.0268,0.0268
MIA3,GORASP1,1,0,-0.0,0.0
MIA3,HSPA5,2,0,0.1943,0.1943
MIA3,HSPA9,-1,0,0.0108,0.0108
MIA3,ITPR1,0,0,0.0981,0.0981
MIA3,ITPR2,0,0,-0.0079,0.0079
MIA3,LRP1,-1,0,0.0186,0.0186
MIA3,MAP2K3,0,0,0.0057,0.0057
MIA3,MAPK14,0,0,0.013,0.013
MIA3,MFN2,-1,0,0.016,0.016
MIA3,NCSTN,-1,0,-0.0,0.0
MIA3,OSBP,0,0,0.1173,0.1173
MIA3,PLG,-1,0,0.0101,0.0101
MIA3,PREB,3,0,0.156,0.156
MIA3,PSEN1,-1,0,0.0695,0.0695
MIA3,RAB1A,0,0,-0.0305,0.0305
MIA3,RTN3,0,0,0.0093,0.0093
MIA3,SAR1A,1,0,-0.0,0.0
MIA3,SAR1B,1,0,-0.0,0.0
MIA3,SEC13,1,0,0.0128,0.0128
MIA3,SEC16A,4,0,0.0669,0.0669
MIA3,SEC23A,4,0,0.0,0.0
MIA3,SEC23B,4,0,0.0,0.0
MIA3,SEC24A,2,0,-0.0641,0.0641
MIA3,SEC24B,2,0,0.0503,0.0503
MIA3,SEC24C,3,0,0.0,0.0
MIA3,SEC24D,3,0,0.0332,0.0332
MIA3,SEC31A,1,0,0.0822,0.0822
MIA3,SORL1,-1,0,0.1542,0.1542
MIA3,SORT1,1,0,-0.0,0.0
MIA3,SREBF2,0,0,0.0445,0.0445
MIA3,TMED10,0,0,0.0062,0.0062
MIA3,VDAC1,0,0,0.0573,0.0573
MIA3,VLDLR,0,0,0.0906,0.0906
MIA3,VPS26A,0,0,0.065,0.065
NCSTN,ABCA7,0,0,0.0281,0.0281
NCSTN,ADAM10,2,0,-0.0039,0.0039
NCSTN,ADAM17,1,0,0.0169,0.0169
NCSTN,AP1G1,-1,0,0.0073,0.0073
NCSTN,AP2A1,-1,0,0.0,0.0
NCSTN,AP2B1,-1,0,-0.0184,0.0184
NCSTN,AP3B2,0,0,-0.0198,0.0198
NCSTN,AP4E1,0,0,0.0696,0.0696
NCSTN,AP4M1,0,0,0.0284,0.0284
NCSTN,APBA1,-1,0,-0.0,0.0
NCSTN,APBA2,-1,0,-0.0339,0.0339
NCSTN,APOE,1,0,0.0,0.0
NCSTN,APP,4,-1,0.0,0.0
NCSTN,ARF6,0,0,-0.0277,0.0277
NCSTN,BACE1,3,0,0.0661,0.0661
NCSTN,BIN1,0,0,0.0004,0.0004
NCSTN,CLU,-1,0,0.0011,0.0011
NCSTN,COPB1,0,0,-0.0417,0.0417
NCSTN,COPB2,0,0,-0.0048,0.0048
NCSTN,COPE,0,0,0.0345,0.0345
NCSTN,COPG1,0,0,-0.0025,0.0025
NCSTN,COPG2,0,0,0.0021,0.0021
NCSTN,COPZ1,0,0,0.0127,0.0127
NCSTN,ECE1,-1,0,0.0798,0.0798
NCSTN,GGA1,-1,0,0.0162,0.0162
NCSTN,GGA2,0,0,0.0053,0.0053
NCSTN,GGA3,0,0,-0.0054,0.0054
NCSTN,GORASP1,-1,0,0.0,0.0
NCSTN,HSPA5,-2,0,0.0,0.0
NCSTN,HSPA9,-2,0,-0.0,0.0
NCSTN,IDE,1,0,-0.0145,0.0145
NCSTN,ITPR1,-2,0,-0.0,0.0
NCSTN,ITPR2,-2,0,-0.0144,0.0144
NCSTN,LRP1,-1,0,-0.0,0.0
NCSTN,MAP2K3,-2,0,-0.0434,0.0434
NCSTN,MAPK14,-2,0,0.048,0.048
NCSTN,MAPKAPK2,-2,0,0.035,0.035
NCSTN,MFN2,-2,0,-0.0381,0.0381
NCSTN,MIA3,-1,0,-0.0,0.0
NCSTN,OSBP,0,0,0.0592,0.0592
NCSTN,PICALM,1,0,0.0,0.0
NCSTN,PLG,-1,0,-0.0,0.0
NCSTN,PREB,-1,0,0.0277,0.0277
NCSTN,PSEN1,5,0,0.1782,0.1782
NCSTN,RAB1A,0,0,-0.0107,0.0107
NCSTN,RAB1B,-1,0,-0.0089,0.0089
NCSTN,RTN3,-2,0,0.0,0.0
NCSTN,RTN4,-2,0,-0.0,0.0
NCSTN,SAR1B,-2,0,-0.0118,0.0118
NCSTN,SEC13,-2,0,-0.039,0.039
NCSTN,SEC23A,0,0,-0.0157,0.0157
NCSTN,SEC23B,-2,0,0.0647,0.0647
NCSTN,SEC24B,0,0,0.0049,0.0049
NCSTN,SEC24D,0,0,0.0134,0.0134
NCSTN,SIGMAR1,-2,0,0.1249,0.1249
NCSTN,SNX4,0,0,-0.0234,0.0234
NCSTN,SNX6,0,0,0.0298,0.0298
NCSTN,SORL1,1,0,0.0593,0.0593
NCSTN,SORT1,-1,0,0.0113,0.0113
NCSTN,SREBF2,-2,0,0.0185,0.0185
NCSTN,SYK,0,0,0.0132,0.0132
NCSTN,TMED10,4,0,0.0,0.0
NCSTN,TMED2,3,0,0.0,0.0
NCSTN,TMED9,2,0,-0.0,0.0
NCSTN,VDAC1,0,0,0.2201,0.2201
NCSTN,VLDLR,0,0,0.0445,0.0445
NCSTN,VPS26A,-1,0,0.0,0.0
NCSTN,VPS29,0,0,-0.0059,0.0059
NCSTN,VPS35,-1,0,0.0463,0.0463
OSBP,ABCA7,0,0,-0.0306,0.0306
OSBP,AP1G1,0,0,0.0626,0.0626
OSBP,AP2B1,0,0,0.0227,0.0227
OSBP,AP3B2,0,0,0.0274,0.0274
OSBP,APBA1,0,0,0.0289,0.0289
OSBP,APBA2,0,0,-0.0097,0.0097
OSBP,APOE,-1,0,0.0146,0.0146
OSBP,APP,0,0,-0.0298,0.0298
OSBP,BIN1,0,0,0.0717,0.0717
OSBP,CLU,-1,0,-0.0019,0.0019
OSBP,COPA,0,0,-0.0439,0.0439
OSBP,COPB1,0,0,0.0092,0.0092
OSBP,COPE,0,0,-0.0284,0.0284
OSBP,COPG1,0,0,-0.0054,0.0054
OSBP,COPG2,0,0,0.0218,0.0218
OSBP,COPZ1,0,0,0.0612,0.0612
OSBP,GGA1,0,0,0.1053,0.1053
OSBP,HSPA5,0,0,0.0165,0.0165
OSBP,HSPA9,-1,0,0.0,0.0
OSBP,ITPR2,0,0,-0.0128,0.0128
OSBP,LRP1,0,0,-0.036,0.036
OSBP,MAPK14,0,0,0.0612,0.0612
OSBP,MAPKAPK2,0,0,0.0375,0.0375
OSBP,MFN2,-1,0,-0.0427,0.0427
OSBP,MIA3,0,0,0.0923,0.0923
OSBP,NCSTN,0,0,0.046,0.046
OSBP,PLG,-1,0,-0.0,0.0
OSBP,PREB,0,0,0.0967,0.0967
OSBP,PSEN1,0,0,0.0075,0.0075
OSBP,RTN3,0,0,0.0323,0.0323
OSBP,SAR1A,0,0,0.0828,0.0828
OSBP,SEC13,1,0,0.0611,0.0611
OSBP,SEC16A,0,0,-0.0278,0.0278
OSBP,SEC23A,2,0,0.0,0.0
OSBP,SEC23B,0,0,0.0065,0.0065
OSBP,SEC24A,0,0,0.0445,0.0445
OSBP,SEC24B,0,0,-0.0227,0.0227
OSBP,SEC24C,0,0,0.0106,0.0106
OSBP,SEC24D,2,1,0.1312,0.1312
OSBP,SNX4,0,0,0.0564,0.0564
OSBP,SORT1,1,0,-0.0119,0.0119
OSBP,SREBF2,3,-1,-0.0,0.0
OSBP,SYK,0,0,0.0192,0.0192
OSBP,TMED10,0,0,0.0091,0.0091
OSBP,VLDLR,0,0,0.0225,0.0225
OSBP,VPS26A,0,0,0.0516,0.0516
OSBP,VPS29,0,0,0.0102,0.0102
OSBP,VPS35,0,0,-0.0525,0.0525
PICALM,ABCA7,2,0,-0.0157,0.0157
PICALM,ADAM10,1,0,0.0069,0.0069
PICALM,ADAM17,-1,0,-0.0,0.0
PICALM,AP1G1,3,0,-0.0094,0.0094
PICALM,AP2A1,5,0,0.0164,0.0164
PICALM,AP2B1,5,0,0.0,0.0
PICALM,AP3B2,0,0,0.002,0.002
PICALM,AP4B1,3,0,0.0,0.0
PICALM,AP4E1,3,0,0.0,0.0
PICALM,AP4M1,1,0,-0.0429,0.0429
PICALM,APBA1,-1,0,0.0,0.0
PICALM,APBA2,-1,0,-0.0599,0.0599
PICALM,APOE,2,0,0.0,0.0
PICALM,APP,4,-1,0.0,0.0
PICALM,BACE1,3,-1,-0.0315,0.0315
PICALM,BIN1,2,0,0.1135,0.1135
PICALM,CLU,2,0,-0.0082,0.0082
PICALM,COPA,0,0,-0.0327,0.0327
PICALM,COPB1,0,0,0.0176,0.0176
PICALM,COPG1,0,0,0.0557,0.0557
PICALM,COPG2,0,0,0.014,0.014
PICALM,COPZ1,0,0,0.0911,0.0911
PICALM,ECE1,-1,0,-0.0914,0.0914
PICALM,GGA1,-1,0,0.0245,0.0245
PICALM,GGA2,2,0,-0.0,0.0
PICALM,GGA3,0,0,0.0326,0.0326
PICALM,GORASP1,-1,0,0.0,0.0
PICALM,HSPA5,2,0,-0.0,0.0
PICALM,HSPA9,-2,0,0.0,0.0
PICALM,IDE,1,0,0.0347,0.0347
PICALM,ITPR1,-2,0,-0.0,0.0
PICALM,ITPR2,-2,0,-0.0316,0.0316
PICALM,LRP1,1,0,-0.0723,0.0723
PICALM,MAP2K3,-1,0,-0.0,0.0
PICALM,MAPK14,-1,0,-0.0,0.0
PICALM,MAPKAPK2,-1,0,0.0,0.0
PICALM,MFN2,-2,0,0.0104,0.0104
PICALM,NCSTN,1,0,0.0,0.0
PICALM,PLG,-2,0,-0.0,0.0
PICALM,PREB,0,0,0.0132,0.0132
PICALM,PSEN1,1,0,0.0403,0.0403
PICALM,RAB1A,0,0,0.009,0.009
PICALM,RAB1B,-1,0,-0.0,0.0
PICALM,RTN3,-1,0,-0.0,0.0
PICALM,RTN4,-1,0,0.1484,0.1484
PICALM,SAR1B,-1,0,0.018,0.018
PICALM,SEC13,1,0,0.0548,0.0548
PICALM,SEC16A,1,0,0.0084,0.0084
PICALM,SEC23A,0,0,-0.0022,0.0022
PICALM,SEC23B,-1,0,0.0222,0.0222
PICALM,SEC24A,0,0,-0.0058,0.0058
PICALM,SEC24B,0,0,-0.0281,0.0281
PICALM,SEC24C,2,0,0.0351,0.0351
PICALM,SEC24D,3,0,0.0275,0.0275
PICALM,SEC31A,0,0,0.0342,0.0342
PICALM,SIGMAR1,-2,0,0.0,0.0
PICALM,SNX4,0,0,0.0363,0.0363
PICALM,SNX6,0,0,0.0926,0.0926
PICALM,SORL1,2,0,0.1483,0.1483
PICALM,SORT1,3,0,0.0278,0.0278
PICALM,SREBF2,-2,0,0.0015,0.0015
PICALM,SYK,0,0,0.0306,0.0306
PICALM,TMED10,0,0,-0.0052,0.0052
PICALM,VPS26A,-1,0,-0.0199,0.0199
PICALM,VPS29,0,0,-0.0173,0.0173
PICALM,VPS35,-1,0,0.0,0.0
PLCG2,ABCA7,1,0,0.0183,0.0183
PLCG2,AP1G1,0,0,-0.034,0.034
PLCG2,AP3B2,0,0,0.0373,0.0373
PLCG2,AP4B1,0,0,0.0768,0.0768
PLCG2,AP4S1,0,0,-0.017,0.017
PLCG2,APOE,0,0,-0.0108,0.0108
PLCG2,BIN1,0,0,-0.0202,0.0202
PLCG2,CLU,0,0,0.0054,0.0054
PLCG2,COPB2,0,0,-0.0104,0.0104
PLCG2,COPG1,0,0,0.0021,0.0021
PLCG2,COPZ1,0,0,0.0399,0.0399
PLCG2,ECE1,0,0,0.019,0.019
PLCG2,GGA1,0,0,-0.0001,0.0001
PLCG2,GGA2,0,0,0.0409,0.0409
PLCG2,HSPA5,0,0,0.0062,0.0062
PLCG2,HSPA9,0,0,-0.0226,0.0226
PLCG2,IDE,0,0,0.0589,0.0589
PLCG2,ITPR1,4,0,-0.0275,0.0275
PLCG2,ITPR2,4,0,-0.0243,0.0243
PLCG2,MAPK14,0,0,0.0686,0.0686
PLCG2,MAPKAPK2,0,0,0.0389,0.0389
PLCG2,MFN2,0,0,-0.0126,0.0126
PLCG2,OSBP,0,0,0.0114,0.0114
PLCG2,PLG,0,0,0.0194,0.0194
PLCG2,RAB1A,0,0,-0.0019,0.0019
PLCG2,RTN3,0,0,-0.0057,0.0057
PLCG2,SEC13,0,0,0.0146,0.0146
PLCG2,SEC23B,0,0,0.0146,0.0146
PLCG2,SEC24D,0,0,0.0493,0.0493
PLCG2,SIGMAR1,0,0,0.0083,0.0083
PLCG2,SNX4,0,0,-0.0064,0.0064
PLCG2,SNX6,0,0,-0.0092,0.0092
PLCG2,SORT1,0,0,-0.0052,0.0052
PLCG2,SYK,3,0,0.2741,0.2741
PLCG2,TMED9,0,0,0.0064,0.0064
PLCG2,VPS26A,0,0,0.0159,0.0159
PLCG2,VPS29,0,0,-0.0006,0.0006
PLG,ADAM10,-1,0,0.0,0.0
PLG,ADAM17,-1,0,0.0145,0.0145
PLG,AP1G1,-2,0,-0.0025,0.0025
PLG,AP2A1,-2,0,-0.0152,0.0152
PLG,AP2B1,-2,0,0.0,0.0
PLG,AP4E1,0,0,0.0139,0.0139
PLG,APBA1,-2,0,-0.0,0.0
PLG,APBA2,-2,0,-0.0,0.0
PLG,APOE,1,0,-0.0335,0.0335
PLG,APP,3,-1,0.0,0.0
PLG,BIN1,0,0,-0.0129,0.0129
PLG,CLU,1,0,0.0696,0.0696
PLG,COPB1,0,0,0.0068,0.0068
PLG,COPE,-1,0,-0.0032,0.0032
PLG,COPG2,-1,0,-0.0,0.0
PLG,COPZ1,-1,0,-0.0418,0.0418
PLG,ECE1,-1,0,-0.0,0.0
PLG,EIF2S1,0,0,-0.0272,0.0272
PLG,GGA1,-2,0,0.0,0.0
PLG,GGA2,0,0,-0.0168,0.0168
PLG,GGA3,0,0,0.0136,0.0136
PLG,GORASP1,-2,0,0.0,0.0
PLG,HSPA5,1,0,0.0217,0.0217
PLG,HSPA9,-2,0,-0.019,0.019
PLG,IDE,1,0,0.0649,0.0649
PLG,ITPR1,-2,0,-0.0265,0.0265
PLG,ITPR2,-2,0,-0.0169,0.0169
PLG,LRP1,2,0,0.0209,0.0209
PLG,MAP2K3,-2,0,0.0653,0.0653
PLG,MAPKAPK2,-2,0,-0.0382,0.0382
PLG,MFN2,-2,0,-0.0,0.0
PLG,MIA3,-1,0,0.0185,0.0185
PLG,NCSTN,-1,0,0.0,0.0
PLG,OSBP,-1,0,-0.0,0.0
PLG,PICALM,-2,0,-0.0,0.0
PLG,PLCG2,0,0,0.0084,0.0084
PLG,PREB,-1,0,0.0,0.0
PLG,PSEN1,-1,0,-0.0498,0.0498
PLG,RAB1A,0,0,-0.0189,0.0189
PLG,RAB1B,-2,0,-0.0,0.0
PLG,RTN3,-2,0,-0.0,0.0
PLG,RTN4,-2,0,-0.0,0.0
PLG,SAR1A,0,0,-0.025,0.025
PLG,SAR1B,-2,0,0.0138,0.0138
PLG,SEC13,-2,0,-0.0174,0.0174
PLG,SEC16A,0,0,0.004,0.004
PLG,SEC23A,0,0,0.0451,0.0451
PLG,SEC23B,-2,0,0.0,0.0
PLG,SEC24A,0,0,0.0017,0.0017
PLG,SEC24C,0,0,-0.0005,0.0005
PLG,SEC24D,0,0,0.0995,0.0995
PLG,SEC31A,0,0,-0.004,0.004
PLG,SIGMAR1,-2,0,-0.0098,0.0098
PLG,SNX4,-1,0,-0.0172,0.0172
PLG,SNX6,-1,0,-0.0,0.0
PLG,SORL1,-1,0,-0.0,0.0
PLG,SORT1,-1,0,-0.0348,0.0348
PLG,SREBF2,-2,0,0.0,0.0
PLG,SYK,0,0,0.0145,0.0145
PLG,TMED10,-1,0,-0.0,0.0
PLG,TMED2,-1,0,-0.0,0.0
PLG,TMED9,-1,0,0.0123,0.0123
PLG,VDAC1,1,0,-0.0,0.0
PLG,VLDLR,1,0,0.0302,0.0302
PLG,VPS26A,-2,0,-0.0006,0.0006
PLG,VPS29,-1,0,-0.0,0.0
PLG,VPS35,-2,0,0.0168,0.0168
PREB,ADAM10,-1,0,-0.0259,0.0259
PREB,ADAM17,-1,0,0.0,0.0
PREB,AP1G1,0,0,-0.0323,0.0323
PREB,AP2A1,0,0,0.0032,0.0032
PREB,AP2B1,0,0,-0.0101,0.0101
PREB,AP4B1,0,0,-0.0335,0.0335
PREB,AP4M1,0,0,0.0108,0.0108
PREB,APBA1,0,0,0.0436,0.0436
PREB,APBA2,0,0,0.0269,0.0269
PREB,APOE,-1,0,-0.0,0.0
PREB,APP,-1,0,0.0,0.0
PREB,BACE1,0,0,0.044,0.044
PREB,CLU,-1,0,0.0,0.0
PREB,COPA,1,0,0.0,0.0
PREB,COPB1,0,0,0.1265,0.1265
PREB,COPB2,1,0,-0.0,0.0
PREB,COPE,1,0,0.0312,0.0312
PREB,COPG2,0,0,-0.0068,0.0068
PREB,ECE1,-1,0,0.0,0.0
PREB,GGA1,0,0,0.0326,0.0326
PREB,GGA2,0,0,0.0107,0.0107
PREB,GORASP1,1,0,-0.0,0.0
PREB,HSPA9,-1,0,0.0202,0.0202
PREB,IDE,0,0,0.0191,0.0191
PREB,ITPR2,0,0,0.017,0.017
PREB,LRP1,-1,0,-0.0,0.0
PREB,MAP2K3,0,0,-0.0269,0.0269
PREB,MAPKAPK2,0,0,-0.0711,0.0711
PREB,MFN2,-1,0,-0.0,0.0
PREB,MIA3,3,0,0.1138,0.1138
PREB,NCSTN,-1,0,0.0,0.0
PREB,OSBP,0,0,0.0837,0.0837
PREB,PLG,-1,0,0.0,0.0
PREB,PSEN1,-1,0,-0.0146,0.0146
PREB,RAB1A,1,0,-0.0098,0.0098
PREB,RAB1B,1,0,0.0589,0.0589
PREB,RTN3,0,0,-0.0187,0.0187
PREB,RTN4,0,0,0.0305,0.0305
PREB,SAR1A,5,1,0.0,0.0
PREB,SAR1B,5,1,0.0164,0.0164
PREB,SEC13,2,0,0.0198,0.0198
PREB,SEC16A,3,0,0.0733,0.0733
PREB,SEC23A,3,0,0.0158,0.0158
PREB,SEC23B,1,0,0.006,0.006
PREB,SEC24A,3,0,0.0224,0.0224
PREB,SEC24B,3,0,0.013,0.013
PREB,SEC24C,3,0,-0.0,0.0
PREB,SEC24D,3,0,-0.0056,0.0056
PREB,SEC31A,2,0,0.0564,0.0564
PREB,SIGMAR1,0,0,0.0075,0.0075
PREB,SNX6,0,0,-0.0436,0.0436
PREB,SORL1,-1,0,-0.046,0.046
PREB,SORT1,-1,0,0.0,0.0
PREB,SREBF2,0,0,0.0504,0.0504
PREB,SYK,0,0,-0.0085,0.0085
PREB,TMED10,3,0,-0.0,0.0
PREB,TMED2,3,0,0.0,0.0
PREB,TMED9,1,0,-0.0027,0.0027
PREB,VDAC1,0,0,0.0155,0.0155
PREB,VPS26A,0,0,0.0317,0.0317
PREB,VPS29,0,0,0.004,0.004
PSEN1,ABCA7,1,0,0.0,0.0
PSEN1,ADAM10,3,0,-0.0,0.0
PSEN1,ADAM17,1,0,0.0192,0.0192
PSEN1,AP1G1,-1,0,-0.0053,0.0053
PSEN1,AP2A1,-1,0,0.0074,0.0074
PSEN1,AP2B1,-1,0,-0.0,0.0
